,ZH8811Abulk,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.0723703574821321,0.06407054386970416
HALLMARK_ALLOGRAFT_REJECTION,-0.032348854196260886,0.037799359635725796
HALLMARK_ANDROGEN_RESPONSE,-0.019006447916624487,0.03143383586852303
HALLMARK_ANGIOGENESIS,0.06050864486265962,0.0014770430474071636
HALLMARK_APICAL_JUNCTION,-0.06794514411021364,0.06914855016862295
HALLMARK_APICAL_SURFACE,-0.011223055626738594,0.05522990266674128
HALLMARK_APOPTOSIS,0.0004103687352543882,0.016000340311456928
HALLMARK_BILE_ACID_METABOLISM,-0.06564436741949939,0.049260587780790996
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.0637546105819677,0.008365054034486204
HALLMARK_COAGULATION,-0.07973096494871976,0.050490563029684514
HALLMARK_COMPLEMENT,-0.0027684604138002496,0.0836787042651222
HALLMARK_DNA_REPAIR,-0.08211625741091862,0.026586388072236816
HALLMARK_E2F_TARGETS,0.041280903223238255,0.00266068419664619
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.023986642983444426,0.01301140410265008
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.030800959186253724,0.018882908875948918
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.03453148454229671,0.013268511145687438
HALLMARK_FATTY_ACID_METABOLISM,0.007095987825324441,-0.00915333949605833
HALLMARK_G2M_CHECKPOINT,0.05464030500961241,-0.02665518960297837
HALLMARK_GLYCOLYSIS,-0.023262119813931,0.054766396719436485
HALLMARK_HEDGEHOG_SIGNALING,0.02578687110585053,0.07883794550654698
HALLMARK_HEME_METABOLISM,-0.036967982778705055,0.07667086508292638
HALLMARK_HYPOXIA,0.027766791166284752,-0.07591518014825946
HALLMARK_IL2_STAT5_SIGNALING,-0.021988744095319677,0.016320620651549603
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.00962833161737085,-0.011459991014366108
HALLMARK_INFLAMMATORY_RESPONSE,-0.005383682216420056,-0.02928715245955516
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.06568878628591662,0.0688267312360976
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.015197295087707669,-0.0177486903871442
HALLMARK_KRAS_SIGNALING_DN,-0.0625908020649249,0.1095068250701064
HALLMARK_KRAS_SIGNALING_UP,0.013569183013354039,0.0409587212632532
HALLMARK_MITOTIC_SPINDLE,-0.01591232721680871,0.06470454064723775
HALLMARK_MTORC1_SIGNALING,0.0557704414280833,0.0024820823393971055
HALLMARK_MYC_TARGETS_V1,-0.089387678331496,0.030735462790978448
HALLMARK_MYC_TARGETS_V2,0.02187053131003633,-0.014884326129789967
HALLMARK_MYOGENESIS,-0.0668081261060885,0.08848678855334814
HALLMARK_NOTCH_SIGNALING,-0.08388547438097972,0.020506559021145735
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.09957070428815205,0.04045672206534544
HALLMARK_P53_PATHWAY,-0.07143087404048551,0.018913404858676337
HALLMARK_PANCREAS_BETA_CELLS,-0.06505248793465726,0.07694481985530044
HALLMARK_PEROXISOME,-0.014151212678517213,-0.0015322958640096352
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.05606924642159139,0.09242949565158713
HALLMARK_PROTEIN_SECRETION,-0.03349063100871322,0.08623500875850794
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.11319089541491596,0.05094163225849011
HALLMARK_SPERMATOGENESIS,-0.023395087396551283,0.05659450048752561
HALLMARK_TGF_BETA_SIGNALING,-0.06016742252595741,0.05991042029402921
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.007832599862902504,-0.07023609896829618
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.061346221704484595,0.041893571162935704
HALLMARK_UV_RESPONSE_DN,-0.0005605411125179131,0.04314003011190272
HALLMARK_UV_RESPONSE_UP,-0.01304647152026071,0.04529458849766553
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.046213055088642756,-0.009678682070467693
HALLMARK_XENOBIOTIC_METABOLISM,-0.09606908674822943,0.009957346471434163
