,UKF243,UKF248,UKF251,UKF259,UKF266,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.07227307478382375,-0.004241259811871756,0.05966002257188917,0.011156768961700292,-0.071712792613439,0.0692412035115854,-0.06983028560045404,-0.0030688668323651546,-0.07404096832587988,-0.05232576982072156,0.013858752794988907,0.08648189085694921,-0.033176507300890286
HALLMARK_ALLOGRAFT_REJECTION,-0.07866586848895814,-0.011775366892462627,0.0921522885103436,0.1767094196564464,-0.09165169414217521,0.16734530804131867,0.09781131584116998,0.11609753665297906,-0.08343444539432715,-0.023811255463026176,0.017438517890459606,0.2812760968144664,0.16439070661693192
HALLMARK_ANDROGEN_RESPONSE,0.08101097550016159,-0.03105823175874153,0.002082360838133268,0.0774032700095536,-0.12513677960447186,0.2073271800183931,-0.0040090854969573875,0.1165652163839338,-0.08795947524568667,0.0602693958717636,-0.07379763991991571,0.10378833192866053,-0.0788942743602769
HALLMARK_ANGIOGENESIS,-0.015333939741185455,0.0062801261444277445,-0.1270407449890116,0.09473495591963456,-0.14696121372557053,0.02834876955204739,-0.0013540815341836357,0.05892018285943747,0.12447211421183743,0.08059916402637773,0.026956202253883805,0.09106224345487733,-0.42839669399239316
HALLMARK_APICAL_JUNCTION,0.0010099670489363607,-0.014604604671737095,0.027075879676511438,-0.04122780498696907,-0.12978931604757887,0.062197357102922686,0.06656249938415483,0.15036384667083205,-0.08709933119269588,0.024489032929247586,-0.042518022085258705,0.11421853042877889,-0.0425197353076735
HALLMARK_APICAL_SURFACE,-0.0062339739651223955,-0.04517864625238782,-0.09192482122733,0.015612145079077603,-0.08023992894296507,0.14511205746716965,-0.02693663324286635,-0.12927706161411423,-0.10326336066125034,0.041940991860921754,-0.09247129656219075,0.19941123995433205,0.0776670844843019
HALLMARK_APOPTOSIS,-0.019462397786861117,-0.052670188850180474,0.04108547874530182,-0.0010505438075289306,0.009592839025335788,0.1429707811395466,0.013748105437386315,0.17403356422044303,0.007450684631634863,-0.1555800804826472,0.038418653769949525,0.27634661552346684,0.21651910895347146
HALLMARK_BILE_ACID_METABOLISM,0.043189431487528226,0.005735397956920773,-0.0541741800550259,-0.06309657277678926,-0.09848907345110981,0.12520333761411326,-0.005324556436798495,0.10196531591727244,-0.08647736121656084,0.00985215248582623,0.06213588503901893,0.04299813722619726,-0.08404495274602075
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05986343152956542,0.03361235509713437,0.06996449474119514,0.027560488184373337,-0.09213420874877869,-0.0008529330922024274,-0.07225455221217107,0.12065361052256093,-0.13613196481012485,0.07938979696236997,-0.08500267635689635,-0.08050579512733927,-0.07187535491104002
HALLMARK_COAGULATION,0.08458155860865349,-0.045966681178611725,0.05752461448204269,0.05173731841192235,-0.041839907785045365,0.09530018239365816,0.02879993579008582,0.20277750268462558,-0.032869119480337716,-0.007268048395328398,0.008141920995772985,0.28390468837191857,0.05032656670108506
HALLMARK_COMPLEMENT,-0.03864222798206473,-0.02988241958216114,0.005880281391110597,0.09922598599808845,-0.08253793669208957,0.15278527702381928,0.012508027820437693,0.1880280201712817,-0.0894206441619667,-0.07001897696256824,-0.0839305819022255,0.011588893245582875,-0.014286293948491966
HALLMARK_DNA_REPAIR,0.050962393528072504,-0.017762394764402535,0.04283633733554366,0.04386122557323557,-0.14449533052749,0.14867863697918754,-0.011560682548931068,0.0420604304986346,-0.09996681321144438,0.06258400669233015,-0.07238089427211773,-0.01725636689786446,-0.21098356256494308
HALLMARK_E2F_TARGETS,0.08287552251427087,0.008676052184459203,-0.005654434816863314,-0.010436575868609315,-0.10613087393447637,0.10179287027265449,-0.038561129259779496,-0.02004259733266928,-0.07524500359427251,0.05324157058759012,-0.023190163130329306,-0.056560684507324405,-0.14612781167386002
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.03307867316215069,-0.06106273453674487,-0.016529892735446902,0.0987977218669554,-0.08357298161953466,0.018702757764133517,-0.015769487309169494,0.2422202315975997,0.04886713084960842,0.018859704526901517,-0.02446929380822594,0.2968982781363433,-0.23878190442448385
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.07817312790714809,0.005369528569223951,0.02259006427429479,-0.05149359678720118,-0.018181103164546644,0.014064724692400981,-0.0314060425367168,-0.05588839662819458,0.06200820920263215,-0.09960740838049928,-0.010537499461179824,0.029528356460665907,-0.1734489319078812
HALLMARK_ESTROGEN_RESPONSE_LATE,0.03576794553423309,0.022020827568015267,0.025485294914559094,0.06702060860142911,-0.022419683133466043,0.05566813095518983,-0.03671955880862348,0.15706679978263713,-0.08274577748686064,0.11953362415024404,-0.15124254699411765,-0.05640875848606884,0.0699913101222827
HALLMARK_FATTY_ACID_METABOLISM,-0.015463599719639674,-0.03495094432580322,0.04283430516776884,0.018959805604962503,-0.013340891463748126,0.14877793738944198,0.008686411996044727,-0.026187092994152172,0.06494337368317545,-0.031241456518725393,-0.01670734216946513,-0.11986896201544774,-0.18552500759306695
HALLMARK_G2M_CHECKPOINT,0.032283796472525716,0.01374336907500438,0.06908508972901335,-0.04980361634180806,-0.1378065641465239,0.14060581165149683,-0.01929942560395333,0.13214506653306576,-0.05397294085547437,0.06960873005350232,-0.12841329212988234,-0.11704879663931793,-0.3582009109377162
HALLMARK_GLYCOLYSIS,0.10132493334613614,0.006260618259295589,0.050332763304266614,-0.051364684729156375,-0.0831783739776194,-0.11570291222916537,-0.010930971223764683,-0.06579514113308238,-0.015507240316402736,0.09237705155108997,-0.014309103002580004,-0.07928859981409456,-0.17620877704244645
HALLMARK_HEDGEHOG_SIGNALING,0.09832769291392725,0.04196654290557929,-0.0513265521260068,-0.06790056672068283,0.06192796708173542,-0.05516588933779013,-0.04478252840894141,-0.12467483178315943,-0.05441432863553917,-0.004273230807714584,-0.09028805702951326,-0.11924154987597815,0.13408112771886607
HALLMARK_HEME_METABOLISM,0.08902610906350064,0.02188867097497112,0.053909934080027797,-0.00952370921329842,-0.08125509638151836,0.031332818317889644,-0.013639219544370501,-0.007821229687515628,-0.1091400315497868,0.06306732851707894,-0.021060823053827817,0.010334786808386167,0.11365920978564492
HALLMARK_HYPOXIA,0.042644393378166674,0.044410237989844906,-0.03193652840235664,-0.017742403126702062,0.046444881315766594,0.04959384561439107,0.023692370142116677,0.14861275294223858,0.06613489900109396,0.08134942810161022,0.013420640567967702,-0.253687929926757,-0.497168323834727
HALLMARK_IL2_STAT5_SIGNALING,-0.016943419016161313,-0.05271222181253192,-0.04870250213792312,0.0531543128612147,-0.07310290814100986,-0.06140434031589519,0.0024461020219339815,0.027398126726962676,-0.021069133026302575,-0.0516047118751988,-0.06485971430811299,-0.07722502746107167,-0.1803178428160627
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.042554021872744124,-0.02787425180961308,0.09245006951628754,0.1263201062904828,-0.08937184736626586,0.1288513387939354,0.049507646012500205,0.14158299781453904,-0.10156165480156029,-0.02193643177349396,-0.027183950823043597,-0.043721716597613765,-0.315912055205803
HALLMARK_INFLAMMATORY_RESPONSE,-0.007652709203089547,0.021046070593575807,0.04689485682009368,0.008974704533910189,0.037284777942411015,-0.08869255729822488,-0.06841302204283485,0.03965909982305486,-0.014010074779462497,0.05557348890863865,0.0010357045328132832,-0.02203538337610067,-0.22514236986649314
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.0024625953132192445,-0.00868902291046386,0.10129716958202586,0.06512769912050402,-0.07101444800803888,0.26419734499537134,0.0806509924458542,0.2397503274109191,-0.10251435190671002,0.048326107954913614,-0.007920528200636257,0.20165100711281558,0.24036382050966448
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.07110875995016114,-0.0675527841392576,0.04628659835880063,0.12443460358350317,-0.0017137526366598054,0.20919081222990904,0.05791314754767363,0.239038701922221,-0.031235487630576746,-0.010949267086724758,-0.02116614819923159,0.23602542403577212,-0.2461182233990706
HALLMARK_KRAS_SIGNALING_DN,0.09185290148418425,0.04414926741652546,0.03556488387111316,-0.070200696093725,-0.0864900948201481,-0.016285404120132307,-0.039083200964061364,-0.13071246563423378,-0.04173578260710686,0.0804191732484082,0.032047576040022216,0.0006651628398140391,0.19403298073013572
HALLMARK_KRAS_SIGNALING_UP,-0.004163743732701235,-0.01574562666560501,0.011176934876384688,0.02308684903921394,0.030382660854304456,0.09062248892400925,-0.00883925481022719,-0.13137725988945528,-0.10826490140257292,-0.018923835025738852,-0.08694698240436365,0.19498422353613717,0.16913625701567958
HALLMARK_MITOTIC_SPINDLE,0.07599915781426027,0.02755600611157927,0.024174600992653263,-0.03487571301908216,-0.12507869858314088,0.07921030244350098,-0.0014295586643614721,-0.03745963283818543,-0.09925329771200189,0.06118635042973422,-0.049389984657411484,0.03355763907428306,0.0106393051381808
