,UKF248,UKF275,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.07570525452366718,-0.04522155424920303,0.05276373966562327,-0.00024335503436131398,-0.07395352136720512,-0.08411966254448955,0.016281547510601086,-0.04031822409034362
HALLMARK_ALLOGRAFT_REJECTION,0.13571439785672473,-0.012442006790591932,0.16267918769551926,0.0197360627879594,-0.07865690045707305,-0.10434344357149215,-0.006543940238521476,0.013253155800350601
HALLMARK_ANDROGEN_RESPONSE,0.06686627056496323,0.004472627177434138,0.07755097914520724,-0.022986419345635938,1.456820520986616e-05,-0.04309567293356406,0.020079691714263864,-0.07503442818299488
HALLMARK_ANGIOGENESIS,0.023091528577933312,0.06117830536278088,0.10790866363457753,-0.09755481249092549,0.07265737952675813,0.16284801573427798,-0.020018548035928587,-0.06665393956946306
HALLMARK_APICAL_JUNCTION,0.16931690076606495,0.05848791852671304,0.17036117310965518,-0.0962634870736849,-0.04972755824011498,-0.059897392856605565,0.05991518705953884,-0.026141901107365233
HALLMARK_APICAL_SURFACE,0.09063288143350168,-0.02813504120046275,0.17084977789698752,-0.08586273374924532,-0.0581374372830863,-0.05492159429498193,-0.0104496361922071,-0.019687139396057828
HALLMARK_APOPTOSIS,0.10870704251678759,0.05280188510847011,-0.1212000241034459,0.0846057664129818,0.17036495492432716,0.14348283149740376,0.005567225669445615,0.03226394847895888
HALLMARK_BILE_ACID_METABOLISM,0.007114869587507696,0.009283493835605724,-0.05630014334190353,-0.05887343588526522,-0.06814857901326646,-0.11456966752794737,-0.00033359099822443777,0.02197041711261089
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.09331149181713069,0.04314421801630833,0.0943252888442261,-0.1260422661638699,-0.04202357091539077,-0.09147235746356171,-0.0023061725689715764,0.002871759681543346
HALLMARK_COAGULATION,0.19100857257009576,-0.02054459707354275,0.21126407705638287,-0.03257658608964141,-0.08448327214165344,-0.017297562970950055,0.01789958652935785,-0.04480815986667663
HALLMARK_COMPLEMENT,-0.017416871505125497,0.02377535874677115,0.08124160174797612,0.052859733030666524,0.08357611499545492,0.008336288242131397,0.01582788362818175,-0.024889884553419617
HALLMARK_DNA_REPAIR,0.011920917746352311,0.011109134818351409,0.13352318346250178,-0.061171433701718486,-0.019047653285969874,-0.07948533282308869,0.030874119067475253,-0.03842301309017091
HALLMARK_E2F_TARGETS,0.052052706817982415,0.03491857562416274,0.1554061451913454,-0.09848705932510071,-0.024892918253506237,-0.07699404607439396,-0.02100537205746047,-0.05553654994721084
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.19122114833889575,0.08151015088408825,0.18482025914276423,-0.05181658394281492,0.24418707017286295,0.24753520432073875,0.047383411300602474,-0.06144328814856876
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03253310560224307,-0.037915843340849076,0.08531062004027189,0.10847033376871766,0.11333026905363677,0.06603749352102303,0.019712156488688713,-0.013513604616193504
HALLMARK_ESTROGEN_RESPONSE_LATE,0.012526662218155068,0.00782649978186423,0.01516723860101581,-0.06999550078986896,-0.07988741639067404,-0.11050027021689715,0.005205920713447494,-0.04080558266956942
HALLMARK_FATTY_ACID_METABOLISM,-0.06552202490730658,0.023853750835417978,0.11264102276907348,0.05177025846192629,0.21786146378914356,0.13114084700448508,-0.021205356549653723,0.02647756465401539
