,UKF243,UKF259,UKF260,UKF275,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.03674021191042882,-0.044183125053380234,-0.06425702379559443,-0.004215341603222541,0.11911031514862579,0.016873289943727793,-0.03114198454735479,0.15092208244622324,0.044843987269874645
HALLMARK_ALLOGRAFT_REJECTION,-0.010258639058925826,-0.04092802122187242,-0.03868413352564168,0.021306914090203855,-0.06738781784851162,0.04747775513631194,-0.04234366356138128,0.05003409042923987,0.03575219480714705
HALLMARK_ANDROGEN_RESPONSE,0.020815264484513353,-0.039742703819374045,0.07773212167210525,0.1155773286923131,0.05687816610399109,0.04127303002773202,-0.0014417957084446895,0.06310162272992256,0.03757039041457527
HALLMARK_ANGIOGENESIS,-0.03412037680322672,0.017145383768973132,0.06309760305724889,0.025216831808842474,0.2612988166731963,-0.09352394875770935,-0.03047297541739357,-0.08088156086520212,0.053463283497742875
HALLMARK_APICAL_JUNCTION,0.06937565668042767,-0.007739860471685196,0.08271466990803002,0.05188402013758047,0.11212135417261133,0.022656405517975393,-0.010645766220299804,0.08938404892082419,0.06702165227744572
HALLMARK_APICAL_SURFACE,0.008684397881989504,-0.02152237170122179,-0.05903982329231258,-0.0051536672621236785,0.043877866976553735,-0.08720942753707654,-0.06211144171941256,0.04523504071978667,-0.08005163962357799
HALLMARK_APOPTOSIS,-0.008730916640471735,-0.06830840708978314,0.1143345121567784,0.028393442164776773,0.06496921434027313,0.08992310997071153,0.07887516205342959,0.06685462311787731,0.028329755967333694
HALLMARK_BILE_ACID_METABOLISM,-0.02404355750737081,-0.03352475743879585,-0.10070419114682708,-0.028538325350685803,0.023297998446191473,-0.05359183352215766,-0.043873524136658404,0.155620446753533,0.09301384887400063
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03301161529565349,-0.019143249568401802,-0.05672232276252346,0.02417071154132075,0.19032866918130464,-0.006015007546657895,-0.02286347564822008,0.1572798905785,0.07793528623410535
HALLMARK_COAGULATION,0.048361199129815055,-0.057944646861336324,0.10946114512030425,0.021822827887233432,0.05592025258481405,0.018594945194090832,-0.018156750346370338,0.05386406692473618,0.04479797983569439
HALLMARK_COMPLEMENT,-0.0038255085472661938,0.004616840830282049,0.10082937789677054,0.005923282710179527,0.143714648421492,0.07058487779866629,-0.022239584580440046,0.15557303643621578,0.010486682760145243
HALLMARK_DNA_REPAIR,0.03332793426261087,-0.05436857094130779,-0.011442533572076937,0.004874731975328946,0.11000934559249177,0.05996633283709368,-0.014335695361039845,0.1849657984413206,0.11365099743898845
HALLMARK_E2F_TARGETS,0.031763515144252207,-0.053917906626434274,-0.03911213958387265,-0.017865099021450535,0.04499188988948944,0.061378435450423645,-0.07024346061709276,0.1766164591938081,0.10339056134561314
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.08277941625743308,-0.04387053167677072,0.18377670777864946,0.03469928760632449,0.05395690651429567,-0.0370432354023804,0.09423631104667306,0.007803776281090204,0.10925935017882997
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03422033271480448,-0.048260660525251915,0.15011864588271182,-0.006234802513754154,0.00808205350091399,-0.06909391684281518,0.032204081841316824,0.10225804596168112,0.07289169509772206
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04440040389583084,-0.03997472832611725,-0.06356974353440875,0.05380793003784568,0.10451055257192662,-0.02019070969457584,-0.0753906008041894,0.1762657953144937,0.019922343592388397
HALLMARK_FATTY_ACID_METABOLISM,0.015380782472121797,-0.006551995824908844,0.05306583350612916,0.042746839625377515,0.1196830888899212,-0.0885589817585911,0.07298690257695545,0.11284634499259517,0.031086049969948622
HALLMARK_G2M_CHECKPOINT,0.050043348363130936,-0.0327613782584038,0.08803300903100122,0.027192469845163988,-0.009482342896069921,0.061811402739207814,-0.014541590811032911,0.16446132320894422,0.0914084105338509
HALLMARK_GLYCOLYSIS,0.0012487673641268253,-0.014536019234929748,0.09925472266309292,-0.013403344898996507,0.09384597811957551,-0.12371403085451646,0.036268053890752154,0.1897411212784132,0.0018660811679024616
HALLMARK_HEDGEHOG_SIGNALING,0.07804906702925027,-0.026256704374966158,0.022830914394091618,-0.030805084609284807,0.04156634037539263,-0.04676272797393679,-0.0061798634965967375,0.08917186262497452,-0.13790762266500572
HALLMARK_HEME_METABOLISM,0.018944199551930645,-0.06055008030392607,0.02472233292284681,-0.01490620777669346,0.11491237068211127,-0.01714021063040132,-0.03352606271674581,0.1387944411780082,0.011170762195491417
HALLMARK_HYPOXIA,0.021808798640743615,0.0008990573503418673,0.11815072090596293,0.04417446335277888,0.09965853777886856,-0.14184309280320082,0.08395867238703823,0.04239271092533547,0.1366796496526761
HALLMARK_IL2_STAT5_SIGNALING,0.0131583570184083,-0.043674426854421175,-0.02106662321461294,0.03765575791855823,0.26003480697795706,0.08151640694630659,-0.06835990356814237,0.11029171761357283,0.058973610901111286
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.048193307790337495,0.025450167667626852,-0.0017104661704865263,0.08565195338994822,0.12418995006137051,0.10900300705719729,-0.07486796159707042,0.1333007122386785,0.06168290798051569
HALLMARK_INFLAMMATORY_RESPONSE,0.0626306886950101,-0.0021464024842397103,0.13412710347744325,0.03310851155161465,0.23480988855973578,0.09049021718411186,0.061850394753357955,0.07868862792610526,0.007453556366951644
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0027898311735177414,-0.07843871069057241,-0.08178889960392821,0.010246675907733125,0.002382469781645247,0.06359113863911373,-0.07242133231319993,0.1316929894178667,0.0892794963422845
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.05766337586059994,-0.029750863783256743,0.1432743040158952,0.041823653421476086,0.1730712804727625,0.08877136100119666,0.03806377835608726,0.1204595483832026,0.09629929496991163
HALLMARK_KRAS_SIGNALING_DN,-0.02630979277862937,-0.027680761965821216,-0.08151608876428319,-0.01669385077696403,0.11139565273171229,-0.1490495880029,-0.04574208710709074,0.17961046953652,0.0009688562811197586
HALLMARK_KRAS_SIGNALING_UP,-0.004080315082647282,-0.008098729858761061,0.0801013101736881,-0.0032549546745583094,0.16843197483272934,0.06295339534382031,-0.0734861520452072,0.08055619965262135,-0.007316738577018889
HALLMARK_MITOTIC_SPINDLE,0.030134920470562963,-0.05838497657331956,0.015139830210291024,0.000944656769761138,0.17787385001881645,-0.015174094518222736,-0.008962169588293772,0.14084944661409077,0.032860864094853844
HALLMARK_MTORC1_SIGNALING,-0.04565751285081384,0.01648378333010123,0.08749458938418538,0.007496488388522451,0.18785511695509113,-0.07430447509637216,0.023420969148924577,0.07534570631002536,0.05538158304635402
HALLMARK_MYC_TARGETS_V1,0.007280599488901801,-0.05829725594906698,-0.004814450151235161,0.009925175887017528,0.02627979621656669,0.08006491553288117,-0.012732267934984555,0.1646907357083729,0.09791211832338148
HALLMARK_MYC_TARGETS_V2,-0.10199477907902925,0.04264487834735126,-0.09570769478857827,0.08829557583641098,0.10136143208568955,0.05027441377130962,-0.0023524935573623496,0.13720554827276527,0.05077491601419208
HALLMARK_MYOGENESIS,0.04390025207333121,-0.01662623108733939,-0.022975185599596548,0.027879842147218115,0.07866659685956089,-0.07627709096613397,-0.03224734360626255,0.06882347892432027,0.01539224588539723
HALLMARK_NOTCH_SIGNALING,0.030837065934464735,-0.003337078271732188,-0.07118019411001306,0.01739478974514673,0.08064887830988848,-0.020189781157778235,-0.06723818625894117,0.11116668260911775,0.09400829296087033
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.011042064205238166,-0.0543933482422505,-0.08335435120667194,-0.021254692414452714,0.03420670343114192,0.04423145592133834,-0.026174875664570656,0.19602045609169688,0.0591700967824325
HALLMARK_P53_PATHWAY,0.005146392157229675,-0.04602413499369771,-0.02877342035987534,0.033447032562284325,0.07819625647171116,0.025774445541384316,0.017912691551198096,0.1524941854898986,0.10462582232522338
HALLMARK_PANCREAS_BETA_CELLS,0.022953830175705944,-0.012987980201008399,-0.04112833027528702,-0.0007249725805717166,0.12733162366345008,0.05849294679512186,-0.059323732090163714,0.16785889924691963,-0.07578581731079871
HALLMARK_PEROXISOME,0.017970618778840066,-0.03929729973289264,-0.05604259605420263,0.01176453748853889,0.1395043555419866,0.08693725859893828,-0.07837531219211653,0.12538388201719683,0.038395449202371874
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.012287197694048652,-0.07314370267886387,-0.04442820002760568,-0.02702532697472954,0.1201020922126206,0.03785579929966908,-0.004610034459952813,0.13731946042137824,0.012965147271697154
HALLMARK_PROTEIN_SECRETION,0.023514351863784044,-0.06691674278671077,0.042020010338680844,-0.012843336258780556,0.13080992050713353,-0.05775166491836808,-0.04035262434344506,0.1509067463687032,0.013497958571541678
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.07286956909382342,-0.031085961723899627,-0.045156912136246306,0.04048415036661709,0.14483389963185006,0.0652522236847519,-0.0027680187053396588,0.14281437844438835,-0.0023476160044805777
HALLMARK_SPERMATOGENESIS,0.006575825264132885,-0.04651793350321144,-0.03956299136584499,-0.021313505365042826,0.09476209965606737,0.03839167268832683,-0.055240549431268264,0.20038726561142955,-0.05728745118759071
HALLMARK_TGF_BETA_SIGNALING,0.03230757987295835,-0.006865705129444307,0.02232608252060184,0.0019590179622372967,0.035178341231052616,0.0960713692763531,-0.032429101286689056,-0.001021108549798034,0.07068995641639171
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.10079742145765597,0.006088841484712738,0.09640772696887633,0.05675197059599856,0.20036798053797544,0.12736914194448148,0.07486341829482286,0.03669355485538997,0.17442562299280825
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.019431367930234606,-0.05449245744602133,0.10339835714791008,0.021755135308481457,0.14895971423195234,0.03726880255892296,0.004521327861520406,0.13178772629965058,0.07056604194398632
HALLMARK_UV_RESPONSE_DN,0.024317784801140725,0.018793886085035447,-0.05150967238053346,-0.04183885553376916,-0.014116403040333927,-0.09786452186013163,-0.021221162436810208,0.048079843808293166,0.08338902437926024
HALLMARK_UV_RESPONSE_UP,0.017115246337552903,-0.03955714519980268,0.041583067391459484,0.015593213215754548,0.15499045211854762,0.024082422726214376,0.011504867667479633,0.16435938668397182,0.023414375969183374
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.00456711692348829,-0.03936375014331803,-0.016772208193762926,0.03019736925074685,0.06886460549016293,0.08847184732722174,-0.030844099037859583,0.06927671833183704,-0.0047108316840959764
HALLMARK_XENOBIOTIC_METABOLISM,0.04241909995769008,-0.049810298224486065,0.03688255016824965,0.016658862127080027,0.12209519142307534,-0.05611523319755904,0.031300628079171715,0.17461028166958695,0.10003175605528918
