,ZH8812bulk,ZH881T1
HALLMARK_ADIPOGENESIS,-0.02749383298880798,-0.006931976489245362
HALLMARK_ALLOGRAFT_REJECTION,0.007272611414327342,0.08098640305028365
HALLMARK_ANDROGEN_RESPONSE,0.015274991476728809,0.03404792278695871
HALLMARK_ANGIOGENESIS,-0.02823106915263283,0.038822064577915344
HALLMARK_APICAL_JUNCTION,-0.02046787334004493,0.04443492657653444
HALLMARK_APICAL_SURFACE,0.008647864914307787,0.009242792221099822
HALLMARK_APOPTOSIS,0.0013268622576706947,0.08982612264230179
HALLMARK_BILE_ACID_METABOLISM,0.050388279145769335,0.05034376811584244
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.03815681464202165,-0.014139795762102982
HALLMARK_COAGULATION,0.02700527162540124,0.09062368565130827
HALLMARK_COMPLEMENT,0.0076699031407807435,-0.06778569303638869
HALLMARK_DNA_REPAIR,-0.00010982189206438385,0.026722492063771627
HALLMARK_E2F_TARGETS,0.004443237130871772,0.026087968105409406
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.003650807231196451,0.057791281999380176
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.005688335840095776,0.0007911966320447793
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.030618930840249713,-0.02555969943740222
HALLMARK_FATTY_ACID_METABOLISM,0.024202892893059512,-0.0011603443614322743
HALLMARK_G2M_CHECKPOINT,-0.002033662778856086,0.03394942823001684
HALLMARK_GLYCOLYSIS,0.01871433718304396,0.02804426648915729
HALLMARK_HEDGEHOG_SIGNALING,-0.008012196908950176,-0.04701819097380233
HALLMARK_HEME_METABOLISM,0.0009370939834155916,-0.0012095864591732885
HALLMARK_HYPOXIA,0.022096121177228138,0.008677817341538193
HALLMARK_IL2_STAT5_SIGNALING,-0.027584692425145795,-0.007684267319834499
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.039635705949029466,0.06820055700675767
HALLMARK_INFLAMMATORY_RESPONSE,-0.020866389453184052,0.02142354973343398
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.06953050218450761,0.02142619338589935
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.018448421526452298,0.07651939121100226
HALLMARK_KRAS_SIGNALING_DN,-0.021376881011619046,-0.059921022339442284
HALLMARK_KRAS_SIGNALING_UP,0.03531528350396065,-0.0071118987985794085
HALLMARK_MITOTIC_SPINDLE,0.007354893928704274,-0.006119726851033196
HALLMARK_MTORC1_SIGNALING,-0.008115794317432076,-0.015292832333937533
HALLMARK_MYC_TARGETS_V1,-0.008851538842655037,0.028849277907573453
HALLMARK_MYC_TARGETS_V2,-0.04145481205290532,-0.006273070535693012
HALLMARK_MYOGENESIS,-0.008747742549026218,0.0634955942424648
HALLMARK_NOTCH_SIGNALING,0.030035597596755604,0.038101966803020124
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.012685979216066219,-0.0014564082740083691
HALLMARK_P53_PATHWAY,-0.00298176070454106,-0.019098532880777303
HALLMARK_PANCREAS_BETA_CELLS,-0.08206806025210504,-0.022409778643663027
HALLMARK_PEROXISOME,0.04994722025667206,0.010738433422652774
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.04098165185806312,0.00485837453854585
HALLMARK_PROTEIN_SECRETION,-0.007240009788134715,0.01012884949810299
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.01238732519974342,-0.041206008532837624
HALLMARK_SPERMATOGENESIS,0.010570167548791287,-0.05455520714735746
HALLMARK_TGF_BETA_SIGNALING,-0.02998195454353502,0.08507095268429513
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.0008009104866431669,-0.016587597393961713
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.005698028383427661,0.004306715615075187
HALLMARK_UV_RESPONSE_DN,0.049016558964727126,0.04039376777587674
HALLMARK_UV_RESPONSE_UP,-0.03044508036119906,-0.05683174717009204
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.009624813616617713,0.0012474546344373146
HALLMARK_XENOBIOTIC_METABOLISM,0.032106253012938644,0.025588952798921313
