,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.174896656337913,0.018837554204781844,0.08138772262005059,-0.003208330117811318,0.05220417452616846,0.10290659098236615,0.003247772726584075,-0.007112056312795787,0.10787512360454075,0.011598212116950514,0.05390588849953034,0.09526083322523633,0.07941207978215499,0.10156356465261204,0.035088955034957965
HALLMARK_ALLOGRAFT_REJECTION,-0.01004618096982793,-0.080717251551748,0.06464547061326471,-0.016090561630285046,0.018704054024449312,0.04678377830282366,0.025929959639271003,0.07751780095101066,0.04958536219087478,-0.023720767833925304,0.03539526578873899,0.07935681660620048,0.05570022640581642,0.02626185033110595,-0.0202827621670726
HALLMARK_ANDROGEN_RESPONSE,0.13225731461686296,-0.00017085327398043296,0.08990492304424283,0.0472627448048679,-0.051681114790270134,0.09178683626571829,0.0727176676825681,0.02560376612869203,0.054063568006154875,-0.002951367871529625,0.01577799896676275,0.09367403063227978,0.07364369962354692,0.05864218141963966,-0.03633833486775062
HALLMARK_ANGIOGENESIS,0.0725030672920819,0.01718957023018464,-0.06561999855122866,0.030916923366475817,-0.032491500204425684,0.05710034488912805,-0.020994731905911848,0.012330782965714044,-0.10534169745652518,0.04701536357470431,-0.016807704482146354,-0.05882905148640598,0.018267252416876868,-0.04472136368225554,-0.033187242524331355
HALLMARK_APICAL_JUNCTION,0.11469722671412334,-0.01604620048275251,0.033354864823509946,0.0372095273126952,0.08910048328181337,0.08549165137769398,-0.016109286409310124,0.08833410675478795,0.118092845287686,0.04016222049730496,0.057433118737125075,0.1105077496970737,0.048073547536904085,0.057611235253893125,0.0036106190409815916
HALLMARK_APICAL_SURFACE,0.15458667972407908,0.013894411590004933,-0.014616880115906504,-0.0036329409594713577,0.07137626890853108,-0.04040882529468508,0.06515898395268302,0.005385166107993266,0.06103195420613557,0.019576471223892385,-0.057378687074950294,0.07340809375257791,0.017140749631391634,0.059566096281365256,-0.09172950235604689
HALLMARK_APOPTOSIS,-0.02177763263227086,-0.05832815056869312,0.024434405247220712,0.017015314214518316,-0.029134883854160767,0.030011883322211507,0.039777733594941786,0.014005510956943466,0.05312117224668944,0.015135915994108878,0.0037583652722841168,-0.05609860011619916,0.020609193454371094,0.046486762808749235,-0.02188958206360343
HALLMARK_BILE_ACID_METABOLISM,0.15705021900251573,0.06762969614757845,-0.021708307438726905,0.015048136234884383,0.1043369720403045,0.10282734849112489,-0.02519763689018679,0.06637623599079517,0.004129462986148309,-0.011143792629568633,-0.03322270819920868,0.09432947181266772,0.02810669344814922,0.10795036216573915,-8.322022106737267e-05
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.12712678152259135,0.012905027967372406,0.06247095744369808,0.04177420226635446,0.04241714832960534,0.09004120988839201,0.00466575002478251,0.03732542370812953,0.08745367612936336,0.052767988077073925,-0.01847678249853019,0.07638395646886886,0.02553928718827137,0.08955452299547853,0.013301277144707154
HALLMARK_COAGULATION,0.10214479135711978,-0.0467593770254138,0.10098422228372521,0.002232520283868165,-0.010095074431901076,0.07812227012777685,-0.01258195447122161,0.03989325309882904,0.010311089520774594,-0.030462514049838678,0.02992581487808963,0.059455449844390426,0.033064905343010535,0.05726933361832644,0.014093557004208898
