,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.08462132008878567,0.05542265387533179,0.12012445330133191,0.03620797433416322,0.027978717864010794,0.03887501059557553,-0.16586502956378846,0.0008609513360167332,0.14305937191916662,0.05386259508536558,-0.0017883508391912228,0.15811867940034524,0.02563647323900941,0.05584869935671673,0.08039852261753945,0.11142042585248924,0.08739078441714501,0.19146243619219447,0.08528366171793264,-0.026310239595481625,0.2507085514867467,0.0015113622525900438
HALLMARK_ALLOGRAFT_REJECTION,0.11160291546210944,0.1393538047019195,0.13889543649551842,0.08028616848262868,0.027319489528839707,0.12168305276724645,-0.09535571285860167,0.0375393556980673,0.152828599913015,0.1579780765004608,0.0321054191095162,0.11252247442765119,0.0072739522571737296,0.10947900948407005,0.08693324733972695,0.12252123085090724,0.08133857846103551,0.1514619909362424,0.08203487559569243,0.0026528244447158174,0.2550815905481965,0.018018213383986265
HALLMARK_ANDROGEN_RESPONSE,0.0007610471736544052,0.0628185785073476,0.09288110924339318,0.017859730125395566,-0.03721401427639766,0.08098747769296359,-0.07674090241488896,0.018071180882272244,0.13046751561818368,0.15297851649517002,0.03123954228802678,0.14437956800832666,0.015856809938117642,0.08968583510585032,0.07798903813948233,0.09446255061285566,0.12922381999344243,0.157977822128465,0.0022002602509642814,0.015234374568147517,0.206771608570009,0.0810566042580402
HALLMARK_ANGIOGENESIS,0.04384183937190232,0.03754904013640017,0.05008418101018956,-0.01173509918143775,-0.07753352326089688,-0.028650750937356195,0.15897278617407115,0.053690061196782345,0.18929981483314148,-0.01863304937516266,-0.06018017029475349,-0.12804442036094602,0.05879288644605439,0.052598656622995246,-0.016300002664893516,-0.017100310753155032,0.12374953442142399,-0.048038871991405135,0.01817374616660084,-0.01858619292643001,-0.008086891952121386,0.1973470704148988
HALLMARK_APICAL_JUNCTION,0.054477913199396946,0.05285961336900777,0.10316887894077946,0.037316662874940766,-0.006225648491478064,0.043934089847833716,-0.11112701043119255,0.045958463109882414,0.16232311995929535,0.039699715217825365,0.04526636777457272,0.14780242675094724,-0.001965609479341354,0.03585396317577678,0.0148116040223973,0.13609443634937407,0.10418843013516137,0.19551722872163266,0.10856169027776114,0.022463246500970837,0.2778474222096509,0.013080515329656466
HALLMARK_APICAL_SURFACE,-0.020494796901120924,0.11376355727275542,-0.015120923054940985,-0.023663700829776337,-0.041612059398027874,0.04267238163471124,-0.1154499966188163,-0.026954983506710318,-0.06394704799114281,0.024267714493296545,-0.0193139229417285,0.10100496778614389,-0.003640565763925247,-0.029750439069469243,0.07579484148422072,0.1244451332153178,0.18341224978233792,0.12196720956784607,0.012043912675576097,-0.06176189949846509,0.1984800412594241,-0.0825827810197695
HALLMARK_APOPTOSIS,-0.027777227343833366,-0.1156974671639103,0.07844027522755727,0.03463942982272199,0.08485326404593019,0.011086665819054542,0.11584626925167207,-0.015951230038771563,0.012963088801394927,0.02131190838961129,0.018304672739122584,0.123056775483607,-0.046725425058512626,0.16212775241883265,0.027131777022686206,0.025511399058533023,-0.0016163127426994418,0.0060054966353511345,0.07321372661447767,0.012767130067539838,0.13488029377357003,-0.044200794874299745
HALLMARK_BILE_ACID_METABOLISM,0.03554982666831357,0.11429324805287061,0.027324982893404213,0.02255965775233356,0.021701678134531013,0.010502277414878528,-0.14935040882860953,-0.021078543508953024,0.18351158646722504,0.04513290918456386,-0.010411403527786753,0.0390091752876176,-0.017343912470980407,-0.09166210829206123,-0.011492034141594816,0.08043753987215164,0.18703790966185707,0.16938547381804744,0.02110543577747038,0.04628641122938789,0.14073092491601763,0.016917845499703675
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.10994644174130559,0.07522887377176685,-0.031226215354916338,0.0004089558807498546,0.08589634249423142,0.060426699530634585,-0.1437436742902457,0.06961174261549098,0.09227730668389846,-0.04077572076869499,0.007269324285297599,0.14884177536982038,0.010373938860273858,-0.020246212546394422,0.09691116320339642,-0.01705544640787319,0.13169487845126052,0.16168311151116818,0.04313556530194964,-0.040961759612227,0.16714681209816082,0.005910258037998516
HALLMARK_COAGULATION,0.09147134180251386,-0.021968805046856447,0.15338036568437133,0.04431732877190005,0.12850902365644587,0.08078121589592414,-0.008019416450623505,0.031907437802069845,0.12503880394668235,0.11505681246021451,-0.008251954673158061,0.022769348473435067,0.009488697242150705,0.11138145921090223,-0.011661906209881504,0.13845004696118693,0.12173070948268694,0.19101993344232976,0.053647598736066525,-0.0057854085202731775,0.23679407016009918,-0.005220325505164965
HALLMARK_COMPLEMENT,0.11755635492611471,0.041174111118437114,0.10856382313404778,0.04517084255457411,-0.021703848142830207,0.09685255334380231,-0.08793995523263504,0.04784795253650728,0.1718427088779723,0.013050402995787453,0.032275188118144206,0.14663500833931484,-0.0434378809667289,0.11154588744143203,0.05963911372663919,0.15724960254137563,0.13433749477398732,0.15679605444431563,0.08697471163691961,-0.039021811852114195,0.18754054134217496,0.06933741083121811
HALLMARK_DNA_REPAIR,0.047656870330355094,0.08869956796082655,0.053940203665165234,0.04882903655969211,0.04899252969742424,0.09383395649034132,-0.13133671067161756,0.04447228200333812,0.17711704644859272,0.10539376704081435,-0.0377163880877316,0.16949739637079034,0.05937573289256613,0.0012646525363387384,0.1275648601736769,0.1487524484681429,0.11153300881939245,0.18915329484038096,0.07418219383702608,-0.0016740797322874258,0.19851563966208735,0.08981945446325004
