,UKF248,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1
HALLMARK_ADIPOGENESIS,0.08241156520169253,0.1805216738581788,0.08688280005393687,-0.03988164706588429,0.06147709073223754,0.09142602439656583,0.04454653149000875,0.22601637978251998,0.17377110508238675,0.12340755962084082
HALLMARK_ALLOGRAFT_REJECTION,0.11010294771032085,0.10829944065724978,0.19353166966657268,-0.1326680677676232,0.06825179204616488,-0.14046153913608325,-0.11468631759332906,0.1316766429061816,0.12142116956116972,-0.009554167981426796
HALLMARK_ANDROGEN_RESPONSE,0.0901107655534082,0.0872179436717993,0.13656173200376676,-0.13121152400069977,-0.006599165194702362,-0.02521522363904306,-0.09238735701784224,0.22751332205561672,0.19409125558362667,-0.030713310941359907
HALLMARK_ANGIOGENESIS,0.022164986527599673,-0.14549550717260618,0.20128801610325103,-0.20206844511900335,-0.03869728142099943,-0.15485763393864793,-0.23080184795935,-0.048001835102579084,-0.12184582709818417,-0.11565588460888382
HALLMARK_APICAL_JUNCTION,0.08964882559957033,0.1609037294607535,0.24354049083111554,-0.11779006016322552,-0.00903393654279095,-0.0022412527704275156,-0.12366689056703041,0.21564149728432566,0.1658088619947573,0.01781095717820014
HALLMARK_APICAL_SURFACE,0.09698127897733222,0.17174695815629004,-0.049052606603828264,0.12435000220900361,-0.009615808799654946,0.1506132803579391,-0.04627187365778702,0.15895984068203572,0.12703330345840327,-0.019395194374961476
HALLMARK_APOPTOSIS,0.05226471525608945,-0.19357276134815177,-0.07148853268853263,0.019309485277685993,-0.10437834935406766,-0.012555566122179292,0.09952357384954323,0.01614221444907996,-0.08022288424699625,0.02447323822182201
HALLMARK_BILE_ACID_METABOLISM,0.058668182697732024,0.1986734920697485,0.14309785403406983,-0.20199600848969293,-0.03389350449326112,-0.011263149717628254,-0.08180612007969203,0.18451562056556176,0.1740418902650759,0.04478927772646219
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.016509913582647525,0.2039073013454417,0.20592591202020297,-0.08078461140712022,-0.08270019491439917,-0.04913131804073502,-0.20175385983315727,0.18036971472258695,0.1869991582323721,0.12942515072776273
HALLMARK_COAGULATION,0.10720470647060629,0.021348414537288425,0.1750280494005856,-0.19871996407633874,0.02896599345414367,-0.13983434027751832,-0.14464298928226565,0.20396325351093933,0.09780107938692299,0.1065569762362991
HALLMARK_COMPLEMENT,0.030472652337420168,0.020363047695368213,0.12168583041157019,-0.07827426948713001,-0.01266123759176299,-0.08514736546440003,0.08001650990391913,0.17374167418392286,0.11785836401366072,0.05831031758265181
HALLMARK_DNA_REPAIR,0.02999944119094637,0.21083980521099713,0.20158233975649528,-0.09262798836956794,0.024546028220599772,0.07666142644776419,-0.06767010137744216,0.21024419648524756,0.1897235241976874,0.0897034473954088
HALLMARK_E2F_TARGETS,0.03376489972285728,0.20109969393294325,0.2371985558355286,-0.150792947439768,0.035114875300249766,0.08730085464572687,-0.1295156405778311,0.17119764877773536,0.12832815424557592,-0.004964670435009139
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.05234030007732117,-0.08194956123806865,0.22303295830239514,-0.10458950219724093,-0.041673682263860215,-0.10936427909446667,-0.20629233763404353,0.05394190492797089,-0.07526884620288019,-0.13047699361364315
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.07095308448248046,0.14342681689480735,0.001463333785692914,-0.05150324784928922,0.0570197636518438,0.13219034867371185,0.2200292026395123,0.2051911343815472,0.10880299403751381,0.08697412241631368
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04798736379894754,-0.012260601281767067,0.09586177442258072,0.12325711974806645,0.03062727065034054,-0.03359994071922153,-0.11608508523767486,0.15109307212434844,0.15893282221109106,-0.05529771204736429
HALLMARK_FATTY_ACID_METABOLISM,-0.052380668061367916,-0.030010675283215778,-0.04788047009359952,-0.14991916092873805,-0.03389937670920428,0.028502161892774994,0.14960905327990823,-0.004431673061995947,0.012178552177808664,0.012697124109156934
HALLMARK_G2M_CHECKPOINT,0.022258423712769614,0.10346747362477407,0.2245432471980255,-0.13700281745979095,-0.06604979530901438,-0.003169198957502641,-0.20586932521774445,0.126697939358245,0.07619853187427802,-0.0338295406002339
HALLMARK_GLYCOLYSIS,-0.003418781606856631,0.018711206054116657,0.07460163724245152,-0.08201907109245922,0.03846591204600619,0.13354257269279118,0.011769280742383212,0.10456079186693282,0.10004781821010529,-0.054547577890269865
HALLMARK_HEDGEHOG_SIGNALING,0.024195080576872065,0.14667646424294326,-0.13929768155800554,0.21171736090107557,0.08226420648277362,0.1466945579951951,0.1820581779655909,0.1304563633163151,0.049057680686205675,0.02374008780718202
HALLMARK_HEME_METABOLISM,0.0751797067784928,0.15352423727868417,0.13512054755317313,-0.1219581516398217,0.022560564181257382,0.01276038922697256,0.021834921884636826,0.20266509322978016,0.18807581952915764,0.11688729534221684
HALLMARK_HYPOXIA,-0.04693498510686415,-0.17394594037451452,0.027298965503854734,0.1755068085712043,-0.06587905877860567,-0.0035724722245574774,-0.1265618997572909,-0.09109947509109294,-0.08199831216250013,-0.05422062649394615
HALLMARK_IL2_STAT5_SIGNALING,0.033551300719296184,0.12630286195625937,0.17355733792411707,-0.13929129117082736,0.024384139956212754,-0.004353265534487756,0.022818666587437284,0.1947182528523463,0.1615231889784026,0.0385891019554767
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.08808919429685765,-0.1241311924916556,0.19751153119623238,-0.209177270596406,-0.07066586394198686,-0.10700251234667682,-0.213071430058309,0.13130985426656788,0.09186306187780799,-0.08903175211066623
HALLMARK_INFLAMMATORY_RESPONSE,0.0327912136698272,-0.11952579322986882,-0.06654378573659148,-0.07317251184026857,-0.08364895721028918,0.05976447787778702,0.0237821282854686,0.06037715076954864,-0.013092102788141094,0.0478717269135288
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.07373084195712501,0.2264714554621564,0.2180709408470473,-0.17894016505139337,0.026079147172406655,-0.09024349386213965,-0.15064737732970215,0.20298772263382117,0.17050877050304927,0.08005780458012966
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.05948690686701489,-0.12247291181674376,0.08365328937975804,-0.14712632353955357,-0.013371385740677463,-0.12061601307452403,-0.19215071244202475,0.14876877585337767,0.04370520548310124,0.012740366787713779
HALLMARK_KRAS_SIGNALING_DN,0.039920088156458186,0.1720850623952846,-0.026647658857231086,0.13557545626402018,0.02531256373123904,0.12742758072936647,0.0722049523230226,0.18328780344907425,0.16124512282487607,0.029590436706459274
HALLMARK_KRAS_SIGNALING_UP,0.05596776201543859,0.10418237127655466,-0.16905810120779602,0.1017508907209785,0.09184421408263065,0.1345618938030683,0.1730461824190274,0.17265114988798394,0.1623171143430894,0.02856235596772965
HALLMARK_MITOTIC_SPINDLE,0.0817006029329915,0.13694937350086878,0.20033349174928605,-0.10598000257323731,0.011979679276789942,0.08423895969957983,0.02096311891193926,0.1684275221797708,0.167246160137187,0.053619871512371735
HALLMARK_MTORC1_SIGNALING,-0.031622567108257074,-0.1685341790400845,0.1951918996405342,-0.1122786762464474,-0.04369447328125788,0.07655776972044213,-0.17266068737519352,0.021480785399839847,0.00871315091898348,-0.10086754062760003
HALLMARK_MYC_TARGETS_V1,0.004987160529663089,0.1989338423203234,0.25326119678591663,-0.07534669576359278,0.036828105558078805,0.08080264947743174,-0.13949842411963453,0.15847484519223418,0.20360923834638214,0.021570721065616152
HALLMARK_MYC_TARGETS_V2,0.04074445671632697,0.10064867440583328,0.1858458032811543,-0.10582918031938368,-0.04263642720206653,-0.008267660832661545,-0.0979949842516549,0.06962754368453576,0.09887743804156705,0.03215667067662326
HALLMARK_MYOGENESIS,0.07166766157766837,0.09466644611466495,-0.08625386200944607,0.12878758339688143,0.026978877990233546,0.061111417256828525,0.18194061077422222,0.22226961723601693,0.12853404696226195,0.10645017371022009
HALLMARK_NOTCH_SIGNALING,0.08838660879173259,0.15459368811522195,0.1830303882135623,-0.11327322531559476,0.056306772351133946,0.03804770882101529,-0.03283483996385051,0.18859167649942796,0.20028236042405803,0.08850403886895312
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.011401623865118797,0.24778346261468737,0.06939457850259283,0.1690443352905215,0.06549292172756609,0.13926455019254924,0.15103639777257558,0.18186403524729378,0.2054781382685472,0.0921678125403951
HALLMARK_P53_PATHWAY,0.02909818549347034,0.10617121405541674,0.17474311329246034,-0.0956761655871789,0.007554733625618263,0.00040706435081728544,-0.02488504533324817,0.159279132501949,0.20792345888323657,0.06828205465087278
HALLMARK_PANCREAS_BETA_CELLS,0.08200534496486604,0.15515441497992233,-0.0908803369739552,0.21907862215193627,0.04800303199007059,0.15801434519696406,0.16351831310289475,0.1472459248005437,0.18701092718991508,0.10204630143123114
HALLMARK_PEROXISOME,0.039036138048869594,0.152298648121659,0.13534780072948968,-0.01802017235689131,0.09255994831675844,-0.046888333137209144,0.024478215603836704,0.18042698605558927,0.1516460856794354,0.013712201695702156
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.05052223812247689,0.17178264724247183,0.03606861612225981,0.05930019460510483,0.05966488974312408,0.1498353434335333,0.16696865595150645,0.2014233519896979,0.1895071464285159,0.018445932276417033
HALLMARK_PROTEIN_SECRETION,0.0724369826084847,0.11272231145547139,0.0743554861639269,-0.06692983666362855,0.06316370647486934,0.11702558549290543,0.07306675814168186,0.17944044696701486,0.1869321483042869,0.0347539020683605
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.023797843493576637,-0.047013138355086914,-0.01809392514127287,0.06334446608543015,0.024144158336738945,-0.11956908568446982,0.09444682436483406,0.20568162167365017,0.18330592838259888,0.09934409909348348
HALLMARK_SPERMATOGENESIS,0.07254096297384811,0.15051413655024565,0.026787685813091662,0.0391803268803629,0.037914621644890706,0.1521631963225275,0.19421710521024646,0.19806234437438192,0.18802428979825492,0.02498217715265715
HALLMARK_TGF_BETA_SIGNALING,0.1285987737047796,0.09755655891406939,0.21189641146489535,-0.09473984759207148,0.04954117783759335,0.008298041793571654,-0.15531325780584757,0.18612008360347204,0.13696255726618115,0.007411151221815377
