,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.11017294429274264,0.05053518352568448,-0.020319121130046258,-0.0015497708573004108,0.05707486056102715,-0.026270501644767727,0.012699080948723145,0.07199968256418691,-0.02567523116992809,0.15402073016957252,0.02469113528020299,0.039839394076508015,0.13950583276492182,0.04559702004211287,0.014460102805942305,0.1888473563190949,0.1765887320814095
HALLMARK_ALLOGRAFT_REJECTION,-0.07871189944699676,0.018536088466844125,0.06848982485568664,-0.07458842801568616,0.06956955560714492,0.0701558471918059,0.01813098287951323,0.042543362189902435,0.0172111058115948,0.011852953992950561,-0.02842027358419706,0.025603740211131428,0.030064944823171822,0.05156987960002595,0.04683061254234844,0.07395389078757013,-0.01865400526478948
HALLMARK_ANDROGEN_RESPONSE,0.015501130067412746,0.06307339066279485,-0.018649215845495164,-0.03005853662893036,0.0018272099687893792,0.05974304826875548,0.016630811905820143,0.08312512998483346,-0.02069542145328926,0.09247309224880931,0.01421314655141699,0.03253405851944406,0.12647176229699944,0.053260546496880584,-0.01878341738111194,0.09091967129778705,0.09557435815448749
HALLMARK_ANGIOGENESIS,-0.0014699599376679197,0.05993631171457237,-0.0612210989608431,-0.010851226858055864,0.07491312440467214,-0.004014777958728993,0.010194146048735099,-0.04922961574601882,-0.010730148717622493,0.022571367863740782,-0.029051183584731237,-0.013176863241419007,0.11831878837661275,-0.017279382440973098,0.021099159177477657,-0.09637769038471179,0.008391303992613532
HALLMARK_APICAL_JUNCTION,0.07544755110933009,0.016369102579670086,0.04149120501290862,0.020853768407262822,0.08046089936717109,-0.012681320877335742,0.011810770878416013,0.07462784926130778,-0.014506154335124246,0.09331031274196828,0.015645373411204692,0.04364402021698694,0.11003213379680064,0.03705368253324078,-0.04196906311181171,0.16739725163957422,0.17025008802924918
HALLMARK_APICAL_SURFACE,0.09938215397419597,0.01111344278905351,0.08435265415016442,0.06983429525732165,0.0994036050255396,0.05148450664508069,0.009196096155240084,0.04718939524591598,0.008977082627666754,0.04415429231957188,0.017217853062014534,0.0512020421226062,0.10012168059926112,-0.006840588108074853,-0.05610653334838547,0.10743847120880974,0.11237282635052882
HALLMARK_APOPTOSIS,-0.011612797141996397,0.010570529307795546,0.029577987566637556,-0.024212503104196495,0.1001472298484053,0.03561561204236652,0.019562202761745744,0.027169194880608157,0.004047335533720192,0.04721507593192204,0.0038609631045184965,-0.02018466694568528,0.09753344446090503,0.0014014053560933433,0.013302732569168144,0.07613934813144334,0.08220294433934462
HALLMARK_BILE_ACID_METABOLISM,0.0879486842314943,0.037510427814577085,0.008328627401940814,-0.04471199396803569,0.060289939101902286,-0.016696485674722435,-0.034924029215625076,0.04127114147859383,-0.044064335057504955,0.10632264241467414,0.022395426410911943,0.043436810794143764,0.09817830816377472,0.0003800703425224089,-0.029036676938961444,0.20653761568521056,0.21461668302426645
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.08165186319662597,0.08444263141621988,0.04792455043808177,0.04972867749747529,0.006575558927197601,0.005858454662270805,-0.01878362012041917,0.08622227065916642,0.0013806916921919284,0.11760555701983763,0.02215989945612184,0.055188209225577274,0.10208632681945859,0.024916410664552156,0.02317010138601075,0.1822097169494741,0.19494367583771827
HALLMARK_COAGULATION,0.08932591146269357,0.008068822667957965,0.003716179559891956,0.0017999261185986904,0.039803288552503494,0.01244255274958468,0.0689333807428907,0.0663799475261313,-0.04469281579929037,0.04332205072230086,-0.021188556110601473,0.021666481916105793,0.14267480619873285,0.007280154087276468,0.03613530869565328,0.07789584218601564,0.15503159253940002
HALLMARK_COMPLEMENT,0.03020419551326824,0.08002438681968192,-0.011439360720756847,0.001201323197502738,0.10386799271864404,-0.0017997247542217618,0.031940900706136,0.07187752296982593,0.020405901896195035,0.12007797655065922,0.007721009328714812,0.05890831012540366,0.0920302769501713,0.003669195608163019,0.042551499217260765,0.19710656743348923,0.12535364545028646
HALLMARK_DNA_REPAIR,0.07859300449939108,0.03689895445213336,0.01863733660409546,0.05242664813915124,0.07627856415480251,0.050478923418703,0.013569047289884242,0.08413985209158438,0.01207200472476641,0.15538721613389772,0.04043939196524069,0.06872292581846044,0.13452776924635,0.09259840687906473,0.020901866794425697,0.22360278685938767,0.19799055544049873
HALLMARK_E2F_TARGETS,0.06843191997644965,0.0169317080532409,0.01945222172613117,0.010596467950673144,0.0480367378808622,0.011480639173864101,0.027182290811618312,0.06651666132782334,-0.024710722628178066,0.07349492578728316,0.032579760962308774,0.03777967144706834,0.16075768730075943,0.018838074253082395,0.029245826255692352,0.1883499735137552,0.1705574961263008
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.028769598256057235,0.007959067902634443,-0.014335132115399794,-0.01325789531219752,0.08218572753714387,-0.020718576145070264,0.08973849910179857,-0.03391887152112735,0.024811346303836475,0.0613299511650467,-0.0025239722051519997,0.039854597539107674,0.12627686270350488,-0.06480095970011586,0.05482282160247734,0.03521125504787705,0.11222500444665709
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.10320069606114732,0.020352725133797156,0.02029139870897131,0.025008007541930527,0.09968300547815895,-0.027154499569208745,0.030201990697067395,-0.05140393589674581,-0.026191916452580472,0.06194235535926501,0.012428530360123086,0.05056672109257775,0.08814694657213619,0.02682154408313324,-0.001637258170512004,0.20661124263811295,0.1720345968865666
HALLMARK_ESTROGEN_RESPONSE_LATE,0.057734845148543136,0.04482545608123017,0.004063433126256189,0.061806373130413844,0.032755666207437605,0.02079086250067796,0.011427330983952282,0.0748660834622428,0.011438351747516074,-0.009308414124059658,0.034645391006260344,0.06973723319241136,0.07410916665526221,-0.020084255361206362,0.027019138614022532,0.14803528456743187,0.1355902962748196
