,UKF251,UKF259,UKF266,UKF296,ZH1019T1,ZH1019inf,ZH8812bulk
HALLMARK_ADIPOGENESIS,-0.010136926360438855,0.002658149307777576,-0.0033668066938505434,0.0313364314339503,-0.0035819924190423225,0.08485699295404317,0.06848694390491236
HALLMARK_ALLOGRAFT_REJECTION,-0.012138806000325958,-0.027179602036294055,0.016620076161461557,0.065540929472654,0.1615014750587489,0.12295951174076802,0.06301335472673117
HALLMARK_ANDROGEN_RESPONSE,0.03533646986142996,0.011010729333360248,-0.03976392957742346,-0.00789101390252499,0.05451960004816242,0.08957213492663203,-0.05534120883770156
HALLMARK_ANGIOGENESIS,0.02290139859848808,0.0951626266809593,-0.03590697078663899,0.04484767663278217,-0.14185698418215334,-0.12251901816150336,0.02625296316492156
HALLMARK_APICAL_JUNCTION,0.010744645168851468,-0.013118479799111007,-0.0305588914046337,0.05456549383040876,0.10816292009430674,0.18168299538129104,0.03839336413244799
HALLMARK_APICAL_SURFACE,-0.062479878248568675,-0.0424589216658966,0.014928959709504138,-0.046561781574984855,0.044579134336833554,0.11588015782175579,0.020330217955203338
HALLMARK_APOPTOSIS,-0.007334814158627036,-0.023319055613228994,-0.012752456396118439,0.02108694432768433,0.07218529871277599,0.003022038732207866,0.002129511422015486
HALLMARK_BILE_ACID_METABOLISM,-0.009807691522501778,-0.03589808005976606,-0.013785751584991754,0.0983304679992219,-0.01818155300138568,0.08156995881432948,0.006674262477251525
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.015425183248274929,-0.02052465610409376,-0.0016315924508752098,0.017986904487021237,-0.030738136299673084,0.0898404658844598,-0.010205290896069539
HALLMARK_COAGULATION,0.03503403848696326,-0.07386619225620984,-0.02354393074046811,0.04088713640735148,0.13133490045299134,0.1413352393075181,0.05080257831876698
HALLMARK_COMPLEMENT,-0.00292334041824386,-0.0003457135322661369,0.009319198649401339,0.049375553093595426,0.12759977126880412,0.11219195845137772,0.046381552816837784
HALLMARK_DNA_REPAIR,0.006228788828863507,-0.02348509546125894,0.005344133489815851,0.06477306167845369,0.048033259427923865,0.1266210317319896,0.04307957098761279
HALLMARK_E2F_TARGETS,0.00072484493658842,0.003683046406041912,-0.03835443895148248,0.023946668506712735,0.0659202322989239,0.1633516497228158,0.030377300496800402
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.00023886083223110526,0.08035568005650601,-0.015881733696192155,0.07853445490804906,0.18159886300703257,0.11090290890767787,0.09692356853460066
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.012175171004064523,-0.026752067421072265,-0.011150214915347931,-9.190101942232165e-05,-0.01873757416682858,0.07922126420969001,0.06781583644729652
