,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.1445983694107495,0.11656723649821549,0.0642179123588377,0.0378051326284671,0.0675953036650654,0.028414770891813566,0.09152944143606365,-0.02700164769594735,-0.021241277670004062,-0.08736883082855713,0.16790538056737375,-0.040199825989268266,0.20849338547287072,0.13875566071865555,0.10286762557772378,0.09353194649297822,0.09191167825431908,-0.014954541989237003,0.3655049241932242,0.0428891149327457,-0.12407343239120358
HALLMARK_ALLOGRAFT_REJECTION,0.2400839099223247,0.15618624732757255,0.11089720963069226,0.04431461095068747,0.12716841815136515,0.18361206558324486,0.09706958015233338,0.06706300542258826,0.03358516917746152,0.2797825330894396,0.12261670336943128,0.012089882681708432,0.18164747292273747,0.05192069699879325,0.1941111951207243,0.12794549323874127,0.14603222339129604,-0.023253232175193327,0.29088369532569125,0.03498463411564293,0.11761562306581279
HALLMARK_ANDROGEN_RESPONSE,0.19743030498060896,0.10057579050631346,0.05221873827591538,0.06839621639668327,0.003976995454401126,0.06963845778819983,0.09539091099243396,0.08123240483335559,0.048032365687438065,0.21457818750830823,0.12708461000646892,0.05570296936747526,0.1470911786145305,0.06860242376361798,0.13843374583485826,0.05878417920204226,0.106285413174427,-0.0022688307864330622,0.17788645049274956,0.04347314490738105,-0.15960081095387524
HALLMARK_ANGIOGENESIS,-0.033934669729183096,-0.04530215176228098,-0.0020146751697582106,0.06531229484307445,0.01787677035447235,0.09603313933348123,0.09780729343863483,0.13697738641351803,0.031900332615381,0.26573645113705646,-0.09543977621807737,0.09881027337530082,0.19749114380922436,0.05477366582163848,-0.27709817304128115,-0.042643146506676215,0.04911985288017911,0.0985766100535806,-0.30345310304148065,-0.02127849742872678,0.05988147541610303
HALLMARK_APICAL_JUNCTION,0.18469955203637817,0.1322592141533398,0.10865619452498902,-0.007236044959546929,0.07656250314860213,0.09095814605476661,0.08673698383657204,0.11377229376217667,-0.008843398442509922,0.10923652780544728,0.1860561995803142,0.09534904019130366,0.18460572645507678,0.17439314936363395,0.102002541973165,0.13974964423564473,0.029143487826686167,-0.009488320320692628,0.2754767531991656,0.06205178706033063,-0.08512723015103885
HALLMARK_APICAL_SURFACE,0.28253593175848535,0.10646864266541013,-0.01506419218664143,0.00806938050517816,0.10328659660792415,-0.10836828082576226,-0.050804103826234966,0.015432692795383013,-0.07273050115739553,-0.1881066451340077,0.13734061158187785,0.11093751979834107,0.10791819586441992,0.09186734292147804,0.1746420143228358,0.10415365171457808,0.08883331313026877,0.046085551438175,0.1753837478103284,0.0015755490151534441,0.01294622546184508
HALLMARK_APOPTOSIS,0.15618297368342066,0.07831622396342654,-0.007625633611608475,0.03364458700283152,-0.06403035080408968,0.00611174722214516,0.031162444095786678,0.10124315942627736,0.023694295430569903,0.1695546509946218,0.031731610248857255,-0.031818859882837384,0.033519678429175484,0.156475298185536,0.019834221761770413,0.061280334324683494,-0.022886289297711797,0.11856355474227145,0.17803292217570063,0.028429902343920115,-0.02375300266907684
HALLMARK_BILE_ACID_METABOLISM,0.09036190828086568,0.038223321230264354,0.05000717626491358,-0.024667198373382666,0.11575808772622577,0.0664988957999131,0.08406148356921234,0.07620144768989964,0.031093615370810724,0.06342955552090351,0.0917260611398922,0.04916664300251042,0.1723529001499582,0.16059577625973687,0.12181159038037417,0.0795159257436097,0.0411206360864667,-0.03393242727504702,0.33671335435141686,0.06700176625180865,0.0236504350106354
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.1583516724876343,-0.011247548450573132,0.0491568575136829,0.005267324378820511,0.04341118723485766,0.1458970750301054,0.07204574624399324,0.09877921554899283,-0.011607746411933285,0.2109638860495621,0.17831646092143125,0.09805627318263557,0.13981796436277524,0.03858647286185522,0.17711229090666786,0.034472476426766395,0.11290870781491562,-0.002499717359481462,0.3035404774304366,0.03952444978152194,0.045867308097472935
HALLMARK_COAGULATION,0.1193997692253381,0.14598041330421982,0.05155752047447755,0.027944620006693774,-0.015449299988483966,0.1433223612079268,0.07377146823240828,0.07271661724441193,0.047131483040454475,0.3239015796341765,0.03822333216006815,0.0889525062349268,0.11803480783533382,0.16235113615647861,-0.045788933933194914,0.12520383694523615,0.09855297859115755,0.01928040433259835,0.1979332147184817,0.017254852488082485,0.10053757191410284
HALLMARK_COMPLEMENT,0.16092545798238264,0.03852316190804612,0.04551497523246039,0.043938008087251214,0.03969336468130429,0.05694712045536053,0.10241427569957415,0.13290525823899882,-0.00430376677576873,0.26808714210872214,0.10486073692283888,0.04359382699508673,0.22691077181366773,0.10420586631232777,0.20949685980747748,0.12861113736948365,0.10999183319666782,0.00510985749232902,0.28939871857349997,0.03442972505171479,-0.1645953493799306
HALLMARK_DNA_REPAIR,0.1639543695175544,0.08467248366129601,0.07673961685460079,0.10440657738193189,0.07505646604155046,0.09991338574725225,0.08815553392956964,0.09516668070765762,-0.05222988607460641,0.012369234206338026,0.17302418295387423,0.07082983840300495,0.18049374377723412,0.12804510699716348,0.2396267240187342,0.1262906285452369,0.08928550582268702,-0.028361034830028636,0.3526128792790801,0.05950130596839593,-0.05499471745475171
HALLMARK_E2F_TARGETS,0.1841602645192711,0.10216880887478835,0.03814027049525485,0.027565747208881417,0.08263804931287728,0.12016492199947866,0.11438261347918033,0.12115868548713041,-0.04942390142180423,-0.1208628146304317,0.09476723202885902,0.08281711665471526,0.11787463985625608,0.11311889020003081,0.2572428763365098,0.12651677678309473,0.14411083378142414,0.016446515041833604,0.3144133265378784,0.02556992486241653,-0.14876652245806493
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.039087491867985956,0.07833843632241365,-0.016446334030466844,0.07214313002656234,0.035566452681034935,0.14505413846763368,0.08722668569163615,0.08643816613001636,0.013763000487582307,0.2872640076663676,-0.05383486227026023,0.10984584324936274,0.1599624322100154,0.055432887487590086,-0.18040372978450459,0.0955414536838181,0.07661363996921539,0.10516587338013654,0.06956011946009091,0.013588377805017336,0.024830740313465806
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.08153082672405673,0.05974336670047181,0.02035526408834509,0.033738408644430874,-0.03640975039009178,0.035171137514602754,0.0722753278878747,-0.08075068586085439,-0.03209281303967709,-0.24429836000676736,-0.13676971664732196,-0.06427633074178368,0.18109649121961735,0.049062355635925634,-0.1636289813600507,0.12394728326004302,0.04726724415417405,0.004231195560671509,0.2932154277209803,0.032159150079817365,-0.1701939703085835
HALLMARK_ESTROGEN_RESPONSE_LATE,0.17198046505647924,0.060978594274067724,0.0009864306516067234,-0.036182287227690145,0.014043033574724377,0.04463373771266963,-0.03586268295736722,0.06402104861241446,-0.003288376485223419,0.23092798105120446,0.16819406117768135,0.11462175440234906,0.022641426182830427,0.01716202383904335,0.17939634022299228,0.0032002148254005824,0.08259837419816875,-0.035913028941719445,0.21304045056239945,0.04154352812599699,0.14699607120408442
HALLMARK_FATTY_ACID_METABOLISM,0.03438465667699929,-0.05101064727332125,0.02235872183801025,0.05624346708858798,-0.019004227708252067,0.011905331756972504,0.06092986222427186,0.08185375686868243,-0.028094957772182204,-0.0262342719843139,-0.0778097605598712,-0.06606504912574598,0.10990146681144265,-0.04207543236753844,-0.14095408679279425,0.014660966457476837,-0.0011596194163066645,0.04212656900674172,0.12350887514870017,0.010263371998482007,-7.536458205835921e-05
