,ZH1007nec
HALLMARK_ADIPOGENESIS,0.06369808846103284
HALLMARK_ALLOGRAFT_REJECTION,0.006976718816096512
HALLMARK_ANDROGEN_RESPONSE,0.08086218199333826
HALLMARK_ANGIOGENESIS,-0.020323698433134064
HALLMARK_APICAL_JUNCTION,0.08474437456275996
HALLMARK_APICAL_SURFACE,0.06394906552015099
HALLMARK_APOPTOSIS,-0.0018881479278534535
HALLMARK_BILE_ACID_METABOLISM,0.07228592678682033
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.09575184833567052
HALLMARK_COAGULATION,0.09419216356050293
HALLMARK_COMPLEMENT,-0.07969456093371703
HALLMARK_DNA_REPAIR,0.07193068744185979
HALLMARK_E2F_TARGETS,0.12277009227204469
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.14556167730557812
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.06515282875437652
HALLMARK_ESTROGEN_RESPONSE_LATE,0.06321711186922828
HALLMARK_FATTY_ACID_METABOLISM,-0.09090473218763691
HALLMARK_G2M_CHECKPOINT,0.043364938771071455
HALLMARK_GLYCOLYSIS,0.01829642516229927
HALLMARK_HEDGEHOG_SIGNALING,0.0966268641688846
HALLMARK_HEME_METABOLISM,0.04361260433719597
HALLMARK_HYPOXIA,-0.13878278111170628
HALLMARK_IL2_STAT5_SIGNALING,-0.049532345754424105
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.055733663563024845
HALLMARK_INFLAMMATORY_RESPONSE,-0.08351119162683135
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.055747293270238966
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.011822072624511218
HALLMARK_KRAS_SIGNALING_DN,0.005463565491835126
HALLMARK_KRAS_SIGNALING_UP,0.025854275467737303
HALLMARK_MITOTIC_SPINDLE,0.03949681649376862
HALLMARK_MTORC1_SIGNALING,-0.024380447899327317
HALLMARK_MYC_TARGETS_V1,0.11227069816878779
HALLMARK_MYC_TARGETS_V2,0.04281557203211948
HALLMARK_MYOGENESIS,0.11579080100860119
HALLMARK_NOTCH_SIGNALING,0.08295112293841926
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.036240496100143176
HALLMARK_P53_PATHWAY,-0.05461447841809156
HALLMARK_PANCREAS_BETA_CELLS,0.15992133421993404
HALLMARK_PEROXISOME,0.07522121712147524
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.10156417231064174
HALLMARK_PROTEIN_SECRETION,0.0855654827010176
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.13986575301995385
HALLMARK_SPERMATOGENESIS,-0.008724945505656848
HALLMARK_TGF_BETA_SIGNALING,0.1383288933853346
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.05995463749935288
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.10501260193514662
HALLMARK_UV_RESPONSE_DN,0.012893248227244988
HALLMARK_UV_RESPONSE_UP,0.028212072691618798
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.07311161132312068
HALLMARK_XENOBIOTIC_METABOLISM,0.06096738585875268
