,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.014464512566480263,-0.08174463585088279,-0.043535314332419514,-0.043778295038843985,0.0052091801901158865
HALLMARK_ALLOGRAFT_REJECTION,-0.03368727064957847,-0.051047526715750406,-0.0027704077601666973,-0.05038212427991479,-0.034004788844481076
HALLMARK_ANDROGEN_RESPONSE,0.08001643677293041,-0.06785684531789485,-0.007597843995160065,-0.05757288192493455,-0.040900880903382106
HALLMARK_ANGIOGENESIS,0.0471898029007653,-0.06242760597958275,0.04823937643051434,0.004399385194999504,0.06376985150082419
HALLMARK_APICAL_JUNCTION,0.011786821565702996,-0.02290015077421266,-0.053249518775162714,0.025354845739667235,0.009419932695556094
HALLMARK_APICAL_SURFACE,0.0026766623724396874,0.03988520554617978,0.015617689603000773,0.010730811547818013,-0.04021372576054718
HALLMARK_APOPTOSIS,-0.009474695617450317,0.036070355403847607,0.005135529383848458,-0.039687123038856846,-0.003070711975485466
HALLMARK_BILE_ACID_METABOLISM,-0.029432154446493674,-0.01572399180060153,-0.012965216111262702,-0.04087755896740606,-0.008663918058966267
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07104695137231685,-0.040173626651768005,0.012982621006496685,-0.06298224247837882,-0.002714587205193253
HALLMARK_COAGULATION,-0.013071661122540119,-0.045696324447565745,-0.0479770851961122,-0.10578952120279629,0.0167858466741347
HALLMARK_COMPLEMENT,0.00024056897453726814,-0.05151602674063255,0.058756853020547166,-0.04950451870461206,-0.06444290015293813
HALLMARK_DNA_REPAIR,0.021122829707293372,-0.03661179192205352,-0.006116886352592471,-0.0067419971276252225,-0.030719550371161468
HALLMARK_E2F_TARGETS,0.021633502295302105,-0.01212686943943777,-0.04590202614891949,0.03410175441604312,-0.008172196103900796
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.021069004069283793,0.022575610820248438,0.074155649562767,0.00044923829407237905,0.06847549117804948
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.029114934925835348,-0.025751309390419815,0.014844505312863413,0.009159266389943771,-0.024360909779601134
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.04157815647503972,-0.05035089513699523,-0.017207936098611883,0.028510695661947572,-0.0315697229187496
HALLMARK_FATTY_ACID_METABOLISM,0.07165150698692967,0.08488067213161439,0.0830189297510688,0.02563724954651494,0.022515751647655815
HALLMARK_G2M_CHECKPOINT,0.08418474029131773,-0.027830356825563028,-0.0718155231534146,0.044105958063529564,0.003432881551925468
HALLMARK_GLYCOLYSIS,0.06595122708611595,0.009623875844854699,0.056860536342894015,0.01265295301091403,-0.016783217737227612
HALLMARK_HEDGEHOG_SIGNALING,0.04196589615339341,0.024028330717121318,-0.020130167014872215,0.014474251203347143,-0.0686226358661774
HALLMARK_HEME_METABOLISM,0.0861846125108866,-0.05121246344722964,0.001509314403740536,-0.07031720770100758,-0.055398389557232836
HALLMARK_HYPOXIA,0.009240700405622181,0.027853067714146106,0.14287177620385125,-0.04123244986412184,0.02485617001560364
HALLMARK_IL2_STAT5_SIGNALING,0.006344762847564555,-0.02889549989324823,0.046646170968519966,-0.03983223758236276,-0.026279118548618863
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.11305989249301175,-0.0365514864160787,-0.00519004045559274,-0.02019095712580417,-0.011341091003542757
HALLMARK_INFLAMMATORY_RESPONSE,0.06217622020376809,-0.08153716825408233,-0.02030396267700574,-0.02528434803630518,0.03437481608600037
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0731866579292255,-0.0336547416938312,-0.04090888108678903,-0.031233450473329583,-0.05233149274628328
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.017539756596418016,-0.057199864154117624,0.013034912853453517,-0.05042845242184545,0.010561993018500429
HALLMARK_KRAS_SIGNALING_DN,0.1297491035107075,-0.01673716546296849,-0.027358266018518197,0.024208648692321862,-0.08029950506734229
HALLMARK_KRAS_SIGNALING_UP,0.04145290028413945,-0.1155302056645306,-0.031145991247045916,-0.011179092938883084,-0.049022535549515876
HALLMARK_MITOTIC_SPINDLE,0.04539688597339184,-0.0012862722970066944,-0.0270179194651181,0.008866915650565946,-0.04202028923337532
HALLMARK_MTORC1_SIGNALING,0.06108728705198308,0.03674397774936463,0.10605588033445562,0.010522711461935477,0.042891761416126446
HALLMARK_MYC_TARGETS_V1,0.03961352364351863,0.005215638924109926,-0.016063193527470473,0.025974044314144715,-0.006213655595503553
HALLMARK_MYC_TARGETS_V2,0.04457896683027362,-0.006806152570553798,-0.06351141380513187,-0.026284342720928992,0.007912718282432445
HALLMARK_MYOGENESIS,-0.002731995483012962,-0.03409100773255722,-0.05591734903404294,-0.0012228208194664802,-0.062029763408236537
HALLMARK_NOTCH_SIGNALING,0.045833786992293325,-0.07818755389511203,-0.022194480518611878,0.008337433818694607,-0.027280137280867058
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.020245403823680435,-0.02061893415189206,-0.005393866942646654,0.010629601171911125,-0.06580976664164488
HALLMARK_P53_PATHWAY,0.030586724727199095,0.013727994263961447,0.08842967487951386,-0.044149117223427556,0.0391185491173007
HALLMARK_PANCREAS_BETA_CELLS,0.0498044342551232,-0.021557097267183373,-0.04729570099285515,0.03713571460010632,-0.052835910542997626
HALLMARK_PEROXISOME,0.013836280765131772,-0.08766010518280369,-0.018089657758266847,0.02535000588891377,-0.04837196984562953
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.06825388255967435,-0.042701148325105985,-0.04603126621860843,0.02546126577087484,-0.03818110285935124
HALLMARK_PROTEIN_SECRETION,0.03819580185810608,-0.05256886907414315,0.009829174712532817,-0.012716019532388588,-0.02326736529230583
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.08297489010495303,-0.0014689533560462399,0.05353463632166431,0.002480855399671548,-0.011445484864006357
HALLMARK_SPERMATOGENESIS,0.08696195995124154,-0.04163189224928821,-0.030431946026527795,0.035225898155716556,-0.05670726787664528
HALLMARK_TGF_BETA_SIGNALING,0.0372040799958795,-0.039995230906865034,-0.09676851350217248,-0.00853458013192932,-0.05089686846908867
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.02403779097793912,0.020936183009205446,0.06915358398860355,0.018030070386862402,0.0014964975605655886
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.00997775399109811,-0.056267787588875094,-0.018784915890637265,-0.010483158571199015,0.03360305697360999
HALLMARK_UV_RESPONSE_DN,0.004311655291709034,0.044629574785935815,-0.034189009720747315,-0.02323252664577034,-0.06787373276623201
HALLMARK_UV_RESPONSE_UP,0.003748410336998578,0.005339364207539327,-0.00012156923450149324,0.0035016104257035467,-0.042085079995509055
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.005976957276994319,-0.022464849968194246,-0.031206306187092973,-0.03405259740429114,-0.05479285969934246
HALLMARK_XENOBIOTIC_METABOLISM,-0.003590332625809544,-0.06624030070143892,0.0229764897079229,-0.0883533447719572,-0.029517654045220935
