,UKF243,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,ZH1019T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.09384092390249005,0.048731430262638875,0.02705066465665637,0.014922610267651432,-0.037802688956173815,0.08389718038471258,0.05478050586193499,0.021865468280157566,0.04155493953918181,0.01813283980980311,0.062450682908602825
HALLMARK_ALLOGRAFT_REJECTION,-0.09910647995822115,0.007820781634817116,-0.014562053626502409,-0.009413790908993087,-0.027633521690314612,0.1415232367483212,0.020151554513182963,0.0011641575339606102,0.0417104794250569,0.10045702490208323,0.06420350321653322
HALLMARK_ANDROGEN_RESPONSE,0.08430173694686315,0.039631618850116124,0.05240777704484384,0.03948915015651766,0.04220036255369143,0.08224969290508234,0.006026375617329934,0.020627944327943466,0.027699209012449624,0.02781685574772863,0.001193566880238852
HALLMARK_ANGIOGENESIS,0.08282609821127124,-0.022398045529262382,-0.04553572399578384,-0.0009517548151434143,0.10685895278234912,0.09786839019636509,-0.015568999359533996,0.0023596992318547167,-0.018840697596893177,0.041486241007893374,-0.10069058233251668
HALLMARK_APICAL_JUNCTION,0.05708127970058545,0.07489752997950559,0.006444989962671703,0.07214828245963803,0.06558624562998909,0.10402122398149999,0.020278550015741418,-0.003719961272370132,0.05055348049283615,0.10368315907437503,0.015418401021563609
HALLMARK_APICAL_SURFACE,-0.012826751581185257,-0.01924077461139686,-0.043211932315480456,0.012922390469831093,0.001548559455502326,0.0067846610083969975,-0.027388211050108698,0.00916534737435943,0.08406291051057348,0.01485122322234529,-0.03336954638304083
HALLMARK_APOPTOSIS,0.03410891735903621,0.016573860434012277,0.02613090143835479,0.048906771328405374,0.048319181326650064,0.06526640370070656,0.00020750539766705385,0.013777564020475622,0.026346569085715588,0.0498118356555806,0.0006608970315469581
HALLMARK_BILE_ACID_METABOLISM,0.08520745721628137,0.03581668258608162,-0.0021562442935456594,0.0162064385523139,0.014733237738282567,0.09260122795453249,0.04257300057626805,-0.005956080813871753,-0.06627295316936617,-0.011791443181932227,0.10242688086195079
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.09007394656075984,0.05849136878797324,0.002998688309966757,0.04510125227619075,0.03314872219601479,0.06415290698646757,0.004667537992304978,0.07800280128329942,0.07509005240674307,0.06087671326599929,0.06185650302229485
HALLMARK_COAGULATION,-0.002861844387965087,0.03364416267292803,-0.047823311548647066,0.01765244088263501,0.06855185060367901,0.11898624183503634,0.03548299057681086,0.02872137140058148,0.03475161365583512,0.03647393488017662,0.0002062086540042338
HALLMARK_COMPLEMENT,-0.0632197214100033,0.06992739580079614,-0.01856315031325705,-0.02090266975550655,0.021886570074789027,0.11459675156040389,-0.029438018951504028,0.04713072546381213,0.012826152181411013,0.07447255206885095,0.08993149977349181
HALLMARK_DNA_REPAIR,0.11467649322628647,0.05838649696285641,0.09603904016248103,0.04498190464613142,0.03968864203173455,0.08385045998652808,0.010181944471267112,0.06830048185726417,0.05416971178722306,0.09417942440538862,0.09145255920095025
HALLMARK_E2F_TARGETS,0.09461326845781062,0.035488412750790295,-0.028152020060475253,0.016581964461740886,-0.055507767570675375,0.08728953874667243,0.04328397841693456,0.006742704436319432,0.039112352514903956,0.03294910551906849,0.06961798605815106
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.05437683182907198,0.005763892099198675,0.049577990363505874,0.018615918102221313,0.06520042357207811,0.10924939855322044,-0.013301399658185224,0.040761808900902224,0.0020727412517725394,0.0531286358891938,-0.051071334580192286
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.010387437980530578,0.012321891238724748,0.04005106990101859,0.028869584150128108,-0.05256239104598938,0.10636134191403962,0.03996432844976021,0.009955058831526952,-0.014485719014174165,0.058255046106408075,0.08375638077450825
HALLMARK_ESTROGEN_RESPONSE_LATE,0.06073527627213023,0.004967103441087304,-0.021555628040879626,-0.018856734962692457,0.08793783396009595,0.013461421576084957,0.030861831409639613,0.01355496562467956,0.034988996368100815,0.02151427419716641,0.059571004235107444
HALLMARK_FATTY_ACID_METABOLISM,0.022357395949066116,0.007259053476609287,0.06967490696618675,-0.021025597503440782,0.005429085287778733,0.0649212269769724,-0.022571065737933764,0.020995546372803396,-0.03162464709576712,0.027631426625835974,0.028845850059238193
HALLMARK_G2M_CHECKPOINT,0.061825878614849256,0.01742828500313649,0.04248393993933999,0.03967077794065477,0.05173757744957953,0.07236643069579435,0.018262584607317903,0.04065097728940462,0.032768305004117676,0.010579369897365597,0.003430364826876991
HALLMARK_GLYCOLYSIS,0.1296834196512264,0.03688603948108836,0.082883337595598,0.018706653244931808,0.05447150738972946,0.09774893758188245,0.0011000083219898076,-0.013031697677569898,0.015223181927057003,0.028429317229744667,0.07943051570283256
HALLMARK_HEDGEHOG_SIGNALING,0.0338598343434052,0.0012602631710534609,-0.03200631984075462,0.017909746138110052,-0.12766239654721123,-0.05290741344281169,0.020923788338364124,-0.021216240737528053,-0.014318994035208917,0.03364724483279978,0.04214268987808437
HALLMARK_HEME_METABOLISM,0.10014851863787397,0.020439054857668733,0.06137618194857113,0.030904580723283368,0.03748565319323369,0.0907547378235799,0.04656792337809442,0.016630425479284023,0.060280572936969645,0.09467552046715236,0.04930943204089975
HALLMARK_HYPOXIA,0.018246404581400175,0.010197140355103693,0.06786058690247405,0.0241392736659148,0.0720475433697548,-0.04263281126683208,-0.039557351479341515,0.04104038345756161,-0.04922411618261728,0.062270092069317495,0.006899945503235468
HALLMARK_IL2_STAT5_SIGNALING,0.047338263623973656,-0.049795106883521914,0.0002235809643905836,0.042365790089466795,0.09158659534958974,0.09809313635157334,0.018006792864051945,0.041503362969000056,-0.014259917423704261,0.08535029790833808,0.049698870469274035
