,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.022421154147243032,0.07571485549704329,0.027716016038799012,0.02775556203292645,0.0995596397214737,0.05183011633436422,0.014587489079421723,-0.0012810211676036241,0.017069789961850212,0.06671935035156044,0.10515825650111846,0.049824043517554706,0.07674131100303178,0.10925930582997968,0.05084572378757366
HALLMARK_ALLOGRAFT_REJECTION,0.029931937802848304,0.001255043328103906,-0.017483814963874408,0.06495300337570341,0.08541347621648304,-0.03384497981642369,0.024292333692022,0.03625993893508473,0.015241449920297462,0.10554448623480849,0.051354542343885916,-0.024394684834378153,-0.07196967133243486,0.011624400799899903,-0.04170668935500923
HALLMARK_ANDROGEN_RESPONSE,0.017512388732557175,0.04731815384431168,0.045950940594522434,-0.0016428411536851752,0.09994920504799043,0.012571684458381431,-0.010490639020977362,0.036922623305609116,0.048148742332417595,0.06174159637142481,0.07663347409992953,0.036022405288807055,-0.032490199099942066,0.05087378130887087,0.041621570808634906
HALLMARK_ANGIOGENESIS,0.0451926325625313,0.02745013404505918,0.007316123395696997,-0.07580654989308049,-0.03791510365941401,-0.014065619287406326,-0.027607102187360885,0.016220394487664203,0.04060703672405624,0.14483269805222707,-0.013868426330404368,0.019338907567830504,-0.05546898775381384,-0.057710902106783146,-0.06418245205128705
HALLMARK_APICAL_JUNCTION,-0.03261237467012706,0.04905876495344321,0.05660353143735346,0.0037995437084931394,0.08697691417835814,-0.010825891335386782,0.0026691510543483074,-0.0005982842689805304,0.0617246472049306,0.08970437858225819,0.07246687387767425,0.060928115006093714,0.026684439331927913,0.04061009792123127,-0.007666552496570785
HALLMARK_APICAL_SURFACE,0.004095477893560713,0.05695729541690117,0.02204930857993575,0.0012160594482541111,0.01671854790348564,-0.05107475881877468,0.03788137032672986,-0.024942789253402164,0.05436710809835017,-0.018540919470918155,0.07999157732266933,-0.0029661202365728,0.0022968716216346416,0.027189748736527797,-0.014910324415603238
HALLMARK_APOPTOSIS,0.0061353236225447855,0.041642822640642105,0.043967381863909354,-0.005026280210096166,0.0003344149367385255,-0.004067285721048736,0.02920112630695169,-0.026307175454782394,0.010866546587961663,-0.005565578159521844,0.0017932568331599738,0.05306200587715068,-0.0020415945761653566,-0.033050031865372476,0.06591429817972963
HALLMARK_BILE_ACID_METABOLISM,-0.001947950476755677,0.036023656536383224,0.01322951194226106,0.05134738390379992,-0.00556942915074474,-0.04964061525383841,-0.008233224978292574,-0.021593675594859706,-0.01598885021500092,0.026037201109454833,0.1175662562030718,0.09634193576790633,0.02918015132468728,0.08721458451594721,-0.02611923394457873
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06582738924954848,0.013471748676832256,0.05107120872848545,0.008093504545299387,0.006006947569691479,-0.038399574551234404,-0.003687112406900967,0.026593451068784798,0.05868209757110474,0.03838375386358371,0.11161460559080202,0.03951603774355465,0.07183460785769497,0.0929745016493851,-0.004676748330378722
HALLMARK_COAGULATION,0.03909064992947777,0.026042588382571362,0.07208963624449474,0.06500189243006313,0.03928739165550528,-0.01072561260844927,0.03716574998807058,0.012216589808439099,0.026566340881198566,0.09571346568758815,0.0682257929559769,0.09948567425884466,-0.004217530467061654,-0.011677612183332986,0.06568312028416734
HALLMARK_COMPLEMENT,0.03006718009339052,0.06596414884992388,0.07212962586390369,0.02811762994806099,0.14679118235351052,0.03855264224153242,0.005036134031512649,0.009253521396226998,0.0594472009051001,0.046590272334846694,0.05768363596560663,0.07601333722399231,0.019244281556830407,0.08520728028877347,0.08320996004623848
HALLMARK_DNA_REPAIR,-0.014193658811784795,0.044663505350939776,0.03402089217963613,0.037268521710374834,0.08354442241236783,-0.02297248729186578,0.03391983089078415,0.012373238024445092,0.039433243883428,0.1137533741603685,0.12311618251964081,0.04785611282273261,0.034891979453560776,0.06467522490594381,0.04719419534708756
HALLMARK_E2F_TARGETS,0.0018359282226421043,0.08557987979998503,0.04156221058885592,0.04184260405464564,0.03773821085498655,-0.05020223369093359,0.018507006071418686,0.012934272383175072,0.014274637708092936,0.03472851139420838,0.05422673517368155,0.02051926227338659,0.018153036517045678,0.07219525746656419,-0.042649556600322436
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.03156465201449571,0.0351205952644377,0.07669608684100584,-0.0004950026621164029,-0.025390233838040482,-0.019180623807028944,0.013702624288911067,-0.003295403231364731,0.060474415659762894,0.1285438071529363,0.0006526457467384724,0.042498094264152485,-0.04465826154480652,-0.029938419431413538,-0.00685596288576061
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.037393408779594975,0.06688766009022831,0.04039137088486221,-0.011152985996941976,0.09735788827830134,0.06635685557696762,0.04689335283634243,0.001538690727273414,-0.018179414724152645,-0.02554812798765936,0.05106213053964456,0.06511721832927034,0.075820075986145,0.09463099924172677,0.04011403407380568
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04837588569431238,0.01182822437565866,0.044191832753554594,0.00604211449373288,0.013001680556051385,-0.0015298707366844923,0.009981039243045713,0.03903870633637101,0.07659900925885972,0.07572462019467305,0.10703267928252681,0.023410967018005956,0.008747126609176165,0.09290749101964971,0.047282519194371375
HALLMARK_FATTY_ACID_METABOLISM,0.04856023196009351,0.06661767074370913,0.03235458060849067,-0.0027173811214480383,-0.04208058066777765,0.041866033489528186,0.008025734455534882,0.03203228505634892,0.03768675822377799,0.013973895612681045,0.04123316016194924,0.011553266654100405,-0.056191296366073035,0.07130806981569673,0.047510618212629065
