,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.06242314885775211,0.008182701506671433,0.05675898124302025,0.019259967393905914,0.10185967885268206,0.007458232931691839,-0.0960932263885629,0.008588615642388978,-0.031131671175668944,0.09952103554249085,0.07867442590055064,0.0420452815057413,0.10524225661460884,0.14670339522509662,0.042137214544387805,0.085019384609004,-0.04920766868987323
HALLMARK_ALLOGRAFT_REJECTION,-0.005326327753245828,-0.03790783722890112,0.08448856322758683,-0.028292951879039015,0.09550826029238796,-0.14145638403673935,-0.07253831871933697,0.05271571195235084,-0.050042437132608975,0.05221250786942983,0.0001761092582909237,-0.0052638776034614225,0.04228381727099987,0.02666833362515809,-0.006006814008487018,0.02555267899975169,-0.007369635122832065
HALLMARK_ANDROGEN_RESPONSE,0.12105333611884085,0.011615613306435544,0.061450719335348,0.012927776124813621,0.18086029511507834,-0.19211657657106337,-0.08740578721017678,-0.042907373158969135,0.03751259209331333,0.07904085068599316,-0.006652607838210717,-0.029162227607489034,0.09343615892885423,0.10658645924443755,0.013363647337001697,0.049734864976420844,-0.01610118101161288
HALLMARK_ANGIOGENESIS,0.007998226554565327,-0.055784873901744345,-0.05377620930796042,-0.0425568245365666,-0.24917398094810178,-0.23586092719745602,-0.1658722852882895,-0.057460877795653856,-0.10597566146356813,-0.08689564163144567,-0.060419619100039214,-0.04474405301976086,0.0031345723902974926,-0.1437800592054871,-0.05126897256570832,-0.08613385254308892,0.007391290038431917
HALLMARK_APICAL_JUNCTION,0.07967500501417041,0.041516074727209355,0.018456426371395905,0.053150712766688514,0.015370688081110195,-0.20180627481949262,-0.10803484899235284,-0.02016700655555524,-0.039749323527712425,0.09690741584901529,-0.049400463165704254,0.06044627491622805,0.09549398607318062,0.14303220188702281,0.0642712867291224,0.059984650425734316,0.0010960843591723505
HALLMARK_APICAL_SURFACE,0.09883085568215992,0.0681027682459535,0.011107466704212495,0.08059953475920692,0.04887235156895557,0.12290547053829154,0.09889068511424157,-0.07863043766083216,0.11120616969190388,0.08762071558890039,-0.025701060826276375,0.05339275824471941,0.08210794146440474,0.11102090313224974,0.06635722919695312,0.02934231199906197,0.06320236400580323
HALLMARK_APOPTOSIS,0.04112433077438585,-0.018483764955171886,-0.0025754503257584766,0.059211817686448016,0.04422429635740541,0.02573931713306193,-0.004669232745346199,-0.08143990861237191,-0.03270772199321626,0.07324484249350977,0.0562486456585099,-0.01945266195067787,-0.08164035653765501,-0.12131491916949072,-0.015819296081515274,0.022023826911967498,0.0040046092959902385
HALLMARK_BILE_ACID_METABOLISM,-0.0001125052707585214,-0.00885516459131351,-0.05596850169327006,0.02181120616464506,-0.05083171124952475,-0.21828158989896917,-0.1954463436643608,0.0044365270684522335,-0.019610669429293664,0.0875776542854732,0.00650928197175794,0.09513591808555423,0.09389082481660847,0.13472505268533863,0.030478961900398855,0.07252600463519299,-0.06067825894545341
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.02025898915547815,0.05285965834653093,0.06357334922084329,0.04411931950213083,-0.005872243868564193,-0.27848612456980676,-0.06610950345903054,-0.0504121400459851,-0.03552003402234722,0.1320306547018282,-0.04817675518035924,-0.010658603761475247,0.14020474257138182,0.1526193492063516,0.07593742565838933,0.0834321879155912,-0.046370380815180995
HALLMARK_COAGULATION,-0.006859596026467224,-0.01907556862690469,0.03248020293197857,0.0015329598745247768,0.09987849466276492,-0.24491062125979862,-0.15624757245961504,0.007470617003674228,-0.12757420049945872,-0.04385755193051773,-0.06590631843118687,-0.03339744110929929,0.04410384841978243,0.021575278620348172,-0.03515148750218483,-0.008911013464636247,-0.08238417994518255
