,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.03573564528798812,0.007223599896320693,0.015936988632970512,-0.007243726432269295,0.10847166412345981,-0.024873833596290536,0.20834076958858222,-0.10005374673891786,0.027292896540902282,0.10093613546216515,0.09851973649094116,0.03587873150507155,0.058381462466409434,0.12903087587736536,0.14066064925936478,0.05094605590704437,0.04667297567804306,0.030209760805857352
HALLMARK_ALLOGRAFT_REJECTION,-0.03413786989150394,-0.008225017809626341,-0.03100739895047052,0.0296550781000715,0.10146313494080224,-0.07612244268666742,0.30584045048931247,-0.05541183790848665,-0.004773749288054751,-0.12670922442526875,0.1001943900112552,-0.03201641419829007,0.022402978353255047,0.07479676500527378,0.0567047275959731,0.05609358585402639,-0.024230025075594974,-0.008361877468668554
HALLMARK_ANDROGEN_RESPONSE,-0.022573580771437708,-0.03736930140118316,0.01735505990065731,0.005028786015326643,0.1273961516826728,-0.0017413655015572846,0.3207507153639132,-0.037306390669402396,0.01901781700263724,-0.04717829501187864,0.09792638089096034,0.0025858003206110833,0.08341270174648262,0.07575812519392461,0.04606485080544322,0.11078720432052945,-0.004289845537601271,-0.0027496253803756215
HALLMARK_ANGIOGENESIS,-0.005166612541160224,-0.03479730305292509,0.035138330979040525,-0.07315860895061707,-0.11741179544883223,-0.02542967682814449,0.2835854874144389,0.09924255243435316,0.06655098989615751,-0.10925029730669115,-0.018837720625538623,-0.058906514543778404,-0.01825997926260004,-0.05592824392715671,-0.12333130837354066,0.03530971818470031,-0.043530187279262667,-0.03275158446428716
HALLMARK_APICAL_JUNCTION,0.025536629522284998,0.0003960914410793909,0.04405035583027194,-0.01745735705746015,0.021342494873577544,-0.012769702598728658,0.2646279585318404,0.07882632500240934,-0.01844986061883424,-0.009742062853436866,0.11210301976915718,0.006092990396885038,0.04714973495319797,0.11724343996592415,0.08818755553360372,0.08002418144992358,0.06257484251944655,0.011608259123415994
HALLMARK_APICAL_SURFACE,0.1334063533352745,0.005303335592317318,0.0046961565332121966,-0.03535456455637879,0.013272835114760793,0.11719318090987949,-0.1775422901496698,-0.040373113112224836,0.029710813387931155,0.10953540959470041,0.07159631433004032,-0.01649853372058378,0.12714969116225786,0.08969214768004377,0.1048492009800427,0.043684497354044685,0.015133184621240248,0.02157138469558678
HALLMARK_APOPTOSIS,0.016794367114659845,-0.0011981952810505945,0.014309951588135734,0.016062672425616854,-0.05534795713717855,0.023008774328344278,0.08295909985423598,0.10082802923095403,0.013854759212721023,-0.026699935775082145,0.017655672378174614,0.04635978770891564,0.020291857827213586,-0.060644022918762794,-0.11790151095235984,0.009999172993655641,-0.039917254583312745,-0.03226232682384341
HALLMARK_BILE_ACID_METABOLISM,0.0370173113704359,0.04556224739434969,0.02362814522826123,0.002106366962997144,0.028259828331146195,-0.05664924647727219,0.28708039052188444,0.06032982442786964,-0.013751639443499579,0.04280747500220292,0.02995676967522801,-0.024347323637191484,0.03782724327038516,0.07351984237506776,0.13465202323075331,0.055525661749883486,0.04662539036883783,-0.003502579545012572
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.008389713824727987,0.012044052274387105,0.03976682642808006,0.055544032156113934,0.050332429873808704,0.023207568879184844,0.20678014177970747,0.0888603311137135,-0.02223637361002545,-0.03468714361397649,0.10168125614708551,-0.017852844741507508,0.12259473170878209,0.15477365635263754,0.12810051492509372,0.019150830487384047,0.05903171336176837,-0.022005286913607345
HALLMARK_COAGULATION,-0.03074250151254937,0.0013044028640446046,-0.017015157501966704,0.03933048839330226,0.0350439395109188,-0.07691438467530434,0.2431525370905394,-0.04971996278052856,0.08030489710014482,-0.12323960812588695,0.09456108028512408,-0.02370310844344359,0.07161385184160603,0.05785586854390379,0.00895443749485432,0.0566958781497632,-0.09644203914194427,-0.057002678371316326
HALLMARK_COMPLEMENT,-0.042854161239728364,0.008892234014370016,-0.0018030059842185794,-0.019568407421508956,0.08492863256307179,-0.03499198682971192,0.2665649241141891,0.08494903500071059,-0.05146681302070625,-0.06731520205072768,0.06547514417262643,0.05238360000363483,0.06567395268225217,0.12671711322655238,0.06884567577948128,0.06704013008343264,0.1103720628584199,0.011778384537455567
HALLMARK_DNA_REPAIR,0.01356663011911002,0.002858252240432549,0.015741122987784406,-0.009043540882203238,0.06723891094449717,-0.0011472263346193096,0.3363140954201928,-0.012520164478232338,0.0020159559337854585,0.056096588830732305,0.11581879456933962,0.002958911340691479,0.07022187017547758,0.15736526630335385,0.1195970495032608,0.1063110179076475,0.09374708066314255,0.03250298054019809
HALLMARK_E2F_TARGETS,0.025928851137301215,-0.02778074027898011,-0.019241972737848726,-0.000624805478420074,0.0665008931407673,-0.05856835149143271,0.36683403240224843,0.008243393140949285,0.07576845914152443,0.058914113480447006,0.12296968198197948,0.014738255438800476,0.08402128524336983,0.00823246766880784,0.030875945741394295,0.09254569890240094,0.07496915300609219,-0.03441831327844733
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.004414101502093794,-0.03966331743449011,0.05253635859184534,0.0006772013236537686,-0.08624480210183785,-0.06089694461097181,0.26601318152696596,0.09926268286633681,-0.003971385110296291,-0.09262897151485285,0.008736892865535636,-0.07110250090256752,0.07133563752997002,-0.050768499315527016,-0.20824560563174294,0.056367715095582104,-0.04396097294111592,-0.03363843778872436
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0744689646922252,0.045145920198206756,0.011714413008076597,0.022643150659812487,0.04294191053290529,0.06511209028319896,0.17174687855089654,-0.011117688577425422,0.019989683683618118,0.15713862917320284,-0.03096283201286906,0.0850889588505381,0.031229404322470157,0.07502238263979875,0.05111275877054985,0.030479151776696214,0.10414550498451727,0.019441082755588278
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.04761424772970713,0.01354220990711098,-0.002064559012775389,0.0175353482340227,0.0676686553767526,-0.03855805188975574,-0.07466488990765306,-0.002991120437412101,-0.004697902309723703,-0.055657249309312685,0.09189310290186073,-0.039725218212257836,0.016749103369369,0.1066600998599267,0.08386828945023136,-0.0019846184643936564,0.05031419595340855,0.022332886148879783
HALLMARK_FATTY_ACID_METABOLISM,-0.006112203345284955,-0.06207186000705446,-0.014163496436926597,0.027228652528824664,0.008659197977817279,0.04503226662748998,0.1725106584092693,0.10807475619540535,-0.0014085174339731937,-0.006139947286122686,-0.05978530579183665,0.047962126967695036,0.047317393901808134,0.044208729523887665,-0.10555048833911891,0.02475339613068324,0.0198768005639748,0.0010616374749118434
HALLMARK_G2M_CHECKPOINT,0.04249638262280015,-0.03413600677690094,-0.006696186176282429,-0.015309448942748648,0.04131766619031655,-0.027742567278607595,0.34596623218745076,0.07684371642187982,-0.02785567869439255,-0.013817942602210977,0.12139812365070836,-0.017138182374880004,0.02316328253330691,-0.01702726407112408,-0.034936092530882056,0.0848378366366161,0.016817148243374824,-0.018022240364913813
HALLMARK_GLYCOLYSIS,0.0514401820796546,-0.027080997681653413,0.04621278010119383,0.00339540135977177,-0.07721159572071418,0.06705343848996455,0.25234586897862005,0.020823120856780567,-0.01094540932699926,0.1138023075607069,-0.017421549953407247,0.006401511005429823,0.07910192425554925,0.08577870786285571,0.04507261413669554,0.06473370863940163,0.1022625508005429,0.050725955496989016
