,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916T1
HALLMARK_ADIPOGENESIS,0.14295436610366077,0.015214236972081421,-0.005739969156915234,0.1819661415516356,0.0711932389986603,0.01150822281778904,0.10359070617308061,-0.030265031792679756,0.11426548573400015,0.04222806789826767,0.12948834347695332,0.13127276286681616,0.10470659231097242
HALLMARK_ALLOGRAFT_REJECTION,0.04196804249802472,-0.020961579025422394,0.01686151679334572,0.05240597394140202,0.046500196130768466,0.04637139435790797,0.13786735521921722,-0.053891660061373074,0.153664301185355,0.025391983699085435,0.08444525929644185,0.08536850147844949,0.022895829194026315
HALLMARK_ANDROGEN_RESPONSE,0.06921304165023252,0.04772146569740405,-0.028868563023282886,0.1256945336169911,0.03224549335453212,0.08496643760015513,0.09963479926732004,-0.04125157334554363,0.08715653626311741,0.03185454328743009,0.13496171588591788,0.12031048265778477,0.09668715056278702
HALLMARK_ANGIOGENESIS,0.005647376778571957,0.039080734882800595,-0.024016011265723863,0.12410873033503945,-0.054540328295143145,0.042329750865634244,0.12416926416716902,0.006486450738367765,-0.016473605227431614,-0.027713949616706188,-0.015719960331899072,-0.059740185981899604,-0.056259235416078184
HALLMARK_APICAL_JUNCTION,0.1327900624244906,0.018347423994740257,0.04427357629377175,0.1664231478719246,0.12027831107603675,0.05635126604671169,0.13405188063303938,0.024140401150681178,0.06873071117339692,0.010807361979373415,0.15317684182644914,0.12551879034437946,0.0694444432534615
HALLMARK_APICAL_SURFACE,0.1001052106436977,-0.00519845491668657,-0.006094797574719125,0.1008235144163437,0.063780685224211,-0.01477114184240428,0.004263961533951995,-0.03507589966868298,0.0762962868109903,0.06849184306521189,0.1489805461400039,0.10569103270110594,0.06698337665511776
HALLMARK_APOPTOSIS,0.08294274983196817,0.024094942458514713,-0.0017473143084978718,-0.10332789338648755,0.0018777940724658514,-0.024300528484418528,0.0519565548007519,0.043453572036159314,0.06875760419154013,-0.02618276167970682,-0.07271858610916171,-0.0889119349852233,0.0704700873793309
HALLMARK_BILE_ACID_METABOLISM,0.09266489547870423,0.02534627582433393,0.08269611349257046,0.10222524121455921,0.01690041708034704,0.06782205052316453,0.10692722946381533,-0.0471074755895436,0.056829212434710674,0.061946500621096696,0.12321090049946332,0.11705692286761576,0.07181025029179298
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.12441467246029618,0.0380106841280982,-0.0019653057194397258,0.12312397618400922,0.07046932117703117,0.030308059071220226,0.07431632247345188,0.0614530952597621,0.0405306766047924,0.12591556641242632,0.1358613014668034,0.13824802028831001,0.08768950093544015
HALLMARK_COAGULATION,0.10926140106832168,0.01742268359732282,-0.04990232831181942,0.0948146577680476,0.02424489236180953,0.016456201660077382,0.12674767854404106,0.010508378725883701,0.0569438190567339,0.03803217556298802,0.08900852935683166,0.07870989106218929,0.04042356352991013
HALLMARK_COMPLEMENT,0.11656958773031668,0.055337145892443644,0.008400676612368551,0.1754340618269069,0.036244445299875805,0.07899262730165836,0.14467757613823629,0.013201156557809193,0.0935306467163752,0.06339226344531604,0.06802928494740111,0.0480804690198483,0.07788662102022591
HALLMARK_DNA_REPAIR,0.13204715351543989,0.016468687695955535,0.009743793083244611,0.18276918264508693,0.09559984580133976,0.07418791892265283,0.13704898808769111,-0.027023168488915898,0.08851927805635108,0.08286764391064266,0.12983311612031082,0.14719968201991407,0.10489382712974926
HALLMARK_E2F_TARGETS,0.1292112653408339,-0.02825513609010518,0.02303119282232636,0.16125401603121448,0.07700058788708428,0.05777329172887296,0.11632815781373518,-0.0143630608784254,0.057128255926506256,0.025659854299212692,0.06685929077845634,0.08560897665947667,0.06259928908671511
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.11316609713943834,0.04345144419128857,0.030303435820089656,-0.0630777413457857,0.0014559269493639362,0.06991591500977395,0.1486880605046971,0.05167037172579988,0.07779805219748313,0.0005115126471407041,0.006900354469726137,-0.04766358963491955,-0.00240510006268788
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.07519095674267398,0.05109543361852295,0.03127368224920844,0.048767664094051616,0.053263626607937306,0.062498807529314866,0.08349839091914525,0.05442753609412226,0.058687163609399684,-0.04554463125573737,0.11683736443363374,0.0797680292238907,0.12874088154343807
HALLMARK_ESTROGEN_RESPONSE_LATE,0.13233782851349243,-0.011356550868611998,0.004720313477171185,0.1318809685923083,0.03193575021148385,0.04399731297946154,0.03913777787883753,-0.03368947234881342,-0.004050068494991264,-0.0658326119135941,0.11601220312429435,0.14066218413433149,0.07591735465090248
HALLMARK_FATTY_ACID_METABOLISM,0.08962859327176129,0.053741540602105384,-0.010885020179991886,-0.06264171958499033,0.034413211137906276,0.004550480231913724,0.10861984842636699,0.0380488788453447,0.12992490805743878,0.05735409279754025,-0.010784395792066038,0.014535114815152298,0.0707227249232563
HALLMARK_G2M_CHECKPOINT,0.10480647723362066,-0.011026382494012226,0.029152805189260327,0.13474307260787516,0.03925938258198023,0.050330626117756655,0.1323355184761734,0.007205992773045365,0.0771125378582093,-0.07556364342267771,0.02024260399526199,0.07548671675380758,0.05003700152320211
HALLMARK_GLYCOLYSIS,0.06148659749964116,0.06560710830194384,0.00393848581631428,0.11583894026297113,0.031046551328695073,0.05301689434853117,0.11308270196046996,0.020930191028529173,0.04704432589806461,0.04419375376805524,0.10342345757314107,0.1135911754355579,0.0826062343853085
HALLMARK_HEDGEHOG_SIGNALING,0.10815890277696653,0.005186442758880073,-0.04470538294209397,0.0750633282414223,0.04364870195564174,-0.006828584837377996,-0.023324297973931582,-0.037873252979045605,0.05926446897386156,-0.03368961437210123,0.0909648257849637,0.04542814682000093,0.060089537746003535
HALLMARK_HEME_METABOLISM,0.1477186824986271,0.05920014442589693,0.008355908516686179,0.17523307191658075,0.05826888718593121,0.014465779317547733,0.1372196574090647,0.008996472116607219,0.11183913866999251,-0.005723329210988765,0.12662042423998798,0.11374048460249962,0.10944023725194754
HALLMARK_HYPOXIA,-0.012340196450775366,0.018018014649242457,-0.043933112943225806,-0.12141447259403035,-0.030075198925321296,0.021405950340202946,0.027386898492962934,0.07135534065499091,0.057802062714507524,0.03782630363626201,-0.0533094081032583,-0.07083979770810825,0.003295900068922333
HALLMARK_IL2_STAT5_SIGNALING,0.13846102734800783,0.03507391387479741,-0.0219923352298932,0.16798172873567524,0.09077436011676758,0.01174289216641991,0.13282310217167537,-0.002852625406010187,0.08126964171040327,0.09508788205109946,0.06889362896922487,0.10030064177315393,0.07906874217073934
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.1033284957591659,0.09118148281677609,0.009263395447621944,0.12594627898969657,-0.01192271624240431,0.03177899080775903,0.10225767806663569,0.02080963413295999,0.013253169882886544,-0.010013493501714148,0.01649358255469263,0.059608805014710255,0.08262893625296042
HALLMARK_INFLAMMATORY_RESPONSE,0.07574684014335048,0.006213309322686882,-0.04792046163539503,0.0577451079871688,0.03471711973369467,-0.03939790578957377,0.12446186890894774,0.048149961868295586,-0.0045870486446482304,-0.0017302536927678957,-0.016504690947017134,-0.0215483409318853,0.06267436682968185
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.07911691419555635,-0.005243177282765365,0.011099665803116698,0.1653641052143369,0.030431521124221952,-0.0041608817874440015,0.11601362382801715,-0.049510409059808934,0.047439219598750554,0.07080141160731043,0.13006364348741048,0.13429588745919374,0.05831819582188522
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.09514847681661583,0.06916753508768846,-0.06516106813765377,-0.054566833727415005,0.042271285325148844,0.037452906962244334,0.16071569111067105,-0.019254701152238048,0.10365422927635795,-0.0037659947606776137,0.07151330371356311,0.039555225494510335,0.03157885462089891
HALLMARK_KRAS_SIGNALING_DN,0.10533083066036489,-0.022442622761270417,0.030624003682366407,0.10972188475058714,0.007774450462856645,0.05448422648575223,-0.034539654510579255,-0.0016125802837398998,0.06528766060575487,0.042861265917327564,0.12333871851798946,0.14871835686796275,0.09116894633728426
HALLMARK_KRAS_SIGNALING_UP,0.0969937420175251,0.06766710554740618,0.001539369785765421,0.13981799382839175,0.009484382839710327,-0.036070290133782906,0.02666991413646138,-0.07387971529130026,0.052213088129414276,-0.021840518975156,0.09435877308757241,0.07727310893896859,0.04678919653774756
HALLMARK_MITOTIC_SPINDLE,0.14663119963975257,0.017271674718798258,0.02282385528646237,0.16386882570899086,0.06651069892423199,0.05199883624307554,0.14464351278971696,0.003312484420966513,0.0942939132222605,0.030091520889428434,0.11073059236746152,0.13255147685273105,0.12663477807328122
