,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.09672026301852056,0.16550015891170644,0.0859341152588083,0.024568404570305,0.0438178014027575,0.12401762255619038,-0.016377749435893523,-0.01389128757381025,-0.05575961812546643,0.1131562388773671,0.3017509105607515,-0.04005967312103626,0.12357684743800833,0.013910547919017135,-0.020421210629505256,0.01610191202646512,0.21548238880754908,0.0014260440011498758
HALLMARK_ALLOGRAFT_REJECTION,0.13640742966294742,0.245394097503141,0.07355247588381633,0.056699829610546246,0.11944301653500965,0.19226410708991973,0.1911436284092733,0.0815233637742836,0.19677958914674162,0.14221376560483578,0.27859565952065923,0.08059511719954289,0.11213582975848287,0.025734260723976828,0.0685157995441857,0.009301952293816106,0.34366091126900356,0.1558885532343443
HALLMARK_ANDROGEN_RESPONSE,-0.10274566130502245,0.14832783250974738,0.0012841497784807651,-0.003227135248323343,0.08846203492095212,0.14545241167200593,0.15858335210890914,0.04170456322753638,0.05154154021681812,0.15787853427408952,0.28152720366200984,-0.016436666117724867,0.11017813323259122,0.021140510189651993,0.05260622479276269,-0.012708129450031282,0.25835950246219025,0.08224796307786068
HALLMARK_ANGIOGENESIS,0.03360619161609103,0.06094413193123603,0.03722131939079062,-0.04952874895341885,-0.06632434608838361,0.22895329306860285,0.04680084030539197,0.0156830314684352,0.11324397631107666,-0.055919955754503994,0.27566873515570933,-0.04940541000944555,0.04487071664738091,0.09437970904835051,-0.00983361932772094,-0.0830996012429438,0.029295322497477547,-0.07355153211458117
HALLMARK_APICAL_JUNCTION,-0.1246532316331293,0.20553373645725717,0.042246199995055196,0.028008264824270185,0.08919890600369336,0.15030235794766947,0.08884032642476129,0.08168104800169873,0.046749935210486815,0.16191368542338397,0.22979579675018644,0.02511481081063006,0.08842546892426781,0.05008403310995381,0.004403570112090903,-0.05717819820058109,0.323986415668537,0.0689275817863656
HALLMARK_APICAL_SURFACE,-0.10008398219138177,0.14425781680052877,0.027112542118509348,0.011787312059949831,-0.01267318706462333,-0.1226942039437745,0.07284678363252158,-0.07492439273198273,-0.05968979710315015,0.1669353346426508,0.09007661378060136,-0.07830020790456121,0.05811350854711128,0.005215532268353439,0.005309491360407274,0.053476861280086614,0.2871435634680858,0.01970967706828503
HALLMARK_APOPTOSIS,-0.01882589034291781,0.13669155821999976,0.023369792517163524,-0.02209870702150228,0.09661789896448082,0.009848888839165307,0.13390522272207697,0.06764181939659425,0.08538964668542005,0.0036381534881045454,0.14264620924136734,0.05141470304941926,0.05167028683098092,0.13819054511945672,0.056604216338130085,0.06036172941753228,0.19731991437989643,-0.017533075726829155
HALLMARK_BILE_ACID_METABOLISM,-0.12354738755524772,0.03943136626353049,0.011120210710012679,0.05304155029448146,-0.018680301729838214,0.14188837391621908,0.09303847095404984,0.0037272359745158514,-0.048455171642114735,0.041170396767664715,0.16064789104006905,-0.08264961127466768,0.08273916323757953,0.01398532412800471,-0.00625911223419601,0.01366783373922264,0.11007745895936481,0.011743812257656559
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.1159615028498406,-0.030482038201780776,0.045501710414976686,0.00791931347139033,-0.0019557031839468686,0.05694258962633203,-0.0100755342642911,0.01470007703864842,0.13613821710443985,0.1530222292346269,0.2500107930411136,-0.07726817331945192,0.0772435886756568,0.013073444701667585,0.043058158720205006,0.017909300440103155,0.022339683226309123,-0.05794289930085591
HALLMARK_COAGULATION,0.20539782636783702,0.2658289472326582,0.06610327969572509,0.06140779981633718,0.15641560427302895,0.1357833920412755,0.0748512384141684,0.05310881224005456,0.2021088836021511,0.05071723541848401,0.22039017463360586,0.07529774947738381,0.11751596854187471,0.07561850551296885,0.03516113800334719,0.05107269736647932,0.34673871615544016,0.006618005492284421
HALLMARK_COMPLEMENT,0.156619427123155,0.13073480436808302,0.07226882878313863,0.04534210830353424,0.10342529876864825,0.20079199242600226,0.1521151048620439,0.032855326015080635,0.12236615452107376,0.13513530837045568,0.2156981802576656,0.04878219057093433,0.07454298200976929,-0.007557408870064466,-0.039213164819798425,0.05075940499597527,0.1036295017064932,0.010188957597420695
HALLMARK_DNA_REPAIR,-0.15132417555660774,0.09350976183320216,0.06593747320806441,-0.004898306317605105,0.02361645553835687,0.20257476833655533,0.15221150423032181,0.014321966599027902,-0.029503850620146013,0.17320250212767263,0.25102191748458663,-0.05353248555923397,0.0803331665352452,0.02770044219883466,0.029508404341788575,-0.015189890903017342,0.15755672907168278,0.012585240052269575
HALLMARK_E2F_TARGETS,-0.14680576772257928,0.07191536480740653,0.011178748289011066,0.03516240346303424,0.004335683259480515,0.17884796456573876,0.0821018714991909,0.009777734622784135,-0.1289004420656455,0.16101987467299944,0.06947430358878315,0.005942661272548923,0.0749515250868299,0.06575583726402409,0.012003784902315667,-0.06518751617236075,0.10686744106142515,-0.007734605449129794
