,UKF243,UKF248,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.019925005953526437,0.04117690264658768,-0.016352353518909377,0.051044054190389015,-0.08934555832263436,0.02293317030421707,0.008738460120203618,0.03440103309564716,0.04941213540678846,0.1290581176503069,0.19491345146789138,-0.04749974313041155,-0.05643658330913907,0.10535526390639752,0.01833074706956478,0.11294999893926529
HALLMARK_ALLOGRAFT_REJECTION,0.01777459214425945,-0.044149246348779626,-0.015677749902901716,-0.0950364682499093,-0.2044104631855483,0.008887189664244803,-0.01574606839722027,-0.023078903563847054,-0.050786085974897595,0.11642236469055564,0.08991982872603427,-0.017542442271357775,-0.002268575942686865,0.09844377076227412,0.0602080666107402,0.030210333151032585
HALLMARK_ANDROGEN_RESPONSE,-0.017042400582338732,0.03962810306763348,0.09579751635444068,-0.08214971936673998,-0.19625910817387512,-0.027220563411009376,-0.009764732623209768,0.07936354271337154,-0.012159761608669026,0.08976897380067107,0.15210842693209012,-0.015266079330683564,0.005723012291223499,0.14217359043009228,0.031392869367812035,0.033477881348563464
HALLMARK_ANGIOGENESIS,-0.014588745179309963,-0.015044595504756906,0.026716176055603044,-0.10577986469159147,-0.21767969260777237,-0.09649311523422306,-0.02217712512992526,-0.04748203796470512,-0.04684338550395346,-0.02092034543450994,-0.08741548584580078,-0.04916539615982325,-0.025445432933415085,0.010526645224290077,-0.06340179152531579,-0.08667990177461944
HALLMARK_APICAL_JUNCTION,0.020798549453507967,-0.003431457044497643,0.005131164184370374,-0.06260039195672487,-0.18760414308525242,-0.04993364208557743,0.008650993530860192,0.07545194887087533,-0.06709851302559737,0.08665891456728486,0.1912331776854493,0.03874143173832708,0.020064283507106713,0.11311767039875847,0.006160770637823121,0.1362688160984593
HALLMARK_APICAL_SURFACE,0.037915164818786706,-0.02031065325059234,-0.09716624198451634,0.14399467090297016,0.18116621801981225,0.011989024949866655,0.07639622696940244,0.05681033960039038,0.009696520770447825,0.06479764279455698,0.1779619970867107,-0.048671422785707734,-0.04321635193485681,0.08843094761857043,0.07720702751455463,0.08567945538089307
HALLMARK_APOPTOSIS,-0.023135225711968008,0.017473755027176192,0.03653039191058728,0.03975786688997816,-0.005533765698460641,-0.06700931283954076,-0.030908878796630603,0.04535695321598804,0.01913702691563416,-0.06393610571610381,-0.08393770439261991,-0.10614214592400899,-0.044864476797229734,0.1141574699065031,-0.04376456993685887,0.03817928130230036
HALLMARK_BILE_ACID_METABOLISM,0.0003345287210891006,-0.04959245523262728,-0.008134089105419472,-0.037366948706852116,-0.24991401838263702,-0.02432761595349518,-0.04664005403672195,0.022781486706646353,-0.05101755778454599,0.08979899855947712,0.1985410976910378,0.014274073369232745,0.040639312075777916,0.07832812930732685,-0.004534696568059608,0.07100663184667379
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.0015820714308547985,0.06511268142866669,0.009072136649161943,-0.07517779146957615,-0.19410589739881162,-0.0731855335410002,-0.01708579580325708,-0.016018337741366587,-0.074404536340167,0.11935808106547487,0.2131325155489967,-0.0070490226365996144,0.009221255549098558,0.1228375198310332,-0.051780141022352205,0.18967426019097253
HALLMARK_COAGULATION,-0.05457794421275055,-0.029313463789441878,0.00854159610842165,-0.09151765027876974,-0.24821875402879354,-0.07068453686352946,-0.022267813806513343,-0.02793122923243843,-0.06066747201915264,0.08012946417844839,0.11704285377271863,-0.09138002036267848,0.019374571851626193,0.11394803095063527,-0.044491404950103564,0.09522222152418136
HALLMARK_COMPLEMENT,0.005547119962936761,0.02873460473758729,0.01890760191205095,0.016874969302710516,-0.16159529763404412,-0.032475685903342676,0.084663222232228,0.007257688480798101,-0.008852395652805146,0.04307439770273045,0.1392788295862875,0.016365995546935134,-0.03828918014307528,0.11064809594320804,0.04933571002519701,0.1448118079287694
HALLMARK_DNA_REPAIR,0.03864917594224301,0.04939931268231227,0.09340359607618627,-0.03035974192145667,-0.14748931112442196,0.00039076720837931893,0.03522644663925021,0.0820019953542079,-0.024412332635574397,0.11384829312250543,0.24242441095046607,0.0654865967384033,-0.006271919875777516,0.06426377659863469,0.0078115570207035676,0.14162224277805155
HALLMARK_E2F_TARGETS,0.03257665991867634,0.00257832411528788,-0.005311123706011707,-0.09255677138133102,-0.20028540620332078,-0.021432052841282037,0.044838461600252504,0.0249430804092798,-0.06778691253165474,0.03945978213969445,0.18306244614007827,0.03110275440637679,0.023516544789566222,0.045259301031019,-0.052535353091949004,0.08435200918314086
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.028088767377656688,0.00977250347484762,0.07489504804820327,-0.054836737087924727,-0.17416661554490487,-0.07111511037184852,-0.029838710199119343,0.003517761845311678,-0.05447241505039568,-0.11768846694927247,-0.04798543572128843,-0.09021202407616151,0.021181260828596674,0.07798510640427395,-0.08600368083540165,0.1438191229836833
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.04070495388948982,0.07923893415108896,0.03131796455329089,0.0672279113172913,-0.14505794698947647,-0.020214710705895512,-0.03458984911855445,0.06525326908208968,0.06014625707987132,0.05702882614691725,0.11080410081691079,0.015223761858001842,0.02986114063352398,0.07345196561277689,-0.00526432417579769,0.05486839044110815
HALLMARK_ESTROGEN_RESPONSE_LATE,0.013120676276973367,-0.04542665561009546,-0.03396729076562791,0.016685485930103824,0.16123441485338066,-0.014439712095848678,-0.02536497492949101,-0.021603841847002123,-0.001351285369941719,0.12612790707174326,0.189665565168375,-0.013249772764387486,-0.06963118126006614,0.10850705569534158,0.016413768431424332,0.0313511143409838
HALLMARK_FATTY_ACID_METABOLISM,0.01657452599394541,0.04203646641052844,0.047324670159970585,0.05904288425583797,-0.18927254243538438,-0.05619768834927697,0.013025590103217265,0.07830107155283728,0.09370342600065745,-0.04048100019151592,0.030457507234107676,0.026790326020398866,0.03399761299113674,0.06651887080540678,-0.023347084558049794,0.12749265560857898
HALLMARK_G2M_CHECKPOINT,0.01626994538951513,0.02741960918805905,0.059456105743483686,-0.08026026780526165,-0.17503398812226195,-0.018486829034660774,-0.017071340008486112,0.03927849584786136,-0.08613347965506853,0.02303844691092559,0.12889411791461067,0.06818205327618773,0.06707177561438937,0.040006638641530735,-0.09558612298739852,0.026010522235679383
HALLMARK_GLYCOLYSIS,-0.00470849804781133,0.08130017369405292,0.02830800085974588,0.05062665858885791,-0.12808219140969068,0.018077907442124178,0.08753495454700325,0.04974986035157865,0.05051411503183033,0.025505028959314908,0.142088101124567,0.01495093190203506,-0.0010200880144181092,0.09056764256076644,0.055238208635373334,0.09591953782045441
HALLMARK_HEDGEHOG_SIGNALING,0.05395287816985199,0.04452564845587144,-0.004421723838789152,0.1423723185312065,0.2737726697901274,0.11063373277532615,0.06812123012071643,0.06415759273054607,0.09162394867064354,0.019293393190653603,0.1341005033765715,0.07670710796100111,-0.011501443828031881,0.1000294957121139,0.040809680592256065,0.10434810248338082
HALLMARK_HEME_METABOLISM,-0.02268070390592046,0.06034270226046833,-0.0029103336258535827,0.06869894452767236,-0.13933493690528992,0.042494987489056266,0.04345515401097072,0.11422115416714507,0.01359224192644769,0.09447223295238528,0.2131559899859552,0.01808139853604867,-0.00021342611184863272,0.1269084534334121,0.11321282691108392,0.10742638407021454
HALLMARK_HYPOXIA,0.01405890285677386,0.05362426199669174,0.09473518572500057,0.07569459367722041,0.18970324913441655,-0.04261841544779665,0.022841346028091233,0.014612657838267398,-0.0007635362217218218,-0.11606563600327298,-0.10252873759039147,0.017289995114822293,-0.024137121700149086,0.021037132903932016,-0.06157635413466883,0.0484019980425297
HALLMARK_IL2_STAT5_SIGNALING,-0.008787021902120416,0.012302663820196975,0.054510542612477106,-0.02896459270577745,-0.20446909837337807,0.025795604529992744,0.051454397353113454,0.010412818362058708,0.01087599728314434,0.06415908908860689,0.16612400706219596,-0.0007599276150994755,0.049704609994420924,0.10675649794844284,-0.015799664013429162,0.11545356476630851
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.041752083559966464,0.036035447131929424,0.038056505511667026,-0.019855170389995038,-0.2336748330454763,-0.05112112321070213,-0.016356107919164267,-0.030277646547030787,-0.0645294806796996,0.011352106667233623,0.14479681654222332,-0.021070500096968665,-0.0011057245002975742,0.11882668326102645,-0.07849716750381003,0.030365995724320746
HALLMARK_INFLAMMATORY_RESPONSE,0.017334010978899948,0.008514825930798307,0.053360391916711325,0.08133485763647802,-0.07664725871983191,-0.03179390994598212,0.006088774667676179,-0.004716709412863354,-0.0314936410476129,-0.02776187466402664,0.0010315849618671694,-0.028367457891584,-0.0522275967651204,0.11272798051976461,-0.051074125875130584,-0.040287316769027526
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.014305341471828494,0.005259459758358306,0.009098623311001933,-0.05978127424041817,-0.23663111338677031,-0.013228720537998328,-0.0016038022303762989,-0.02750501309774805,-0.03913653203052076,0.16521886801068897,0.202388207596062,-0.02006700523312741,0.012981207790583845,0.05271612569364887,0.12823252787510636,0.07146360339538796
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.011396683711885083,0.06751106736120033,0.0675991411116398,0.00598715898789677,-0.2069833239884799,-0.07331772708563558,-0.08002653695889744,-0.02927173871187112,-0.08776494053882829,-0.06344792326604187,0.03152343986911966,-0.06574457804111825,0.03061962751884808,0.1355807573782688,-0.03205964211795264,0.08358431952852612
HALLMARK_KRAS_SIGNALING_DN,-0.007236125625575361,0.01947743527722435,-0.025452198841922482,0.08361687153482136,0.09057798923301519,0.040378476580806115,0.04478887633494878,0.08776073895638545,0.01590031174776151,0.08198678961304083,0.1935069644168695,0.07931037302841044,0.04230701253284495,0.06164734449229572,0.1554485372887936,0.11977114157276215
HALLMARK_KRAS_SIGNALING_UP,0.060679960460905735,0.011021438720458932,0.003301394575093916,0.10592048238486433,0.11217729704731372,0.04085669610088439,0.1110017443176189,0.11887458102086018,0.09386246545838017,0.13546414804738724,0.17267630642366008,0.011460251013314564,0.05158102691612828,0.12659999862047164,0.052883974144055566,0.07958147163243796
HALLMARK_MITOTIC_SPINDLE,0.008050733993973427,0.00653356373148069,0.028105212368071304,-0.01566088636271661,-0.17411494731447258,0.02303144494766857,0.044757955439067736,0.07137155313053468,0.03557477292414446,0.08505512346542435,0.20626016136900927,0.061507272378738105,0.02198226036906455,0.09997134331803655,0.05473841370259125,0.07612474354430644
HALLMARK_MTORC1_SIGNALING,-0.003940363147249148,0.04386204995556534,0.05535058095457916,-0.05681080153192043,-0.1688736370061963,-0.048234155014123585,0.07603387744605736,0.0928587467333593,-0.028742686781930565,-0.06013972067906551,-0.008588415601772016,0.013556778917492738,0.016496671819548853,0.08014319128192915,-0.02554235383005547,0.12044476160265583
