,UKF266,UKF296,UKF304,UKF334,ZH8811Bbulk,ZH881T1
HALLMARK_ADIPOGENESIS,0.026644544927091816,0.021612096355467073,0.05539031886634501,0.049620558204591096,0.15447743060853222,0.025489707108415867
HALLMARK_ALLOGRAFT_REJECTION,-0.021352409404619167,-0.04533635404884098,-0.09860217892143375,-0.0900460657953139,0.1577617177097025,-0.019356054142164146
HALLMARK_ANDROGEN_RESPONSE,0.0457134061632133,0.01448951333771876,-0.019704458957878982,-0.07984320705756033,0.1303732314824944,0.005335566783393035
HALLMARK_ANGIOGENESIS,-0.042520453146066166,-0.02821609667983413,-0.10923726238232997,-0.13024227269102376,-0.08594421946060084,0.0014971407881304124
HALLMARK_APICAL_JUNCTION,0.02305366384967905,0.028768551385558203,0.009078278093783147,-0.11930349716035657,0.1279872752762934,0.040482819796527764
HALLMARK_APICAL_SURFACE,0.06394720457847829,0.06347320062611299,0.03580713604085661,-0.03609940111057793,0.10163770113222075,0.03333799259519409
HALLMARK_APOPTOSIS,-0.01721495004547833,0.016082785050587096,0.01733055034746196,0.0710572296064701,-0.0556377801699081,-0.04228279800857707
HALLMARK_BILE_ACID_METABOLISM,0.016580430532955347,0.009483191299468362,-0.0053370560341431525,-0.06619544268749376,0.13695962066325734,0.00658257443960227
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.038299082341211134,-0.017861484944951246,-0.08089408379801635,-0.1303947428254865,0.17170189615275108,0.038298450997156445
HALLMARK_COAGULATION,-0.06229512803188105,-0.055065811592203015,-0.1027317840161632,-0.11138158239743022,0.1198963723041348,-0.10380310180618078
HALLMARK_COMPLEMENT,-0.007458129848486488,0.06533746081400034,-0.03763012035269592,-0.006562048980940559,0.10768205120076438,0.05506704503433718
HALLMARK_DNA_REPAIR,0.001961815259162525,0.082545267962978,0.02269547411947219,-0.07101878420640645,0.15784930553318116,0.08865761269698832
HALLMARK_E2F_TARGETS,0.0024430217850824492,0.06426928852290507,-0.0036583438132049215,-0.09908307411384323,0.08411093892996159,0.05004580462074791
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.04675854576156834,-0.03401138963707447,-0.12428620693897004,-0.1411445392730309,-0.0405684404085807,-0.007168303992738591
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03239783109392038,-0.02510300150462256,0.043657301630990596,0.11665417436702448,0.08141470961642583,0.07114967969077796
