,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.024847780347506898,0.0654003403520306,0.04690359504661525,0.0485901271964648,-0.005710470336042357,0.031571202911054363,0.00781388625122696,0.11232814236740819,0.07300133825051017,0.08246055515404234,0.14322902444996682,0.19948941215059035,0.05920087683678902,0.13639891836390355,0.03470001879509349,0.11778057650434773
HALLMARK_ALLOGRAFT_REJECTION,-0.02761473284163391,0.06005253100493807,0.08939725668811245,-0.004272526702142674,-0.04415672701725431,0.0316640620924417,-0.017992354167004114,-0.1333836949474006,0.003723292497254374,0.1845351321930492,-0.006249406534031964,0.048604884553989126,-0.002020911724146742,0.027366132056012866,0.01402423994889742,0.013542549835459656
HALLMARK_ANDROGEN_RESPONSE,0.007134346233463111,0.04822078716197521,0.0504253523166381,0.041695679345416584,-0.03553931833286424,0.04282464768664845,-0.025502421399181883,-0.086236280818632,0.038678235068488685,0.05844968518664579,0.08987318702890103,0.1435599923502901,0.03106741065071485,0.044210628553351596,0.046717202892578205,0.1088247102325887
HALLMARK_ANGIOGENESIS,0.06554891837039023,-0.010054923954563717,-0.025833624873476364,0.026655870506291954,-0.012659685943722944,0.017090781154005846,-0.0017764938997282757,-0.1471906081196507,-0.041936324163297053,-0.10315365658152506,-0.15652054247564134,-0.12875783447000216,-0.002286814901260401,-0.018193025384852027,0.05785511457138097,0.14406493377091129
HALLMARK_APICAL_JUNCTION,-0.0013762991008643242,0.06832748618355736,0.07662338362008839,0.012623380047404648,-0.003170969738193528,0.030231269518372312,0.05819670354059297,0.01601462060608025,-0.0018808489152016283,0.15345768925549,0.12639878522489137,0.20613609291397253,0.05815017084945906,0.14400771158314277,0.06536365257552286,0.11248313488120977
HALLMARK_APICAL_SURFACE,-0.01708774120687362,0.017704821935796075,-0.04264161670903988,0.059202261158644125,0.028311741600686575,0.030892001061341948,0.10636799223782373,0.08362389884166818,-0.0077505497894698,-0.14684094780932008,0.12933300838940326,0.15763345339006551,-0.016636364713441546,0.13794595435895748,-0.0038338117112275897,0.1814448426241922
HALLMARK_APOPTOSIS,0.04647543443289583,0.038145453415583126,0.08496384322558025,-0.05024671868290013,-0.003396909926390194,-0.00939778313032335,0.039259389926765975,0.038813512947734434,0.054627088588217604,0.00710763604242114,0.035111723486868085,-0.03765360976883528,0.026628951581158206,-0.05703481995524002,0.01394379372977162,0.10323048227529497
HALLMARK_BILE_ACID_METABOLISM,-0.05305446107143965,-0.0040774192328023534,-0.03832739883431947,0.029902430711486107,0.009094866812129026,0.04381731693188373,0.03445935815531223,-0.019959136889565476,-0.01475686070953077,0.06992213825286644,0.044651925537488146,0.1590807725574348,0.050628633347860726,0.05396847250892201,0.015886680472273755,0.10398470531945532
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05234828152395021,0.023711840684089533,-0.019588677436924207,0.05705214070662865,-0.01935054113183422,-0.04501670011765561,-0.008037238256529319,-0.10661161307363506,-0.028259920392931986,-0.09483022371227319,0.21528476133825844,0.23492769248381967,0.008431050863310724,0.035720737093632944,0.026528921407712458,0.14809786639195982
HALLMARK_COAGULATION,-0.031420792380463046,0.06233563512047677,0.05427211349885652,-0.02351022916967597,-0.03423347969511438,0.00806900549938193,0.031156329618371108,-0.13852242978765833,0.005794813927640581,0.14630380238629764,0.05627482207348433,0.125991939856319,0.015157476970057588,-0.08436712433741117,0.027377685439109966,0.15106780426533842
HALLMARK_COMPLEMENT,0.06510250277556856,0.03527848249892503,0.10467902621967783,0.05040918087504228,-0.027923226828609413,-0.00042167943706015516,0.04502525479213878,-0.05322808821554825,0.08663783587312061,0.14201774611754917,0.18735544235268287,0.17988565233828385,0.05189854835552128,0.14933357485474336,0.04110489947081309,0.1375880536113423
HALLMARK_DNA_REPAIR,0.013560785793286192,0.0894480696214365,0.04297504615333332,0.019510522241355237,-0.023442250264127957,0.04698483814097538,0.08382629822109539,0.06497668680966052,0.031056331718087363,0.04244389288656962,0.18233659229219357,0.23426510894199723,0.06186746512697946,0.18440659734997789,0.04873322617994027,0.0779496388484511
HALLMARK_E2F_TARGETS,-0.0028303775279882805,0.05131881721415603,0.001542663544369526,0.018319294065549364,-0.017099514973425017,-0.004140923376070135,0.07437943012796931,0.12710052511724715,0.020815700534153925,-0.04635466167309298,0.03313347943074542,0.05843151849521835,0.06584843060978185,0.11610714188418432,0.01765544452481738,0.0808794910981294
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.025976582675470178,0.018361140327277155,0.10220357145959393,-0.014054347714166644,-0.05531457299959706,-0.005819132622717981,0.016381400570419296,-0.11821380401496127,-0.026960084655420536,0.16313281151593695,0.004775527878415174,0.032084825599044,0.05742131893186679,0.022357222095398293,0.023774619029387958,0.10727399280947968
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04369788593219776,0.02311463549970869,0.021548685258494026,0.055735705965213815,-0.01230082699539483,-0.0072162976473882316,0.01448036023014408,0.09189174928580458,0.03713470776319521,0.04881349768891363,0.20726381738554095,0.22050323319163684,0.09163461341635207,0.19151551774094527,0.052592817776939714,0.13723119870739534
HALLMARK_ESTROGEN_RESPONSE_LATE,0.008046100982112416,0.08945317040858794,0.05615572446413933,0.07596119489927271,0.021263051742003033,0.06610364197370297,-0.00028729285834701036,-0.018042656920640287,-0.03736584104405561,-0.05378400500497694,0.10726050698453979,0.14516944545991778,0.04175543516180018,0.1285722422200885,0.06518123908703682,0.04498643145507864
HALLMARK_FATTY_ACID_METABOLISM,0.0681782670433387,0.03858442488706043,0.08200063496951455,0.04542867186514067,0.032349758016864065,0.018753989579997292,0.011490232137892017,-0.042678946334981725,0.08068298940058621,-0.023281471682905983,0.16781321809100744,0.14521976182509255,0.02721473573692326,0.023399163635029984,0.04045958240117031,0.06904408913647483
HALLMARK_G2M_CHECKPOINT,0.005069438835349498,0.039337668501217254,0.08885137630669389,0.005015024865733138,-0.019367174539505146,0.02043399456425269,0.0019476159149471699,0.024173147361567122,-0.009533978892077374,-0.04716943177415465,0.009188816039254283,0.011326760000635247,0.07827246508635315,0.09534600375506096,0.0321240322686328,0.11331330680411761
HALLMARK_GLYCOLYSIS,0.056703027198946945,0.020818677352234048,-0.000421889483420892,0.02947511605604977,-0.0261384145889688,0.016549776657890054,0.05338245393935737,0.1293878619018221,-0.014756055481201024,-0.05072624938162835,0.162251888428229,0.19105016899367194,0.07874810598013147,0.1525674180726533,0.05195405015951827,0.16301826577278997
HALLMARK_HEDGEHOG_SIGNALING,0.046951812498009976,0.0648914948605873,-0.06340809562541302,-0.00585002313431158,-0.012969290712876847,0.04213089407074957,0.04339791957600802,0.1564986034916911,0.09096038484666936,-0.0275391283211809,0.16096876882793693,0.11336677617534185,0.06848556946599299,0.159771212449081,0.03239223940198718,0.16031860836321732
HALLMARK_HEME_METABOLISM,0.021626729176302827,0.0702322267598196,0.03009629409230236,0.02884266972814972,-0.02063051390045582,0.03151815685094361,0.09900069748013372,0.0481138579566783,0.040546849639200196,0.04041969758537363,0.13267205183519648,0.1955572203251735,0.07914422150764494,0.1413505587418159,0.051469257357765204,0.08015223696764052
HALLMARK_HYPOXIA,0.05546356947598391,0.00975289527126389,-0.007939065027701463,-0.009669698224983668,-0.03414541846217911,-0.019163290002124408,0.021808006136954893,-0.00389315112113563,-0.07384665214227867,0.002961808768732286,0.076970270541553,0.0463064766338703,0.07014708708006541,0.0022146118758535603,0.03639488011040246,-0.008257763100779117
HALLMARK_IL2_STAT5_SIGNALING,0.021279457498671574,0.028502905092504475,0.033813002450711054,0.03205077282061807,-0.02153907873168846,0.02290273514874306,0.06095999419499069,-0.10717352599788146,0.048150604381861896,0.069504723543611,0.1650298413914613,0.16697596065765466,0.038372743081532386,0.1227038340339302,0.08900389937337497,0.14057902269247394
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.03807946434260641,-0.001367160127127184,-0.03896855520698874,0.013236560795013404,-0.011637305703664096,0.0022712051252102507,-0.0978894693985328,-0.10448351000977231,-0.08136798097917602,0.16249382648124916,0.014759063361385319,-0.018147549399685457,-0.01769040349883567,0.008823677324115254,0.04316374594653696,0.1342940452785877
HALLMARK_INFLAMMATORY_RESPONSE,0.001707732721593904,-0.030699181683824923,0.08170902860365362,-0.03458485887951411,0.006984256822406188,-0.014547743907125689,0.03110086432983238,0.03397114224474647,0.005476489583446453,0.0019409916999725038,0.11996183148896139,0.10749209652961408,0.06445998087237044,-0.02632720998320362,0.07473242606108993,0.12792801084841396
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.03965717520547913,0.0505370053268035,0.0025457215929445627,0.018374614980501504,0.01051410962451316,0.016198611739956924,0.012005387204925645,-0.14329955850641873,-0.02483814781523253,0.09990557687723234,0.032954362110362706,0.09234577400791902,0.04938347993365533,0.036451792042428,0.010419217260982284,0.08093857615901846
