,UKF243,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.10176328869091711,0.020954364407970612,0.03018502971602767,0.053556077711482256,0.10959577388935586,0.07855514763284746,0.08470279985205394
HALLMARK_ALLOGRAFT_REJECTION,0.08436112072335268,-0.06399317506081403,0.0359290438936272,0.031194236669714853,0.03642051342631612,0.07319572485549906,0.0428933257684528
HALLMARK_ANDROGEN_RESPONSE,0.09362052433393149,0.00576842070172907,0.008499809212639998,0.08782678396874441,0.026815698919260035,0.12187191571086592,0.06603823929923613
HALLMARK_ANGIOGENESIS,-0.04969110276571337,-0.06650533882472034,-0.021810618579263707,0.035752433639357706,0.013856803891671154,0.019330239898802764,-0.059789147795736346
HALLMARK_APICAL_JUNCTION,0.12560433901421766,-0.0012360201604839733,0.013133937550956334,0.061691751312571735,0.08491753985335633,0.11749827487504377,0.07817357619743112
HALLMARK_APICAL_SURFACE,0.12159009621723084,0.08788770008098655,-0.00318501623943608,-0.05331801173268596,0.06113271360073537,0.11403447110428779,0.017836041312980527
HALLMARK_APOPTOSIS,0.04678016881994331,-0.030022641421388767,0.03472403243953378,0.10254851887587463,-0.02637094297426187,0.04885848796068155,0.0569661202884174
HALLMARK_BILE_ACID_METABOLISM,0.10950314272634694,-0.022601129218678285,-0.03687926068375283,0.02975542620222864,0.10975263087824963,0.03822201451821494,0.08775227640105233
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.15198192723028373,0.06758018063903377,-0.016810906512662822,0.09116109290590092,0.09802608635829227,0.06478330628373064,0.06810711772265203
HALLMARK_COAGULATION,0.12949753608820752,-0.053038570831403335,0.06265172743012248,0.01592881430744323,0.08101544330109282,0.09926135893988582,0.042869939953646886
HALLMARK_COMPLEMENT,0.0748532039598554,0.01636954519042836,0.009037192086467354,0.08662877616187568,0.08695280372769693,0.08576040235104855,0.10718314497638766
HALLMARK_DNA_REPAIR,0.10677210743053252,0.04312949974966787,-0.01828524160243917,0.06211523593130192,0.12779324602034703,0.0881045440163351,0.07103250885393225
HALLMARK_E2F_TARGETS,0.11573018143842814,0.04720986374975685,0.0007275273836555589,-0.01425891471049496,0.0942400722991358,0.06505919719227396,0.03591946357798807
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.10156179537059043,-0.02678062386213107,-0.018749314938984938,0.005090414011472017,-0.04835463719755128,0.09293339936291581,0.009089098871174877
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.058019049961601,-0.02320244046997489,-0.024823498113814138,-0.025676283696073863,0.09450259121194438,0.06472773686193055,0.06195369426474701
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0860623933383136,0.009503626548523209,-0.004169255763326516,0.13205808293473612,0.12235382237461874,0.05115003174714685,0.06263893128707439
HALLMARK_FATTY_ACID_METABOLISM,0.0784703730291296,-0.013048319429813774,-0.011509226153931375,0.026110233588805425,0.08855331615994803,0.06138019765040107,0.07536841848577618
HALLMARK_G2M_CHECKPOINT,0.11099331671741497,0.030091245928363444,0.0005866932178303768,0.044394908616844454,0.10354115841920926,0.065786876320595,0.060382189626525376
HALLMARK_GLYCOLYSIS,0.013563480900456936,0.07380671600304885,-0.029887513495229848,0.10144209699797833,0.07946058468740806,0.06611398126274652,0.03721747635161454
