,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.30705834012726774,0.10685575608146024,0.040547589701104045,0.2032698370328334,0.050283144689087095,0.04492560548467767,0.04001422331117837,0.010908687460476576,-0.006354185347688478,-0.02120111653228079,0.12120276468312349,0.055767294155112154,0.13333018208755865,0.19006354174003534,0.10591869410650162,0.3464086285231447,0.20801777845744618,0.29782328090262444,-0.001710296534867962,0.09231484008270409,0.24542592797711688,0.2931244969560923,0.13317856685314877
HALLMARK_ALLOGRAFT_REJECTION,0.000716534058758962,0.03634702178405917,0.028997844117106666,0.03487972136231602,0.024309606078420507,-0.06403303271238976,0.013944077240484045,0.12160538977714973,0.07414235022902846,0.018418888357342688,-0.16018207915167346,0.21717240734236246,0.06322290007726855,0.000829085745541652,0.14090054707711042,0.056972791717164774,0.11198474023124304,0.14444107727284264,0.13028912805067513,0.09760601231737477,0.04708061343713964,-0.0303167663450263,-0.06566301127076855
HALLMARK_ANDROGEN_RESPONSE,0.20592999910457133,0.07853873032857556,0.0048794596434215305,-0.048822201057925355,0.004986324689575611,-0.0315992402352418,0.019026114559639425,0.04822374265445609,0.049294407109673574,-0.005520791220522186,-0.0045301001562607045,0.22098089481934508,0.13198096462721126,0.1270955624665896,0.1309872063372239,0.2952321524502269,0.24190843451908597,0.07479693974338482,0.10614182866863657,0.0904091161160238,0.17970985509764412,0.2840100567263148,0.04779869363853243
HALLMARK_ANGIOGENESIS,0.027775143538428464,0.07975954462125583,0.10148213644775528,0.13744467251707515,-0.01865452386057036,0.009566241879563632,0.04051117006947859,0.10747053496458756,-0.09005829440652628,-0.02693203372958112,-0.16140444245492275,0.31487379687250255,0.09520234731436084,-0.03838059738348234,-0.011811954638789085,-0.11891525302821804,-0.025384799788556456,0.27071660802803804,0.34901589285731105,0.0448082063910077,-0.07693379950033491,0.2228279380134608,-0.1621671134733631
HALLMARK_APICAL_JUNCTION,0.3078612908429357,0.09336035654521017,-0.021547087390831644,0.17422059736272968,0.103588854566271,0.15311267345210197,0.04694133856823431,0.10624096891628795,-0.0848866270697489,0.006801508920024284,0.06391953491412139,0.30357096119139354,0.11991409628345988,0.20079937878067416,0.16566975100126421,0.38389940444780574,0.25166856398598336,0.2762802965875512,-0.0785112091423858,0.1160287704050469,0.2094745206084163,0.2901200776915355,0.18163477134096498
HALLMARK_APICAL_SURFACE,0.30235532794442904,0.08565462459461211,-0.023765889419017767,0.16665626374317122,0.0606373651009147,0.15132282509268546,0.085687929225527,-0.01474720752799445,0.017480256405987073,0.0033025278203043665,0.02893368298323378,0.15977316929045787,-0.06674911397314105,0.26544884644545025,0.052302928317749235,0.33157792023386196,0.2640927804621335,0.23454529483192646,0.18318952374642763,0.08223698004377838,0.1674736130179701,0.19279483363022012,0.21399541939242822
HALLMARK_APOPTOSIS,0.08863462325533807,0.06985254925518532,0.0003203421843431035,0.04965653978084688,0.05366334863351663,-0.03432949428092892,0.03172061749950939,0.0641648717028928,-0.07369524171489539,0.01878198939755603,-0.03232288890073823,-0.13371480075255027,0.10542310834725664,0.041865256920232505,0.02337924018654183,-0.030798717897804074,0.02256167893261249,0.1799485806051503,0.043638142817904055,0.04767370209938327,0.13038806296332947,0.0729730872242155,0.11215170843444082
HALLMARK_BILE_ACID_METABOLISM,0.2798876635687998,0.06176951399739814,0.019094718766686468,0.23162213882077176,0.03218219020828858,0.14394181543985132,0.06380512837704304,0.07026991057983044,-0.04477659000417173,0.024955479571548256,0.004340543182957856,0.2223999729294736,0.019834381600681857,0.1758980721567046,0.058031658163002216,0.3203657635716532,0.20985951905570033,0.09218809651763153,0.03839004505771025,0.048163997651820674,0.25913125825387107,0.23575624659908695,-0.03475271331069269
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.25014003794062406,0.022748879867046223,0.057435687929764306,0.22107680235388458,0.04553731884994458,0.1497552043144755,0.014572932315966694,-0.00627584022342678,-0.07169581550865824,-0.04877674968640648,-0.11179190986172124,0.2957803244996658,0.09535355690701237,0.2202939696995722,0.05433446337628928,0.39422493755876675,0.20996195206504742,0.2075217850038634,-0.1041950149740326,0.0969946653659571,0.3545034655834042,0.3149621329709083,-0.011860556503829363
HALLMARK_COAGULATION,0.240358855675618,0.13306950473360663,0.05189033175440795,0.2963811946487542,0.040791925154396134,0.08340253299720105,-0.017774145660586944,0.08621421325557418,-0.036873121499049304,-0.024499677776953548,-0.16592916571732083,0.27068921310303146,0.17255232487512195,0.23445463787155352,0.17118819620225845,0.29832379439053747,0.25179194348491357,0.3107002949087673,0.11553574963234765,0.12553957981828137,0.09085039760247261,0.22332282060365533,-0.15936718225019297
