,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.04525752644820579,-0.005247038446360545,0.06630153506807215,0.11105607063583244,0.07852503813985616,0.10063483229230737,0.07098648959901234,-0.116184957295323,0.12546821612445835,-0.013774474082701006,0.1602238558481172,0.12205619071633377,-0.04093988649661198,0.02258246405280849,0.08168266530020864,0.19350051687877376
HALLMARK_ALLOGRAFT_REJECTION,-0.007799826819379584,-0.09630259930206628,0.056504041295087445,0.08464774846462335,0.06965499372712415,0.11693198829690789,-0.0847144294975521,-0.187919350485852,0.09025101786213735,-0.04545751402030198,-0.2407557039462234,-0.015738319249356668,-0.054081496564624326,0.02014210968663971,0.06224128492553223,-0.008534403726909463
HALLMARK_ANDROGEN_RESPONSE,-0.041837584208192564,-0.021579861368852933,0.05314195926248562,0.07340787039535523,0.008953370210075908,0.0436724449080904,-0.02592501204815108,-0.19144489996903072,0.05918991535652048,-0.03432693909696105,-0.12401399401954505,0.022155278465543972,-0.09737086927317555,0.010667853898462627,-0.0028923930010156663,-0.003992729562083202
HALLMARK_ANGIOGENESIS,-0.1408392200041128,-0.005849399571972371,-0.051194249369614336,0.09107622613652674,-0.03317053645010114,-0.143220708960038,-0.07844299900708175,-0.23626644637174093,-0.13843312173945824,-0.08330868750750599,-0.23665942173252139,-0.19286116816397722,-0.13331819051442018,-0.030945950402551683,-0.2028514428346428,-0.18933013332051918
HALLMARK_APICAL_JUNCTION,-0.004141376741198239,-0.0056689787143064186,0.08264356778710437,0.07554043694945063,0.052793724801328164,0.04018624133191205,-0.038569172198825226,-0.16656187050245747,-0.04957800315478375,0.03384700828942348,0.050645450405739235,-0.05228083484118649,-0.14080790061069556,0.02630639360700169,0.008266556531867775,0.1645486783282173
HALLMARK_APICAL_SURFACE,0.11501521979730808,0.02355897647357728,0.021233754743328104,0.04445056598467683,0.012208888787253834,-0.0188228354111881,0.0906934500830464,0.20234232734089885,-0.0018688917757059475,0.04879959024598352,0.07363566581039106,-0.05164386493086876,-0.06009384385196198,0.03680311281179547,0.0757622850294431,0.08619650960067508
HALLMARK_APOPTOSIS,0.08727906758297654,-0.005885507873838973,0.001397134816225691,-0.023010273729011706,0.018595214342604912,0.03531811725828066,0.04300137473869904,-0.02139665316630334,-0.16344887719644138,0.009974905529000403,-0.06437423586263935,0.14557821354478245,0.03651397067272936,-0.03279283854177706,0.060535388160346794,0.11513523275554104
HALLMARK_BILE_ACID_METABOLISM,-0.03502101159698537,-0.01954163846402105,0.012063299654113988,0.03703558331027326,-0.01900878732542633,0.001343891094286218,-0.06673964484148587,-0.22981578653917484,-0.05793476283454432,-0.01862855440230956,-0.10946892459972515,-0.06405228960845324,-0.013104014143669677,0.02820690407402522,-0.002929851119555777,0.024685985131463854
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.07450455721952542,0.11384726621463866,0.12028814945723866,0.03542356657100855,-0.007829024414569221,-0.013273062855872975,-0.0850076032521131,-0.16639244127918404,-0.10379445202065449,-0.06156372913835794,-0.20172037102081236,-0.09854548093915395,0.0092630137516143,-0.08709255670872426,0.059454061637350564,0.04824901418645736
HALLMARK_COAGULATION,-0.03139392864876599,-0.07343228718837952,-0.01294563497077967,-0.03484805422124908,0.054225541995356265,0.0652740173686202,-0.09764151259915196,-0.2313304600534589,0.033644691513113854,-0.07338699337970056,-0.25471058478129704,-0.03166144832569972,-0.0322218402824634,-0.05646605649653521,0.051075770493226924,-0.1298305226373093
HALLMARK_COMPLEMENT,0.07114734449546607,0.018513045161616157,0.0444108029462183,0.11668342553684093,-0.018410102496727677,0.10510468447413054,0.03984420283340209,-0.12774140396492864,-0.09156368977077974,0.028528333422919716,-0.18957678363482133,0.056801919574509835,-0.050034109485046684,0.04841533611346792,0.081729601499819,0.14057464343164994
HALLMARK_DNA_REPAIR,0.02192603656880492,0.05885981321948836,0.13003995719345415,0.11236274376615041,0.03723210435173908,0.038972956608806016,-0.014669497211078604,-0.10466609599216552,0.03993170240182237,-0.012534141755612353,0.1231957552436884,-0.04357661392493244,-0.12340471466876073,0.012704796797847957,0.007520636250319411,0.20558499136906072
HALLMARK_E2F_TARGETS,0.08824563724848769,0.012893298908468723,0.13749169620320056,0.08170358278560359,0.029884197645714976,0.04245844419991874,-0.07015047741959955,-0.18259915560002948,-0.03023263848768576,-0.00552776412570338,0.1978880031055428,-0.05333902115326848,-0.1372262075499553,0.0018274667559577576,-0.027293826568999344,0.1276278174805611
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.11594053589927579,-0.053974782970713495,0.05453317612857075,-0.06357336032200357,0.005420640056172613,-0.07229659299044285,-0.09211540569226102,-0.1721483657543007,-0.10792841725918298,-0.05738775588708286,-0.24308027080105635,-0.10857473557506085,-0.1465094411245399,0.03998714276497937,-0.12055197457185089,0.08792013376678913
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.017993565292670943,-0.003831955626290921,-0.00784753064358799,0.046915952004775004,0.04747037581776558,0.07101820611213165,0.1248312293454986,-0.07030755445288003,0.14034025577578738,-0.048276855001551745,0.23073098664732294,0.19253814815451367,-0.015246766937080495,0.08326604288822743,0.008264940908794788,0.1855244258943863
HALLMARK_ESTROGEN_RESPONSE_LATE,0.08124438662725489,0.050155684973214085,0.037360582226056094,0.067468042770668,0.09509610816251422,0.07762236124996777,-0.008781452267037252,0.18502559800223156,-0.04130103064466998,0.02309407835122733,-0.0640207106108684,-0.15427238236758117,-0.06524890465927574,-0.07740022812276691,0.0684749587264245,0.0907036635898311
HALLMARK_FATTY_ACID_METABOLISM,-0.07297978831823478,0.06378157696513186,0.013639651366609969,-0.07466916643086603,-0.02398946910405557,0.02048005464211252,0.04355462530994207,-0.18243166435806354,-0.11366665203681225,0.01352578594128332,0.0062543374881578375,0.11521253676673078,0.03354679306111622,0.029614267371270674,-0.012963794476563642,0.09960731396554227
HALLMARK_G2M_CHECKPOINT,-0.04378172480575776,0.008312019103008063,0.10540923370251509,0.09184155905620556,0.035900243606801246,-0.07383912290130684,-0.0829577445009038,-0.17221494763779643,-0.09414443196341604,-0.052487517596210106,-0.04414187507657477,-0.09374647287401332,-0.10440228931004511,0.029422281613156763,-0.1393911504215096,0.12794477287641495
HALLMARK_GLYCOLYSIS,-0.027054505389944944,0.13104269755383327,0.0815822949857512,0.10694219090339337,0.04526227220987056,-0.06730413310916578,0.07076626781439316,-0.06287652134504347,0.10359014994467286,0.043260665548219675,0.26938833733131634,-0.07117775228587987,-0.13340042640784247,0.004337058539148468,0.05713107155524883,0.21476926011360445
HALLMARK_HEDGEHOG_SIGNALING,0.11411776503143638,0.15542312157947985,0.09030970520016712,0.049857609057791144,0.061807343424297854,0.09920730364520461,0.14491770748440014,0.24299788332088135,0.17214699328441754,0.06635326732822386,0.30753792818450953,0.13959860931653556,-0.02287843371707163,0.04920775083153226,0.2295499707335494,0.197076562938811
HALLMARK_HEME_METABOLISM,0.0067484966410084396,0.03709297631694831,0.05246791438630234,0.06515744131950271,0.039683628194250274,0.09882206109711457,0.05935634844148881,-0.13082096493439965,0.11727038220778806,-0.011895953721750148,0.12563619125044917,0.0003576872827157572,-0.061935950540565096,0.010802225361854342,0.16245373004015812,0.13060047017392806
HALLMARK_HYPOXIA,-0.131948697542898,0.04466526579040094,-0.05401715228077926,-0.07477646564920584,-0.03046119920194954,-0.10371338585970469,0.008101814931559707,0.20892671769433563,-0.20677142664117115,-0.024499016918971488,0.022954787856050183,-0.17489665718689287,0.0022042098754726813,0.0002680002352626826,-0.20894096354032024,0.19831693303384398
HALLMARK_IL2_STAT5_SIGNALING,0.011966692911649453,0.01680008489233462,0.03336757089564898,0.11041470099220253,0.022130645761019776,0.004031795089446581,0.005415112241574847,-0.17873234179631312,0.032987179085027026,0.03639795402424977,-0.10683507206033818,0.05926054181479459,-0.008076596489525372,0.03415190832288573,-0.007076045936545228,-0.00803985111148893
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.08226886119118039,-0.014625133485811207,-0.03049767845422998,-0.02160951900794591,-0.04548386907066961,-0.11695732010600657,-0.12016942498663231,-0.23416924646677875,-0.14661448044791625,-0.022332592588088302,-0.21979799922934848,-0.1316962822470221,-0.14551864606835674,0.022203375733329606,-0.11956443129363287,-0.17369689392876334
HALLMARK_INFLAMMATORY_RESPONSE,-0.00865218066199838,0.0032830239946016293,0.03320742383990419,-0.02575498290084594,-0.005367578221551426,0.039733016843595044,0.08786900017232688,-0.11019280361507354,-0.1140693723901056,-0.010924600898786316,0.11475224392873173,-0.018606981536890898,-0.021142554598125595,-0.058838918770755824,-0.08599138023235901,0.0696043133551849
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.07777271613783072,-0.019029645985451045,-0.035128679992578134,0.0826049243537814,0.0523043818320654,0.10012887149320332,-0.07150289333775584,-0.2093782477176777,0.08483893369798867,-0.014337830761131827,-0.21984749367005152,-0.06905153958771593,-0.0577161300446901,0.028081054995834114,0.11762157045379361,-0.09604906737108501
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.1339613363239963,-0.033976125863383284,-0.020565904985885286,-0.05237402965635813,0.01760134086528492,-0.10125038931162061,-0.01188870761336173,-0.16871489377786253,-0.009438987430321504,-0.036487620041579225,-0.22211949400429717,-0.11637303013779121,-0.08548933505297115,-0.021202895985727114,-0.1557489388644767,0.13454093687136576
HALLMARK_KRAS_SIGNALING_DN,0.03459424405140491,0.08279422313069466,0.10631290555412903,0.053272058251158064,0.022605006857513734,0.140955410445942,0.14224239222164478,0.07915209211155781,0.050503584309953026,0.050899453955714165,0.22883188345384442,-0.005574191645097629,-0.0912275697268684,0.015219420316091747,0.2370219611875839,0.23115470435300384
HALLMARK_KRAS_SIGNALING_UP,0.1560127085814877,0.004205244206329687,0.05094477968583973,0.12700553423471994,0.06569890420031921,0.13470331595910953,0.1918777577412204,0.10455095892279564,0.13974238147382462,0.005488035811654987,0.23312656220335334,0.1445742839877381,-0.08546131312317828,0.02359350858729365,0.1220792347492077,0.22595586937683668
HALLMARK_MITOTIC_SPINDLE,0.07440156088579825,0.01306769815111523,0.12504078859853002,0.11631556105250447,0.03134996353706651,0.1473553593148644,-0.017509212072992438,-0.12027842510680861,0.016956098870232205,-0.016248133692678517,0.09308934004066623,0.01506771566063171,-0.12433326689505059,0.058287953066087354,0.08221726425243168,0.14399849980273308
HALLMARK_MTORC1_SIGNALING,-0.10623529825380855,0.08344393400304273,0.06740530470495197,-0.0023859359769903723,-0.01673066478810962,-0.13977149002320322,-0.04978799576671212,-0.13666406234440423,-0.10248018526655975,0.05115093153452173,0.13685069921836096,-0.1718064736246999,-0.09158419772792614,-0.002095225616476196,-0.09140665721389402,0.15046285690982453
HALLMARK_MYC_TARGETS_V1,0.01269131536070718,0.047308924793104584,0.17748772853140765,0.10618326751413643,0.04123056176998515,0.02955316296727152,-0.04915727659160079,-0.09157095480164895,0.06146894092885965,-0.01732159371404502,0.15925349737769895,-0.09800323141796057,-0.12251923223425647,-0.02380413590257839,-0.02832854459520092,0.21513308459665534
HALLMARK_MYC_TARGETS_V2,-0.008840198426938247,0.04557472928200448,0.020729360120965788,0.011858677292743335,-0.025693440423010163,-0.05753712929360049,-0.055963936871524046,-0.021974418371596322,-0.050055495650881944,0.012942064111905651,-0.030171551380988378,-0.04806660642358347,-0.021411546666973418,0.0590961128443916,-0.10570427805210932,-0.033455585943429234
HALLMARK_MYOGENESIS,0.09517172915223901,-0.015172722593496163,0.05439239947305861,0.08821322199312193,0.0475114310354456,0.16155997518805365,0.09797061377331362,0.11808672748246837,0.1196601118453072,-0.01738180169193687,0.11602799139290353,0.15791787417558126,-0.03430979771158433,0.034682988462086124,0.23328913696722442,0.08337573432493628
HALLMARK_NOTCH_SIGNALING,0.030631487270480078,0.023314543325537954,0.06635167983439932,0.08691824436218097,0.04251962051633372,0.10174891000588654,-0.01480252937037794,-0.15843039525576677,0.06274442351232004,0.01611545558302615,0.081504407147852,-0.02928752158094831,-0.07228652498482165,0.022717299698400674,-0.007738873072887813,0.11017000511949762
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.12206734475334306,0.07460625916858721,0.15273446479712546,0.11494550498840016,0.08592829661296168,0.09591831087666265,0.13184813079531946,0.2182487413456274,0.18394172244268292,0.017322250147128383,0.23805934751626567,0.07184344734523977,-0.08108126730650732,0.08144982790880904,0.17180335040186123,0.21111483395075017
HALLMARK_P53_PATHWAY,0.017583567681212612,0.07913736323621916,0.15924931401951856,0.03881623706730892,0.014030601145282994,0.03384063305566642,-0.03708522725791094,-0.124146717300471,-0.01624365421108382,-0.05050891135076745,-0.037251474766578585,-0.033257624939192154,-0.06819386248238128,0.015484486919847468,-0.07069039120238078,0.15566563786001977
HALLMARK_PANCREAS_BETA_CELLS,0.1341951001921157,0.11046368783021232,0.12104310769817335,0.050445727658999386,0.07745032963259701,0.13788514467801094,0.18425679142119264,0.2573409848575681,0.15971443718690304,0.016982616589011762,0.29947464819682257,0.07777460652279673,-0.05207466364398965,0.07502744011769838,0.3309368822582159,0.2096447457130168
HALLMARK_PEROXISOME,-0.02319355895023512,0.03983493955588606,0.04849012361735641,0.050208138593783466,0.03838719307715577,-0.0005354092747556223,0.024191042666681213,0.01404318836403206,0.16923003496454214,-0.025710357322497462,0.07903329723188939,0.06313517504406364,-0.06862296517393557,-0.03843541880338811,0.039966963105514786,0.09316368031917394
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.10828068466015296,0.06856392277374179,0.10642596246581584,0.1098879562598144,0.08471250052194294,0.0954025114722656,0.12306457336653207,0.060733702658127546,0.0928203602127238,0.01873428690160445,0.21646320154096843,0.12968949578399383,-0.08751993420876822,0.05233149280051926,0.17951492173391606,0.2379903236783646
