,MGH258,UKF248,UKF259,UKF269,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.03867363241258261,0.03563880512597218,0.00024838104413187745,0.0681900214416454,0.07848935546711647,0.11885721880209632,0.0023955000483377687,0.008922151958297313,0.01620053899480727,0.07826173809516718,0.08034591449296286
HALLMARK_ALLOGRAFT_REJECTION,0.012600193508621559,0.004884388334887432,-0.012080195698638121,0.05811063272511829,0.04968733044389533,0.14026490269308942,-0.02462966625232243,0.023923105626726487,0.03411332530245377,0.014352625212388847,-0.04715530100266435
HALLMARK_ANDROGEN_RESPONSE,0.048127953508915626,0.03048447255544038,-0.04474267646328385,0.02176393309386628,0.03368494322412971,0.09186961623159824,0.003989886533960607,-0.04439852066657278,0.05726953916090574,0.011567579091907499,0.11338246010947585
HALLMARK_ANGIOGENESIS,0.055996310867171106,-0.04373767426307598,0.009335573592963433,0.04881572590578043,-0.02867294294036354,-0.028814781839744567,0.03878323859465014,0.03589141360539689,0.050287579178868176,-0.10433197997468836,0.07396933399045467
HALLMARK_APICAL_JUNCTION,0.04299193517721598,0.05599809775411633,0.02300472717479686,0.05928304809839144,0.021084861212824824,0.0954187832512655,0.019209785890043293,-0.02505210928645491,0.06331645250591056,0.034671928848870236,0.06992870703910155
HALLMARK_APICAL_SURFACE,0.061078001394205106,0.08493512754752792,-0.006262596168499736,0.045743038241096996,0.09627558683769986,0.05752573501887665,0.0180195623145451,0.014967146422519865,0.04676010809352337,-0.002054389531388376,0.04527321431639538
HALLMARK_APOPTOSIS,-0.00551138127327569,0.003819898018659427,-0.04447481973349075,-0.007799548914123196,0.08974187054870453,-0.006607767030678591,-0.04097997347536951,0.019726917588314394,0.030575597009786015,0.020894460965378343,-0.015549896501779886
HALLMARK_BILE_ACID_METABOLISM,-0.004180790954262354,-0.04472823535944921,0.027762152181988207,0.02411070301103016,0.06538579480410506,0.07561284220342156,-0.02152176293765577,-0.013326162814480982,0.010238188864889846,0.14292384726495083,0.0954557929975612
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03391581776100602,0.08396648395305085,0.002658958794291633,-0.006542704206794798,0.05014646040802486,0.11089972837753537,0.04270737434951175,-0.02251954691341635,0.003713927386975601,0.0754690960714302,0.13963560148439236
HALLMARK_COAGULATION,0.0013923895828685889,0.026719890662064056,0.008874308180442832,0.02935067718501289,0.015237126273063456,0.11378504315314027,-0.058667646266879085,-0.004233074382926526,0.025400777170028938,-0.00501094734870541,0.07363598220461386
