,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.167100706580544,0.05615774386687775,0.12058296717957197,0.1261875018727773,0.09178050196555261,0.1160884623966606,0.08983482232070038,-0.13513504129624923,0.06126746316151062,0.014860580882558256,0.2410051403403944,0.15826228113316845,0.2127365114123779,0.4281732186268677,0.20324864142539273,0.29162054402993187,0.05157469629082737,0.11947390588589606,0.05910709338344801,0.0649455065589382,0.16773894244219967
HALLMARK_ALLOGRAFT_REJECTION,0.09945001769692967,-0.05927192305127292,0.030494111079330317,0.08647348307101986,0.07238089282999792,0.042046114461639986,-0.15524210694304552,-0.3753714672690898,0.05605401265773914,-0.010733944242689357,-0.4538380872507292,-0.14915176129619548,0.02363914544624281,0.252873733499066,0.13757794961728856,0.19966788326541765,0.010597331484744222,-0.10902169090998731,0.05844686975719614,0.05715405433214128,-0.04715990776251428
HALLMARK_ANDROGEN_RESPONSE,0.010410372520739461,0.053260882885236734,0.06295489594798986,-0.0074701626134129895,0.035420222477473035,0.2376299149221212,-0.0030208980897039437,-0.3547877918649514,-0.014565033628270212,-0.016745544908514043,-0.19957121346957613,-0.12482788333452656,0.2172734767647099,0.20482003075979974,0.1040832795814427,0.24194346226347813,0.03415841677375753,-0.05823157735336347,0.011245502567614194,0.012594606721575701,0.022083517685020114
HALLMARK_ANGIOGENESIS,-0.28681934387458974,-0.054115631652919396,0.04209634630927733,0.06390599821627078,-0.07511890425286238,-0.30824917159251813,-0.11530818523472565,-0.4158769347461093,-0.28246679793832224,-0.03600795430097979,-0.43820910387780615,-0.3875062344038795,-0.20915023098780777,-0.1762104072608283,-0.08766802333168644,-0.10193015844109463,0.029324142573751346,-0.1515282236871948,-0.03320486725591427,-0.19943159996926565,-0.10339965453372023
HALLMARK_APICAL_JUNCTION,0.07727779840113248,0.04381072061023445,0.10490184456814727,0.12261576592091944,0.045461403866688226,0.037628677039960735,-0.02184990318555321,-0.314890571999752,-0.13118455788816072,0.0691847682781517,0.09147810078286996,-0.23244149089310748,0.1176726554154789,0.4736966974183467,0.19805074102891282,0.2642424204327807,0.04870904128795478,0.21254169527371536,0.03945737493981684,0.014866951134487383,0.2349487611135755
HALLMARK_APICAL_SURFACE,0.2831374194168181,0.13786013752996862,0.024686053975394875,0.17565058244283863,0.027027086032221904,0.037436606167529876,0.17688223480651255,0.31809742011283176,0.17782014560129591,0.006735035593837369,0.256191633509022,-0.08743570919783643,0.34795802146201765,0.5394135693141112,0.16236115061018616,0.20364570149920816,0.04044703896851477,0.12307127163258547,0.065866994629933,0.19103835427151555,0.16206921768592536
HALLMARK_APOPTOSIS,0.08920621437114297,-0.0881008443711265,0.03926117827118284,-0.025395510022987223,-0.0009504332967779956,0.03337142253346239,0.03284181498134254,-0.029647564998298865,-0.1439617357832911,-0.004882961554653904,-0.11861912692078166,0.21550384569670986,0.02138640538361758,0.19286854384815444,-0.10371906281742017,-0.1146410955563656,0.04910876232958106,-0.11320038002266933,0.05452930731951583,0.06149440182118317,0.15680638280555323
HALLMARK_BILE_ACID_METABOLISM,0.04425167067360984,0.09867137025212402,0.06958371547132938,0.13301742002309094,0.036368507673053704,-0.07066332035296713,-0.017793552862134538,-0.39455271770143685,-0.07820235346879226,0.005127494328947431,-0.11611711647384121,-0.13608168104464782,0.3111868747938864,0.39762044039098204,0.12990389372469038,0.21125172799364308,0.002014293618121132,0.08525330974997136,-0.023126949751418106,-0.03532157431375031,-0.0058860659026741344
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0067726254499281754,0.08259220596055536,0.036609857811469755,0.11039683389810638,0.04255417168920284,0.018330230176691206,-0.12776433721475142,-0.31685104110144713,-0.260780906428602,0.019088900449591824,-0.35717620190450516,-0.31215588141435396,0.25457056794010674,0.4562511931570333,0.18070612958110577,0.29441892461893643,0.03434886869408498,0.13703702892163494,0.04295637142036872,-0.0612054130776399,0.028493179499324995
HALLMARK_COAGULATION,0.03201618166119513,-0.05091169374311741,0.08068027418676091,0.031584256650977444,0.05860436851175941,0.10420136591348352,-0.17432341358808384,-0.4239039734178671,-0.07848271737146549,-0.009069499887988818,-0.460031064775197,-0.23084168357625676,0.06318313451833452,0.4256628733596962,0.13602389735674073,0.19452721224660136,-0.008948621639393004,-0.15999781917420083,0.003887870244428648,0.013626571465521145,-0.06189893351412753
