,MGH258,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.0366848599755494,-0.019647108044532957,0.03536636565274223,0.13634162308224224,0.17115876023581156,-0.013541954214107406,0.05991089069665207,0.0012963236586042922,0.1322359686037421,0.06235399076249245,0.14583790865748272,0.053069913812716245,0.06626253914199103,0.12264050966827636
HALLMARK_ALLOGRAFT_REJECTION,0.011840869826012868,0.016132610498549433,0.058900487780498,0.1301958331584387,0.21060061544450695,0.02100839844658625,0.003030264224552469,0.0015187092394816372,0.1308923831269345,-0.002445619492675868,0.0858791399580287,-0.02058150454675845,-0.027132246064608227,-0.04879144406831794
HALLMARK_ANDROGEN_RESPONSE,0.06035730311494298,-0.050553471590159334,-0.0025845635029121054,0.10847574211793759,0.15960867195721426,0.0036657682520564753,0.1053626812651927,0.04900958679363646,0.09981029162717765,0.09719735019719991,0.03205279968446451,-0.029290330674437225,0.024004853618227604,0.0653364622080326
HALLMARK_ANGIOGENESIS,0.01076663992626204,0.013344954217361942,0.002669870500436969,-0.0864697772122079,0.21921459455536385,0.07033852221131641,0.08850163765438461,0.003606544086883862,0.015587135498974622,-0.044196358679530375,0.119891059281071,-0.09096843541143922,-0.06059545707576901,0.07094815143061355
HALLMARK_APICAL_JUNCTION,0.1094865028626674,-0.018456207880538884,0.07374706510274469,0.11004338388291436,0.25285527081120596,0.04423375597805161,0.038893007508222076,-0.05367542689244664,0.09281490187318331,0.07514601042749876,0.10345486222337401,-0.03126509829290175,0.030694779507564333,0.09544994154591929
HALLMARK_APICAL_SURFACE,0.038347568667766924,-0.028496036367544424,0.0764025651853449,0.10938820309650901,-0.07544342353622241,-0.01631831264347504,-0.06804920772248974,0.07062725647745097,0.0941203400210741,0.07727648530172923,0.08288001178785354,-0.02907485043053349,0.08630506169564114,0.009141600764613457
HALLMARK_APOPTOSIS,0.056086056005347336,0.03459982503828597,0.0203057140149218,-0.049303053999335794,0.10602247831806356,-0.03274260194276291,0.04048166654508122,0.0014398571487062232,-0.025362360012330054,0.01050018648091683,0.0899566612046836,0.02869132240152118,0.013593864701047481,0.003932032153703905
HALLMARK_BILE_ACID_METABOLISM,0.06441413123170482,-0.006583641159073233,0.04591958374207447,0.13510861678632544,0.2059168850196894,0.08531432730004919,0.03963182199313105,-0.0042212309719888985,0.07442823047570667,0.038409781369453735,0.04558638630276363,-0.014779005857488335,0.08232958640070882,0.17863372865746957
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06874591330789565,0.022241795568468035,0.03740821774359771,0.09275438816438722,0.1196586403432582,0.08629582259246149,0.07298903700416852,-0.004317111461220577,0.08176355156310472,0.06843925759126258,0.01955171306532263,0.09259024306613721,0.1273456140814538,0.1814055712916569
HALLMARK_COAGULATION,0.0718784718857517,0.009867460063405697,0.07505524375432929,0.030167256793526158,0.2329840394837083,0.009674948059568702,0.08842699854512139,0.08918342339901848,0.1346564326179662,0.05806165973642851,0.1531909385251845,0.08855247151553669,-0.020091733131973048,0.0355040080240508
HALLMARK_COMPLEMENT,0.04942345689809981,-0.016147150986126894,0.03575383130429755,0.130447640502721,0.23891386638498,0.08150003045771449,0.04241593551021032,0.09255713801704447,0.08264631113251483,0.06301101953648006,0.1610154645792687,0.01584910099013968,0.12456773551530398,0.028420744337645118
HALLMARK_DNA_REPAIR,0.07910879075487123,0.005628865913995382,0.033237798055746434,0.1823517650945437,0.20867366333187895,0.035047484143600226,0.10152673395594085,-0.011205540550233931,0.10374152341459485,0.06691576782343085,0.12564451205381458,0.016922004691949155,0.07502758962119163,0.2072779406436021
HALLMARK_E2F_TARGETS,0.06184819609744904,0.01480808078714457,0.03936092647648311,0.12196652328428605,0.2023088885303244,0.07798214868732674,0.03645025664598443,0.07148502522356402,0.09978325652815552,0.05379313072587181,0.07509516172389284,0.015121300872566268,0.09893906352852273,0.2274324528028891
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.10888099340943698,0.028880829419068558,0.01231498252271145,-0.05048410085919434,0.24751534308736398,0.06723867230253738,0.08557876130691869,0.080637229636763,0.02142081683614594,0.025831540045582347,0.1938936010884757,-0.07002181860460309,-0.018472830334402914,0.06727418286571013
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.019760495479582075,-0.018578656537074367,0.0029084259366866047,0.07515213714218913,0.16615022232582088,-0.06944819534401125,0.03631044179546739,-0.05612984368101026,0.07408732493472989,0.08394269058978078,0.0838360763787733,-0.05269230921699308,0.026844572197538524,0.12790761859941108
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04966163537153515,0.011468196861987507,0.04731860803369271,0.02419033755745844,-0.005280284376701115,-0.003272616502662841,0.012867489246533532,0.0042330595221276345,0.12824467708722015,0.06771496870076518,0.097479201288195,-0.0519612739669236,0.12494410752024876,0.06855601991729683
HALLMARK_FATTY_ACID_METABOLISM,0.025446610116147916,0.0544469893114139,-0.018921128097354595,0.046260811255685534,0.10329342153940557,-0.00934527779250456,0.031209951162413513,-0.09603598384595485,-0.04368029441049332,-0.04017180162449826,0.042093766888552236,-0.023440305215207992,0.06589706337318568,0.08027915449621457
