,UKF251,UKF255,UKF260,UKF266,UKF313,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk
HALLMARK_ADIPOGENESIS,0.04134941288126269,0.11512136217753151,0.03961283300084643,0.037962603280933614,0.1368483067793284,-0.028288915440957938,0.07219445945605381,0.10517837896658731,0.08360516188946514
HALLMARK_ALLOGRAFT_REJECTION,0.03214744479189099,-0.016307777634280016,0.027606854746407505,0.08410496520771443,0.16890374917593518,-0.10459599387436436,0.0006953555371571616,0.06201837264170544,0.05570372168598435
HALLMARK_ANDROGEN_RESPONSE,0.020165603242234816,0.07768699728969425,0.027714308190402784,0.06415350919570667,0.1955521529788556,0.12760573950608214,-0.051896892856452506,0.05154488289755715,0.08412421663474284
HALLMARK_ANGIOGENESIS,-0.05951892572723098,-0.029000391223988464,-0.009678793817031284,0.09640406885558558,-0.05097726969990729,0.034333894132722254,-0.03797916108654736,-0.07988024546796434,-0.07332191081500461
HALLMARK_APICAL_JUNCTION,0.03888460504721002,0.13593358288048737,0.014590847752356934,0.09343501146358194,0.15512947053317733,-0.01929116697077808,0.0622733186941619,0.11942127708475092,0.07133908514761521
HALLMARK_APICAL_SURFACE,-0.02035130353929419,0.08512804176188032,0.08492552360299183,-0.05067870479567422,0.1663491069433401,-0.016123914725350786,0.1643916440459721,0.050574574410134646,0.08673330534516613
HALLMARK_APOPTOSIS,-0.008261397564632305,-0.04454561308976267,-0.09023503405876018,-0.02893012234200144,-0.02242664736199611,0.07358811931892406,-0.019061314341034558,-0.07365489552099949,-0.02611973927580234
HALLMARK_BILE_ACID_METABOLISM,0.031511510795954066,0.08094994472397642,0.10271623191357472,0.06062917512946629,0.13123901201965182,-0.03225414610214165,0.09187393518289211,0.06474668361628745,0.07688955582158709
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.012520027664802749,0.11050698391044486,0.04174932698994057,0.10575058804474603,0.14288126726515557,0.0739750425878239,0.09815767836631571,0.07599157012023511,0.08250781480305087
HALLMARK_COAGULATION,0.013752723803321525,0.017145156974832414,-0.0751528055959376,0.05458874874949607,0.11684816176648119,-0.015431012104208356,0.099418275252199,0.06124850152418192,0.05246336800971994
HALLMARK_COMPLEMENT,0.059863479461782935,0.05606213639581701,-0.03880789284040721,0.01900926008675814,0.13545255698084233,-0.06990897244915968,0.07516327882458712,0.07845476627788397,0.036949283895651865
HALLMARK_DNA_REPAIR,0.05204664791641154,0.13183428806917558,0.07062458503232198,0.09876896597526526,0.1642522944967217,0.061242318639942214,0.10032660661479036,0.10968677643386661,0.10928432193880626
HALLMARK_E2F_TARGETS,0.01680002453361323,0.13294598320734574,0.08481831260367617,0.11931108251671964,0.13727557721730316,-0.025688005842310797,0.05132961544367494,0.02045803115461078,0.09398145752549159
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.02037188910525685,-0.11021397776143477,-0.08152114904547002,0.08507973827440818,-0.043251758024986695,0.026880793885202144,0.06617337734939793,-0.057397139917128664,-0.0732541649233154
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.060642236816367344,0.0239852443278617,-0.029638085702109098,0.009896075120339281,-0.08303064969920175,-0.010249807128679598,0.07962963652416041,0.0438818174867487,0.06207877755781158
HALLMARK_ESTROGEN_RESPONSE_LATE,0.05556096861527792,0.09841593977969436,0.0014310500420664988,0.04118236900422504,0.1489280211538771,0.025370925069722938,-0.02337229655533062,0.097691389576568,0.10767900162830843
HALLMARK_FATTY_ACID_METABOLISM,-0.02137659495247179,-0.02723615944046754,-0.07557992445215606,0.011206621958865088,-0.021406105919765557,0.014327546051590926,0.05901613624551002,-0.04226303096924208,0.02692455242577716
HALLMARK_G2M_CHECKPOINT,-0.014288417906939115,0.12239590928195938,0.06305672340694797,0.11177806364203133,0.1639297288318636,0.02680372695520718,0.004558430102523491,-0.004418918325405511,0.10232639596106226
HALLMARK_GLYCOLYSIS,0.011679851271972123,0.09146006114609515,-0.023784714371926793,0.035854696578352746,-0.03201255349945502,0.07645128342511479,0.09135558500626012,0.014947664786733202,0.07077884151600511
