,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF304,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.009539325415198573,0.0617563855499384,0.07429523559326169,-0.01755505804761513,0.1352372451498733,-0.04475197312456792,-0.01656010551099418,0.07838209804118573,0.022678613882020682,-0.04836454198141104,0.14256201728451925,0.05947331481721631,0.03486420702488194,0.10319712588457165,0.09561254804219407,0.01684320909275755,0.1478457024144016,0.039616861012188115,0.03734327753461248
HALLMARK_ALLOGRAFT_REJECTION,0.09738958032751115,-0.029900545774340263,0.1363975043581858,0.03989629210277873,0.03355385515891813,0.011123279385943043,-0.011937972312883644,0.08617811836333153,-0.01566284207080364,0.10469604695808851,0.15563473933288033,0.09772740484784324,0.02568241906314963,0.05891111954339741,0.10044097861802508,0.0650923856614168,0.2714742614365444,0.11734851068689395,-0.01705092116087158
HALLMARK_ANDROGEN_RESPONSE,-0.013087084653995997,0.0892099438481249,0.07138027319353892,-0.06647400677482329,0.09206191188651638,-0.03235268380881628,0.06895764366075743,0.07775725996604127,-0.015169000477693696,0.030579028288400725,0.15321325923110984,0.09001990961689153,-0.05390954039517769,0.09256538000326703,0.08039447298383198,0.04760850241091609,0.2094209707863465,0.12586795238959525,0.04169734639545951
HALLMARK_ANGIOGENESIS,0.08385635440075798,-0.07503175035496042,0.044910194667194515,-0.018082487039623178,0.07248323851911648,-0.03896962189203684,0.001940168845069255,0.09981569951602867,0.044118757739114334,0.1149919265246265,0.14136103721332444,-0.11318206060131479,0.018703296114557937,0.07541554039440725,-0.05539885078945278,-0.036971182700322146,0.0738794479694128,0.05326084497407289,0.009061632956101975
HALLMARK_APICAL_JUNCTION,-0.04810358828610668,0.07502790497831703,0.09898291605691711,-0.05327122415137123,0.13833420829861798,-0.016078806539232174,0.03652920195800284,0.07460338976135161,0.08620318854471715,-0.005711528542302875,0.17232153413764886,0.12604073729025064,0.05698000513139019,0.09025357202958187,0.07490243771086488,0.08874946655620387,0.23623679501807993,0.05272257747595794,0.04314219272509746
HALLMARK_APICAL_SURFACE,-0.019193816469076128,0.07734147215912218,0.08410830062282912,0.006850469096982666,0.06851043192868768,0.027801810553313096,-0.018393117259607187,-0.0182444787220347,0.0473000882763167,-0.07008261883733245,0.01639595501188139,-0.06470232414800106,0.031851706176599,0.05375073741797557,0.05531266522257027,0.007061729247024737,0.17473461084058867,0.004781252910548262,-0.012970520890062318
HALLMARK_APOPTOSIS,-0.01331160132998264,0.06865879769522543,0.04392687115180751,0.008795037438461606,-0.03759379903913485,-0.052720401650831486,0.06741106149356803,0.020218464760441507,0.06607929317397851,0.019926857058211435,0.07904013337036682,0.07663199713161847,0.004812568114481667,-0.009845776037946468,-0.02275270965050696,0.02842101292261375,0.10443281581182409,0.021437246528746488,0.017134867743260274
HALLMARK_BILE_ACID_METABOLISM,-0.008378201274343466,0.06599017983835931,0.03587831755334985,0.006228599412018257,0.13234851139786086,-0.006588917082730021,-0.05758523706066806,0.040277863065624246,0.021166340223663618,0.05042931684382402,0.06089300741141336,0.043470169791232034,0.04478824459298434,0.10198069598378726,0.07813298951627588,-0.032738099857964956,0.06399279146982272,0.023800239718414072,0.10315698840975603
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.04005551024354615,-0.0011159507945494047,-0.0337496611135765,-0.01703577757666385,0.10380797105371177,-0.05564860834964515,-0.02857502645230973,0.024919029702922004,0.0665910049572885,0.06762480541111403,0.029156475961741198,-0.013464989002905846,0.0065935956939904275,0.06801964659763807,0.08208980358923185,0.0036865186266172504,-0.018698682356930844,0.00319287379288342,0.02649846256540575
HALLMARK_COAGULATION,0.05222206130452737,0.04452804708916279,0.12070566001677216,0.055677964095116,0.11070791680032864,-0.0008096168292875216,0.10252740156087421,0.052720504735233376,0.040586227951192794,0.12025456719607377,0.14570000912766642,0.0610326585486425,0.06569132957877834,0.13376644432602705,0.07516062816730286,0.08756678078690236,0.27332537934209056,0.04539643795094954,0.11349247888668253
HALLMARK_COMPLEMENT,0.10054806570382162,0.0767768808973075,0.056196359637369755,0.007952111529271671,0.12290754422077249,0.015418164854659204,0.010628338655032684,0.11371525884675909,0.10112880184307496,0.029134254564486407,0.13225009828392972,0.01927332447454953,0.040537990174705836,0.01625143981085866,0.07477222511840775,0.04252972905882201,0.061216579013226725,0.08781810122230292,0.050282341218367534
HALLMARK_DNA_REPAIR,-0.009527178682490957,0.06923047413920191,0.017178978494747886,-0.04814131481840447,0.11223913958920063,-0.11282016303215252,-0.0035639238187166284,0.10528669165729589,0.02775915215404109,-0.05347965067102756,0.1054574970051024,0.04706271191325982,0.031571981187480135,0.06949246808969733,0.09394551406063584,0.08088623036685083,0.08789684027499753,0.07671623783251758,0.06335895620292922
