,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.014968505536344587,0.0641917140422146,0.011047881252980861,0.07379659578487098,0.013479704751466605,0.003292116669475999,-0.0033296483320869132,0.0949232876348266,0.0023059371377162035,0.08716121742257216,0.07341644973312951,0.128093510499939,-0.026187653884979043,0.11743456159905072,-0.0650294251415445,0.1068609516849283,0.05622317660020666,0.0826624816403343,0.05399199871645471,0.03172505967716965,0.14523125675882323,0.020137342677720705,0.06073530796194521
HALLMARK_ALLOGRAFT_REJECTION,0.013224540237591198,0.02131801239960023,-0.00484594154285259,0.07543299049957965,-0.05167266923921014,0.026876544479476263,0.05164731601065304,0.10801373058202601,-0.008553060942692689,0.011256403644701539,-0.16979736682909832,0.15684601084655614,0.013898035846073537,0.020781630482103568,0.043456372227413886,0.09297298698426718,0.03539264509814302,0.027102039974490757,0.008267463592066922,0.04756821455808726,0.029080788583403117,-0.013739637693893622,0.04019517974315312
HALLMARK_ANDROGEN_RESPONSE,0.023920154488102165,0.11366979329631383,0.023741678862718187,0.14807263374238208,0.11603288547002592,0.013738668863575098,0.07755220619760937,0.10113587945125063,0.014522186671440415,0.07344259058867139,-0.1311547182987597,0.1812501419639434,0.06649406870760784,0.06356105238691721,-0.020716558805486014,0.050602584507455826,0.0637232822536221,0.07921305238106932,0.1013356238612235,0.07485565091792272,0.07413242221589401,0.020065489542118613,0.14501601555160074
HALLMARK_ANGIOGENESIS,-0.04134076045800046,-0.0044830521385720145,0.028751365288765866,-0.0061560857824299875,0.0867113102424142,0.011535881457610189,0.11215980133459157,0.07846446352464713,0.0295778773680483,0.006831863527628052,-0.15929466843985346,-0.048453997685103084,0.15739552783079294,0.08463672384710752,-0.0009955146350627544,-0.031554920552952455,0.010755290635697932,-0.02784509063304902,-0.04202111524197441,0.0067280445612152694,-0.15201081197518568,0.03690021614198551,0.07122727978454582
HALLMARK_APICAL_JUNCTION,0.050750175315996134,0.0685033957546465,0.05244636093488941,0.10338755181194045,0.027990038873902254,0.026814040196444597,0.08623511620596969,0.11729643812165662,0.015887897103558545,0.031243738497855156,-0.005143718229653395,0.119900917569418,0.040033785873714624,0.09457100550244202,-0.020306012894154006,0.09702691422739902,0.09901827853457838,0.09605642992019876,0.07783805827098822,0.06599821559749104,0.08408550678650674,0.03758219375569753,0.025052061172293864
HALLMARK_APICAL_SURFACE,-0.01205444464705604,0.07763722860247148,0.015841483592375364,0.013090859558116478,-0.05181929079295072,0.0998672977444783,-0.07296303898123734,-0.05218376500673726,9.555361705521747e-05,0.02128672794347621,0.11261011850367632,0.13404799110093066,0.09790504473666382,0.10447169697614896,-0.018377625226019077,0.025486780928812146,0.062091026624978285,0.04615366602940888,0.002441515544254625,0.0623157505153835,0.021376025154778548,-0.03015552332496305,0.08590459284154878
HALLMARK_APOPTOSIS,0.030669926145017713,0.014629005411317269,0.019490197591711354,-0.024913067947304225,0.058691481438412955,0.036442344799082343,-0.018042917700556466,0.09552379910590465,-0.002303415880176005,0.06144113966923279,-0.029844994784049946,0.03163775364570472,-0.08606159914230452,-0.03596117251328264,0.009353498693659574,0.0288498528000945,0.026817498735687707,-0.004182195816326134,0.05256325598756569,-0.021851063688547823,-0.016478476653131936,-0.025034954697394637,0.030454835920586214
HALLMARK_BILE_ACID_METABOLISM,-0.03729900323707385,0.03682144390628344,0.023201970370605722,0.1492545140347413,-0.04804602463763079,0.03139862138631105,0.04678220426002662,0.09667560536669666,0.014683452452137234,0.052127786739812956,-0.02286016106978456,0.030917006869107044,0.030041304231381113,0.019054036768665936,-0.07207836297793765,0.08803287801184738,0.07235382060078273,0.09820574162312669,0.11942812553195939,0.02070721513898227,0.14552019380174055,-0.02265547033307211,0.03165864725641158
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.025259674462584158,0.04727644131095604,0.033633108603827094,0.08229981613068377,0.022551316059315055,-0.02228258049563527,0.09400603480721455,0.09654122967348969,0.006316795313002766,0.019723351255377334,-0.1328130862402812,0.14425531497998587,0.07866692046120902,0.13426765250187805,-0.06136019220184234,0.03753429691604292,0.04611022727314659,0.08903416218370352,0.05568807632714589,0.023544251422011865,0.12276639859826881,-0.008200633638938859,0.11865953352834707
HALLMARK_COAGULATION,-0.005139896919620121,0.06137934196875446,0.020896927026030077,0.028691855089643552,-0.02172866233181298,0.04278054911197241,0.07197076604197021,0.09210011159473627,-0.017232805649769894,0.03556144057382695,-0.16237706965903673,0.12925272801309806,0.02475737878085655,-0.008394599921554204,-0.022211764867181287,0.009204166279650245,0.04124343968909559,0.021883867607221327,0.02459585000227943,-0.01927155236808093,-0.008327126724892876,-0.04835742904928583,0.16660833539929532
HALLMARK_COMPLEMENT,0.07090976012975138,0.060384398123718784,0.07619554685914098,0.07924448332735565,-0.02583482014317009,0.06234632375092069,0.0485363070120455,0.11923055057972515,0.04285016997168973,0.0594428714541352,-0.12517905599336013,0.12812495128850052,0.00987617122789271,0.11008448569300684,-0.01461014248558974,0.11423510851839459,0.08585128770823011,0.04647404156150887,0.08410058878114036,0.011629154101146177,0.13685831143400434,0.01459127622912182,0.05539689800500823
HALLMARK_DNA_REPAIR,0.03967503955510995,0.05724175553481383,0.037136100175199756,0.14530600963990564,0.1704600553241132,0.017274753525992795,0.08529216903975745,0.13830637133501092,0.028244718474940426,0.06882906847728404,0.05343904617879213,0.15044153157121162,0.08687735357260457,0.14698807206353043,-0.06488500675930793,0.0377050290675958,0.09658491403422086,0.13956880342825873,0.11852343615899294,0.05725582451073078,0.18682151209560385,0.04806263659631453,0.1031161175249316
HALLMARK_E2F_TARGETS,0.018529124688428326,0.04445460292839559,0.0596958631595867,0.055929018731098956,0.001263554946737566,0.007138532637720818,0.10820672033984809,0.1327968692260569,0.05350248279117942,0.03913217851277734,0.1123242083896815,0.14916080528532882,0.03172058607393174,0.11078407174231654,-0.06018609237509853,-0.039468427731700235,0.07338886425749633,0.08290455927406654,0.07570766895917899,0.02554563216665407,0.14584257690110608,-0.026577010194537683,-0.007608327003545127
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.023006200888708382,0.06617023099435022,0.0864827767981739,0.011056826370354201,0.12641236164810327,0.05328938929923612,0.12019280784348337,0.11516423509533766,0.023833541941521676,0.026930640329186527,-0.12873081510767995,-0.0783617879167226,0.14870732907404993,0.055606527943758206,0.017387302534018705,0.09684570742125315,0.09014046664909209,0.029113883827776844,0.04830490252628378,0.009583989383450342,-0.057368801506280785,0.034650239383880004,0.1387006278489324
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.015492647144829993,0.0337620383383878,0.030045515666189244,0.04174312067081612,0.023320980701172254,0.08200276640442775,0.056489319151067446,0.112144815774575,-0.035911023578792056,0.059927869217849664,0.07778922045662,-0.0916991422335378,-0.05803833501521446,-0.02522031046988473,0.04859582224506349,0.009656204245092401,0.09174191704685691,0.043702231990733725,0.09234520367031544,0.06624009760241394,0.1380114484695493,0.04814882043364231,0.027845434736353224
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.019337034764186394,0.10350709754883054,0.018963194752549335,0.07374053211889749,-0.02177394363642636,-0.04673668474351701,0.019073040805307435,-0.01573581785336669,0.06925270581934279,0.05540207640933906,-0.03560344616360205,0.15742898628272212,0.1392664039280019,0.0594771369703657,-0.0409990093971303,0.032102634107813256,0.04577490970358066,0.11833377832959092,-0.0011037124098533645,0.05868414265861016,0.11930516784173918,-0.06661530263207573,0.0333386510168675
HALLMARK_FATTY_ACID_METABOLISM,0.07839036839884907,0.03525335651911647,0.02921880798696014,-0.034288197079323915,0.09156767262109461,0.01628007480143123,-0.016719747580230523,0.05716557695010419,0.025718724689558263,0.010407470973255107,-0.026664560237687943,-0.10645714969483731,-0.008362687749230224,0.0523734584010909,0.0869445873917401,-0.05292630641759212,0.07039030309810862,0.07821510147604567,0.11478538250929272,-0.01645580498924545,0.10818346153751171,0.07326544771313244,0.07102939332283915
HALLMARK_G2M_CHECKPOINT,0.0364457964537162,0.06455299163697083,0.012807838854425305,0.04424043094843481,0.04273212211557622,0.06639921002625294,0.10387550606170638,0.14100508947697543,0.02696869244635489,0.052775320230368725,-0.005827725346433205,0.1715452099485945,0.06324862693697827,0.1297986023969454,-0.043650430291904074,0.08643686149715125,0.08862997696439123,0.08706085745887554,0.07683801822341145,0.036823211773345924,0.14104399568391712,0.04541176329092086,0.02693440292764543
HALLMARK_GLYCOLYSIS,-0.0035013221671401575,0.015988742448872176,0.01824351559281629,-0.007045058965098894,0.12424567287526155,0.06229778202537108,0.09679187982390577,0.09368540935537527,-0.027350641519045215,0.04927567642351314,0.1773310033630762,-0.03998820797842611,0.10160597834378642,0.13059392504021264,-0.0022970744577798753,-0.04239966781244786,0.1029623977852223,0.1312882231284349,0.06432657112208524,0.04121107052398006,0.1541454180621164,0.062470210425526446,0.14590038681181064
HALLMARK_HEDGEHOG_SIGNALING,0.06214876728688665,0.04654062755428987,0.04339775114813929,0.07894721664150081,0.04699507425720297,0.05235775558237384,-0.07154081796667208,-0.022542025427897176,-0.06318293214588298,0.005256696223499477,0.1830575618170512,0.026129014702435945,-0.04568696880055147,-0.010579176532031375,0.04760885298937536,0.15883441840802412,0.1096297518824559,0.054089849833504705,0.06527626841999548,0.02906999443690294,0.1425771759748678,0.01602290028503006,0.027984186350068625
HALLMARK_HEME_METABOLISM,0.036386922243946164,0.09121257279475446,0.03504471087803351,0.097272678126406,0.07213337786586362,0.00997782833008386,0.07216387974626497,0.13421530657005415,-0.03035454961630814,0.07851072123775159,0.10696694673097419,0.12250234209120574,0.0676062819833507,0.09921571969321093,0.0023970451008251815,-0.013521304606777609,0.07103298246140634,0.08554018614661876,0.0913486749170547,0.06900388400761134,0.17751995977833507,0.04259191596942441,-0.0002789627465091585
