,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.03807196743655764,-0.0076796926478146345,0.006488138855287977,-0.010908504572670626,0.10407890453067958,0.03195600994205169,-0.08224651253694781,0.02636163634779512,0.009634641323323765,-0.013909046182046811,0.12178067906518948,0.01810203691572838,0.06502105185419008,0.09994764405421917,0.010893858041488057,0.038227452920334214,0.06142335722174266,0.06495866990933866
HALLMARK_ALLOGRAFT_REJECTION,0.025425315357401387,-0.048307427125594174,-0.05766016232366358,-0.07166015570548062,0.07214309333831048,0.08228255243543864,0.04978979791293306,0.05785702710284115,0.037061072655641396,0.014455320737176433,0.10675597788623274,-0.024138035096314413,-0.019578403771500445,-0.018453995664556123,-0.05243063136407488,0.011002062345229126,0.023451294629979382,-0.060345683944984435
HALLMARK_ANDROGEN_RESPONSE,0.10915644929416912,0.04636431013006834,0.01153670416456826,-0.010276288244124434,0.10998148090873477,0.04644735915980907,0.08014672447133361,0.002984228283726983,0.02657722340520733,-0.0017632409766478647,0.14857498903518754,-0.021570438127882997,0.045377809213263946,0.05820921659868128,0.02365815836756719,0.0484200863068211,0.03655255941765801,0.03494344253405627
HALLMARK_ANGIOGENESIS,0.049220365056717966,-0.0037580777065713096,0.06031532016520851,-0.019685936267072508,0.07116527033772808,0.0995283652149033,0.1133424562400976,0.020479728151626783,0.016888061091322064,0.10186573569041184,0.007228059584650045,-0.153860698860893,0.033923810659108065,0.007383564100643791,0.10347304102008485,-0.040367065638870624,-0.03802131144801114,0.02858100497191911
HALLMARK_APICAL_JUNCTION,0.015795227836445123,0.02095505971707339,-0.026373613913624,0.0052698721654087545,0.10870114654004154,0.0726021548095501,0.0821334649600923,0.009971395107056857,0.023491865518356053,0.03938865724076238,0.0793787913130812,-0.009545249687653327,0.049324465322298096,0.055249065255030386,0.04920573774873839,0.044839964151255324,0.046807149713494416,0.07670040382504081
HALLMARK_APICAL_SURFACE,-0.034039475282057835,0.03998921364046452,-0.06966335661385263,-0.019409081639762644,0.009816353146800141,-0.01913308179830632,-0.03444089266944502,-0.025830056322333723,0.007920116622366753,0.02118806091150878,0.05189939192828528,0.07584390779724336,0.008928225482145575,0.04267535593527567,0.004837680053037824,0.0006065916244560573,-0.012343190728860216,0.08974631115183253
HALLMARK_APOPTOSIS,-0.026698015500399,0.005603813946719438,0.033715240335551386,0.012151431601164333,-0.03527727168515021,0.008779730543085703,0.14682341973508758,-0.0133744750341762,-0.05694755010090284,0.014319284375844232,0.08293551741117038,0.004655423235981507,-0.021495846091649562,0.16272415590933156,0.059742250924969105,-0.0018563364482343714,-0.0399957518440977,0.033874799109074955
HALLMARK_BILE_ACID_METABOLISM,0.01752193249475179,-0.02021363392488839,-0.040979987611246126,0.047607565469605026,0.07984058049825815,0.06736936671173306,0.021632871090591303,-0.015239935098211355,0.048147998548801495,-0.009089087403807946,0.07638964466266132,0.11380254444956445,-0.056838706545937596,-0.0020503952971930787,0.04914343844863986,0.01504638669938857,0.07960948843456292,0.043765707825461096
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06684087676667902,0.032708551951671806,-0.004130723303129124,0.041506742070133815,0.12600397019151738,0.019807440331427312,0.10175531947131665,0.04207448511783297,0.021708690961536846,0.05974775341654864,0.1199916395394975,-0.009158689262565566,0.025266824564512853,0.07836210651070584,0.0451204412907826,0.03677831355815332,0.05419052024742953,0.0690436874545506
HALLMARK_COAGULATION,-0.005238485549322621,0.00916203606613726,-0.045666216805032224,-0.04568565970899491,0.07081170431173202,0.04792929929222228,0.04708296840472011,0.019605947329250473,0.07440923065011679,-0.030685997453857382,0.06056204495021742,0.0008551430958663362,-0.003802642097342255,0.07819711517729191,0.011498879375648112,0.006894291118568664,-0.014936852533044151,0.054538328857066894
