,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.11147269387558172,0.05521855523552067,0.021222000319318632,-0.03192941686343593,-0.07019581086093338,0.03660715437989288,-0.004638675706024186,0.0448848974005926,0.043187461266965065,0.037318558605259074,0.011282858963274018,-0.08380280933665295,0.02462776501743387,0.09150117462800678,0.046529832251950044,-0.009402398042363416,0.09954737112919472,0.04707199779906048
HALLMARK_ALLOGRAFT_REJECTION,-0.02150253224573028,-0.01046571685890114,-0.011458179878085013,-0.030440079166709495,-0.06881614401476856,0.04228688200782669,-0.014734642986251918,0.09315424509153107,-0.006191978735704047,0.040542938477149376,-0.00831163000707391,-0.07001908652163728,-0.040165674235158245,0.05170765584650275,0.042332612287119945,-0.006648154578968213,0.059886196734307694,0.011481754294583736
HALLMARK_ANDROGEN_RESPONSE,0.06193265303246197,0.05707743429976645,0.03538944976363227,0.10224986125713983,0.010772361836844196,0.05398712819104807,-0.03187462025956757,0.0827240893462682,0.023001846010857457,0.014798958947181551,-0.0200466567539696,-0.10123834822641013,0.014297802748276816,0.11680903131815248,0.01128135935556489,0.03229553933370577,0.08375735528267855,0.07387698409711342
HALLMARK_ANGIOGENESIS,0.011269127237141128,-0.06368107885050027,0.07703706526920252,-0.0978509239615903,0.01514174126217119,-0.02082526501599331,0.02252901506021762,0.14686392030283205,0.04702908556594032,-0.021064386129141417,-0.05692190644757966,-0.038685883916516034,-0.010022209618896926,-0.028238003504084144,0.03475075552794873,-0.009741589326037392,0.004611335573484161,0.08894530720058708
HALLMARK_APICAL_JUNCTION,0.12324514867199882,0.07978871469872599,0.013135897109568593,-0.06899706775883505,-0.017707015454489987,0.052795493996680515,0.011072833828290957,0.0964402998559447,0.08670254725251532,0.030674539299985478,-0.04401302443046789,-0.10899722169454418,0.041672546090855425,0.10026781455588261,0.050438615623873195,0.07017618405820603,0.075840187852092,0.06288232045547958
HALLMARK_APICAL_SURFACE,0.03328072088796025,0.10939650058447381,0.09842983038032928,-0.0947175833648493,-0.036126769987032334,0.03458081064651006,0.05198663708016898,-0.002814005079462433,-0.03456462141565019,0.03785735725476185,-0.04588239236630487,-0.10758270593339313,0.03706764975618223,0.05417211774868685,-0.01566279033954737,0.016867070974896918,0.08707112429651483,0.00529954646034877
HALLMARK_APOPTOSIS,0.09707335283584576,-0.03988507905240402,0.003208280417886809,0.016804016786896706,-0.004228993315783701,0.041379986037411644,0.037305798918718644,0.008332441331176997,0.005300971648879521,0.014537542606141221,-0.09619768405232862,-0.07644417097426671,-0.035643149627999846,0.031021196513582247,-0.001452952621733073,-0.03637238794007778,0.016008166660085154,0.025925196091763046
HALLMARK_BILE_ACID_METABOLISM,0.13654228593916903,0.04677538255700517,0.039052323811642004,-0.0761885518248692,-0.08239221710172841,0.007127702408612769,0.017292869820460466,0.0897910085091361,0.07531325530485015,0.08018856848477827,0.05227061377623289,-0.012691743140009943,0.04325235122109699,0.06973009537310938,-0.011816859689823682,0.009017213817593314,0.05068075683084593,0.08055491171248906
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.08997236905148094,0.062486420562878016,0.033312625313577544,-0.07181984309707727,-0.03127334704868495,0.010938521638691646,-0.024524140167137783,0.022110163419338788,0.08253613374007926,0.011856962177955076,-0.047156053758006244,-0.050214556374008665,-0.013674605431310254,0.09554816578369396,-0.013466054229259174,0.032347696806976356,0.06719223293116908,0.11138219482321177
HALLMARK_COAGULATION,0.1557431369266287,0.00664818178621243,0.05394262267867931,-0.09556170334078738,-0.04245543221307738,0.06984013923556637,-0.002667236970835875,0.05805654838324997,0.07599603222141992,0.014382030918390177,-0.03909401101291631,-0.08144888858516519,-0.030364089075068913,0.06341586850052143,0.041952715020122995,-0.05553591719313469,0.059610613967342935,0.09450439158623972
