,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.0038837721201260994,0.08221277672202723,0.03537831004141585,0.001003117646599511,-0.10890170065091484,-0.0049735336547810875,0.02914019572181105,0.06597659280796814,-0.04751675854836572,0.0145029746551048,0.07387522633618644,0.0446524299505587,0.05371499169446571,0.04799459737507209,0.07361698785364348,0.06452275611406179,0.07357660985928015,0.01615182189063041,0.038477212568854065,-0.001684039285256877,0.05701982198799805,0.11486563230146529,0.050362451872464076,0.007779842601092927
HALLMARK_ALLOGRAFT_REJECTION,0.016657613005170845,-0.027572382104191665,0.013936297480048394,0.04617817276038545,-0.0644517889815539,-0.02651900265736227,0.09131513335409142,0.01485404265411215,-0.03121638551921232,0.02005887750852228,0.01258431433934818,-0.05160770293637526,-0.04180155216921777,0.1286142259785592,0.014595781508013845,0.09981482626973484,0.03843749882577582,0.03662191907158082,0.005875220605999434,0.019365720441589473,-0.020515231071555534,0.10629478299752676,-0.055361982214305036,0.014494921841051125
HALLMARK_ANDROGEN_RESPONSE,-0.0021563921477024874,0.0389222399874523,0.02214560782497994,0.06640062546237804,0.003983967546058102,-0.049249081685255006,0.020552700512246346,0.025823072443798847,-0.021218250908173843,0.0286905144601679,0.022960983225755446,-0.011082014191070504,0.04801803003703124,0.05653706772443404,0.09930170266620365,0.07678474282824517,0.067958736464875,0.011085263341463156,0.10486598827878883,0.0012276609555667407,0.06864050372247903,0.02944185082736894,-0.03536511759928849,-0.06553595608358469
HALLMARK_ANGIOGENESIS,-0.007014133502365452,-0.07225557454985779,0.03196757889416004,-0.05418684305984178,-0.08721891792937621,0.04302694297154358,-0.044332898238287,0.013145249243760941,-0.021636288792468168,-0.11591359622477615,0.015151896855819224,-0.022954517061110936,-0.019892810344585374,-0.03232478833030834,0.10011747623165936,-0.10408845356661926,-0.036834251445432835,-0.0010897342623047588,0.011504109597621735,0.013373041322680664,-0.03969244167860111,-0.09139820216509992,-0.05561701092426311,0.06657453163249612
HALLMARK_APICAL_JUNCTION,0.02697369797537664,0.04476721106088978,0.0384428960415368,0.05095212191750453,-0.09681967965158966,-0.03209813476249148,0.0019448280023195731,0.08596574064585799,-0.015015478191100055,-0.05295185513191283,0.04765854567649959,0.013348290806091692,0.021483286300569084,0.0694133929131016,0.09425861923559138,0.07114284926036764,0.046418346771735494,0.00928996224331874,0.05567560091754966,0.01394342462862379,0.020592036047653778,0.0872574373030113,0.025409399131916425,-0.04316151038736672
HALLMARK_APICAL_SURFACE,0.00022095451032584572,0.1533841324122825,0.09827765920175396,0.014048148811654575,-0.1274063290433616,0.002573955658162691,0.026057026199335195,0.09002491215284235,-0.006422283827261835,0.04785180675923837,0.021833189228156014,0.023716278462445686,0.04959304399134304,0.025973157299647286,0.002970619172091369,0.05488580490813532,0.08211929556559927,0.030316189969969765,0.019931708454183926,-0.010300399250088656,0.09602844739258352,0.016894588393651117,0.011864178026642507,0.030413566973047524
HALLMARK_APOPTOSIS,0.07097193410712263,-0.0693949883553867,-0.045532677075250515,0.0012597396265467498,0.0034775324279695207,0.024529758868607445,0.052689032600407935,0.028387952693681627,-0.03330088762155266,-0.02822548201748147,-0.0074249966503165885,-0.021138070396793645,0.044812286783490446,0.044286324708867425,-0.05448011746667327,0.09883149213451585,-0.04968619907512345,0.0116711427072687,0.04513650867944491,0.00795188789305095,-0.029317725136689857,0.031954663790091674,-0.01668522532028145,-0.006008051275986993
HALLMARK_BILE_ACID_METABOLISM,0.004037652474148614,0.04076031942267938,0.0632081796297308,0.05597242232525613,-0.07385587806367347,0.005364984410361904,-0.03153075157507361,0.12657907946160538,-0.041903702080502814,-0.00730133338828384,0.029133209511278995,0.039936304364059046,0.04442751439629374,0.03385018557318402,-0.027168727638010374,-0.016281599771495528,0.06455416729572075,-0.0016574655554669497,0.09104085262519128,0.00898912315534387,-0.05400868239026653,0.09245351390719853,0.08698071622323246,-0.053682995653041146
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07976591411376308,0.020595399562172337,0.10717998869463544,0.025216830487193583,-0.13665883738665383,-0.00956884936662306,-0.0339831515919823,0.05117278223339787,0.009522857897303057,-0.05322313225533993,0.017241952200428998,-0.010408246353019766,0.029441433065390092,0.0030787125880042663,0.005579738540469805,0.06049484263333673,0.10415778952661972,0.03963906188660096,0.09992811102625093,0.013371217169850468,0.029972919795300004,0.06573705142823236,-0.01725918096937156,-0.017401425269374684
HALLMARK_COAGULATION,0.07930321173504461,0.014453261479251259,0.004570139277506745,-0.0026763095626387823,-0.14574510937648755,-0.0070092370180615034,0.07050891649153794,-0.010882122842597498,-0.021999930640445982,-0.0038915244544983642,0.0074192794428198944,-0.04832329171718651,0.011533761953913146,0.12065543235081341,0.09469268205719628,0.1519950922040764,0.12408860927382774,-0.0010960012068832287,0.0693881061185419,-0.023221741591643596,0.005628538988012287,0.06030208707606216,0.010942462779076165,0.03771186748145367
