,MGH258,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.01360814420761948,-0.031201388521712326,0.051492145284092586,0.24198877734945262,0.10591315500895411,0.0780644277495616,0.13154527698108648,0.043503561230915824,0.18668019683769657,0.17613881182856428,0.01969082522826173,0.09293825364149345,0.015277435212215314
HALLMARK_ALLOGRAFT_REJECTION,0.03606180638633697,-0.07898158760548232,0.038702446314866364,0.08602868269233606,0.08853833929819452,0.04757620572313247,0.06724378474024455,-0.08528260384398995,0.10823847979424908,0.13179596566883597,0.07113203819883294,0.047456662463663576,0.0011291567233706785
HALLMARK_ANDROGEN_RESPONSE,-0.024394429576046435,0.007002457349706591,-0.021365084493611658,0.022223155387200863,0.08991755639722745,0.0046063750990382665,0.03695796144653589,-0.0174795542060936,0.18765004142264377,0.11944068784659083,0.0383768230737654,0.036446612333138034,0.01766444068109776
HALLMARK_ANGIOGENESIS,0.07754572107198072,0.012478506759702754,-0.038123245546508984,-0.1475515566511892,0.07518853152033447,0.03734883924231543,-0.010064544684605874,-0.09618030298143129,-0.008431197348258982,-0.10077267887583612,0.009486201377377686,-0.05410107462777193,0.029913965049189733
HALLMARK_APICAL_JUNCTION,-0.02145688386880617,-0.04802368467723611,0.07429126488168818,0.19175769573720938,0.10415894292010106,0.060876997717210606,-0.03446768446950503,0.04652809520452242,0.1918580443063466,0.15936856196788482,0.048626207615315546,0.09348110011319033,0.0396009221233636
HALLMARK_APICAL_SURFACE,0.034727119629029794,-0.011545250853004157,0.08628170608758948,0.24182869838729057,0.020301422970140967,0.08138546950968394,0.05659458118674561,0.014031150375564534,0.2242724672504859,0.15826553768331247,0.044243278721887644,0.057721028431402914,0.04949898516816707
HALLMARK_APOPTOSIS,0.017984801902692516,-0.015781887125195706,0.0008184499070539919,-0.18890349240705173,0.012925810367161727,-0.0032062067436635228,-0.03263419088160468,-0.0017047653096637534,-0.040454274767587305,-0.08477562572698366,0.0013305156133341974,0.01818091228724434,0.02349783881962912
HALLMARK_BILE_ACID_METABOLISM,0.007063516883286365,0.01754450086796389,0.08061549571692023,0.2532812350287922,0.05058843845612909,0.018986182218249558,0.026995600452784176,-0.08177344184211974,0.1323972712710687,0.1248631513559677,-0.0037573739693550503,0.06710597882005671,-0.0007237232344747916
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07784314599688073,0.045920056663145095,0.04130052619600294,0.20991528755904323,0.06763564792854308,-0.016219633998741628,0.0134253482479949,-0.04753221696656332,0.21669365112071884,0.20455846953363208,0.036718209333067894,0.06690049961882312,0.04774896714029528
HALLMARK_COAGULATION,0.07514587703121067,-0.01934943962410884,0.07418604442255686,-0.07583920453744535,0.07347480471385076,0.03026245153977925,0.056085452123867514,-0.06764813741448156,0.15704516167719487,0.15017677566072138,-0.028690558974823043,0.07358503716611484,0.07111381632745241
HALLMARK_COMPLEMENT,-0.007389003360090482,0.008318503250910964,-4.549225730182331e-05,-0.008868316258226674,0.09485910380186685,0.06048428890000699,0.05634458223139576,-0.07118203875997525,0.21850451510328434,0.11620451793989496,0.0704457039655404,0.06944378232855691,0.04820395643854255
HALLMARK_DNA_REPAIR,0.02586758274632604,-0.0027728058787452304,0.03986643232780044,0.21187455632561278,0.12467193147880337,0.05402593863905904,0.07807016827568473,0.07252980717997053,0.22768850194653223,0.17782446210600236,0.10331878484125706,0.11088896229185853,0.0005532668412608104
HALLMARK_E2F_TARGETS,0.03105137903981237,-0.008071423536423494,0.07058268005289049,0.24850609619072112,0.08724016866246125,0.03555615773880981,0.051291330240177624,0.09209592383336158,0.19960264875248543,0.13500255040065884,0.06951727377186086,0.10636289106482155,0.007929563636091323
