,UKF243,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.014918157081545789,0.06933714472069233,0.07024536337458906,-0.0863735743858548,0.05771758733638837,-0.0075819629748599985,0.13309119378966508,0.026993412516853943,0.12717383706628863,0.09674910477536332,0.10157229465634271,0.04781955762720414,0.07514729158147299,0.03652038882717699,0.10816199726502927
HALLMARK_ALLOGRAFT_REJECTION,0.05118064028960209,0.03177004488697983,-0.05896674847262051,-0.1351222347001281,0.0028743484745092814,-0.012536387001900746,-0.1617623234950916,-0.007916464298661892,0.051328902187946,0.08336528969421757,0.07570007709314804,-0.025115313655902798,0.026501621790320097,-0.007668220561714513,0.008420258875899882
HALLMARK_ANDROGEN_RESPONSE,0.0013229753150557713,0.13721000664500982,0.05565848180502265,-0.1339680335491476,-0.01588740103180209,-0.04229788368506908,-0.06816081720172303,-0.010875142338939414,0.13957098109707108,0.06042806507586392,0.053798244909171546,0.031266202915730325,0.06104591963021727,0.00024225977690168173,0.046293651639084867
HALLMARK_ANGIOGENESIS,-0.12657162617898327,-0.15663020845675635,-0.03165703203023149,-0.1680133508281049,-0.07583114007379892,-0.04185823028889515,-0.16991835171829323,-0.04537050653660152,-0.021871766809844713,-0.05614029114206411,0.09785618169259008,-0.06959970552074587,0.010178364355318579,-0.11542413101421915,-0.07290540256624443
HALLMARK_APICAL_JUNCTION,-0.020077457200463535,-0.014091499567672732,0.03207938459250721,-0.1398805250220448,0.048192339946740916,0.053468728830932344,0.006031891181724768,-0.003143194672419836,0.16270701701225132,0.11056460698006228,0.08905002254999037,0.0807530091150255,0.10280935764046671,-0.01393570944519978,0.10195571003539315
HALLMARK_APICAL_SURFACE,0.05867400216816938,0.00791113322552979,0.047058260723377335,0.12226275615899879,-0.04289782631077906,-0.0032929687080626015,-0.0022887579995201435,-0.009212083066831104,0.14231718471656285,0.10752614872686368,-0.01098457175815088,-0.019173989821054383,0.04614761456545318,0.023421774823035445,0.09973342256887109
HALLMARK_APOPTOSIS,-0.019200371485702923,-0.045515180962542034,0.017139370711329614,0.009474518075381765,-0.09754753143869029,0.019079146034394152,0.002476596175273841,-0.0025659978086346714,-0.0818977069951324,-0.05262791777839842,0.021689261706361807,-0.07228102984271924,0.036072620756104956,-0.05131881653735064,0.027253743800849228
HALLMARK_BILE_ACID_METABOLISM,-0.05155802902568125,-0.0066996556887121955,-0.002749745058077768,-0.18239980579527945,-0.046541480278392555,0.008245580323732307,-0.05913763129429791,0.04071512466283715,0.12218961364787276,0.07866926723285848,-0.003486583224462024,0.0317546167289204,0.04561679626215924,0.07504661968324097,-0.003070703253497995
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.04619324825123976,-0.013635048667492702,0.020516318887277046,-0.14492053168343713,-0.006834808066544264,-0.016760593971690364,-0.1591217765216813,-0.021162380393507572,0.1261505537385244,0.11491225004449486,0.07924095382524744,0.06426117765828994,0.028348207966018304,0.014035227750539673,0.032083907149619305
HALLMARK_COAGULATION,-0.04367751639073885,0.015894729264718493,-0.030124710989013443,-0.1874676335692156,0.06220968375520207,-0.040003371546713386,-0.16743906141023976,-0.04148995429229271,0.08004622616108834,0.08344471012563195,0.0706327531422434,-0.0971891230823287,0.09259619672702163,-0.07134743903738587,-0.026053551492322444
