,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.01566088182810392,0.02060584009375315,-0.011301927617157533,-0.06963775844621271,-0.0007537977330884235,-0.2357656693952834,0.20342015920470924,-0.10213267342143656,0.04025823149987619,0.09209578297033151,0.0373540675727715,0.14496089303910384,0.09823339480182701,0.048938159393494995,0.07052873340306778,0.19669469598465453,0.08952165208659216,0.043221187337327716,0.2396538377729826,0.10396030070970717
HALLMARK_ALLOGRAFT_REJECTION,0.0037608547831122405,-0.022105205544091445,0.09713681290719921,-0.08230030340855204,-0.07407521153541859,-0.05797261779782812,0.3688336687953266,-0.23977470512507243,0.026306184549572433,0.13747954338893176,0.07026737116667446,0.11007135522711277,-0.06713613854054569,0.11796513113061605,0.1335062278734251,0.0863433697435294,0.040533766727581834,0.01684774951636509,0.13019560750068124,-0.010150750944557658
HALLMARK_ANDROGEN_RESPONSE,-0.016039175627390424,0.04944858076435012,0.0378778930976281,0.02879817203443597,0.11951789207035507,0.03018084951284302,0.1794191935886684,-0.0868647654041575,0.09502753973897687,0.297918788923179,0.0767170583970708,0.09009341999733436,0.012114460943883725,0.07892688542006153,0.04790946984998723,0.2274606068455581,0.06685233105752725,0.009180932923428352,0.18605898189098335,0.1471672912407413
HALLMARK_ANGIOGENESIS,0.008203442205153224,0.05377350088202691,0.019750267650434625,-0.22995372709848913,0.25392658124469575,0.17985448672844298,0.3637193150085626,0.264929830790547,0.08804822769578932,0.16789679873993477,0.05484165944165918,0.14286949814016295,0.1257295627155228,-0.1500956448773974,0.022465955998084288,0.09234896358613844,-0.006199049097014709,0.007527927808281775,-0.09111645558788639,0.19737103875675802
HALLMARK_APICAL_JUNCTION,0.03133814632439045,-0.012400985547088223,0.04437669881079148,-0.03299180782259262,0.045796075735499486,0.016304267792184118,0.43054155666901195,0.14313578212927622,0.02761013441036294,0.0976580373084862,0.067384185103837,0.0593229887699572,0.13366259771073136,0.032865074319441356,0.08668438161262329,0.19917317303711018,0.08735140527612019,0.04394980507608611,0.20124575321271587,0.14209036028276728
HALLMARK_APICAL_SURFACE,-0.03757597330786414,-0.07946517881136826,0.017922633842107214,-0.06666565408138399,-0.06645939628188881,-0.164299258140918,0.027497627486353225,-0.20306821273418396,0.02190984270661248,0.18897962219808456,-0.004232095833797598,0.003027034915127536,0.10265209161795871,0.0757528659726652,0.052888353399482876,0.23439507558048336,0.07520431461107999,0.051142322420684755,0.19457457531806968,0.007328549490842541
HALLMARK_APOPTOSIS,0.06520234470615197,0.12356333313699461,-0.03398226519950726,0.16282204594427604,0.14307938719968566,0.2595316248808023,0.19244459742248818,0.18475792049721854,0.004699074195109362,-0.11158638731966228,-0.032462359275643546,0.003677448617603198,0.04608456535787676,-0.004694991614269841,0.04715601486576322,-0.002150362409074664,0.046778943327044006,-0.006531757956861473,0.16067017181720267,-0.0037481587272907785
HALLMARK_BILE_ACID_METABOLISM,-0.10826088968328854,-0.10048745320459641,0.03680878263793019,-0.1160539647952659,-0.0518276781841271,-0.17563382423304896,0.30440385967619854,-0.01741210266325694,0.11844457417884229,0.029774744469186123,0.039862760078553945,0.06857370629903195,0.04709115218412331,0.07887833328340929,0.0297059780913576,0.20169332712051963,0.05855077484475982,0.03176644777326757,0.2005688916242071,0.10542327546006203
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.022246784288739017,0.018206092188098832,-0.03888884761083917,-0.08017884764513891,0.03799031560402072,-0.10500293163294283,0.08982158091740937,0.2921242723948238,0.12734813532506736,0.12511828738867245,-0.00980080560634516,0.10687880535819735,0.09318382959841418,0.15306026494529254,0.01583844741538933,0.1970845425920069,0.08591442921552063,0.011417878003688332,0.30033857621870624,0.1581557789196329
HALLMARK_COAGULATION,0.027004036153651777,0.06421572655758614,0.0774227689444498,-0.037993454339190005,-0.009731085632195421,0.16863736052437292,0.38045883889602994,-0.02587823116929667,0.08500123301465588,0.18054395416372038,0.0664747623885936,-0.0012176361187027059,0.1183268364517463,0.011949838100218272,0.13914656594727126,0.18717879032888007,0.09408695953534625,-0.002089894216506799,0.16627173374981652,0.10196434590808082
