,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.06518323008730374,-0.02790590851066249,0.020588598937182817,0.10759672275506209,-0.005189009704379614,-0.03710120500821832,0.01988422995721345,0.006403682990322771,-0.06793930901075482,0.02391445537547901,0.0739716372553693,0.15026221340054588,0.07831186934419346,0.10435567044144219,0.018195905699741746,0.07210681781011699,0.14546638979572177,0.12106055259169843,0.11503770846645547,-0.00408187580262574,0.06664040558571029,0.023709728757657488,-0.03182062282240341
HALLMARK_ALLOGRAFT_REJECTION,-0.02976092079332543,-0.05608194474266651,0.07300143791974834,0.01745787597176185,-0.03690386162975882,-0.06724045669729602,0.08325208120749461,0.02535465987811024,-0.04308064512482275,0.024038278899228934,-0.08612729070545534,0.09467502804156022,0.05381040902947592,0.10754748402638674,-0.05847029543527546,0.06857033302969957,0.09107088511225019,0.052168543026939816,-0.006574394843080804,-0.013400142193037683,0.003494095842877823,0.048344419719017394,-0.00879628546011625
HALLMARK_ANDROGEN_RESPONSE,0.04437183675443655,-0.00327009691492476,-0.0035273253307409602,0.04716915274868688,0.03942393733120503,0.027206804957493714,0.09220165903159172,-0.00932766678020964,0.0323827670460039,-0.01636509233102298,-0.03860167646926295,0.09684694708230299,0.09471881341852216,0.04733878392731944,0.0028311998914615703,0.15900830752100456,0.16947933980959612,0.09879750035864822,0.03396961931699456,-0.03403481821218451,0.08014762608058064,0.06243873217953717,-0.05595914909411232
HALLMARK_ANGIOGENESIS,0.0903165658010664,0.03303558518156809,0.02848365681650286,0.021263161246946754,0.06562693000600851,0.0022597027023083796,0.044936944645886254,0.0020169452224005698,0.10126845368035989,-0.010082744327619428,-0.08012607947203751,-0.10298661058208078,0.07858422816258205,-0.08643581992304528,0.12022173034115058,0.11102655103602592,0.05695751215650252,-0.08674995018665273,0.03903015077795122,-0.04683021536707618,-0.029403129603182823,0.0972149439911672,0.05577233422632749
HALLMARK_APICAL_JUNCTION,0.07508101375561413,-0.00892044273008047,0.023400608465060053,0.0904889579026459,-0.005197340403047635,-0.010119890222639224,0.05156365225617017,0.07001389820839302,-0.012846154460170983,0.04331161781044002,0.0861528335612424,0.1565338956577233,0.08130102578013838,0.04022713370464338,-0.029239960065491396,0.03951389260708642,0.11498394264792433,0.10489361304040214,0.10497559724062132,0.010237794383062339,0.06723668260902214,0.02678327365766404,0.052076767625192734
HALLMARK_APICAL_SURFACE,0.06981397467501284,-0.06504243126782736,0.001984516816939967,0.11268180315695239,-0.09350986894699444,-0.02986670756896341,-0.0733334798901289,0.09181192199977785,-0.03537589848087875,0.05399796101040943,0.022341677890796083,0.18791855457408516,0.06274191610926964,0.005152456025947065,-0.09818500313735594,0.13816384141387342,0.09029911337523373,0.10828640094042176,0.05313873453521719,0.016903439000720895,0.024308524193998055,0.07443922912973322,0.025423278889267077
HALLMARK_APOPTOSIS,-0.030562835732448442,-0.022187801418657886,0.023648071981171106,0.03272159709012908,0.030533365237128268,-0.008587038864534099,0.0294563929890489,0.03728731415739208,0.10455318614507073,0.055796041741638595,0.023574463029061493,0.04440966612614589,-0.01199810474926269,0.03778268424117084,0.06149835323334724,-0.036485199062205216,-0.05718047983431894,-0.07764185070645065,0.02519816241747147,-0.03744185186079624,0.03246948846106318,0.013390542850000936,0.052119291003151616
HALLMARK_BILE_ACID_METABOLISM,0.048103030540948354,-0.03380874997214402,0.006513367221186723,0.043004707867681874,-0.009533423332206033,0.043887721053094526,0.030196189487767863,0.0007040129306071549,-0.040113393387338485,0.0555097899283313,-0.01818937096302511,0.03816278814879404,0.05745170075985261,0.05712403323158461,-0.1280745106016549,0.045974555000725274,0.1326668295156515,0.07675832467952998,-0.009353134944393212,0.003055995858348406,0.06568097611917428,0.03292963758514462,0.05917737828806932
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.10168848506839359,0.0064265425454044815,-0.033724360589509964,0.061537367302116945,-0.030647138241769456,0.010916235623684411,0.05870282619541307,-0.027054900762119378,0.060650103040121715,0.03251749780145091,-0.04841113873444982,0.15099975277149127,0.10375151700227417,0.11748110829235191,0.02697956142115735,0.045966788730832805,0.14029987801743457,0.14854969694986966,0.03118602514217204,0.0192144383478111,0.12259740223384319,-0.007626819215824978,-0.019757589787535328
HALLMARK_COAGULATION,0.0692396722913293,-0.04857850139590492,0.020346189085643722,0.08997323284234894,-0.07081914000135407,-0.08374091253202103,0.09401412373603377,0.027590953145689323,0.009663043887315953,0.010611702650022006,-0.0634290470054824,0.08553804707013164,0.07207992190440352,-0.006249571139474109,-0.09844277759630014,-0.00012975811491955797,0.14509770123591828,0.05595014424242697,0.06849703158883981,-0.06488629449788695,0.012591070793378113,0.04534451262282426,-0.07713276442895173
