,ZH1007inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.16628072082054893,0.06193213147832558,0.08925122046988491
HALLMARK_ALLOGRAFT_REJECTION,0.04771276599504123,0.15382332663627368,-0.053347730168893735
HALLMARK_ANDROGEN_RESPONSE,0.07488396676485383,0.21167552986674248,0.0980343483064158
HALLMARK_ANGIOGENESIS,0.07019354634098546,0.1774761818361136,0.05489065626288571
HALLMARK_APICAL_JUNCTION,0.23338358206069537,0.23148027810627234,0.12236551945996815
HALLMARK_APICAL_SURFACE,0.14582651211054676,0.2033336149800933,0.11890168199094053
HALLMARK_APOPTOSIS,-0.09581021561296757,-0.023808426865235943,0.025486325621505265
HALLMARK_BILE_ACID_METABOLISM,0.07126936129202312,-0.048470601695659775,0.07605540693028696
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0373918857113888,-0.07877140873651256,-0.0004755044877062475
HALLMARK_COAGULATION,0.11673618012590406,0.23162008442836798,0.09739467972557238
HALLMARK_COMPLEMENT,0.07207182624602233,-0.014958863459396262,0.01158172743953397
HALLMARK_DNA_REPAIR,0.17965563430709575,0.034645316510352304,0.07543205302257028
HALLMARK_E2F_TARGETS,0.15424326532795332,-0.0025649972165193153,0.0585972959019057
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.22831831491747798,0.23838729699628228,0.11727579941094807
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.05356389182430948,0.07785759368316794,0.11807875610869632
HALLMARK_ESTROGEN_RESPONSE_LATE,0.09581933074259216,-0.06473505436126938,0.03249770700415984
HALLMARK_FATTY_ACID_METABOLISM,-0.005497795627659335,0.0077812664059341355,0.018255658188694894
HALLMARK_G2M_CHECKPOINT,0.03918284737708843,0.024310290526180254,0.05304959088982566
HALLMARK_GLYCOLYSIS,0.09501247499729808,-0.02053563842895989,0.08505411712799141
HALLMARK_HEDGEHOG_SIGNALING,0.05195756758034571,-0.0207826543875874,0.010427913061536434
HALLMARK_HEME_METABOLISM,0.04466142304036237,0.043921158111407455,0.06687418016897817
HALLMARK_HYPOXIA,0.16315607406998084,-0.006010443997902594,0.08533273904188338
HALLMARK_IL2_STAT5_SIGNALING,0.04191972109371085,0.11696383958640236,0.10817491964854772
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.09069181606749331,-0.04047938651493022,0.11553266203345902
HALLMARK_INFLAMMATORY_RESPONSE,-0.0433292580550954,-0.02898876044825177,0.06998455047066446
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.11364083630254547,0.13995825066768972,0.09238778707131858
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.1083075941907365,0.009981189673974208,0.09160723384991183
HALLMARK_KRAS_SIGNALING_DN,0.09165997187805187,-0.03307216156445752,0.023220402554970758
HALLMARK_KRAS_SIGNALING_UP,0.10470709064910065,0.19133969229313166,0.0524341207681998
HALLMARK_MITOTIC_SPINDLE,0.13157256001957315,0.14610159990016125,0.12024215307284038
HALLMARK_MTORC1_SIGNALING,0.11725903424098108,0.06513626204684489,0.06517454346382574
HALLMARK_MYC_TARGETS_V1,0.15477271929993305,0.057848539207855564,0.08219926755647054
HALLMARK_MYC_TARGETS_V2,0.08938014508692518,0.03171989304502041,0.11473923349823767
HALLMARK_MYOGENESIS,0.18235734341746995,0.21375883647598923,0.02187613864966502
HALLMARK_NOTCH_SIGNALING,0.17683955683965613,0.13778471087398078,0.06626485110178096
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.14017071361208222,0.01006861693708251,-0.006627968122571398
HALLMARK_P53_PATHWAY,0.061359356275468055,0.013966188202671165,0.0913026676715393
HALLMARK_PANCREAS_BETA_CELLS,0.10917638032482971,-0.034626641994489595,-0.00998552969621408
HALLMARK_PEROXISOME,0.03328447269653876,0.03707608157474549,0.01666482695239823
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.16797594355127732,0.10958222372619747,0.07955122828939686
HALLMARK_PROTEIN_SECRETION,0.14181733689943726,0.06048987953072784,0.07770501770857227
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.032820809510187746,0.024051044880498296,-0.03470143883180091
HALLMARK_SPERMATOGENESIS,0.14944540448297297,-0.004358033982519341,0.05078300085191426
HALLMARK_TGF_BETA_SIGNALING,0.12245506275782927,0.24218505783018213,0.12264983368256972
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.0025980634702817084,-0.07202009964527212,0.09826449031465065
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.15592046558283126,0.15782470443437532,0.10080381017369139
HALLMARK_UV_RESPONSE_DN,0.20200748505410876,0.21445286877457725,0.11894439582146846
HALLMARK_UV_RESPONSE_UP,0.08440712283678932,0.01822166722475827,0.07057757101193657
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.14690105848925514,0.14620744494639773,0.14484199996804692
HALLMARK_XENOBIOTIC_METABOLISM,0.10010875654677266,-0.04301370696024828,0.04751891362626147
