,MGH258,UKF243,UKF313,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.008930913712693497,0.012830771366407145,0.008818389646769833,0.1625642436837987,0.0698040428625482,0.003865943020530441,0.0434845598033922,0.07782979228295407,0.04408593972721499,-0.006078851222396751,0.035269187596707115,0.021329213775457618
HALLMARK_ALLOGRAFT_REJECTION,0.048509070922580375,0.11416948788942234,-0.05814651291966209,0.07647774162921148,-0.015813057955147466,-0.02361346710186434,0.043641723924890165,-0.0487433392023064,0.02596092212885553,-0.014621861969879996,-0.06200303129091749,0.03804848330300027
HALLMARK_ANDROGEN_RESPONSE,-0.024046902965275167,0.011308169409134095,-0.049273369693163836,0.12608000525596752,0.13174872079935826,0.03870002414924315,0.026610483889803086,-0.018238145634352828,0.006942159587398934,0.03528421376227109,0.042379489124978076,0.05316540596826094
HALLMARK_ANGIOGENESIS,0.11590126975226113,-0.09676718035336622,-0.056737314347105626,0.07403936578236266,-0.03229591289239975,0.012112672570085642,0.013181547374397903,-0.008859852574950661,0.02787008804106239,-8.485756494841119e-05,0.082852581673029,0.08417485870424771
HALLMARK_APICAL_JUNCTION,-0.0014975531780047865,-0.021716426938493776,0.01121655536167255,0.18458191228962065,0.03421040404956622,0.0007041205180939127,0.05617165463802704,0.05917650441904263,0.03648677228757737,0.0048022301899278644,0.05151400003747304,0.04832977193329311
HALLMARK_APICAL_SURFACE,-0.04279469990895145,0.029988377357272306,-0.03509896736856677,0.14572147637421026,0.040668863349566535,0.03708316056761411,0.04157339278622582,0.08222415881863034,0.01939750828485035,0.006343276117028172,-0.07855583272232709,0.02215259167959129
HALLMARK_APOPTOSIS,0.024502223525669282,0.05216509158762478,0.035961709512871955,0.09504152207316224,0.024007533345204696,0.008169391241989394,0.02452443795681067,0.03616842470935282,-0.0027962393193753997,0.009380859399028227,-0.051719001122583194,0.020810562647059393
HALLMARK_BILE_ACID_METABOLISM,-0.06110043863787844,-0.02610469537349678,-0.003522177800626617,0.08741746599674556,0.05492978238835076,0.019614910821684227,0.014797510010807154,0.012909005529932757,0.036718005339864884,0.007934825556612433,0.046418519835193475,0.03810407042417211
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.02074670939700193,-0.020535375694666458,-0.0255605759413835,0.12221623263796563,0.06457633246603513,-0.007653663047336493,0.0005622553240642317,-0.014671849713421514,-0.019211052442160925,0.02963533440849739,-0.0009600492692949203,-0.018914788686132635
HALLMARK_COAGULATION,0.06856757199318683,-0.03801291839418219,0.03611542710352774,0.0945898708336354,-0.009532707586614267,-0.02586834482166997,0.08710438640344519,0.03134971891178826,0.0002770406083055211,0.022640254335342624,-0.013018500909903462,0.12208156953536309
HALLMARK_COMPLEMENT,0.08114548428652295,0.05331601580761353,0.0021763721299771265,0.09234350186154085,0.04968178679255994,0.019028090921058217,0.030016513742581224,-0.018004514944717116,0.08230676275247573,0.03607585677608107,0.05267837732529605,0.015252154284636098
HALLMARK_DNA_REPAIR,-0.015216127063857868,0.057103421650812974,-0.01560794423761007,0.12008465740595275,0.12308870072822013,-0.0010305637330016465,0.03367003511250281,0.02895654722073483,0.052363658859833094,0.010617988011940685,0.07380857206038335,0.02823645527704804
HALLMARK_E2F_TARGETS,0.012939586401391649,0.031105522906450526,0.018627002058161753,0.056404859853660824,0.06287872207784066,0.010905572105182544,0.05706399296175346,0.059781683760473284,-0.005371702488274013,-0.031453249662777336,-0.002330029217281974,-0.028047884321728497
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.02593644323312312,-0.052451006182333344,0.012113864991160506,0.12435412830209823,0.002132675882900152,-0.012236333363720646,0.08777499476866013,0.07988203194068087,0.04088462082720283,-0.00016992632503913782,0.06440733846224714,0.05370475292100803
