,UKF259,UKF275,UKF313,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.007550688503842478,0.04530304571938989,0.1073996060972032,0.12831323259564748,0.10832444329718525
HALLMARK_ALLOGRAFT_REJECTION,-0.00016995975126294865,0.04798595584120707,0.07195399318772124,0.02180819866310761,-0.005652844348250761
HALLMARK_ANDROGEN_RESPONSE,0.07877686415251342,0.02926818842836845,0.105247194422173,0.1184700096398117,0.13323644858052408
HALLMARK_ANGIOGENESIS,0.1068240210440603,-0.03242882561769463,-0.04103891352595578,-0.00679990380049323,0.0964133386343311
HALLMARK_APICAL_JUNCTION,-0.01078682159504156,0.019315569427911242,0.13677753501003645,0.11519304282245019,0.13163232842581862
HALLMARK_APICAL_SURFACE,-0.0466211477028359,0.05511033447053645,0.10231408070382224,0.11208820684022708,0.07678898430370695
HALLMARK_APOPTOSIS,0.02642221280726615,0.0026890139714985553,0.02116497176331744,0.09625897138001774,0.022758855557691055
HALLMARK_BILE_ACID_METABOLISM,-0.020188224716258085,-0.014699988920083213,0.02640259980431547,0.07904979238465999,0.11990909315925662
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.011314381770029486,-0.044477419489979686,0.07345680092069634,0.14122994954481485,0.08618526753580935
HALLMARK_COAGULATION,-0.025655134431282426,0.057131606829191356,0.0203282890921886,0.09497218678515913,0.09636621880983434
HALLMARK_COMPLEMENT,-0.03185160374711586,-0.025077330662589156,0.07828740249084254,0.15073900197357984,0.08965006004206276
HALLMARK_DNA_REPAIR,0.06618106308793184,0.06265853668830856,0.1358402059480036,0.1396612407368839,0.10219241295918782
HALLMARK_E2F_TARGETS,-0.039927567972465064,-0.0021396545066262036,0.06791260225018468,0.0978703167178711,0.06623996719390508
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.07123484159699106,-0.04785550216626886,0.007690804095549497,0.0562473551379166,0.10449250964482154
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.012407015825549502,0.0567979813409788,-0.06186753223506311,0.12474503335553216,0.14298873733424194
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.045011337245432076,0.09007950862620533,0.07412651492849669,0.14100814882692467,0.047262088985677304
HALLMARK_FATTY_ACID_METABOLISM,0.04124387568392434,0.015051666606097455,-0.026081013554059403,0.09520526464555745,0.073323444176021
HALLMARK_G2M_CHECKPOINT,-0.003312684901170647,0.04689400499137984,0.10049735594691676,0.11501167627147521,0.11139189468630434
HALLMARK_GLYCOLYSIS,0.07159799911564728,-0.012124042734925164,0.024507293036392964,0.1703441445883517,0.10564107258189748
HALLMARK_HEDGEHOG_SIGNALING,-0.03372067900614269,0.06221550135773178,0.014583066928924715,0.10670046138966602,0.017755910651027666
HALLMARK_HEME_METABOLISM,0.04412113587415208,0.04997524068039333,0.10341727922590321,0.1394873743990993,0.10173567528666488
HALLMARK_HYPOXIA,0.058525617690047896,-0.029775795461662685,-0.06282837763317847,0.05071749855337818,0.09377486455349075
HALLMARK_IL2_STAT5_SIGNALING,0.0841111932816259,-0.005976814349358599,0.035404254204966124,0.13366783820996422,0.10466265254346373
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.030257819171550553,0.007847382326745667,0.055271452717681115,0.17470762160497766,0.13176170628214046
HALLMARK_INFLAMMATORY_RESPONSE,0.05866145375866053,-0.043656668440236655,0.06090643959494916,0.13525421956739783,0.10344910556450354
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.003556855853017287,0.047394659956099656,0.11851995119889794,0.08707727070727504,0.06834485598865908
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.06092710983004676,0.029051622344816633,0.05009490447386358,0.13231346325390178,0.08189380246767483
HALLMARK_KRAS_SIGNALING_DN,-0.036936524606141254,-0.010085111623138942,0.05962574021535768,0.0990473514311027,0.05711097829817561
HALLMARK_KRAS_SIGNALING_UP,0.053395524473734184,0.07938148349025144,0.08593646520795481,0.09111007719966054,0.057990987746992295
HALLMARK_MITOTIC_SPINDLE,0.0027653590169483865,0.014229147394176628,0.10359329663142218,0.11419668596866728,0.13438294572153647
HALLMARK_MTORC1_SIGNALING,0.05375224902130369,0.00934191698971943,-0.002300306484301831,0.11053728657195053,0.10844878454596173
HALLMARK_MYC_TARGETS_V1,0.06607918808382314,0.06797433020822184,0.11471998026206169,0.09743475629936378,0.10766822842191796
HALLMARK_MYC_TARGETS_V2,0.016259269296389996,-0.03091995491199597,0.06920793142701762,0.10909443432810001,0.09156572191739716
HALLMARK_MYOGENESIS,-0.003884419496188728,0.04762218635828914,0.02122149726839651,0.0752083362955651,0.06219694853234478
HALLMARK_NOTCH_SIGNALING,-0.0680463794109557,0.02892969087894053,0.11123159093588245,0.06000984368179357,0.04044220758126816
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.07169510203760346,0.07166049929186159,0.11600347331875827,0.09660874113262789,0.04029832980400516
HALLMARK_P53_PATHWAY,0.045952267288988484,0.04733488235330224,0.07160680715447733,0.10277310444402979,0.1265491716091455
HALLMARK_PANCREAS_BETA_CELLS,0.009115521199773454,0.07951144496954522,0.09123290534882142,0.12034914724061825,-0.0038568215763672463
HALLMARK_PEROXISOME,-0.017223669779134882,0.06514463144112961,-0.0002594198481136145,0.10061129304379494,0.017358136700432396
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.0400573973089215,-0.035298849604918706,0.11461244889015232,0.16743118531473297,0.07527257194758462
HALLMARK_PROTEIN_SECRETION,0.0740914707310615,0.040319862631624154,0.09922432264407138,0.14173797771040894,0.08130080095195161
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.13352782218573847,0.09788558497972406,0.09946838514205597,0.09108493198462861,0.02568380636692283
HALLMARK_SPERMATOGENESIS,-0.010449681809895998,0.07910793913414607,0.12793920678390705,0.11247501804781246,0.07897038624980453
HALLMARK_TGF_BETA_SIGNALING,0.006714055577841642,0.08341980998174263,0.10146543120500363,0.09258950838775605,0.11516986187578933
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.04854261798267535,-0.00030141707840717914,0.06859780904003684,0.11299993002987696,0.10399689565780772
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.06462559672926811,0.036719493071932785,0.12967510860391016,0.13309827146933612,0.14087446392308506
HALLMARK_UV_RESPONSE_DN,-0.0486845220089813,0.024406706560786643,-0.02371155647485238,0.082777892748284,0.10109270118045238
HALLMARK_UV_RESPONSE_UP,0.021409009670579515,0.06515329605949116,0.11187140598454112,0.11816034058243037,0.1156929214390758
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.014756678793489778,0.05062247483437477,-0.03147917566726338,0.06361702866180356,0.13348989224614718
HALLMARK_XENOBIOTIC_METABOLISM,0.035916769218336156,0.004531623988900937,0.0965935055757172,0.11504446813726411,0.12214381231804157
