,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.026085828327464436,0.03150837090111774,0.04568061569370735,0.02725186338524269,-0.07230436708003811,0.11072389945341274,0.012981765428292229,-0.018466238791814603,0.03696530700446241,0.07547596751610389,0.03972765209754839,0.01886045655694162,0.10231710962275242,0.09582711883106614,0.12309740614699302,0.056769927266067687
HALLMARK_ALLOGRAFT_REJECTION,-0.12112080225656073,0.020146541209429495,0.004438071855024442,-0.024486901175815416,-0.07839678535942272,0.19878567306193887,-0.05655785137628303,0.012330873553902442,-0.006205689705210886,0.008318723410927424,0.0686671288833986,-0.01918833142133811,0.07794670691450636,0.061595430844660334,-0.001956742362914058,0.008169323263938648
HALLMARK_ANDROGEN_RESPONSE,-0.0023364893339308185,0.0008112746097739477,0.009297438373936302,-0.013674684721077647,-0.04605694792054912,0.16200211920841628,0.045670376821318706,-0.008756363029643496,-0.04758625218916318,0.023009178678297562,0.04268797167528068,0.04441372119154764,0.1354978320455449,0.07447966204379987,0.0342272637786064,0.08614742495571542
HALLMARK_ANGIOGENESIS,0.015371073807635777,0.02514263576217758,0.010093616992241206,0.1285558225148393,-0.009868973188025142,0.11121669574318835,0.04230818648733833,0.14032179010950477,0.004669544417451519,0.009937703020256261,-0.03537821765722529,0.09037626666508079,-0.04090050542395978,-0.030062910334188477,-0.13142978713634293,0.008174185434484251
HALLMARK_APICAL_JUNCTION,-0.02775962631129245,-0.0005929814892862086,-0.004473859798104607,0.010638210897310544,-0.023218021759241786,0.16598466990383928,0.021724044127714247,0.027280261808216945,0.043339130321510426,0.07839808287280317,0.14036455327124692,0.06923838157122768,0.11234910939303513,0.08448094754571478,0.06485900472480192,0.07581353387092546
HALLMARK_APICAL_SURFACE,-0.059444126260926065,-0.01749763617547156,0.015362741921593375,0.007209271902421022,-0.006569612989063576,-0.05701990602455005,-0.03513728472672001,0.027413235385335414,0.06314858976952693,0.13348935322605252,0.08085379885797672,0.1386803833864912,0.05951978268394894,0.018801049332834618,0.01276373335991029,0.05201312664052765
HALLMARK_APOPTOSIS,-0.05045631482923626,0.02279613657098068,0.028042850703640133,0.02863365248383359,0.05227255263143874,0.05849177238841318,0.06841743467752752,-0.05996761502652612,-0.013201335104903554,0.014038255832273278,-0.005848086485550676,0.0031569768845145976,0.0007019077963281654,-0.01931808082871203,-0.021457078693798686,0.041180286207121525
HALLMARK_BILE_ACID_METABOLISM,0.007141889766914335,0.07004088454353649,0.012059734670101015,-0.05842301350343764,0.0019695132143907456,0.15559757440517982,0.0175828033571631,-0.016831375999940418,0.11558251394392711,0.1561787021881494,0.016397022852214827,0.07493213310046815,0.08236601754241575,0.08131452169217109,0.14863110092033288,0.07451154349041725
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.05085553281234037,0.004378503695852169,0.009829146041313783,-0.010302352367658573,-0.07646576290887648,0.15410470050154434,0.08569750972662885,0.0408088111864771,-0.03071414944084249,0.14152270912180742,0.05122066052836631,0.045685602602004674,0.10386594989860247,0.04303535237957367,0.17528296040067975,0.10444952766079364
HALLMARK_COAGULATION,0.07930667312930398,0.03918958384771905,0.11696213381285397,0.016811740785224866,0.06645483657937645,0.16098569649702496,-0.036547447193082734,0.015471150473680114,-0.02502611880682065,0.07134742249885344,0.15991831406613308,0.07579221484385754,0.07068461815758913,-0.020900520212970654,-0.05306452522323126,0.0648948065370012
HALLMARK_COMPLEMENT,-0.02831749196857743,0.00955753055475826,0.005496178337019577,-0.010758206767048273,-0.031838269168795084,0.17331975274385075,0.08711768506380542,-0.0008748519973947631,0.02783783941323992,0.042560972651488595,0.09797874881910748,0.039164276083245624,0.06428276069693316,0.07766315263218142,0.1346541533755428,0.023257139792439412
HALLMARK_DNA_REPAIR,-0.011599375395065555,-0.00691568740986136,-0.0001141099691154666,0.0005981087696380913,-0.03154265068638465,0.17974593197650982,0.05400866313852031,0.0656810835018539,0.03780894540349654,0.09936135344485603,0.12333906673513494,0.04385056191169184,0.11324480221585156,0.12322830492692387,0.17857306648094987,0.0911789267712945
HALLMARK_E2F_TARGETS,-0.00041904022502074463,0.001985420009063906,0.012594010729066303,-0.022116570132121312,-0.015633731232100333,0.16472130893972617,0.017862476732758682,-0.027280995545412256,0.0459150028498604,0.07264304266542543,0.10912019960476436,0.12415486475473482,0.09244989470571904,0.0564132081011365,0.14800004578621465,0.10065252728409119
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.009485919100978178,0.013772224739754377,-0.005875736004996351,0.06739762777975684,0.05666202164104726,0.1719245412734823,0.10387339213819943,0.1385584255712565,-0.08905253682467873,-0.003211889767055204,0.13290065540356416,0.14430587163033162,0.037081250189121465,-0.0026772238883163795,-0.044654589983755454,0.05611014171098537
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.025969421883626196,0.033018523793709904,0.04331786750250827,-0.027705660688306575,-0.015199301660004983,0.10551114795804521,0.015347278381252086,-0.016898798374247733,-0.028208807013372677,0.1172206961644981,0.11016670432119643,0.07489668179667477,0.09446468975492435,0.09177736142690368,0.1270397585957844,0.09694330465200793
HALLMARK_ESTROGEN_RESPONSE_LATE,0.022163826288738687,0.0003286418961485841,0.08501306315636542,0.005245733877601722,-0.010439000673846321,-0.03854036018784566,0.016304709181359366,0.10048049569567395,0.05685100517525526,-0.023152016817562217,0.023881096676007702,0.059709124205803,0.09621408404681417,0.0506751345374506,0.14032040193947784,0.05193567757458161
HALLMARK_FATTY_ACID_METABOLISM,-0.05318446163471234,0.037923378847934744,0.017465826988482612,-0.006778859540637926,0.026481596430455265,0.091308237767849,0.07046025860175942,0.014020709976182358,0.039038186514624956,0.07523321636151865,0.10219082521371665,0.10471676470764757,0.06186278689359288,0.04428693696603174,0.10632983133918908,0.033873352672610366
HALLMARK_G2M_CHECKPOINT,-0.03797902579517836,-0.020160226999026337,-0.05542355993420315,-0.022481681367024563,-0.048142145540145884,0.16245561641211298,0.08432883813612539,0.040346301786835834,-0.011244515436110372,0.028761910177848335,0.13383325441909258,0.135792490400541,0.05093200999914115,0.072432718255277,0.16070037482512445,0.0726589512112971
HALLMARK_GLYCOLYSIS,0.07349157314640681,0.03117708124717674,0.08814481562373987,0.02016181193498436,0.0008392954076973804,0.12011615911842333,0.01687028901340433,0.1321564623060548,0.05811202273455385,0.06848476514038501,0.07928739496238892,0.17778872969331122,0.10789095423235727,0.0858721585807893,0.16865142108777495,0.0761261870032788
HALLMARK_HEDGEHOG_SIGNALING,0.06390793351051634,-0.022994607556463643,0.09586674439770837,0.016688584548239058,-0.08738446337375673,-0.07551121456187321,-0.02112931954281943,0.03831579883376906,-0.08319437688173409,0.013596436520740872,0.02612896666852737,0.17473574569386688,0.07768276097887133,0.11502263164606057,0.12305885649355007,-0.028075978875586032
HALLMARK_HEME_METABOLISM,-0.016779388304734313,0.0006161777581149438,0.09674045301587421,-0.004959168040779118,-0.032046764949950825,0.1546993057310981,-0.035806470459311894,0.06328750316271906,-0.01726879782328645,0.1239643124321582,0.09502337795347437,0.05813973809066916,0.11674304201628243,0.06958334133315483,0.16484259176546207,0.0689036592843785
HALLMARK_HYPOXIA,0.07221715723708949,-0.015415604549368219,0.0028482475839115813,0.06390499101145937,0.0887405929417798,-0.05041447360072728,0.12505410967931502,0.1417901887540338,0.01976836974677989,-0.0373641555411565,0.1168851213724482,0.02790443131912118,-0.014345536129122443,-0.02512585061783853,0.06908674447955727,0.04373052670649549
HALLMARK_IL2_STAT5_SIGNALING,-0.0219967156002627,0.03565819411898887,0.06882865607452388,0.031157864527432137,-0.10406465646510675,0.1649672145284602,0.030860724260276546,0.02070624354487875,0.033404225348156555,0.019881405873923046,0.06488658587201315,0.11757795985618728,0.12758501226860358,0.07096156999388009,0.1050443615271217,0.08924238879722246
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.011873342407515976,0.009211034768335534,0.08163944664490635,0.006198317377318885,0.14139191828001352,0.1132640919801039,0.05929260872366699,0.08505440348489532,-0.027455330805154415,0.08509959504635435,0.09282170731689676,0.14494771938997794,0.07261847312091285,0.04903572930453961,0.07260441990032722,0.08012225938429257
HALLMARK_INFLAMMATORY_RESPONSE,-0.03023957255743864,0.01888323360287275,-0.0755363257452495,0.031214127096661864,0.006190511726372288,0.08928863865810653,0.10493835367557397,-0.02709979503723417,0.0078583125383808,0.07194419891140486,0.03635504792020574,-0.017575881263586675,0.03981840290530257,-0.005026384751811848,0.03456583058339664,0.014668740463630908
