,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.03421056294256402,0.10051774540658608,0.025242724222633482,-0.0026678205687013685,0.15539540254435463,0.050891687286885826,-0.1582693158101892,0.07202438713818737,0.026552856592216734,-0.04914947149089218,-0.06494601731079558,0.06372357338944797,0.08772585240663391,0.12176082297781643,-0.03267818168865979,0.0033881738295486285,0.0929152280216048,-0.06248037371285298,0.06346899227060503,0.1116342597110995,0.22010794247227228,0.11419387105679943
HALLMARK_ALLOGRAFT_REJECTION,0.10346585965889249,-0.02839021936580473,0.1018451525108696,0.003622805866213741,0.05163041171205963,-0.0021769548114086573,-0.0631113278624713,0.19846530649448055,0.1145538105169128,0.06392561473136722,0.291415444332312,0.10439284385605391,-0.017421523818574383,0.05185484010744733,-0.03912343440328915,0.042907646014825364,0.01828252806662969,-0.062280010278370886,0.027849177015413597,0.09072602842676297,-0.07356914655538574,0.03023662013583872
HALLMARK_ANDROGEN_RESPONSE,-0.04015257825256255,0.01915126340780966,0.08334622237635378,-0.03439001803137469,0.015293851392328401,-0.014367700708198225,-0.05790362543830196,0.07518892322792456,0.06923173369337211,-0.0029869732523899574,0.17356050899487763,0.05087611682631182,0.09707903099750455,0.11249250615028927,-0.03515720806934783,0.049645984675357344,0.09202293195250859,-0.04565414899732467,0.02749962285933817,0.10578316438250118,0.14280894448808573,-0.014287134114675425
HALLMARK_ANGIOGENESIS,0.08067338337303125,-0.07519585348348132,-0.057716680837966515,0.02561052921887451,0.03159579105421879,-0.03228200495387015,0.15518821303164326,0.17278236614157036,0.05311550713404709,0.020776920384148755,0.17799569587246478,0.05067998341494969,0.1472799611199643,0.06194029658039279,0.12668624499609962,-0.012340138358618535,0.11410220488856769,-0.027410850626714094,0.02114227387161595,-0.0210584425583414,-0.05389876722395251,-0.05929013940040705
HALLMARK_APICAL_JUNCTION,-0.0827868898892578,0.07247065094230844,0.0716114956839569,0.008718446086838465,0.09570581535743172,0.04407500255821014,0.0330527785625428,0.21669999945475885,0.09850428604375822,-0.029014775016596793,0.11932758798700241,0.028069400696218733,0.07797524200602327,0.057890417312932485,-0.017376593830014275,0.0035961564523116665,0.08886211405716853,-0.043101374938827756,0.0368298470004357,0.09606162659667851,0.1849227188318661,0.10744318099338392
HALLMARK_APICAL_SURFACE,-0.11860473719916453,0.10076590183185341,0.014774222605447205,-0.01343650406594778,0.056061367234640086,0.044061390778460933,-0.0999638413759757,-0.026882658792700555,0.022642477973087247,-0.05112570299492111,-0.19498423787169455,-0.05896610963312401,0.009613501693375139,0.01729900848754595,-0.015134461264600772,0.014689248505564563,0.038305747178774455,-0.0546916107165985,0.02341427183443535,0.08046603583473003,0.10034308346870226,0.08860443727732448
HALLMARK_APOPTOSIS,0.01590192079096768,0.055874561629264505,0.0334543346037163,-0.03155798901863084,0.0996309967624215,0.0007571172929393976,0.1808951147658906,0.1035855457640274,0.08946304345661324,-0.03221289145953318,0.17733077319236398,0.16263185647599973,0.05068692227879936,0.09059074271938308,0.06803205494557898,0.052151380004759496,0.0852306159535825,0.02192419256528328,0.036443176126903204,0.1125015706840329,0.055483782463058504,0.0474627328927739
HALLMARK_BILE_ACID_METABOLISM,-0.09049461512578656,0.1092171903549172,0.08149080212974336,-0.023290786460977236,0.053226573633708606,0.04323830303361692,-0.09142259609938475,0.1654517331534581,0.11918216082021503,-0.06509255946605408,0.09733452068519635,-0.04235261205290241,0.0012159248408127362,0.039416585275611614,-0.022323630799653254,-0.04338410884866342,0.06170669742157238,0.024372348488819244,0.01310212693972196,0.07787734899661297,0.157979896173377,0.013106478535898329
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.020551542893316305,0.08339276755146871,0.008990614155267806,-0.02681454722904222,0.17572242353929612,0.017290345124895724,-0.05011801834113665,0.04226580261718389,0.06323693132078534,-0.028304948155646326,0.2197430954943737,-0.012970213034438224,0.06830135000246691,0.03548590558654641,-0.06596327078154857,0.009762124789068287,0.06416092256595582,-0.017572814976235092,0.07704678399151485,0.11778777211840367,0.2095781204889365,0.06120046500048881
HALLMARK_COAGULATION,0.10473075727724561,0.09202113758592695,0.11345822158453227,-0.0004149802375624635,0.23028676559337646,0.04039694633026829,0.12335863939457223,0.17610825411770656,0.11400191351049015,-0.04158296316084788,0.291451199629127,0.17257040330362258,0.047579736385604435,0.08355197381363816,0.0008552708028672891,0.07448086905001228,0.1111510691277636,-0.03330405825934566,0.07205163488544376,0.10299656531393706,0.2124993747735464,0.051509691969171406
