,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.04114867598155115,0.06672516292970157,0.16082709353916902,0.034100201799134144,0.12125452569544588,0.04630508071628262,0.04325390830452627,0.10419174283813594,-0.005147710392457752,0.012034686024387457,-0.052518899698148575,0.12289557055262043,0.02601977957963477,0.040992605143302226,0.0707763138053552,0.09314819753423144,0.28854886673346514,0.262027314279814,0.12429914200787254,-0.03783674728762314,0.16414988401375583,0.13748298265860823,0.12125262876760337
HALLMARK_ALLOGRAFT_REJECTION,-0.005973086690613757,-0.058471415013291166,0.08934942812957783,0.08145214223528258,0.05355078954841969,-0.0199814299542004,-0.0022062657944513964,0.20149656062256016,0.03715581619092387,0.0313354142183274,0.09175623833784849,0.10216393592392665,0.09552573828389553,0.0881711552128512,-0.006641486293918069,0.06860577704740953,0.22314835894917012,0.17672405667636318,0.02907289734181174,0.0011954178287049274,0.1450200122870694,0.07647914723904764,0.04472936809975099
HALLMARK_ANDROGEN_RESPONSE,0.14236500790863288,0.07447994256672241,0.1561249786671453,0.061227802353897846,0.09521766555756063,-0.01002080027428817,0.0777832417366695,0.13143571967107573,0.013456386978743374,-0.00653737721853281,-0.022707396198277507,0.08590522161332237,0.08082642060741947,0.05930624131319765,0.03180583934633115,0.1527832790272891,0.2581994636148019,0.23419895432579002,0.11092030732698706,-0.009993417713697909,0.10467328347002954,0.07829648608808439,0.04567442682810502
HALLMARK_ANGIOGENESIS,0.0447373357087511,-0.018079118948006078,-0.02111462403219142,-0.04583895417809385,0.016734368712728695,0.07939981276484336,-0.016773018058866065,0.20313116262565026,-0.011752760342240645,0.03641340025363468,0.012921503364340914,-0.0549844704225674,0.10178814577063344,-0.015051705520310103,-0.0131624908528654,-0.012919539612867752,0.021987198607057775,-0.14316030574113944,0.06329533828000636,-0.02896617601451243,-0.044321224898678534,-0.01059198719886928,-0.07328155443767706
HALLMARK_APICAL_JUNCTION,0.08989816336512481,0.08616421818912058,0.15897646605806245,0.08339039127260607,0.11375399607826081,0.07741527289152568,0.08294684237234257,0.2236321154491334,-0.003750351246474427,-0.04604625007157662,-0.00012145827839663816,0.13113404596598896,0.1062263165362877,0.08950138069071194,0.05593862030657984,0.13087056615785772,0.28090887678919174,0.24232083188981832,0.13036969630542153,0.060478407230685365,0.13401834582051209,0.1443350987338865,0.06659571646518825
HALLMARK_APICAL_SURFACE,0.06751445895109148,-0.0023533485755235393,0.12532413880631194,0.05154805955575104,0.014459651928904898,0.04969182655082556,0.08571911401280806,-0.06130049449372767,0.05950524447365803,-0.07988458534273438,-0.086586404059134,0.1440777795460403,0.08774432474442337,0.07277074175057087,0.029277471645836575,-0.06525924241386563,0.17581211358863702,0.20313296150595495,0.041073076629101944,0.000548663385438447,0.09868928882893113,0.12115623341210678,0.07397837108530084
HALLMARK_APOPTOSIS,-0.040911349437670545,0.0402061258340097,0.04539260916720038,0.008476550972802534,-0.03649576032993548,0.001425245466441372,-0.08256365166469315,0.1198034150771018,0.018629740664239135,-0.02936870348225513,0.023990037257768902,-0.03733991631560121,-0.0009255829938053716,-0.0984147873502333,0.05312701801691731,-0.020440062409825245,-0.02823954376262587,-0.02353724097659603,0.0942815286522489,-0.042671869418385064,0.03570314675481948,0.08369874529192749,0.015503940406774898
HALLMARK_BILE_ACID_METABOLISM,0.06933954262328673,0.013488806281083947,0.07806489410363708,0.04047130855599336,0.09433349774196106,0.018682397447224112,0.0721020733612829,0.18371985914015662,-0.02680290574069024,0.052521047504555406,-0.0647368309839097,0.06506926302942484,0.018847450644961468,-0.0200911965158517,0.11809190317511083,-0.001921054311132328,0.24608136085069457,0.23918722239323958,0.06919943840262166,-0.044770588053245006,0.11607773275106856,0.11472917101217672,0.04763471815568385
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07659082319443156,0.061948717484274475,0.05047518696615218,0.06160193845380931,0.08707549213183481,0.06361111156435674,0.08652586872536017,0.0971006199079406,-0.010190991882591267,0.05067120151795435,0.030962126322547582,0.08380047948162317,0.11014803011209168,-0.005611873527772517,0.13217162304413888,-0.00662388639920238,0.26818256735270246,0.26140087792272165,0.034725643424148765,-0.018167302433351594,0.1250458211520821,0.09893189704760731,0.11494275346088097
HALLMARK_COAGULATION,0.001488130911459124,0.07215658242448571,0.1757505022655879,0.05277780022448718,0.049687230116023585,0.03673646186407782,-0.04708533705211217,0.2199068705617376,0.011905619786838722,-0.004519171383524151,0.07395252357643516,0.09023050218194219,0.07892981061075358,-0.004282034485408151,-0.02385763878791411,0.0013464351638442227,0.2338760091391604,0.1985618931105052,0.13578269023568082,-0.08702657812197429,0.07816004799951022,0.0631180635384147,0.03894127726847066
