,UKF248,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.05132149890996401,0.0023551041918263606,0.025043581925571753,0.08428234145075557,0.033031294145940686,-0.007546890854241904,0.006702780962246355,0.06088440033845018,0.12975269306638287,0.1320624709655372,0.07526167815278358,-0.06065064768620532,0.06359058628657148,0.09911059363827654
HALLMARK_ALLOGRAFT_REJECTION,-0.018226154481070317,-0.01638750308128927,0.021691524665114776,0.14474861108917358,-0.07013810833101258,-0.060198693955512764,-0.03997700163570919,-0.08458901186991882,0.10481223469366464,0.08912945546264937,0.02835117585303135,-0.011117523308834455,0.051007528710025944,0.040466207678601866
HALLMARK_ANDROGEN_RESPONSE,0.026593563082972147,0.02957635602391778,-0.007148206745924251,0.13287371109010973,-0.03349812341622979,-0.008438965043938637,0.022870901079321392,-0.03438834609744643,0.017100809914222557,0.05049036556694583,0.038117785235349554,0.02014248512826256,-0.009392126981418301,0.024880017399967695
HALLMARK_ANGIOGENESIS,-0.06555193300574105,0.013983529947909605,0.032173633428869676,0.14185232831107078,0.10315329761282568,-0.02095781959246969,-0.05159593228710736,-0.09771302755996313,-0.013356916504271388,-0.023754244874302624,0.0675138483433986,-0.001365674883238716,-0.10188595157590064,-0.14091676957039212
HALLMARK_APICAL_JUNCTION,0.049077486736801706,0.02517339588154478,0.03252911781856919,0.1288605429263582,0.0844873123867167,0.03985857269558472,0.010666789061116537,-0.04456126828705659,0.14676977288062934,0.11907619795785675,0.08201682444317494,-0.016126342009871137,0.041261652922417846,0.031432144275929094
HALLMARK_APICAL_SURFACE,0.053071490708979506,-0.003241795523732495,0.0008097434360409555,-0.022456625252457188,-0.01503460390030356,0.03510515186560361,0.06533654485042502,0.023433249830718938,0.13471642251765018,0.1160434078013472,0.06115096757155302,-0.08211123244201007,0.013811591774112512,0.014045132845034856
HALLMARK_APOPTOSIS,-0.03639654293514394,0.0005763811301870291,0.04974692110297063,0.03620619127781237,0.02733646313526581,-0.005568919764742835,0.01437487038570135,0.02054614014177247,0.052606370275975145,0.041068580594712085,0.01928931690703824,-0.0472902827922125,0.01476378325828664,-0.050701476026120296
HALLMARK_BILE_ACID_METABOLISM,0.03232157316993327,0.0456076254527312,0.03141478351690244,0.12779199694954174,0.07285702176427673,-0.012211287079726449,-0.10407659775436036,-0.009550915495688114,0.15936445398419186,0.07113847780504923,0.025009234169549022,-0.11186113597444586,0.08419277903933801,0.0438221066735796
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.09122742856551073,0.053676907011084206,-0.0033893713989631416,0.10395545835982724,0.08056911108288875,-0.0809190914990195,-0.08491631768612913,-0.07235310066718655,0.06244729113841945,0.12874166696913603,0.010343854069308761,-0.0016993988680687514,0.0678135920241193,-0.010233997217777159
HALLMARK_COAGULATION,-0.002195136251636274,-0.0032249352194155274,-0.009974541555376784,0.1464222965696891,0.012143690858722682,-0.04946164119598927,-0.08260502869325458,-0.10709724376582365,0.1599565415851249,0.1202257332226484,0.0653517732668878,-0.08414068257148846,0.014894183653241036,0.028371970323487646
HALLMARK_COMPLEMENT,0.037649130439799235,0.0037234120555015146,0.02281332766463731,0.11635466484238453,0.06489184587348462,0.008294410196677909,-0.017614360947875034,0.06077091585302804,0.08030121733355147,0.14144210226333215,0.07051027633057237,-0.09440767921894187,0.07061961499916361,0.10839120050387469
HALLMARK_DNA_REPAIR,0.06799816779941673,0.033242864056030025,0.027929944076402893,0.13128320666095458,0.02524422357125435,0.005609980106110325,0.10727641281308668,-0.015562960399696889,0.1724261222710291,0.13826132849136144,0.08177871323407784,-0.014058316526230345,0.11888353527039562,0.057560514899193546
HALLMARK_E2F_TARGETS,0.08087590471314096,0.013692083196012115,0.05153686795683435,0.1267539050733165,0.03342606783397664,0.02137720663995914,0.008207851663028214,-0.07537603992247195,0.023608184386544374,0.114590050191279,0.03717058435536009,-0.062084119245464225,0.08741419191757147,-0.01592664794668696
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.02456008755330449,-0.005234808169456594,0.024291116164613612,0.11673477627541977,0.07161242444052499,-0.043678255712285174,-0.061221073921273676,-0.09620950626429471,0.03875597835335199,0.11978661197293668,0.1207677177227873,-0.007753445604760427,-0.01927362342180984,-0.07811242921898129
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.03757731947704912,0.007816921621530547,0.025226013443272494,0.07762370119026575,-0.056462851527696284,-0.08513120460711265,0.038731448908172456,0.15353542753580332,0.06345157097697048,0.163818164165296,0.042156532096606456,-0.05367017272076773,0.03377389793857829,0.03838083324559532
HALLMARK_ESTROGEN_RESPONSE_LATE,0.07494282887314696,0.02464739912178639,0.054478564904766845,-0.009888755050593603,-0.029317924066184158,0.03747628718772197,-0.009058096409543496,-0.05933384073414708,0.19536125678334826,0.06689420297876511,0.06430833313802273,-0.007643248685591996,0.042297277108777565,0.08557446975856074
HALLMARK_FATTY_ACID_METABOLISM,0.03520834678607823,-0.024956108527676043,0.06784399264532961,0.09081167549903708,0.025930656465710376,-0.013300975563899971,-0.007660965322424274,0.0756839329895529,0.030970162118188115,0.04875155633033655,-0.02215249566196953,0.022383260028377577,0.020804113422671387,0.042063037828697636
HALLMARK_G2M_CHECKPOINT,0.021506440021821553,0.030188500613803446,0.0029826226632317598,0.15116404787970014,0.05180335464834382,-0.02398778456287557,-0.019663294646188937,-0.10083957864789816,0.02506741737930933,0.0930211135737945,0.0864557049014667,0.020707251774363618,0.028283938368610907,-0.08820270774780424
HALLMARK_GLYCOLYSIS,0.04723687020628981,0.039144920853372504,0.004839060471331357,0.10030296075022982,0.1373712751439577,0.04731149679974649,0.08089242624669891,0.048211169695698275,0.05275470974086417,0.07798702137966365,0.04325177934173527,0.02953724938808656,0.06109320031345831,0.050147828124130225
HALLMARK_HEDGEHOG_SIGNALING,0.1030331747303384,0.009098667393735207,0.025253591715696168,-0.09615493095986043,-0.03497152531918985,0.02455255818862265,0.09320755017473209,0.15979208555965635,0.11098573171526722,0.1411619365180321,0.0473346796298265,0.04496877437636823,0.02792453047381134,0.060001496739778816
HALLMARK_HEME_METABOLISM,0.03239763613470808,0.03199939312019733,0.026967516488778247,0.12422604408244743,0.025652055122999538,0.006253808099650489,0.04777298546515182,0.022436734014653743,0.20134683575559534,0.12720634661090008,0.09150783883320734,-0.02563470339758949,0.055797456276270856,0.14184939898084073
HALLMARK_HYPOXIA,-0.04200412383492133,0.00843086619680526,-0.016721211833286318,-0.034304843699823034,0.038432110369478543,-0.06258492131381348,0.007763398692098461,-0.05935271345674497,-0.074365793520201,0.01656791032316948,0.06804256606673802,0.029732595391028648,0.02579531804034274,-0.05807995117980053
