,UKF243,UKF248,UKF255,UKF259,UKF275,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.1623532147433522,0.014521561640764454,-0.03936320766227092,0.045857525909282965,0.004884046924936903,0.13882918462250915,0.050302647058988376,0.07942593356912733,0.04124591290692963,0.2141209132636919,0.17155663260459775
HALLMARK_ALLOGRAFT_REJECTION,-0.05846465093357178,-0.024811967996545357,-0.014427487675977473,-0.024366008821815964,0.029619624447532827,0.000990250338557719,0.06288228311669698,0.04088431304908915,0.12727620923785946,0.09809584114447689,-0.030107253921648598
HALLMARK_ANDROGEN_RESPONSE,0.05245106020529821,-0.014085783514372984,-0.023899838659027672,0.022450126205089075,-0.01297712731897442,0.11451100043102568,0.02471184605192457,0.08287240947933891,0.05390542157186886,0.07651840243882613,0.10348762532984217
HALLMARK_ANGIOGENESIS,0.06502318761122232,0.03976166997555823,-0.045176791837628086,-0.02903083029229798,-0.030002858026108064,0.02560832797327393,0.04190265268522797,-0.1035144790593129,0.10575244547792978,-0.19675161099310223,0.05566970849322037
HALLMARK_APICAL_JUNCTION,0.15541989419156027,0.002095208954525653,-0.007750318960301319,0.0075991990527651265,-0.021668613754170098,0.12688488846922882,0.037885349941475445,0.10665366529664219,0.04250404118990532,0.12864477120565906,0.12376778391186802
HALLMARK_APICAL_SURFACE,0.09162463190988135,-0.07445085094342895,0.001585987513919979,-0.0227458208742133,0.007399310768011519,0.08508163049787627,0.040486783432031916,0.06127760777856922,0.0531000056038902,0.060892121288117336,0.019905939529528172
HALLMARK_APOPTOSIS,0.018651152701949815,0.035780558820374044,-0.013355997044418718,-0.005707543481547951,-0.037934626067007295,0.06198969855625365,-0.030727333719993085,-0.004844304657302638,0.01906617455336185,0.07567544807656146,0.006885032305650971
HALLMARK_BILE_ACID_METABOLISM,0.13606959548806077,-0.04513827976998477,0.0032329599169089265,-0.007598379037768527,-7.311220276868325e-05,0.10674783726982359,0.09468852216711218,0.04801971211943353,0.03300328849014964,0.27827798559003025,0.17825387701313725
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.1043401290732797,-0.0234033652669035,-0.030092211843427585,0.018518564567219203,-0.040835209192618925,0.18747088870086212,0.0318420179398273,0.08164949077777527,-0.012626628286971253,0.2365913818178418,0.18718065719194218
HALLMARK_COAGULATION,0.1289660927366083,0.016809055563152264,0.040013311427297485,0.010572193706089176,0.010874235907456321,0.11106742471653304,0.04249605644484392,0.05702487713002424,0.03955344317332189,0.07374755499649846,0.12318241740907618
HALLMARK_COMPLEMENT,0.0660589280364841,0.03217902060594376,0.00742404509088519,-5.685331977073555e-06,-0.0335417689610487,0.10375081821532713,0.0059118419928881364,0.01754414642806946,0.09272271427775942,0.20090311357196758,0.09115173757390649
HALLMARK_DNA_REPAIR,0.12564936278072306,-0.02039021918300299,-0.0021220021381076993,0.018057417520951715,-0.006356345496797602,0.16948097604985768,0.06925335587543023,0.09408228786540869,0.04774866882371721,0.24936044990394018,0.21681999505891686
HALLMARK_E2F_TARGETS,0.10595418174449944,-0.06690882726105621,-0.04327153920561907,0.015940845055419667,0.0029273174640325225,0.05925932745835418,0.040479237401784295,-0.0022387289489563932,0.014772411402504092,0.25546472959896444,0.21956578342425587
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.12692074345189325,0.07547160825171148,0.10167915690582378,-0.019947261896553402,-0.03330431679378496,0.06392245160029965,0.029870505296910044,-0.030498329343937584,0.10798982635249142,-0.025860609224698773,0.0972539831842639
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.12305039727354476,0.07650194286520486,-0.09177139482087701,0.025024625696535876,-0.0026540415882972085,0.040098708514584004,0.04207437451829735,0.03455428958995157,0.07146580002985087,0.16182437768434618,0.17743938861077105
HALLMARK_ESTROGEN_RESPONSE_LATE,0.08775223304018713,-0.0444846313741676,-0.01011108656688963,-0.017566307010842473,-0.011857614824191266,0.09994674103052507,0.06763920690696607,0.08508889892883678,0.03550619733629188,0.2359403931628603,0.09768048912193214
HALLMARK_FATTY_ACID_METABOLISM,0.018993717371732898,0.04996205095107269,0.03676495716849673,0.012495564423793374,-0.04761207022630849,-0.03400260812974636,-0.009863142873679578,0.028039729492197584,-0.0008383270043939699,0.11517424661290672,0.08715583063771584
HALLMARK_G2M_CHECKPOINT,0.13222600808676527,-0.05084251437692345,0.03169121031982557,-0.016890647306777674,-0.01885189960259519,0.03619557893338572,0.06769294647077476,0.012248944718069178,0.057314115688162,0.19561677769276054,0.1488669368729226
HALLMARK_GLYCOLYSIS,0.14809349666333968,0.05306345365299674,-0.019609772545920535,0.008784586820009065,-0.05844396169553251,0.07243740056011663,0.04827642785525128,0.010588947271289154,0.03611190498511682,0.22286812621245025,0.09813616786098882
HALLMARK_HEDGEHOG_SIGNALING,0.06756861208579884,-0.051611718684155074,-0.02840605170066982,-0.0006410979416133443,0.018416885808776748,0.07975181805808725,-0.021765999739742747,0.01905329653572526,-0.0025731965638679057,0.16353300021184014,-0.06058257684073733
HALLMARK_HEME_METABOLISM,0.1537844391943973,0.0072267769837718225,0.028348153759231467,0.0034929631606868097,-0.023000031447565416,0.1905040263087406,0.052704128015786486,0.09410121326707385,0.07179317012371696,0.19865562173014228,0.11293688046759391
HALLMARK_HYPOXIA,0.011169656230575066,0.08182084397239087,0.05864026313510576,-0.012699016622410459,-0.028628992771234426,-0.057115609227508524,-0.022922707318527497,-0.0745668227192218,0.004520993880906636,0.03898938841024208,0.12748284531093038
HALLMARK_IL2_STAT5_SIGNALING,0.14731185393574397,-0.005864917045036314,0.0006070144196918949,-0.024588212346020058,-0.04282625690784699,0.17262274294328672,0.02257107439645068,0.042020951918446625,0.04274993484637014,0.16044056101134313,0.1444734741654144
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.13899759198923764,0.08732391328664246,0.06073776157440946,-0.002515951368683732,0.003187307144092117,0.012358838640960622,0.006477062538275452,-0.0032962780980021976,0.06492385858336003,0.15611563963165412,0.1110788673921478
HALLMARK_INFLAMMATORY_RESPONSE,0.10247830448197251,0.06329928504844959,0.09180132171775396,0.007717673576548233,-0.01635597427302966,0.07879727583480496,-0.0519980173009617,0.013866284862349124,-0.014528320946823457,0.1407386902154441,0.08893727248311378
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0991276413915366,-0.0687083393335383,-0.038050901451973054,-0.022388567147364178,-0.009344350991113418,0.1169555697940195,0.07515984053219864,0.06661776732477027,0.06342050225494725,0.19444850104485992,0.07610575346461024
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.12433302749826669,0.044859060191579946,0.09646621800630123,0.04112100289629472,-0.03873829675070991,0.13469101081892318,0.028979721896188148,-0.0010065174809274363,0.09039521451085239,0.1470741672722626,0.1254343593978758
HALLMARK_KRAS_SIGNALING_DN,0.126011152984483,-0.009135551739530269,0.03649674282556395,0.027084169990030733,-0.014702116333248548,0.14249809085753298,0.01782981897962769,0.1040613157689153,0.04705951694925267,0.2760060723610756,0.09781245461336038
HALLMARK_KRAS_SIGNALING_UP,0.07027759447015373,0.0026533151931232035,-0.033790869959106226,-0.027508722352917493,0.021634124111916408,0.09198328407329528,0.03374148067151292,0.03561334775617858,0.07456231934693976,0.12034414652048446,-0.01632603472410057
HALLMARK_MITOTIC_SPINDLE,0.14170295868524166,-0.007672414858889567,-0.01266967466482531,0.00020913489727689176,-0.010838643136958223,0.11145378378755913,0.06072245859823803,0.09032618096436598,0.0656392831335901,0.19903620031481323,0.10913312088895313
HALLMARK_MTORC1_SIGNALING,0.018904519212175737,0.040928683624057965,-0.026321123231325454,-0.015814151421786236,-0.08028864749898264,0.004110674450442833,0.021882853126331942,-0.05514473688547299,0.0520975227840363,0.0807635196219993,0.07454931762488522
HALLMARK_MYC_TARGETS_V1,0.040962599542674255,-0.017609627209540527,-0.025845810722377946,0.011218986986285207,-0.02349231277526745,0.1094847753774289,0.06334586105214128,0.08149987300820613,0.022173222626707362,0.2025567126528127,0.16184212970239922
HALLMARK_MYC_TARGETS_V2,0.05898289847917063,-0.03522459829334986,0.01784829020770471,0.02034627898191275,-0.028825778068563807,0.05630608846856323,0.002360137517621031,0.03622007235785678,-0.01618710430801875,0.14381028209903204,0.12071386675153707
HALLMARK_MYOGENESIS,0.09473047466255702,0.02700899622748299,-0.07699378938227983,0.014597952789204388,-0.03346111205825951,0.1723466549102376,0.07848435467173517,0.10799138561461194,0.04014788868355787,0.11000197967831746,0.02812537394212726
HALLMARK_NOTCH_SIGNALING,0.14458389086458254,-0.046712100142916615,-0.05712586789518831,-0.031148873728854755,0.012249170884452413,0.05779433704314611,0.012663406490749346,0.08360032674015969,0.0353118139053599,0.22472779782151295,0.23181513655649197
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.10812602645636123,-0.06665957676531728,-0.01489807382235859,0.02235409755101703,-0.026299588244951273,0.09237634696672943,0.046366906627869464,0.09858729023609376,0.025528073248265053,0.23952127171800547,0.15190937215447342
HALLMARK_P53_PATHWAY,0.00655501825735364,0.038913905561712446,-0.030302821117816077,0.02256790974642161,-0.008079638787272726,0.05051850072719721,0.031300216853303475,0.06686993633102614,0.014597416212307951,0.1983324653995099,0.16484968359185237
HALLMARK_PANCREAS_BETA_CELLS,0.10267065708979548,-0.04961947166725964,0.03055989282535371,-0.036230624108738764,-0.013511168477774614,0.13251349985063293,0.0675393126621548,0.10406363140789308,-0.020656422569137176,0.25003382416836567,-0.03490349766383695
HALLMARK_PEROXISOME,0.052599762935386464,-0.021499865653912015,0.004620012675942025,0.016218327702332936,-0.04757829736323664,0.09740243520762401,0.06689749645619329,0.08062185611947703,0.06655070633084607,0.17080367173387592,0.07202365061443541
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.04797374124578025,-0.022049979707560112,-0.012075947248729972,-0.005769418010681301,-0.02206115819990895,0.13085450902369858,-0.022527721416609837,0.08727974717047562,0.018288452038142448,0.20229494684536042,0.04689335348533418
HALLMARK_PROTEIN_SECRETION,0.14829926555446823,0.04660348718711868,0.006332144248329238,0.023823787203566007,-0.02799047904957456,0.12470505168500111,0.060733136576394495,0.09238734284955497,0.036441392932252924,0.2067128191083828,0.11267453266722753
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.022665016216888927,0.08031215314103986,0.04020959686071731,0.018727099594822924,-0.009459088674272422,0.02444870350938678,0.008162024611526215,0.06911843386267617,-0.048896131407022814,0.14595671050483866,-0.007418138563362211
HALLMARK_SPERMATOGENESIS,0.08412329275549764,-0.028045192349368493,-0.05099273246155824,0.0051871884032105575,-0.010486382843191377,0.05615983568990639,0.0629069868684659,0.07403837215289245,0.018182623111940428,0.23692253946983602,0.07560494070454182
HALLMARK_TGF_BETA_SIGNALING,0.12701082373207775,-0.026441790582398372,0.0074563486344657705,0.0028330106674496367,-0.011990754923224699,0.17560238678460316,0.012029492463488247,0.10094739763910095,0.06993527466948854,0.07862641264557023,0.12678214244144667
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.06628743081967393,0.07289487928238368,0.046065735130947555,-0.012627509945381907,-0.017630654573172345,0.0877143173264016,-0.027725930407655742,-0.03010468733351909,0.011892878860047196,0.04346300101190514,0.1513280796825845
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.06653532684038199,0.017617492670783445,-0.04668996172428759,0.005207760404355204,-0.034792640137101274,0.18517626605948465,0.01825375003761534,0.07225610201965797,0.04049871813724568,0.17048023610261243,0.11343042238596217
HALLMARK_UV_RESPONSE_DN,0.14739996202228256,0.05561916581777456,0.06673275189362557,0.03162748124858551,-0.005325587258276399,0.06618287106612593,0.039649085577050915,0.11081233840580773,0.09920041175465627,0.0426312003400509,0.15181083426737563
HALLMARK_UV_RESPONSE_UP,0.08473311985094041,0.035540523715531555,0.04082714123917536,0.0001392524503379466,0.017479612423873695,0.0795475566936956,0.006670075573393622,0.07439164682081761,-0.015399940604621961,0.19667585573899568,0.12264125062128331
