,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.09128967920776869,-0.02521880316886962,0.07618037557981643,-0.0646621395586526,-0.038882526574249975,0.002701950045275532,0.06665481175062457,0.10191381628754392,-0.05006715398079051,0.019370548267449033,0.020885625265050445,0.167530397567308,0.06910965681066494,0.08149131021969497,0.12582769769503582,0.05154302228379039,0.05332482341065442,-0.027424144163508107,-0.010219485321799605,0.0728823934676537,0.11243645881785348,0.15004775843475726
HALLMARK_ALLOGRAFT_REJECTION,-0.040578121321217984,0.07240356093058564,0.035855759844946676,0.036609258852145256,-0.04879675295612981,0.03758512071780226,0.011460552643292349,-0.10933334012679134,-0.15634643573232074,0.031682865699377304,-0.0588697729533603,-0.2970002894703324,0.09820780050022349,-0.05350442426563845,-0.013422706545821308,0.009262683052127648,0.0063032989949314885,-0.014060207728684574,-0.003167698828611209,0.008388226101979243,0.03852173762533609,-0.08407839310142112
HALLMARK_ANDROGEN_RESPONSE,0.052949799003380864,-0.03780610056805352,0.07244559264634273,-0.04711773731007527,0.12293144514735359,0.11062103168677696,0.17043865026959937,-0.028908633471952726,-0.1652076002652245,0.05837494394766602,-0.020075561565101256,-0.13266713913312358,0.1356035350241534,-0.08883756139857,0.11015460274724657,0.09794979845293832,-0.012541161793384993,0.029848088670957538,0.011671612882209794,0.10360640037395104,0.14638388803824562,0.06062733641000365
HALLMARK_ANGIOGENESIS,-0.038309126199293365,-0.09155169643477382,-0.10817412242262636,-0.03686800670150632,-0.2308471704402905,0.016273236806775487,-0.07786147024210095,-0.07216194774848471,-0.17306607838642582,-0.10860365873265602,-0.027374607645893473,-0.2825571204114991,-0.01861269070134119,-0.23026765224996049,0.08520982210822668,0.06491486176113846,-0.00994328392124385,0.04792442685763388,-0.03780512281627336,0.021036237269481766,0.030051242922067442,-0.22709219224932367
HALLMARK_APICAL_JUNCTION,0.08178921602579971,-0.03798118816236819,0.03294509843138441,-0.0038518015487467145,-0.0941005455027401,0.03225694830088662,0.0398085942811509,-0.03513241813880779,-0.11484879974888289,-0.020402722209259552,0.02224283702484112,0.04493676113019303,0.11716779942118566,-0.09937627176433175,0.12912417589407335,0.076553168674636,0.028439375152304873,0.040183002802488405,-0.007281208537764276,0.0975867154218909,0.13774475219130705,0.24962068640622234
HALLMARK_APICAL_SURFACE,0.043886041766519994,-0.03657895975611985,0.02299350761808472,0.06463549271348085,-0.11242521483673815,0.006303224277306872,0.022686216679487108,0.11632318430602546,0.17598799626439884,-0.003698732797876719,0.0852021608447732,0.24675397667667195,0.07742082282737661,-0.0149559259702369,0.11326030344067292,0.061356601670959326,0.014307964753141778,0.007949783690415917,-0.03704548573710337,0.03489592011664988,0.1414604850756831,0.1514358988206195
HALLMARK_APOPTOSIS,0.01759478890103975,0.00045269412962613606,0.01747175247946788,-0.02831744592524038,0.16267854255908767,0.03914843591710697,0.0653963420213042,0.006430550532921611,-0.04720960098067447,-0.11492879895863217,-0.012333444572818401,-0.02910509047598594,0.02328220856969901,0.16102933064672537,0.0570418439645565,0.0014473622553491268,0.03765814275192184,0.00868197259849504,-0.005730667725456666,-0.046532212754783434,0.07695093665921032,0.16130854676301898
HALLMARK_BILE_ACID_METABOLISM,0.09406986491275235,-0.08278093862973382,0.032414468567584634,0.03688705486523656,-0.17441782429251268,-0.03399500946823156,-0.08490905620342402,0.028412926354532398,-0.19839221764189474,-0.01376126888793563,0.012272325425462062,-0.07657740764186653,0.029998988489092868,-0.043700261555583535,0.11686062141452894,0.01738015948785424,-0.05237471232077283,-0.050554783602967744,-0.028551154794102324,0.021067697650303256,0.008915618453977803,0.02051118348069427
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06527132032704305,-0.11061514391524468,0.05021494924499992,-0.00868814932051691,-0.04919973227959625,0.0013851266235262343,-0.031083837147534536,-0.05855239171009545,-0.16763833706181644,-0.09585540983135604,0.015521457651041537,-0.19636166173873656,0.12100162910524798,-0.19939249127921002,0.12786692926227203,0.056690095844319804,0.01759034904027047,-0.015174103652847711,0.11101700865351254,0.04946663998469665,0.031045117136446358,-0.03424525747107602
HALLMARK_COAGULATION,-0.018978665814384774,-0.04853500444035505,0.020409778645902862,-0.01766063246526745,-0.10800794332223382,-0.020822330451905204,0.1188515648906622,-0.1568349032907534,-0.20442717769095017,0.03379845269455588,-0.0445556085729255,-0.3073780591093554,0.03163520063199985,-0.09289222006869277,0.11311609930781583,0.0568559549548466,0.039033401372044425,-0.06946152230690934,0.029149866921355305,0.0387570558170289,0.1474915577248972,-0.1704708404588089
