,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.05176135840520556,0.03989236473271793,0.04914815665531899,0.05110845933976796,0.03292998034175034,0.06667778866615388,0.07141159604391027,0.037202336149266726,0.05183789002828876,-0.041676260624018496,0.1538167504831083,0.02437069320580632,0.12492397445022874,0.09400504892145986,0.047949361696754254,0.02256235564213626,0.18588333192255302,0.1684579173706056,0.07447079836816578
HALLMARK_ALLOGRAFT_REJECTION,0.06939440521193532,0.019013876889591035,-0.014131529419538753,0.008471091464887207,0.027064234266486704,0.11367320227708363,0.10914000036502541,0.011212103490183941,0.03677567694447099,0.09458931788079492,0.053941126424506575,-0.04794116726818635,0.11491770367422882,0.09056103571520005,-0.022966100820571548,0.04813426000920889,0.033817949111026674,-0.018589170631042182,0.04742722202125316
HALLMARK_ANDROGEN_RESPONSE,0.042114460153382424,0.10571954354511408,0.041439146738491195,-0.04107572024894759,-0.03605989930012032,0.10396602884186547,0.09308651054978759,0.029833733572254675,0.023183157950838914,0.03433045297706566,0.09353499461248682,0.06117046972648849,0.11111753086402092,0.09583253158670245,0.014156874286907897,0.07989780844021364,0.017958351026919266,0.09867939957510981,0.02063717091192502
HALLMARK_ANGIOGENESIS,-0.0574900859573011,-0.056814101129881014,0.0011579572201056414,0.05269647901598513,-0.04823647196588546,0.06367567851665407,0.10976627947250261,-0.009634523933913208,0.0384305992937945,0.061144338452199645,0.022479296421159214,-0.015487423932142731,-0.016198648986829108,-0.07981019479330528,-0.06875088988547644,-0.006061891548670202,-0.16047424226051185,0.019027111380525798,-0.062296741153375426
HALLMARK_APICAL_JUNCTION,0.12906321026159007,0.08796657042000522,-0.013687514806947323,0.04294573937016099,0.02800794718205303,0.09686842783031088,0.12240180482992276,-0.0006420964005851264,0.013948548923893682,-0.030910826166227486,0.07801289399404499,-0.00859083730583906,0.1451457566786487,0.09855378399954468,0.039392452306249,0.002495428181749149,0.07985006400885326,0.18229121162458567,0.05182548558771108
HALLMARK_APICAL_SURFACE,0.09626642302278685,0.05503143192413318,-0.028702443107434812,0.05918735174729237,0.023319287876612124,-0.023410443342268595,-0.08014595209385987,-0.024023581825774732,-0.00394946100502855,0.016473845747696416,0.09859275371310453,0.03511796999558957,0.1251801858089354,0.11553917104630698,0.0017088548386034851,0.028348371650631355,0.05594270858539397,0.03424951971703136,-0.02310398636298479
HALLMARK_APOPTOSIS,0.03235831592086459,0.048782751180111474,-0.020960128098904084,-0.010400914395635112,0.02066948112852885,0.028601346187400227,0.02639160603193451,-0.08001661894641708,-0.03645837790754682,-0.018753081533815504,0.03658194229075393,0.001861142756270684,0.0368944142398047,-0.06554582812255587,0.03250334390517283,-0.0017268652061768791,0.021904633595395552,0.048854194544307394,0.039603998985174
HALLMARK_BILE_ACID_METABOLISM,0.027995242972285037,0.016777217643864487,0.002739290219803127,-0.00809629351598429,0.018787348952110147,0.10873192871097673,0.1292314959895882,-0.01145037870414008,0.02960232377820335,0.03607573623853225,0.08060813998702615,0.0864609999533676,0.06084605244569736,0.1043250149635212,0.026879309750073146,0.02685116955033665,0.20649281771706515,0.2143291176538344,-0.05278571411703539
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07847853199233434,0.025013260410749166,-0.057590685436861515,0.00878015559688137,0.05105095325960135,0.09690357125765295,0.07937065630694859,-0.0022850002819568313,0.01869636616168127,0.014822981046553206,0.06888957944969488,0.06762364135008139,0.11174723615477444,0.12498978374448792,0.06383492556662448,0.07012162854363976,0.15188376794346664,0.2129194546777717,-0.014862291023373206
HALLMARK_COAGULATION,0.08064856624822572,0.06828265015216388,-0.02977200171659362,0.0037874079265675722,0.05384756542807481,0.12057062117082318,0.1364051171493099,0.008629829975438723,0.03903618544385782,0.050659170539304306,0.06309017670002974,0.07643772610723418,0.12715281445065915,0.027510464889835634,0.031119850127901423,0.10746045332101288,0.021468182242918396,0.15676965511506563,-0.03196405046681476
HALLMARK_COMPLEMENT,0.09039094979423441,0.05501985759541563,0.009562235048774681,0.001917603633853671,0.028914587411343215,0.03395598656779102,0.09479521215850367,-0.06744100960154051,0.07154286421656461,0.0467659345319152,0.06479479042361107,0.03247628775050729,0.14318606041730828,0.08543309293059906,0.05589840742650797,0.06717904746302991,0.12361975240109375,0.11073963412493736,0.022387158304682606
HALLMARK_DNA_REPAIR,0.0901354714252898,0.06455365960402021,0.01409022807497024,0.02164810121779277,0.018211120497785678,0.09654231591362467,0.0891349315557819,0.006156726440735471,0.06393940808779623,-0.07385279636842118,0.1336273734450418,0.018305826758106197,0.1441151146514684,0.10584748850016293,0.06584795435326765,0.02576116765133977,0.20788549983746168,0.2087022698131996,0.06358415665776074
HALLMARK_E2F_TARGETS,0.05635702163125982,0.08367522609672255,-0.02035078912322768,0.062444877771952595,0.06608460806502356,0.09505929183178427,0.08762248015489836,0.03672024124531963,0.06486330176202915,-0.002785153385036917,0.02720374610246148,0.04964599378052389,0.11869903385302606,0.03140960191910612,0.004067275742556967,0.007655326283672306,0.1496603541058469,0.20912964406662088,-0.030119772801499047
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.05198511784423913,0.049564913488261066,0.00048429185903605776,-0.0482574999543598,-0.04386312794163956,0.1299054251939047,0.11635260566028828,-0.03233718799147098,0.06699688941273249,0.050904130355486285,0.04340163070596336,0.06976739889319218,-0.0001992551854147221,-0.05685318780664181,-0.013193019135559264,0.09221218177062113,-0.07103641412655341,0.11435542497924611,0.006830210837484711
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.06536815654734404,0.040315597597686444,-0.008826711201201215,-0.01532343907418844,0.013019371677654542,-0.021450257499417175,0.07525016077309857,-0.02173624091171937,-0.007580132310338642,-0.02779960191901525,0.03389430730875677,0.026946553913330944,0.09417908910130521,0.034626904197986974,-0.006231102390252664,-0.05096361774112973,0.19395852054086823,0.13468222231247967,0.06191143152107002
HALLMARK_ESTROGEN_RESPONSE_LATE,0.06820867523457602,0.06895938778132878,0.00909726312642606,0.03463410621100088,0.03276484096701698,0.040486969154014604,-0.06108370407153972,0.032047407939489965,-0.00254711535412957,-0.04783931468595922,0.09899388090298565,0.01614089490306821,0.14332979251705477,0.06751844544648467,0.0330075143144038,0.038096180804928645,0.15536767726766068,0.16983060870971056,0.028905937819885194
