,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1
HALLMARK_ADIPOGENESIS,-0.044563874166925616,0.01211793376545874,0.03353150388637342,-0.01671517325930709,-0.10571735391105971,0.06969072338576641,0.010457383243314163,-0.09913729553840137,0.04069035932217124,0.00819967896145813,0.023518052185388653,0.05226961516974887,0.03177260840838601,-0.021134691810207183
HALLMARK_ALLOGRAFT_REJECTION,0.024841031099043082,-0.015059736647049382,-0.02420701224779952,-0.02209282457647222,-0.003307406163566618,0.08415646928913727,-0.0014530993737483463,-0.0806245535744813,0.020203904729200424,0.0036326164941967195,-0.005686652791584995,0.00382793262190882,0.007710939298231853,-0.03787954540569954
HALLMARK_ANDROGEN_RESPONSE,0.039270935598511636,0.04739271610048282,0.04616270504115,0.0006934138890820027,-0.07057837827527089,0.03746020192087339,0.022630511765168674,-0.001764862369155854,0.04372415572136332,0.0035045841906361846,0.015619290560410466,0.05261819575487818,-0.022485112267801033,0.05572018378240721
HALLMARK_ANGIOGENESIS,-0.00355424858189258,-0.0394821243814302,0.033639454208925314,0.05212498179406332,0.058198675297124594,0.03928895322652395,0.03171513735378397,0.10907687205061364,0.02743102861637516,0.02979834609445823,0.050485184614764485,-0.015585776340367292,0.0767457886210819,0.04663512620915038
HALLMARK_APICAL_JUNCTION,-0.07033657650901368,0.010168723486738598,0.03154004891458088,0.004082888634034641,-0.0746771134857913,0.07178197125261215,0.047801351972762175,-0.11334082679532163,0.06629676221066365,-0.05031529939541374,-0.005560115701038139,0.0938394518923847,0.015441697466976835,0.012468758834683388
HALLMARK_APICAL_SURFACE,-0.023145496709308253,0.016063406091127434,0.01625497482101888,-0.012522736552556818,-0.049935550594542286,-0.021144069808929068,0.030788408254278882,-0.08061499342939543,0.09429405965897208,0.0701218632545355,0.023695400718191345,0.055177733195209064,0.0698875456706878,-0.02514006123863425
HALLMARK_APOPTOSIS,-0.09761977664473194,0.056815371288562726,-0.0031618524180354974,0.003989814531903699,0.015598129503786421,0.003926588708090369,-0.014523393550152237,-0.04582621967891125,-0.00349137889010632,-0.04838835180705712,0.009100802189271909,0.0034142154932004063,0.0063433811541311075,-0.031768457964758516
HALLMARK_BILE_ACID_METABOLISM,-0.04837458213876265,-0.03392512586513986,0.050310617568676635,0.01957143911989214,-0.05307009165811221,0.054257395070553625,-0.02666407717737831,-0.11290052680749271,0.02763161541243794,0.08074021090391668,0.012560074003460459,0.03327732474002273,-0.015363599637516396,-0.047907142425837095
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.07662298485823849,0.0133444907807675,0.03863249443235207,-0.07559867228838145,-0.052694331823023285,0.0403719162452059,-0.021905553268441156,-0.1173123345949337,0.07645371759885015,-0.015527336771212527,0.021103013217422383,0.07015513831368804,0.03899191238626747,0.014929097763021856
HALLMARK_COAGULATION,-0.1028580667406791,-0.008124213576530108,0.051949723080742444,-0.006631474523001262,-0.0431461849290974,0.048692102750006704,0.012949745735631357,0.0026110175107800955,0.03896655448663244,-0.0427868128949348,0.013639287132704132,0.046267234346752145,0.0452059958625303,-0.0005277906727800177
HALLMARK_COMPLEMENT,-0.004368028094916708,0.029913681478759682,0.09937321615171506,-0.014330042632920186,-0.06860878441357476,0.06630090195344704,0.03283106137852672,-0.08654035917299374,0.04135450532542832,0.02834953746094886,0.015721040839549658,0.012982568511765036,0.06260005329860246,0.018795866822468744
HALLMARK_DNA_REPAIR,0.020268774127482295,0.04144731298794824,0.04311334796379842,0.025820312256545182,-0.0653551982115254,0.11721525630652527,0.006442418357960157,-0.10400707180495083,0.08682077408816871,0.08944940873936774,-0.000562032772595733,0.06599814210204064,0.031566928249370685,0.018753139313117916
HALLMARK_E2F_TARGETS,-0.07211118551685568,0.0011910344231802462,0.0027827856219921586,-0.027610110925372675,-0.0511448044453649,0.09365989863131041,-0.010278398130012132,-0.05631951261780434,0.0783767708931525,0.09641535993662098,0.019049444145855767,0.05614486253755894,0.0037017942327170223,-0.031988484493621155
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.022502799702458578,-0.0024825372532392086,0.022386615789513623,0.04419513282009355,-0.0141830681303691,0.06733886742219453,0.024857155637963497,0.059708960991728455,0.06270435438041978,-0.07193730604123037,0.031384934730889935,0.033950549972538005,0.0353824302827847,0.011141512936972565
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.022070434864531804,0.031914271101229644,0.039292246807629674,0.03238420329535351,-0.12110342505539483,0.035300446991906445,0.019242679016720648,0.08757917889141056,-0.00604985594768059,0.0030587045743768497,0.032575032524207015,0.03920155504374025,0.06770541149626758,0.045439488004955016
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.09368807555338862,0.03713819022711013,0.07371287907895428,-0.04681288539591397,-0.07434042522378376,-0.016389093622537952,-0.040287902825436546,-0.05174316268449228,0.031284805802922866,0.06487387887627508,-0.017469663299674865,0.027324109412490156,0.026138665627950815,-0.00676094745220876
HALLMARK_FATTY_ACID_METABOLISM,0.002043694556653864,0.029993523056970575,-0.008936758598497749,0.011275709289955888,-0.040119328620383685,0.03853672365465694,0.04818474018209438,0.04666544667820311,0.02343003044542282,0.016885048717735846,-0.0019287299422492056,0.034091170432252516,-0.0015701539748987346,0.0856964502905206
HALLMARK_G2M_CHECKPOINT,0.022453480256276307,-0.0003543686304516378,0.05216201842092259,0.002499635994842077,-0.026541944805963832,0.08885311090506649,0.034489302401693574,-0.059114664975377866,0.0724632972608673,0.01634516893442716,-0.01530774034387403,0.04994453722357448,0.023667317130400083,0.0281231109190271
HALLMARK_GLYCOLYSIS,-0.00837427499712698,0.029486813219644217,-0.020535626445666106,0.0006964087021125158,0.053773887213617214,0.09132886427011605,-0.004554902504881694,0.03258261389902249,0.0812239321192179,0.00042879375280991273,-0.003960314884213533,0.09128681587495222,0.040348086555311496,0.05728928830260714
HALLMARK_HEDGEHOG_SIGNALING,-0.0378335086174018,0.030013905839342728,0.0418765441174968,0.0035891148790104348,-0.11771901319302785,-0.004001955482307068,-0.02979804194374766,-0.053261864485930836,0.035934905326981945,0.050312563423815626,0.03418663921031899,0.019421953210329086,-0.016349654420479684,0.05296046759953552
HALLMARK_HEME_METABOLISM,-0.03099144546581125,0.024960396285641385,0.036970762100288455,0.023501310744737484,-0.07868212457073832,0.07774202330873288,0.004169025251090137,-0.026494661493775214,0.047089269784485466,0.06530017396114589,0.01575860514195606,0.0623547907973887,0.02014822068804576,0.009158897531785441
HALLMARK_HYPOXIA,0.12252726917953985,0.004250424710045585,-0.005110203420570577,0.01165801802537381,0.07363190823699732,-0.02375261007511391,0.04095442205092454,0.06745939925377605,0.018105604549578706,-0.05978354788183636,0.025155961108552047,0.026416202468889708,0.04132210751010702,0.08309058694813984
HALLMARK_IL2_STAT5_SIGNALING,-0.03545569881943439,0.07008038074993676,0.054448838152132556,0.013809726493616462,-0.05523613087711921,0.0449378187593287,0.019564877480125722,0.08412909240026564,0.024438077122635106,-0.0034143110869373204,-0.003284621385511931,0.07622401755258376,0.043192117565172765,0.0701577633113555
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.07922466566625758,0.006839493088028864,0.11135775949696737,0.028111537474458353,0.01620300812785395,0.02145533807795574,0.09158766005938566,-0.010379779384242279,0.013420780451429073,-0.0561655465012275,-0.05141078073875832,0.039334477274140744,0.10712499320452991,0.01603407647631854
HALLMARK_INFLAMMATORY_RESPONSE,-0.02296444390639199,0.04328213796333908,0.09134059063992057,0.02275017687397468,0.030346498726010848,0.006623354764439865,-0.013113691594292324,-0.015271758956071258,0.010598929636793063,-0.007368627588532219,0.05062674286288426,0.05188231328480203,0.010644946924623769,0.03187316762418906
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.0917295416050874,0.021640634525626697,0.05530861431863384,0.036031045930452754,-0.004216785082557722,0.07749023266459727,-0.007627506010462455,-0.0965746285272343,0.06953616572338613,0.096021031050524,-0.014451233939066211,0.02772336815546224,-0.09387516451365176,-0.05246002995499099
