,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.04560922322210308,0.06707554736157512,0.04997640653659824,0.022828065367314777,0.050096456398704005,-0.02871868725565743,-0.0630288676088152,-0.029904233213225002,-0.007026210621632974,-0.007594233987999049,0.16688372086773123,0.04368942648093071,0.1592006198195909,0.18538198231078706,-0.13246393823312794,0.12482408351057984,0.027935180422188986,0.09848152968669675,-0.0027587592334843724
HALLMARK_ALLOGRAFT_REJECTION,-0.009297412643951758,0.053410175675148934,0.13178835369101122,-0.04571876587727641,0.05796501994578802,0.018915383625253232,-0.05484061236155191,0.03360991164156454,0.07967074411508206,0.05726250140171179,0.19414063694790634,0.011712108057410882,0.07883600264404929,0.029032284217301085,0.01791115557348651,0.10578682136154892,-0.023000078722160318,0.16334266390936206,-0.04466944444152414
HALLMARK_ANDROGEN_RESPONSE,-0.030636191450560915,0.11532310136633699,0.0007666458569134969,0.047848240239891676,0.05619908148505511,-0.04903059229619378,-0.07167907536608699,0.05157693792749224,0.04790499889656778,0.03508110446644168,0.155465732993482,0.0851204914433969,0.2721506044914799,0.16162429529592215,-0.013391356164229937,0.10891908955739014,0.04566449791517954,0.2501561048042016,-0.006095659366614625
HALLMARK_ANGIOGENESIS,0.052492173264684173,-0.03469343760476099,0.0014099625592328936,0.041123786686436285,-0.08654512386714104,-0.025940403136530666,-0.10593476631870721,0.03199848451119056,-0.04890300810676744,0.03465647714142436,-0.09241709301580252,-0.04539183420146731,0.11333419145049373,-0.19385982507848165,0.09973505866472808,-0.09924616948190985,-0.03615843996591314,0.26073049491003747,-0.101123086584292
HALLMARK_APICAL_JUNCTION,-0.037349498331128064,0.16966207485824608,0.10231428450894325,0.055289384889506916,0.04925736359123604,-0.045236186122586966,-0.0815453108955059,0.05729299799050742,-0.015253684907418186,0.022622689490899035,0.2135829855515068,0.03582125382232665,0.1983503662268722,0.22587572912904827,-0.07002506682391861,0.10759032057146212,0.07851897743255373,0.31428406405437587,0.06872621283270894
HALLMARK_APICAL_SURFACE,-0.06512202753859098,0.08101242501719662,0.06092001338422381,0.00907078942580894,0.04387295524571551,-0.06103175851205014,0.014340730897235835,0.03823295171627544,-0.04371356439375039,-0.012554698806500751,0.20174087063092255,0.037397447604755746,0.036321562345955884,0.22744788444937347,-0.11485635611346147,0.033772149906877866,-0.07132147505955407,0.3032606433351806,0.1266343192830884
HALLMARK_APOPTOSIS,-0.04118176027231333,0.1811824554869767,0.09630496333260415,0.06126259080981325,0.0474204096167216,0.05007316309599917,0.006863113674017236,0.10848091756335007,0.0836185108720727,0.03016144461045608,0.011620513366252659,-0.03794510643655831,0.03847873635188417,0.02414135876034674,-0.021967484130076886,0.0021943190328092485,0.04438316445200399,-0.0003967341460041624,0.02396188313514658
HALLMARK_BILE_ACID_METABOLISM,-0.10260634553082046,0.016438636450278217,-0.01781032194286915,-0.012981375076847563,0.013766075352370783,-0.03692908318833873,-0.09008760104754535,0.061024286568503894,-0.014612076166990826,0.012119452125192378,0.022208965794136087,0.09299528887439101,0.13758433767264705,0.17505670022229458,-0.08447644860522222,0.0960446858975083,0.006729242931844504,-0.05357605163505439,0.02113528585785083
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.06436731358941401,0.06389944126163334,-0.09762752926487096,0.06663529836234812,-0.030751431502619504,-0.002950103517686584,-0.06768986734422817,-0.004780101284756637,0.03888504212988642,0.05916057769803216,0.17337152386889798,0.044933710272095854,0.05562559543917145,0.10239820837098397,-0.1443404366203871,0.1061377870523193,-0.09752644792173953,-0.0351524693774241,-0.012269634672743612
HALLMARK_COAGULATION,0.096687086414724,0.14128879698868937,0.16063444729606774,0.020104063385788993,0.04032870224629815,0.06512003125125981,-0.09405790436588497,0.09119546463460512,0.04806556306903107,0.06373393775070454,0.09054553965403209,0.053935398946255056,0.24950989435716864,0.2782570721663173,-0.03535652878679778,0.12239926260022518,0.03473203781925229,0.3244657898865533,-0.021796674503866242
