,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.021376554328762218,0.1194845604958473,0.04022668311150062,0.0026923333039872085,0.0030818950476463806,0.021250686013638706,0.003734350916323721,0.018598687504197787,0.06743778833204087,0.045440434050705046,0.033329939608103445,0.06088953090594153,-0.02935368662835212,0.10891185775923888,0.13940275825562107,0.05356545000822393,0.006446445553177337,-0.06491810384939871,0.05042917586820913,0.04759946134994967
HALLMARK_ALLOGRAFT_REJECTION,-0.05944272388964907,-0.0190783280406152,-0.04995872308832605,-0.028373523374937527,0.02319194054132455,-0.013799117438914044,-0.05684287279404449,-0.042225573835920224,0.08306370876910747,-0.016719948391054524,-0.07506127874112345,0.04111047788078286,0.04225887900416729,0.09842067952044348,0.0399946745760677,-0.08830533058075922,-0.0857467239967805,-0.06915004933035072,0.045920329211651394,0.011824882757829896
HALLMARK_ANDROGEN_RESPONSE,-0.008399733388259433,0.022144874461851732,0.011207256424468374,-0.01850137817494795,0.010340648518549352,0.02797663021539533,-0.07549296805589695,-0.03326931710957424,0.013618706099558328,0.09287354947819629,0.05085057682921366,0.03881315941928577,-0.0228647818532176,0.12154956803887325,0.09189137143122564,0.05007399833938847,-0.11988114213275611,-0.019020096287276352,0.037530245864627644,0.03591372966461345
HALLMARK_ANGIOGENESIS,-0.0433492772106385,-0.03202672327151666,-0.11682721034534262,0.06909045694596262,-0.013087982260749155,-0.01013987675080926,-0.1041121575197979,-0.07612365193247166,-0.04031194075899641,0.033914663345412925,-0.057474810908338045,-0.0894952824381402,-0.057866189866473135,-0.04840707053993601,-0.04455132062294376,0.003998330836492773,-0.1261119969790553,-0.10021353856317268,-0.01444352556009389,0.03472823466016765
HALLMARK_APICAL_JUNCTION,0.02458426076503174,0.06263442306214227,-0.005205912401368429,0.0676541003999317,0.01732327998497558,0.0009933185744417175,-0.10551618044094897,-0.005160488401450553,0.05735790096125126,0.039757286600738316,-0.011024033206533609,0.0025301448162517266,-0.009658960121190953,0.19144142912072792,0.14162317902509608,0.05033789943637923,-0.11392808047028997,-0.03414324520720506,0.009886522658158325,0.032061698899727764
HALLMARK_APICAL_SURFACE,0.06833002450719292,0.11950649196705679,0.0969304418012162,-0.03326974568785835,0.04304735587293848,-0.0035739695395835677,0.011405257504970583,0.04891085475965243,-0.02082332075028942,0.04450382364958338,0.09531007308842737,-0.01173838467261806,0.04975425655590923,0.1561880851828518,0.11568829985922963,0.10332244965372421,-0.0942372567364993,0.011464973380647668,-0.015215561399617385,0.10429331630754253
HALLMARK_APOPTOSIS,0.04269865892121363,0.013140260073046969,-0.09265429197910477,-0.00817820786125426,-0.03927154635778858,0.007978640976078357,0.061962606494850886,-0.025865113935240644,-0.08929511115443851,0.03642679025020536,-0.06678722148767338,0.02259345242143829,-0.04232498634989708,0.021478191012121974,-0.060215868268768374,0.02611939351750329,-0.037545584740399575,0.04908520361923768,0.009737229486820577,0.008808076662613854
HALLMARK_BILE_ACID_METABOLISM,0.008080834442573856,0.07455140403068865,0.10879061755433961,0.030112604764873162,0.04144920032603482,0.01510973271845287,0.0021986479303130867,-0.0463936242934708,0.009400716709308548,0.03892895493655666,0.060339476515636606,0.0070667698804225305,0.01867620809484148,0.12291913165835815,0.1325719830825955,0.08725891762718425,-0.022311423504032923,-0.03979889244932149,0.09099432723413839,0.003528150337894844
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.09514187641128345,0.07590607876297321,0.0978499881247654,0.053472253746164745,0.04400332395566511,0.0037237170367931532,-0.031113816692470556,-0.07016118359197182,-0.03354404560600308,0.04961383264853388,0.01781735805489214,-0.027548773021832285,-0.015395002153283054,0.13341372827111275,0.11053421809124975,0.08049108589131754,0.06831775613670163,-0.019672523695925127,0.00981478240179191,0.10942048997263779
HALLMARK_COAGULATION,0.022078336454156387,0.06670817163246971,-0.04613913282777188,-0.008717450752749854,0.0030156653134144444,0.004907741574425188,-0.02855052852947617,-0.05033685996889471,0.09690552654799925,0.0035770327617588205,-0.055358251081806475,0.07896169673438216,-0.046521674620288785,0.13235846041536461,0.0341761079326538,-0.015052428741703271,0.027951357486719158,0.020728760424204892,-0.019181249518769795,0.07136506429915748
