,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.006586107700644731,0.039286060910174773,0.019489604575106317,-0.061272667231879824,0.01583547926558883,-0.013284560476426805,0.10440389657837508,0.13094067568281356,0.00011341865287266515,0.10895899071783212,0.017025195692095898
HALLMARK_ALLOGRAFT_REJECTION,-0.050284677919444215,-0.02485829869428474,-0.09179869106091892,-0.14094486167853332,0.056600489713167806,-0.028356669991911113,-0.12982296170703253,0.028629124193264136,-0.03706140969617708,0.055234895087533695,0.0808434526746701
HALLMARK_ANDROGEN_RESPONSE,-0.036208040146083476,0.11584789768206517,-0.023638537724438986,-0.11411985430897292,-0.020190244094311565,0.01379580348365446,-0.07305748399186171,0.02221359670675306,0.0007468336904709156,0.049882335901195826,0.04439932604496816
HALLMARK_ANGIOGENESIS,0.08900017674603689,-0.07774806772939627,-0.09929895303856408,-0.18882045123974617,-0.11362351764960699,-0.04434180526879616,-0.1370221568971003,-0.12995091229965738,-0.05386174747542116,-0.07644050830758867,-0.0600467789458633
HALLMARK_APICAL_JUNCTION,-0.057161600430690726,0.030272597948382243,-0.0875382885023259,-0.09783535849723361,-0.08280088517112974,0.04448205550264326,0.10211944286980715,0.09633998046514083,-0.022662469294858975,0.04957218365944418,-0.009497439652507494
HALLMARK_APICAL_SURFACE,0.012892484098070162,0.01491056243225708,0.07834670566782624,0.17037143655205014,-0.020794873126105937,0.10757674036470972,0.07005926243135974,0.07932567477851245,-0.001767391889010562,-0.021900305454120125,0.09226737518278018
HALLMARK_APOPTOSIS,-0.004486551837757411,0.02629351173592548,0.055348649541817986,-0.0436969519249824,-0.13851846088489148,-0.0136419417734026,0.004102697298864229,-0.0702716274439171,-0.02333181463704249,0.012817703092850132,0.04898581063407354
HALLMARK_BILE_ACID_METABOLISM,-0.05383369721357726,-0.009784148842508564,-0.046209446669657504,-0.16065989939798658,-0.07436362745104,-0.04335802739988936,-0.011835868079845097,0.055122356840514794,0.010844165149438562,0.13434896268556293,-0.07831390952356278
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.07146318145324791,0.048475722580322726,-0.1161258570561384,-0.09245433061772501,-0.10389657953966472,-0.03405439651408665,-0.11222097144565449,0.09110935690818933,-0.028817595502439675,0.033477948315837384,-0.04503194056603648
HALLMARK_COAGULATION,-0.02951765509602543,0.0530295394310124,-0.14491741625500107,-0.15321174208355293,-0.06277658760233149,-0.05534518650176689,-0.12346497280635615,0.03286599770479548,-0.06596711328352084,0.0050411257406478074,-0.021882881546018335
HALLMARK_COMPLEMENT,-0.01061838760763252,0.09489465106101701,0.07345088546876997,-0.08816992392980753,-0.040946551262647304,-0.0014855178185171208,-0.08485866194068326,0.089388768236874,-0.037407365522908076,0.08718532923816094,0.04466317434576004
HALLMARK_DNA_REPAIR,-0.03179221977090836,0.09235979029726966,-0.050709487228473,-0.07196564595285422,-0.008492553115705412,0.014065314570311445,0.10774699013522357,0.09109207845108012,0.01962122062449376,0.10362604248217495,-0.005516611507936218
HALLMARK_E2F_TARGETS,-0.05466471622481142,0.0399236835275623,-0.14107552762158876,-0.13115415302040448,-0.0477563852957736,0.035452887891526313,0.1395202453879481,-0.010446700177586817,-0.04100353107663829,0.012023038400638859,-0.006811409431316493
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.025395724675817515,-0.0904304109856301,-0.14011866360668804,-0.12570647630731618,-0.10367922533864639,-0.05649303728216179,-0.10809856257956339,-0.14078138786294989,-0.02854407731684825,-0.0037876604416754336,-0.07975212165046262
