,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.03889952968576607,0.07108507025877987,0.09918617889172898,-0.007013526330168067,0.02677201368386317,-0.017153490595998466,0.06333710997043278,0.06525373948371543,0.015289086947886995,0.07739291274371009,0.15015178930312068,0.08184201947358315,0.09046703660377087,0.024891124406674722,0.1212088394783232,0.1641769090306932,0.11920774110479126,-0.029208870225081514,0.1719766837911095,0.04162121021335341
HALLMARK_ALLOGRAFT_REJECTION,-0.09443867367367026,-0.023187333851004358,0.065742488649137,-0.0005280775045062601,0.03390785974317154,-0.053737625607851905,0.13042120871333382,0.036511364527424095,0.01099225410290039,-0.033966448851629055,0.16792916833556637,0.07550982363472826,0.06347198825486143,0.002736031261443369,0.0415091119302318,0.037359142217025285,0.12991885711007217,-0.042001222285800874,0.03945789419855074,0.010848020390965914
HALLMARK_ANDROGEN_RESPONSE,0.10628795507572154,0.04203190133300125,0.15538690810400152,0.028208235465145056,0.041328292447282866,0.04404891426790793,0.14433784123182192,0.04272535475645838,0.004906885342320161,-0.010194236643478254,0.10952166772798572,0.037632914134099055,0.12233288676215247,0.1005231492779084,0.08099684973313685,0.15360047727329065,0.13389423124354674,-0.031198766320014712,0.13391934059533694,0.08178962381056858
HALLMARK_ANGIOGENESIS,-0.019567213509176302,-0.04506105444321845,0.017809175541659682,-0.004091960970807613,-0.11094495924730091,-0.012903761187730912,0.10075265251534697,-0.01291955713314232,0.012054478393395731,-0.07440635290429248,-0.08997140396565022,0.07776080467420447,0.12079215922525785,-0.005599181671589238,-0.09305235511443634,-0.05349807097885517,-0.004786198005567154,-0.018543481861953034,-0.1536882369806185,0.033499969985845174
HALLMARK_APICAL_JUNCTION,0.07275131604996668,0.08721169406307527,0.14244395697518625,0.012186338265177567,0.05679884769729417,-0.02765107057564794,0.11114553891894349,0.004801068226560056,0.011713431300345944,0.05673472276645103,0.14114154745224924,0.095327866538091,0.0643034678777361,0.15067669352730947,0.07667710391116707,0.15844357664497313,0.10492041968189507,-0.04916091551942787,0.09323624239071787,0.0538878795812963
HALLMARK_APICAL_SURFACE,0.06060369133754219,0.03311624880472527,0.08140876392867612,0.029620852382263623,0.11038562779720039,-0.07592851683601248,-0.07560256244158729,0.01967789978840646,0.030719646375192148,-0.022342618840595508,0.1668531694955272,0.07470065767057837,0.12759248857264366,0.017857924677390676,-0.06778085843189859,0.1764233491134819,0.13551088578522813,-0.03952476287423654,0.06379492523411541,-0.03382471457939317
HALLMARK_APOPTOSIS,-0.0005140309100135936,0.04912008462575718,0.04616472604427523,0.043107331698235676,0.10392933325598092,0.07481506281018768,0.05870267166590985,-0.00992319497058418,0.02941194727267511,0.06812499408293694,0.017881512998178785,0.0319539454087774,0.025671100583003894,0.024329231978697973,0.08908533341277242,-0.04749780782179391,-0.0024822535214525827,0.026914771897596678,0.06275411111844761,-0.032305940342299624
HALLMARK_BILE_ACID_METABOLISM,0.08764697384893631,0.01685108049666803,0.0025851899540789126,-0.017522827071679382,0.04247310574019962,-0.05223633290473301,0.1342264657539977,0.032587864398618646,-0.006699564153831441,0.008036883418251093,0.03164231296852058,0.09602026852184806,0.07871739837633612,0.035758295054240954,-0.011130363259155722,0.15151755929248925,0.15274235796232993,-0.043914715009178956,0.18364848453275306,0.10885036263004061
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.08511057097918498,0.013538831494279657,0.059389518924940474,0.0658483769880004,0.13706898635477252,-0.014404924353596932,0.10915267850839742,-0.0002448635853263294,0.0562351778903953,0.0291048882649016,0.13484736314324014,0.07051197220163635,0.1438603340320169,0.011933870850801918,0.03410322642335631,0.17641132433718057,0.1341405406541457,-0.0022146100931461883,0.18053266721121194,0.099103663829465
HALLMARK_COAGULATION,-0.13143450087145012,0.0641565116743151,0.1329969735744861,0.0021503564569531697,0.05342814235504252,-0.0631869667903882,0.14323346400705939,0.0196025531082964,-0.025948079920050715,-0.02484775219565248,0.12810924135423218,0.06563840004128645,0.042218596151245145,0.0435821617217256,0.044270340311794845,0.11220635557632881,0.10238909462638436,0.02631517055084766,0.029077647492077845,0.006815414389137141
