,UKF296,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.04196665585306613,0.007485842021019239,0.14358437000332322,0.019588595874996857
HALLMARK_ALLOGRAFT_REJECTION,0.06075670359604095,0.025377886635542444,0.09320630447702431,0.030148240393869152
HALLMARK_ANDROGEN_RESPONSE,0.05507373597780794,0.03001256875345713,0.043400422196587414,0.07066573110411709
HALLMARK_ANGIOGENESIS,0.006332373958880518,-0.0011420148663102132,-0.09914746731075186,-0.07321489263296789
HALLMARK_APICAL_JUNCTION,0.043340292632229584,0.019949223768057106,0.09988834698855702,0.04455591326285845
HALLMARK_APICAL_SURFACE,-0.013892204366162932,0.06720903699941225,0.022429337620563972,0.045273989400495956
HALLMARK_APOPTOSIS,-0.00572652695866338,-0.02293200584974547,0.08099024761119283,0.013051212915649112
HALLMARK_BILE_ACID_METABOLISM,0.01713462359503761,0.006507472581968539,0.13115842982712464,0.04071817225466971
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.024934309476551304,0.011488498680038404,0.07301014225572611,0.07030290482229368
HALLMARK_COAGULATION,-0.013770594724259065,0.01281169507136294,0.052845030764298466,0.0510640109536396
HALLMARK_COMPLEMENT,0.02943547373703485,-0.033112835802982285,0.1083526297428529,0.0021393122281566585
HALLMARK_DNA_REPAIR,-0.015290484283971143,0.01085043861452776,0.14251788612031396,0.07904833187122612
HALLMARK_E2F_TARGETS,-0.002859576076914364,-0.015951259657858645,0.09686904799159363,0.06345779294933462
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0011013340113724013,0.01022837155951593,0.008062451678064544,-0.01938608553809007
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.05179597778501339,0.007872909358215047,0.09660926500769977,0.02731057839810653
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.0002788110926220563,0.012807994640162796,0.08617082490658566,0.0776454636191782
HALLMARK_FATTY_ACID_METABOLISM,-0.023910522021824237,-0.022233389381702485,0.01992648999710257,-0.018590265741434544
HALLMARK_G2M_CHECKPOINT,0.0378593986536355,-0.04190189225912207,0.05332091656445419,0.020508063558844436
HALLMARK_GLYCOLYSIS,-0.016953480164016564,0.034875164300667234,0.08152150541089735,0.012952876131169688
HALLMARK_HEDGEHOG_SIGNALING,-0.04924158598193204,-0.014194788935317986,0.01966901955912135,-0.01754975965748696
HALLMARK_HEME_METABOLISM,-0.013088053546434969,-0.008937192832715383,0.10636631740942346,0.016503502866414246
HALLMARK_HYPOXIA,-0.015296034229404168,0.03397838676364226,-0.025311344333148352,-0.034524943452193424
HALLMARK_IL2_STAT5_SIGNALING,-0.02895670803948536,-0.01843966562031482,0.06506621299357615,0.05598543291642613
