,UKF259,UKF260,UKF275,UKF296,ZH8812bulk
HALLMARK_ADIPOGENESIS,0.007312638414108152,-0.07596677247728786,0.031737838813895566,0.052452404856683774,-0.009204199974288712
HALLMARK_ALLOGRAFT_REJECTION,0.00935653064546283,0.009370282434438335,0.07857572720667587,0.009995736759178116,0.0034081802996729182
HALLMARK_ANDROGEN_RESPONSE,0.09279082200235776,-0.06325282086630288,0.02545589611886451,0.03383134724622185,0.028800628410381328
HALLMARK_ANGIOGENESIS,-0.02825019510289241,0.09976629953367541,-0.0046074899887952134,0.03669750822116155,0.04226174611536348
HALLMARK_APICAL_JUNCTION,-0.03654029739388757,-0.004632943020184675,0.055810016139094545,0.013852672545843894,-0.027452597807109298
HALLMARK_APICAL_SURFACE,-0.08833624999546467,-0.04408412295448189,-0.08558571377676381,-0.043161672879118484,-0.007291540581717715
HALLMARK_APOPTOSIS,0.05436881883207422,0.051764332424814805,-0.03417546240820473,0.019262494123992713,-0.05793480309212152
HALLMARK_BILE_ACID_METABOLISM,0.008977441729103183,-0.02947000705118479,0.02972870283960646,0.08813936948862038,-0.016220310320004407
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.001419973375460903,-0.017133169466589455,0.0297033565751291,0.05494486849821071,0.029796430211208695
HALLMARK_COAGULATION,-0.049472092221944305,0.05028091530857439,0.07062535975046838,0.03694176501826323,-0.05606125509121662
HALLMARK_COMPLEMENT,-0.001045219609184268,0.006653580924237318,-0.009485419999188319,0.03924615364317055,-0.02681070458602998
HALLMARK_DNA_REPAIR,0.10460694514126152,-0.015682845517144987,0.02906076532986783,0.07366413312219895,0.019839780515984062
HALLMARK_E2F_TARGETS,-0.0012566665366312933,-0.07889178703080572,0.06393435933046755,0.0269414077544999,-0.007846460737378899
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06955746165967149,0.08879097775144401,0.0052803411177267815,0.07157738472767869,-0.027077594844869945
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04279331187539282,-0.05573258322916161,-0.015437319828105527,0.0465469060772739,-0.08225698814851137
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.006740834903051876,0.0589857547726591,0.0036962839848444086,-0.014213431486351992,0.00799359698355213
HALLMARK_FATTY_ACID_METABOLISM,0.0553274575464446,-0.019404130376324526,-0.048853904149167945,-0.07316104003135585,-0.03525008145601331
HALLMARK_G2M_CHECKPOINT,0.02700423326645786,-0.018305439775810946,-0.0009518517193970471,0.03466626451665113,-0.05649921908832495
