,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.038578569660156665,0.058932662518877556,0.03128983346874187,0.004797584697913688,-0.03166268763813552,-0.030774081713671103,0.061434650501854156,0.08360536952962436,-0.022101341839901516,0.01667515625285528,0.011010233116487134,0.16850589934727425,-0.04963392240806028,0.0032489769107762983,0.10215320975170479,0.27801224681399017,0.23913897459937797,0.1114348605210755,0.05685521356184999,0.0635546596116921,0.11418789760922322
HALLMARK_ALLOGRAFT_REJECTION,0.11509268186846379,0.11390454543441177,0.04317751324541544,-0.05023393751331534,-0.08924197215165967,0.01026577467251413,0.08804695022480213,0.07341491620829026,0.0573659053231068,0.007403159324994591,0.07753003979964206,0.16604131128832703,0.036248474097148015,-0.03659141387242372,0.02244287231837587,0.17971736785103204,0.19153611827318576,0.07759367303060315,0.09400096806768658,0.16066259250584808,0.008963322041169682
HALLMARK_ANDROGEN_RESPONSE,-0.03945744150734712,0.07208393980898459,0.004566429143122578,0.09422290281190754,0.10203225473649655,-0.04657341840179615,0.07516699497697221,0.034346196476690474,0.07487656392517504,0.008718280468334085,-0.025260042202036065,0.12897399844780533,0.044295182856980135,0.05504085847222015,0.0769599313094191,0.2534182305707519,0.21143794373570396,0.028439009765323934,0.10631810975188416,0.20498818610032413,0.08492455777207095
HALLMARK_ANGIOGENESIS,0.06321575799939028,0.044324809328914395,0.014287103577712464,0.017225358366823318,0.13039044600907862,0.025346879575486498,0.08957144251952462,0.06982805701800006,0.025587210317090638,-0.004493530792771682,0.02938451243574976,-0.0013551765336997355,0.04845671347980495,-0.0639731852531506,0.10982080330514746,-0.012464911715803299,-0.08043660184192848,0.08701458838252953,0.04454675204192298,0.1860481875494949,-0.018892586097343796
HALLMARK_APICAL_JUNCTION,-0.009566502602623877,0.17726189840780918,0.00437564871963843,0.028805572621061173,-0.017133218204053193,0.031179149468217406,0.09553102080447262,0.11018378789786341,0.06441227526752553,0.017433896271385894,-0.019024719597834982,0.2839822861461135,0.07543018144651091,0.003224962736656363,0.13748033731151582,0.28675664237193843,0.2166667833132746,0.11297970855476117,0.07460857924419148,0.19003612551409935,0.17254351869053852
HALLMARK_APICAL_SURFACE,-0.03674706788183686,0.08045832538631542,0.06871914612142642,0.020360339265651964,-0.1328912794597099,-0.02385261355050519,-0.008671518832671426,0.028480864315419338,0.014991843685980211,-0.0525431019945767,-0.0007461484885766121,0.24445917579107607,-0.0043901357091790764,-0.08111899024422259,0.0961103238145502,0.2300113997651806,0.1797804201359007,0.005420269308239539,-0.009085944976819192,0.2056247735079561,0.13317159647537466
HALLMARK_APOPTOSIS,0.035207732228445955,0.1178833985744083,-0.023219889079849596,0.07110726520679084,0.05320097619033235,0.054641490269826544,0.06665160423698425,0.038945590119903006,0.12966995880661952,0.05980106911092602,0.05177057372173953,-0.09626936641673982,0.02689689236929233,-0.016333079008352895,0.07412984539228333,0.00801755309899209,-0.04442139571636183,0.11217319611860688,0.15707885662935112,0.11029480628930825,0.04787762135192841
HALLMARK_BILE_ACID_METABOLISM,-0.027773617611162354,-0.02233484147680154,-0.01387052498597537,-0.008764216943442775,-0.07166611529903966,-0.027392391593253705,0.0466691449441877,0.03822999053347261,0.01068612267632206,0.0267520293111482,-0.03895444309610927,0.009879274724398278,0.02800588677811432,-0.01748628491704618,0.04176640026024465,0.2344055915320993,0.19946914712103225,-0.08192781673247966,0.034356166488073075,-0.05020491359725365,0.0807257083014221
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.07973064617386261,-0.0784430820239363,0.0044268888610874725,0.033560179429693984,0.019875227014791448,-0.058726867384831946,0.10023911108966421,0.043780568375808515,0.0021154245069957417,0.03829490146770094,0.03602633887602126,0.14490508166055163,0.02605574491969576,-0.12916208193969533,0.09194987944172688,0.22058147077753992,0.21329930178240306,-0.012439609709200659,-0.10036284954220256,-0.0661181653814367,0.016972872445054823
HALLMARK_COAGULATION,-0.04508638115205257,0.20417123408773333,0.027798185599973373,0.10791811721144254,-0.11079726372893915,0.058955925907781585,0.11914464826801478,0.07032647047621784,0.041327372758962935,0.009615621118002293,0.10041961517037516,0.31785077800151573,0.03548420005876965,0.09825661065537859,0.11890968280548975,0.2393737513001334,0.2043815577661069,0.1345485352681746,0.18562238989709706,0.23071259969330982,0.07062376110843313
