,UKF296,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916inf
HALLMARK_ADIPOGENESIS,0.04716356729072395,-0.02857889998814319,0.12137637373121171,0.1761416313549183,0.11427693514680196,0.07919973763811369,0.08544430107499247,-0.005866109193896386
HALLMARK_ALLOGRAFT_REJECTION,0.036894365106155305,-0.018960031240561084,0.01538741519883164,0.10400220741539414,0.07210135829169485,0.03201006088949805,0.007025938147060731,-0.04629833714527267
HALLMARK_ANDROGEN_RESPONSE,0.07613700165942418,-0.051244191865504815,0.042018192355585834,0.15573521364187426,0.07297319860112227,0.011151200849848938,0.019383343418670238,0.047716313055327156
HALLMARK_ANGIOGENESIS,0.03812506112826619,-0.07682617089510616,-0.11263897437331,0.05508342946815078,-0.07693337567130464,0.1263717210227544,-0.011084448815150607,-0.017861375185896748
HALLMARK_APICAL_JUNCTION,0.03620487778247606,-0.04745704114000346,0.09687870120631176,0.16483034807313218,0.10152237331134907,0.0909597869951301,0.06787969487666642,-0.03386404339598001
HALLMARK_APICAL_SURFACE,-0.025941567873144486,-0.05370654332123635,0.0956645877317375,0.17463435735404828,0.0716557525679836,0.055800845433200436,0.030898538008337945,-0.0795834543818953
HALLMARK_APOPTOSIS,-0.019005295142229404,-0.04779449560281986,-0.019248947069826938,-0.04631381540190478,-0.039657670617055794,0.03923348296210422,0.011190389913804544,-0.08573373220498638
HALLMARK_BILE_ACID_METABOLISM,0.0668992292878923,0.010717489579899165,0.15092819682434316,0.20265388842421,0.11693904437762,0.025743064403688048,0.059062739506936704,0.015560716439923128
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06066375116129686,-0.034973483790224254,0.1520316170734125,0.17228119516592133,0.09754706461854301,0.03168713958222734,0.07064805163156765,0.014104671585637857
HALLMARK_COAGULATION,0.06680960769869936,-0.03191432148259535,0.07050091855438366,0.13826822593850116,0.0716040931760913,0.1419210933594913,0.02147245292261831,0.11402500451351043
HALLMARK_COMPLEMENT,0.04822271889830902,-0.030505583564315816,0.025539079853570422,0.11734512629480955,0.063305571442287,0.10064507000050964,0.07910644944065916,-0.04303008563631485
HALLMARK_DNA_REPAIR,0.09271766791602672,-0.02583437903260788,0.1453054915103045,0.17174799635031726,0.12909083603008023,0.08953701936449639,0.08330983851927422,0.04808028168618681
HALLMARK_E2F_TARGETS,0.02920134568873004,-0.009431569360119291,0.10316397246325941,0.15608930510639404,0.07040504412703219,0.07148066627537726,0.08038968926873775,-0.0888886853124341
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.08723565548478804,-0.061833223669473046,-0.001975535882093967,0.0527676973568865,-0.03479143875580874,0.13154465635794993,0.0115483700123824,0.058522982010788815
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.02405582824376661,-0.06470534810791262,0.05620632254953484,0.15942309179130307,0.06281282504932015,0.03169358129023356,0.0968182066127999,0.05253673279304109
HALLMARK_ESTROGEN_RESPONSE_LATE,0.036262768255633536,0.09522386810948966,0.02391929716977949,0.19037121495729448,0.09900819655662496,0.02690837443228544,0.04804639029239985,-0.04079755922900929
