,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.010400083408637392,0.032720153859136535,-0.03757244811868525,0.044130069764564586,0.0014956780594213626,0.04895509611482895,-0.014527969790984915,0.02666557401674059,0.019716567586881863,0.01658976119148971,0.05574996631816652,0.08699879311556541,0.005339606105467025,0.12808450108035213
HALLMARK_ALLOGRAFT_REJECTION,0.03396018689006224,0.03824892988761299,-0.0677603697528728,0.021508197837944942,0.10484127246594914,0.13210442942244793,-0.012691815176192611,0.07380201063290948,0.05850658661702489,0.034401568105964266,0.097527518841194,0.06707431417270437,0.023405864887733132,0.05629179731084961
HALLMARK_ANDROGEN_RESPONSE,-0.010779296505047565,0.014911262574561313,0.00887561281262407,0.024669875341127964,0.09707502079605414,0.1066881781843647,0.01213955657727267,0.023708940326437986,0.06352579784297946,0.0664640770237872,0.06650850084611824,0.11586887165934137,0.05203007095253184,0.1006980481748918
HALLMARK_ANGIOGENESIS,0.020796466789207938,0.01075546029643304,0.07444161533746872,0.005797388046566736,0.030768810045200014,0.09529441554607856,-0.00261641683616192,0.02294790400007023,0.0194293737875537,0.027139798209122618,0.03177466304774873,-0.08608378449884688,0.07126454253167848,-0.006535163048078379
HALLMARK_APICAL_JUNCTION,0.032959023122668324,-0.05533177990186032,-0.07000603118333622,0.04942267735777139,0.0621335432717011,0.10735372779057883,-0.00194364310859592,0.013693864079176773,0.04258036058761627,0.03853504004663705,0.0658683301086652,0.0918464491951677,0.02719692425626875,0.10841750582086113
HALLMARK_APICAL_SURFACE,0.04852248273642755,-0.0685348619478683,-0.0771362461970967,0.04231586547106585,-0.0035273688974429736,-0.01286542395592648,-0.03963441527801623,-0.04458103361317751,0.05805660014814278,0.02251636631433608,0.07677919128396953,0.09050361281625416,-0.005714658361314448,0.11300335270121646
HALLMARK_APOPTOSIS,0.061599829217603895,0.011723013864141757,-0.008725851287787337,-0.00842268334711654,-0.02706753460517029,0.05814005035940168,-0.009514331896445257,-0.009103448346459356,-0.018515640211168083,0.03348541745613409,0.024785265207901187,-0.06368546096579278,-0.01692350311449882,0.03158985772598915
HALLMARK_BILE_ACID_METABOLISM,-0.05503201121619199,-0.04389274760906252,0.00037040464948885036,0.007884876126959397,0.0662435708107494,0.10750936708106282,0.05801413077503822,0.02469632909237763,0.02057105293242331,0.009353315124089628,0.06642621351169122,0.09676163755467992,0.05180839205085075,0.12221645077248136
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.02201465834446303,0.035671263174689445,-0.0004154869870005469,0.04627703947806262,0.04884300222779249,0.04627018798960072,0.012241705067768168,0.03486065567588717,0.052142925017353695,0.04211709835118358,0.08304115074104038,0.07492870947486623,-0.012254717382931511,0.09702540551692923
HALLMARK_COAGULATION,0.06808448732267691,0.02347145880912622,-0.062132464698143396,-0.0196366732657886,0.09122447269750154,0.13534954071295233,-0.03299465849916511,0.0591675871667803,0.06580153007846262,0.056000160008264493,0.07054965306028493,0.00412115524971554,-0.023056812028370965,0.09048141271478521
HALLMARK_COMPLEMENT,0.0793946256655318,0.029826444634700532,-0.049024786685612706,0.027592521806503702,0.040246443455888986,0.10378575464948867,4.3448745532228774e-05,-0.011471305918471987,0.04379990670307701,0.0759326278072272,0.10751745950814154,0.06366532313754869,-0.0005651107723984595,0.13303598020441879
HALLMARK_DNA_REPAIR,0.006718447315078046,0.012052482035555636,0.015648382335501733,0.08364271738645032,0.06248776968539456,0.10417865861393255,-0.004654590577015168,0.04556816403564097,0.06463537828649718,0.03150542469241642,0.08046523748869577,0.12424116893810622,0.043301678007116595,0.09521933288293533
HALLMARK_E2F_TARGETS,-0.017837614506479717,-0.006609984550074824,-0.04148242840880149,0.024979249916104982,0.10794058731428684,0.08954347546228024,-0.04071010326585392,-0.008762228521782316,0.050155663064438506,-0.003851869264910717,0.1110964880836604,0.031105631918032534,0.036372762151695874,0.08976233812712818
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.047682210742764373,-0.023255072198363,0.015045742305900271,-0.013989805381695315,0.10001507028673709,0.11905371072162148,0.009692080995762908,0.06311961946405636,0.03021686198495043,0.020539212847489326,0.05558753534835056,-0.04967395837399892,0.06440471463812358,0.04613852524734422
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.005638115998614266,-0.05258711396621576,-0.019580401790121254,0.038618669185703454,0.021153346872147833,0.08992196195283807,0.04102585814079197,-0.00605963894717099,0.04521342004543719,0.025668613619544235,0.11268457930743783,0.07677363409256346,0.037276269454928665,0.09405932948032797
HALLMARK_ESTROGEN_RESPONSE_LATE,0.07169904018207522,0.00046541690373673065,-0.054468424028461054,0.03955902563483501,0.015683344620031285,0.014076706656950986,-0.04335104438155096,-0.022118827877675953,0.02952765061322556,0.01847277990319836,0.06161924302480658,0.06691945562134725,0.030549405520992674,0.12568499240998995
HALLMARK_FATTY_ACID_METABOLISM,-0.01287064641118333,-0.0038493859172420704,0.019715807966972313,-0.019967901535737503,-0.014955932712939088,0.07686097038860897,-0.020214179261280673,0.006912096645749585,-0.0017835128333990998,0.02108346477749291,0.056943455501740715,0.0667733195195683,0.059616445713805755,0.07919411760442124
HALLMARK_G2M_CHECKPOINT,0.005214709960065229,-0.012072483799166697,-0.015728257355826503,0.061700957266021664,0.11481265368427541,0.09326633801690325,-0.006928757452227376,0.03267278415415321,0.050972016645736765,-0.01795548928677616,0.07720849802026258,0.025801392324771796,0.05245370416757072,0.08735612506869246
HALLMARK_GLYCOLYSIS,0.0011539537401172016,-0.04792985826578749,0.05242791330479082,0.016692327287664867,0.06111251968373712,0.07667151901115024,0.032133690467423794,0.0004694894488244846,0.07208184851979577,0.02922218861931519,0.08827287284982488,0.06768368221470451,0.06572766265494187,0.10016057253663689
HALLMARK_HEDGEHOG_SIGNALING,0.03696665233898919,-0.052213014610189026,-0.023706118487356983,0.04724867249214068,-0.06325211038495329,-0.08596718755331315,-0.028751182182297913,-0.011517889483343329,0.04092755217315921,-0.002032490596719667,0.07340432986468165,0.04364664806583851,0.014761476904920268,0.10004448166101026
HALLMARK_HEME_METABOLISM,0.017257176737976852,-0.007094049199149029,0.03097777073222915,0.08571142046534556,0.05860511994456104,0.09477219011689247,0.042259427386837356,0.04234545148078353,0.08592954479112436,0.02994324881411079,0.03478290468746401,0.10595917868879143,0.041523388078014506,0.13374717696569666
HALLMARK_HYPOXIA,-0.0490809688525483,0.03620720978402221,0.04369971529832886,0.015462588558588739,-0.01589932817451646,-0.015430384829681305,0.002040754476158265,0.008068695615494016,0.0048784293077509065,0.01990662939699119,-0.015465300372195491,-0.02654798834715099,0.06924130268395895,0.007839355096389987
HALLMARK_IL2_STAT5_SIGNALING,0.01620664499522857,-0.03809220188291209,0.032530937510155206,0.0798999663277705,-0.012956462396092137,0.09530749105580157,-0.04472300286644377,-0.003190078344427122,0.028727128410026618,0.08892432062752127,0.09839732521803238,0.08610822441196649,0.022932597165465744,0.08356145618646145
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.050533330437319536,0.03071720479893081,-0.03590195177360112,0.0051564413285596295,0.09133028745437051,0.12562656703767772,-0.028774645685840906,-0.00046593170714219907,0.02215097788629451,0.035580308548321386,0.11880904478221778,-0.024519284385013936,0.06092929671215706,0.12769874544885323
HALLMARK_INFLAMMATORY_RESPONSE,0.013670848325583768,0.03529897047480565,0.015072502284015134,-0.04070829152184999,-0.06298278363486205,0.05649215743893003,-0.009705031215831848,-0.03529716784846424,-0.017115179843036708,0.03790226105857752,0.013558660195760665,-0.010060366341511846,-0.002679710277620288,0.07131885393273617
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.03742099951584452,0.04594231759074573,0.017828245874401735,0.04995388184099471,0.09133110332063957,0.07511171183690582,0.0004235149885274751,0.023754011418533106,0.017026735230628007,0.040035674193852844,0.09844913816787816,0.09815664771548388,0.10447771257088341,0.07271293158245078
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.055310603931073184,0.020595689937281773,0.015149606571927559,-0.001125807762476812,0.0581567983314937,0.13244093632857729,0.0129628687979928,0.07382214173505638,-0.018856016333266334,0.035188363226221694,0.049208812207033166,-0.03513415343289464,-0.03177750012909751,0.09782397061021483
HALLMARK_KRAS_SIGNALING_DN,-0.07319120545123992,-0.005714309252767423,-0.05017330047319744,0.09689108568322648,0.04180502790288016,-0.04077720106871258,0.0002360271736671545,0.04089325507030934,0.02110042919400718,0.00961069172514073,0.03657094062997312,0.13581938866833523,0.02299350618602619,0.07743305479229053
HALLMARK_KRAS_SIGNALING_UP,-0.0007505782714869598,-0.03179719875523083,0.017676195566701396,0.030190203537971784,-0.05112476847018217,0.0063384213380862815,-0.04218275627650645,0.031566703565043104,0.049784745401244654,0.060804180560696565,0.11212805220251765,0.04641794304039391,0.020370238195156275,0.10046821216429797
HALLMARK_MITOTIC_SPINDLE,-0.013821055698383128,-0.031575865069647546,-0.03847437499811529,0.08075401997790203,0.052838234284559624,0.0944822882886897,0.028071134462974493,0.03046646881745623,0.06927246567007894,0.03023063757209873,0.08899444509565616,0.1086518230796857,0.037640533688743615,0.11567460264751166
HALLMARK_MTORC1_SIGNALING,-0.04215759415548317,-0.020407800814682797,0.05227227097680774,0.027209039779218333,0.050199040127927044,0.0772456317176281,0.01772395378207633,-0.012706295725739836,0.016124833384856978,0.011463003035249827,0.1114934365786418,-0.0014292342912523913,0.04312729256695224,0.013666749686004091
HALLMARK_MYC_TARGETS_V1,-0.014659492428064361,-0.020495537770916738,0.02379260837665334,0.05419909407861189,0.09319548993640103,0.0945089667766925,-0.026589545786580796,0.05295532390562942,0.09252833311060525,0.016472707375866775,0.059088447845881124,0.12595634608681763,0.018676977339322005,0.08537382312989544
HALLMARK_MYC_TARGETS_V2,0.026393044854950923,-0.04600327568039858,-0.04242695975567225,0.024514792319264775,0.021650008045285114,0.039247390475272745,0.00829253052551884,0.07177321843224256,-0.038724577989382225,-0.020572381049276646,0.050179880312263975,0.011040979001888544,0.03631008843817334,0.07639815377167834
HALLMARK_MYOGENESIS,0.05227213444619038,0.026146472268505038,-0.04572664484924628,0.03923668947423542,0.028077833166293687,0.017929718696757246,-0.0070869270025351,0.03857726606665987,0.08277570853775619,0.10428721969714565,0.07017535612162269,0.058475750335313374,0.004284473098341161,0.0768095910035781
HALLMARK_NOTCH_SIGNALING,-0.002086531555983479,-0.03554466558237686,-0.041318849511367044,0.01253406074219948,0.060985191875918145,0.08883627988422914,-0.012847932642491988,0.02462506626757906,0.029273569237026863,-0.02862650688018293,0.06626771560953196,0.09969659330028662,0.027971426151698373,0.10069078944229443
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.006598919155428284,-0.02252838897690885,-0.0026362767647937187,0.04687688495292873,0.032405178562636805,-0.02355291521320549,-0.04579683050188662,0.023140218344224646,0.06772059050230074,0.03056090051328373,0.05352236380521685,0.12189597841617135,-0.013162770436077165,0.08111893810551991
HALLMARK_P53_PATHWAY,-0.07284991160840298,-0.04125115222439338,0.02909978396490713,0.0475896310620743,0.06637867826490348,0.08138587367938642,0.024866285663477337,0.04276915864715816,0.05099064285029799,-0.0017962446307381347,0.060141179270300146,0.13421999646761978,0.04184302370711235,0.10160624057753187
