,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.026364627019123024,-0.056181290088066334,-0.036060287665129094,-0.00793231490463697,0.042329418266301856,-0.0041870860126916945,-0.0009898185367365657,0.009324433327941715,0.14438138122285815,0.05394872758116401,0.05226883198123436,-0.03608469228681865,0.009387318707749167,-0.005291029640086549,-0.0142827612374874,0.062362455627515745,0.0873707009381381,0.04878538473651293,0.09511971074094369,0.0018889490326545759
HALLMARK_ALLOGRAFT_REJECTION,-0.04751103380628764,0.061884288271249796,0.0033852455551152145,0.010264113462818518,0.08128390383690197,-0.06181671927696374,0.04326874147887084,0.14531732949012635,0.14665475438429543,-0.04656047677263159,-0.014814895030621673,-0.022720052749164225,0.024977832728049487,0.004923762074531112,0.03135967065629092,0.053819129985761306,0.04679234512797826,0.0317509641425894,0.038095463340103455,-0.05668797225827841
HALLMARK_ANDROGEN_RESPONSE,0.058839685999370644,-0.008679540946964855,0.00507391896118681,-0.023513383637415532,0.08355523524156179,0.0709090144021721,0.06338215433342911,0.0663711751006052,0.13255932496108638,-0.0311373849554407,-0.0427890766681533,0.012708043280010222,0.03943897960586512,-0.00389270009645092,0.009604450756784885,0.06611729671693654,0.087385709496803,0.039346582949927496,0.10360676956674245,-0.00797174234782506
HALLMARK_ANGIOGENESIS,-0.024319581230131213,-0.08640487411535183,0.09992722886321051,-0.07477908861016958,0.0005835664654399696,0.09453856362791026,0.032299536901106755,0.08521205709076278,0.16713835892581713,0.0663379200377737,0.009345062637744348,0.01376022811004659,0.11771585903331538,0.01201631934716299,-0.04091501797825505,-0.007370055824798975,-0.09372039197314846,-0.06691847272864608,-0.04498750241027601,-0.041975705700030196
HALLMARK_APICAL_JUNCTION,0.08572106262007377,-0.039670630277725896,-0.026518558465564262,0.031190022341810838,0.057346729560188964,-0.02235504483727929,-0.007830441770241399,0.09982997607082132,0.15536711343274884,0.04103420745491256,-0.02108596648183395,-0.02363158796850201,0.02418409503599987,0.010310979886269831,0.039678230566997534,0.028442524251153456,0.08312353758298681,0.09483930771177462,0.10117778889802405,-0.01337596599133402
HALLMARK_APICAL_SURFACE,0.013287294731819688,-0.09080593797300235,-0.03550463890302248,0.001943519939700865,0.0319631457964961,-0.04933133078823812,-0.034965671356347955,-0.03618415678200294,-0.07574933728399547,-0.020434843930648598,-0.0012969765310786674,-0.04447963630877848,0.054412696779543926,0.06213145710020688,0.0868735692935619,0.0015079142413320509,0.0796251350910627,-0.006722019488666647,0.07870426315116089,-0.04320079130104726
HALLMARK_APOPTOSIS,0.004898754701272589,-0.018123722058002934,0.05135344552384425,-0.01454841516748019,0.027224690553493976,0.039529624241942354,-0.02283665690172894,-0.04416086024557193,0.053981253415896054,0.033758208157796385,-0.00523888028439823,-0.007047750748271883,-0.06547192859742236,-0.0729482651337424,-0.03762591989948089,-0.01972308929609657,-0.07417500021201084,0.003245971543146388,0.02734553878446386,-0.023845493214639645
HALLMARK_BILE_ACID_METABOLISM,0.039575130476968486,-0.11780372708962612,-0.04572461698567071,0.04366704384457235,0.01778787481529845,-0.03282231373459567,0.021357179030671906,0.03856811222788014,0.13422096468985772,0.05710368796252459,0.026878806393784288,0.025884017228922543,0.010682382470255145,-0.018345513045391407,0.1062346388398829,0.03934911569062031,0.09810565107139156,0.02890227848437261,0.07250071439355217,0.0787783316889535
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.044723046044712784,-0.04810324864213491,-0.016853866090520475,-0.02189345077914482,0.05928032376131277,0.0058825901351708615,-0.0394673582364291,0.059742329705133934,0.07588382147371296,0.07331652671652865,0.041449796966839,-0.021118837157945228,0.049186754204157454,-0.02673168919393274,0.03229918222678841,0.03149562604181531,0.07759861249697672,0.05827205701614123,0.07552246704342602,0.05808289513411175
HALLMARK_COAGULATION,-0.04174034473239237,-0.10655393138196892,-0.0012819331402336143,-0.013414046379100044,0.0575117594915609,-0.06897948608098552,0.015661368066024025,0.09090414350836726,0.10499914067845956,0.050646214016291005,0.005568483076520049,-0.038656185160126776,0.003769075369176373,0.017835743743837965,0.031246486810765896,0.0421054809514812,0.005498645014771008,0.002626926917372977,0.027208453602781596,0.01486216607496536
