,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.039568800046924424,0.020654417318171255,0.020454596307637747
HALLMARK_ALLOGRAFT_REJECTION,-0.012273309384470481,-0.03414166060289755,0.031567248164803066
HALLMARK_ANDROGEN_RESPONSE,-0.0035117273803499448,-0.07580390432426538,-0.006082873654441586
HALLMARK_ANGIOGENESIS,0.03078120350784291,-0.06625578396677875,-0.06326151287108939
HALLMARK_APICAL_JUNCTION,0.08496411766567163,-0.03262704436079683,0.011049378716863461
HALLMARK_APICAL_SURFACE,0.02165186978016172,-0.09005484253635544,-0.026705156385641384
HALLMARK_APOPTOSIS,0.03470827132784814,-0.03022395784668316,-0.04187598751159669
HALLMARK_BILE_ACID_METABOLISM,0.03432454782702533,0.06306192189684717,0.05659499936113245
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.019408816271555066,-0.024111860162826033,0.011696786562364359
HALLMARK_COAGULATION,0.019739891212362703,-0.06376102874203034,-0.030875005708518966
HALLMARK_COMPLEMENT,0.02823922106069584,0.026161145141972434,-0.010729463006753743
HALLMARK_DNA_REPAIR,0.07268127164285956,0.019713361918855577,0.013233685177511435
HALLMARK_E2F_TARGETS,0.04302020204884891,0.05125604177068695,-0.0016012567364324412
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.041157839373876626,-0.0840813714646552,-0.06398718073302698
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.02833712074020112,0.05233906910142277,0.010488339045970659
HALLMARK_ESTROGEN_RESPONSE_LATE,0.07053815038909676,0.015190830503714857,0.06772318519532515
HALLMARK_FATTY_ACID_METABOLISM,0.05652306700253044,0.04908076453557939,-0.03453511682678073
HALLMARK_G2M_CHECKPOINT,0.016491486261534218,0.02048183587373826,-0.023298457483041105
HALLMARK_GLYCOLYSIS,0.06377613934286436,-0.022916204446128203,0.006900011867850239
HALLMARK_HEDGEHOG_SIGNALING,0.036808775982081605,-0.0029095241746898742,0.043564531429192664
HALLMARK_HEME_METABOLISM,0.04282847053981876,0.023126565527311883,0.011943854866552856
HALLMARK_HYPOXIA,-0.00521714851608139,0.020553405766982936,-0.026717284813292753
HALLMARK_IL2_STAT5_SIGNALING,-0.006950419712975987,-0.039288465938604564,0.015348933981679169
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.009377571101054333,-0.05448503760517991,-0.021343238763540443
HALLMARK_INFLAMMATORY_RESPONSE,0.012903544054245425,-0.02648557622967101,-0.06804751766938191
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.008018744550100237,0.01513959046693898,0.025210117135974295
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.005181079076557029,-0.07622742269246915,-0.037303628685439696
HALLMARK_KRAS_SIGNALING_DN,0.06802620308908441,0.03471919658380431,0.03393664684875706
HALLMARK_KRAS_SIGNALING_UP,0.05952700550660996,-0.023847271361437414,0.048068582557396274
HALLMARK_MITOTIC_SPINDLE,0.0718138883374152,0.002290969262551879,0.006520388394041703
HALLMARK_MTORC1_SIGNALING,0.01751979392814781,-0.016561151763932584,-0.04808381224797219
HALLMARK_MYC_TARGETS_V1,0.04358555491633182,0.01553004492753327,0.016573677728029174
HALLMARK_MYC_TARGETS_V2,0.08317161160885993,-0.045426284918254,-0.038061286581588
HALLMARK_MYOGENESIS,0.058755089808452995,-0.05224038851299452,0.012533727983922476
HALLMARK_NOTCH_SIGNALING,0.05257181612481155,0.012928775940111988,0.0013993150350765419
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.04743405951558071,0.04173392438677354,0.07550154295733656
HALLMARK_P53_PATHWAY,0.032085543273276416,0.040829365249599986,-0.0050243625186077384
HALLMARK_PANCREAS_BETA_CELLS,0.02618616880774346,0.00855276127991274,0.10126124138146561
HALLMARK_PEROXISOME,0.04222671486886153,-0.009529096030058602,-0.017040198035735213
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.0762118064185237,-0.02362107302614462,0.025197791997889653
HALLMARK_PROTEIN_SECRETION,0.05247082844240143,0.00030210100249337686,0.015994949486144567
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.040899217780945,-0.010916457213562386,0.07511429080703773
HALLMARK_SPERMATOGENESIS,0.07045482694707934,0.03530049723572681,0.04968252096957366
HALLMARK_TGF_BETA_SIGNALING,0.05860016464873131,-0.04888508393065173,0.039401487057866065
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.006148266419941427,-0.019872647539045492,-0.032522363379148794
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.07413910593729833,-0.03802672513309273,-0.04561283106683679
HALLMARK_UV_RESPONSE_DN,0.0740216444072237,-0.05870630672133224,0.06714019079591897
HALLMARK_UV_RESPONSE_UP,0.0449961460054905,0.02082999752324941,0.01705709976499393
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.039950557105338,0.017431108842917705,0.04087972293349107
HALLMARK_XENOBIOTIC_METABOLISM,-0.014842145849885701,0.016847523119558998,0.0195719350783467
