,UKF243,UKF248,UKF251,UKF260,UKF266,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.0028315928654488376,0.04959523738574912,0.01894058262403227,0.03660257364562973,0.0010834195895711315,0.011342655209171241,-0.04909789308068133,0.01599476562866997,-0.0009076580737044283,0.13968107591595477,0.14843684021124706,0.08754789387054776,0.07880410148448173,0.09541774615071281,0.07379432102922703,0.03609554156529868,0.1367580280051171,0.059170278458495366
HALLMARK_ALLOGRAFT_REJECTION,0.06638121662118072,0.012687697358902291,0.03170985540243433,0.05614283015495148,0.11346621968352169,0.01326843665065746,0.04268728384715352,0.05385905425403907,0.08531564629370608,0.11422902383519244,-0.009583628169841743,0.12122855617027975,0.04954098365222685,0.06084551737029529,0.06569528441805828,0.0025971737171582156,0.1511630168302646,0.0019248942802874442
HALLMARK_ANDROGEN_RESPONSE,0.025439601838086797,0.06175132628250255,-0.014691375528771563,0.11245835011940718,0.060094380162215986,0.029770634422779562,0.042496248352032764,0.05580158691251617,0.033094812338785785,0.13324167294497047,0.12154538713013745,0.0006769871671799306,0.09287994437712847,0.08877444429325235,0.11821925723757222,0.02739663889491514,0.1457502634673665,0.06350203165113691
HALLMARK_ANGIOGENESIS,-0.09646737944176306,0.07800694477000325,0.026481770115276825,-0.010012139548706046,0.0703905064316509,0.04912347691159734,0.046138425925159564,-0.02635936268537191,0.05435074607984549,0.02210642670773617,-0.10057822550774011,-0.07172051583197674,0.02043260267361949,-0.003246756141897219,-0.003325568129429702,-0.054251423022858,0.029700251832124745,0.021546010530461242
HALLMARK_APICAL_JUNCTION,-0.02503905516428399,0.07749401257274534,0.031167287200899747,0.10331638522512232,0.0782530271900768,0.02152740469095821,0.05107343889459891,0.017013380374917408,0.03768165320568822,0.09720059683652418,0.17313832105019641,0.06987053841032274,0.0827890243514568,0.0751016112954923,0.0935713639500387,0.04041566155947734,0.22848717146366576,0.08829231005506558
HALLMARK_APICAL_SURFACE,-0.003034119457362825,0.058530221880784494,-0.05537036566820829,0.017318336317863125,-0.09919479297453958,0.03416396340664769,-0.04301350110281739,0.019547227108679968,-0.024574698436738193,0.09669179424109273,0.1389326305569056,-0.015433155416381185,0.09535223873239249,0.0695072083799334,0.0026700238981520845,0.005266124610161006,0.21293211057785466,0.02378024653300379
HALLMARK_APOPTOSIS,-0.011398500818340412,0.03778419882617341,0.002216784922700551,0.039022127311092676,-0.03536343131087379,0.03866992360736265,0.05757579882744063,0.00669149052654568,0.004066817208300765,-0.00821520480253811,0.05782978990036879,0.03240663013476092,0.07109091249741595,-0.04158245818864509,0.05055648479311755,-0.03193086937056642,0.04450040156114684,0.05873001994042423
HALLMARK_BILE_ACID_METABOLISM,-0.03352891691343052,-0.0095932860540135,0.01604077467459414,0.014431058811541334,0.02489379849517411,0.05279996157254476,0.08464193315510495,-0.04016945626419751,0.043493466210736145,0.06184343627547202,0.1392744471973136,0.06322769813097687,0.04716300672726816,0.10416638359709542,0.07144459851591715,0.014618526322599178,0.07106118793975623,0.05416737605723136
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.009629494064322001,-0.042780850887085074,-0.03992380407749835,0.0768652647937206,0.03201533638942923,0.015444522216694498,0.025719328720897366,0.03545959216106658,0.030460627051388984,0.04624758831367065,0.18090794625084716,0.10177831310896138,0.10478241781135665,0.08861413168651887,0.05132285657199529,0.013247036892544417,0.07253631501777752,0.06852941225641648
HALLMARK_COAGULATION,-0.024872289097210322,0.08346997189598539,-0.0025908866401104344,0.14684622038866624,0.0621896565362544,-0.008470872064280785,0.05785313568071531,0.04353618499546313,0.07332053315730176,0.007441129360095399,0.12293756270123701,0.11698693519102706,0.07776462979415423,0.028440125901751254,0.0670837908077181,-0.024060179178014247,0.18671338841878032,0.049617212655614286
HALLMARK_COMPLEMENT,-0.0038672838946843106,0.05383767692504389,0.01857514187253603,0.06228286356893326,-0.0033081468235834125,0.05169974409229115,0.09894800988806304,0.023150841231869074,0.02693291156742489,0.06308561057532504,0.01387664079175035,0.06182115908249834,0.11228976561140286,0.06051291241265644,0.06604461132750265,0.018629899846404396,0.0599482160511119,0.03194991348031325
HALLMARK_DNA_REPAIR,0.006706799147166219,0.05252737611741657,0.016287108701494375,0.12233323925039875,0.07994398261527987,0.022298830243140617,0.0035025338458928787,0.046372711683126275,0.06591260965368631,0.13945977648998717,0.22039836470801522,0.018330607010370762,0.09508078162847002,0.10264225218350616,0.08789894094400977,0.008518440370474884,0.10301171381272216,0.07925570389498963
HALLMARK_E2F_TARGETS,0.00242894771293623,0.014506471331859802,-0.015703106741498784,0.03770618057589595,0.08835953451377633,0.014449710499554978,-0.04773882041936815,0.032710080003682945,0.03055371438171886,0.1270778449640933,0.05809266414154143,0.00885246832734859,0.12483487589482756,0.11245952669731664,0.024135838324863622,0.019151425344264394,0.08808438573241024,0.0900745018035813
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.0863140827748907,0.12665052560721599,0.0001038485961881014,0.08007788296613848,0.0735812914505894,0.031603595654463294,0.05499288087776488,-0.05748412044992368,0.09393046557109763,0.0743864686646847,0.042253657907426884,0.0745292772045912,0.0678998608823293,-0.002182807824594381,0.10036819392157662,-0.039100139109043516,0.17991606509886737,0.07305620370281309
