,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.026909562412492323,0.06862855925835033,0.019170510874693653,0.017242007342188326,0.10354195341492707,0.06674528412312156,0.058214168291370896,0.03023202010246846,0.026296882047729883,0.0007786570445775195,0.00650301156800573,-0.012270489188756374,0.03259857873568206,0.04204544746897136,-0.04060398598121021,0.04936136328281388,0.049744688491026465,0.15422923877773786,-0.004399140926501964,0.04363539987368754,0.03615344968475948,0.05937738290816063
HALLMARK_ALLOGRAFT_REJECTION,0.0958358883629716,-0.030973738116235872,-0.020206552241836265,-0.023326185231358643,0.11157980689181486,-0.0022012877526368037,0.027770094436559215,0.04518555284075213,0.07136198258830842,-0.047703134317048417,0.020477200105208235,0.04167751364353412,0.09614067062401524,-0.010722588631176998,-0.040522287338263095,0.038449691520589094,-0.013960912112633034,0.056318726991977305,-0.010593749353660037,-0.026287609330873492,-0.01026313006456853,0.028041713267605243
HALLMARK_ANDROGEN_RESPONSE,0.04084880444887749,0.07691480980703166,0.029157650035055705,-0.006154127029296846,0.06433874719591329,0.02062538850333467,0.07648741976097316,0.07012942954110088,0.02805411829756204,-0.025254898007787092,0.020838828473108653,0.06537516055575612,0.06091875418120626,0.05865927535089218,-0.0483043282572552,0.0004113840103417148,0.07582558163032697,0.08198724673712018,0.025407726204077812,-0.003497310006675896,0.018919151868988987,0.022809433869828085
HALLMARK_ANGIOGENESIS,0.1297416483960372,0.08380592921819409,0.019078598096072263,0.04530571622004045,0.08781397884396645,0.06622604590067203,-0.05288929596125891,0.05529728722284236,0.03758022248759342,0.03607509303113721,0.0262982148979893,0.11899113186035519,0.019919868599300717,0.024057173370462953,0.02499242565027535,0.09349634803257845,-0.021510890192683495,-0.11183124509412053,-0.011133068926375153,-0.020583567606628245,-0.02227890151690668,-0.0005898395151407469
HALLMARK_APICAL_JUNCTION,-0.020214853796159952,0.06312788829025733,0.005393914611093149,0.013620497117004702,0.06746889356093422,0.07775173785542072,0.056094134735036355,0.07494355108867579,0.06723466143944994,0.03927488198108372,0.07000493201727045,0.005430765818513394,0.0997772157046192,0.09852530850345273,-0.03272298287389978,0.09116519391796696,0.07537913526129385,0.13000727161505735,0.012046398650517246,0.06625192086587409,0.01635096157454795,0.04716478375483242
HALLMARK_APICAL_SURFACE,-0.028473797942562322,-0.005914836082524048,0.006989716369674489,0.0266881978570405,0.030668090248535288,0.04764521015959076,0.07207635845044326,0.08164174012207036,0.018122601360125955,-0.03842166480936378,-0.08123131903774383,0.02287969917477314,0.06265005367638896,0.08965640928723899,0.045026582894578095,-0.02376025188615127,0.11260950063114931,0.10540454000461348,0.004641920154333651,-0.01889218509941958,-0.004924533180666026,-0.027869921651908592
HALLMARK_APOPTOSIS,-0.030967217964984157,0.04723944477504951,0.04847080896022407,-0.01699609994763923,-0.012168486326093016,0.0719166960097798,-0.003796784730146179,0.021276540421868554,0.07109091789584583,0.009909955936419444,0.025763848129081737,-0.009680039446803599,-0.025147330807768382,-0.0330074057982843,-0.08400725659299879,0.055571008191037455,0.010354382536643307,-0.09635033375301837,-0.03329733649432762,-0.013650074436563304,0.04866077233748506,-0.025320742288274703
HALLMARK_BILE_ACID_METABOLISM,-0.03949353937491116,0.08862816350787395,0.008051539316251912,0.008644363169629772,0.07645788197308957,0.053012884551698086,0.029650170305834878,0.08180148514180663,0.044560869567916744,0.03737126651238084,0.05205752401027236,0.03346039111546671,-0.011045952314101843,0.07334302904762878,0.00842835332098155,-0.04305057851735101,0.04378977758880485,0.13370017940358356,-0.015553929210724533,0.013556163445148551,0.08024511553501532,0.019959359172752
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0839660371259672,0.0923814071412293,0.05265127259811004,-0.013045213241895276,0.06048288257003275,0.06365842525932566,0.03403837024604131,0.05114546060371338,0.04452601834641398,0.0384764545885105,0.05433496670136573,0.09731127912372531,0.06535972433085502,0.09660229447456552,0.04139186544433135,0.028815642836729667,0.0867712903010532,0.149148428260595,0.01888097489209516,0.004458003666327261,0.09199544317584558,0.025542720921566214
HALLMARK_COAGULATION,0.12740922081563733,0.09261270217979273,0.0037343073576881747,0.024515142667645918,0.028933089767156465,0.05467276969602663,-0.022980765250243233,0.023748724716625386,0.07372270771306498,0.006370895022122322,0.03515801156104983,0.06163451632957102,0.05320122557674913,0.030682524295915458,-0.09483121505908317,0.01362243498735533,0.07129578336477052,0.03854502525645803,-0.03223766535397626,-0.056612390668743115,-0.02011259154193582,-0.015570304559690473
HALLMARK_COMPLEMENT,0.1153267137594695,-0.00024435480055070587,0.006448281724976494,0.014550142779175603,0.07465247929787462,0.046115707748736925,0.05069112773447888,0.05830803159436955,0.08710506181343264,0.02523472871080506,0.0013205092764815417,0.027199825353167957,0.06297563681206693,0.01687847979307468,-0.04051982432593563,0.09298193698172065,0.04341609688934693,0.060797814486643065,-0.03786845364904954,0.01615378193159176,0.06467225507358502,0.013849291790232835
HALLMARK_DNA_REPAIR,0.057871377539113006,0.07301024999726803,0.02014840201204532,0.010905989435299017,0.09296217362657923,0.09952450833809108,0.07105941116039344,0.09135761187947433,0.04892445655621212,-0.013312600319112248,0.04183150999695052,0.016602898011671773,0.08694022229188557,0.11064742642967285,-0.009786146885782835,0.03337738175249465,0.07671118303767209,0.14169520478267508,-0.010852991047067906,0.06164492999652911,0.06801995815785218,0.054884054821957726
HALLMARK_E2F_TARGETS,0.04377542030774363,0.0880617189517079,0.02130614346337656,0.046731867613193964,0.0860257968306029,0.04082853830221588,0.11207341558570788,0.07599457608882092,0.03327011898854511,0.04471648162573335,0.059574060846257555,3.227073878727476e-05,0.09261304103771038,0.09856895641591411,0.049818676575223354,0.024520633138743725,0.05772715626224482,0.04200779394765787,-0.0004361218962816556,0.040930011306736014,0.0498139920111681,0.03444591713155543
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06949444856914422,0.0624611193719142,-0.00037070979329474255,-0.0027041218155542364,-0.07261147691270127,0.049810780559143765,0.007557136696095455,0.05570680430080413,0.07564483811412134,0.05763165527624984,0.039290319512360006,0.02252862833557289,0.03721682065912123,0.07628107034977663,-0.03028244459813,0.07052166910136518,0.00101458355174052,-0.15386487022358764,-0.036399814199248405,-0.01401902429857865,-0.021500021679952557,-0.020358730953931467
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0295845339922069,0.058058746268510604,0.021138103182842063,-0.010860182492857903,0.028986473559587573,0.03971679395672288,0.08326511814006239,-0.024710227599593924,0.044169067169505485,0.048523487418374686,0.026640840305879775,-0.05725010936151594,-0.030040843025722613,0.006424507947073651,-0.024768635901020488,0.03137729663900472,0.0381881950457804,0.06011690673614569,-0.02483453005170966,0.07041544881789144,0.05570282313819387,0.032628494929264056
HALLMARK_ESTROGEN_RESPONSE_LATE,0.13267189144133273,0.05965568149197497,0.07467916657671224,0.06184615787689111,0.11603855286053619,0.01992026659401327,0.004636736748551272,-0.006878040278734669,0.06199533168293364,-0.07299024780874255,-0.005724195273900088,0.032285513123255345,0.07658664262398998,0.06680834889176833,-0.01060166598876109,0.03391847669712611,0.0917312081815928,0.12534422416560573,0.0390208929601259,-0.0031371073727898624,0.09286707810043865,0.08149809158265188
HALLMARK_FATTY_ACID_METABOLISM,0.09352953908946664,0.10323140784497252,0.007417036315072116,0.019351684255879312,-0.05178443091677178,0.011905048669869014,0.023503254334112676,-0.01622792608023435,0.03168525685408134,0.05820667971473104,0.0004864420854306812,0.07764040870493301,0.006332913000862635,-0.038885209117803084,-0.11205641529612946,0.01824754815083284,0.017223032611147354,-0.018975203112526446,-0.004192459376761226,0.024901718378873904,0.038816352745318285,-0.0074477257813676265
HALLMARK_G2M_CHECKPOINT,0.012015189106633318,0.05867991877205363,0.034162410638598914,0.002406835343509264,0.07163573880928942,0.032525351851483156,0.0690086821504516,0.049957281497006414,0.04097138577088201,-0.0008486478634360872,0.040349403402445964,0.08269943962015516,0.09023266184868976,0.10834973444402096,0.010052084839911908,-0.03190673932410178,0.09921766664509103,0.01301485858595172,0.01777345795535398,0.004774437237745541,0.04586637235875083,0.014679647908392653
HALLMARK_GLYCOLYSIS,-0.015350890382804856,0.06957235047823722,-0.005102316176932604,0.01273921333216745,0.057646283532858104,0.05755373221036373,0.07365885808531211,0.08297134466755454,0.016867516618011176,0.017516223578037036,-0.019943324832009692,-0.029275198214018788,0.05303226415969523,0.10404003668958614,-0.009717586804035403,0.026007558008896526,0.08659598734045938,0.07259889685932916,0.006649800165443026,0.05889340598650732,0.09843758635925295,0.030050267880781478
