,UKF248,UKF275,UKF296,ZH1007inf,ZH1019inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.08279424850178878,0.030854033558821724,-0.037259294664253484,0.1240232196743309,0.09029617786797457,0.09349395279236909,0.044187258512636565
HALLMARK_ALLOGRAFT_REJECTION,0.12130697222027732,-0.00708585231577972,0.03587605250954199,0.10700325825469731,0.16126342775605254,0.1632020997171217,0.0931991689666919
HALLMARK_ANDROGEN_RESPONSE,0.0667356020947266,0.008358302909606315,0.009558326465498456,0.1518214688021074,0.13665929546791983,0.1389885255037575,0.1104761411585588
HALLMARK_ANGIOGENESIS,0.06592511828039652,0.0029514125385859077,-0.06712750005820428,0.1176794554918402,-0.09825612937434458,0.009960062263359597,0.10491310155146742
HALLMARK_APICAL_JUNCTION,0.11294740719028955,0.04749912000595855,0.010224310299222427,0.143215777381202,0.12933659484582663,0.16006040582016615,0.13993926462829423
HALLMARK_APICAL_SURFACE,0.06839066754578156,0.01830204857650204,-0.049690857926461524,0.0895382593823074,0.08887344166744343,0.1519152618844688,-0.0031079469487294096
HALLMARK_APOPTOSIS,0.06708295383463915,0.05324240699844305,0.06348716724351608,0.013886365044065384,-0.007981990377731781,0.07218008073599762,0.1400406016040131
HALLMARK_BILE_ACID_METABOLISM,0.013559277489581013,0.04994624917625006,-0.0337744068501984,-0.0007186121489473435,0.05008826847026396,0.020920906916743927,0.06787920606828492
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.06869366625162332,0.012795241016818774,-0.017253659938333988,0.06573022626069762,0.017453117451238027,0.03418906846889146,-0.014204444423530213
HALLMARK_COAGULATION,0.12249327289237656,0.011570171060491134,0.031516191605720806,0.07789543012071459,0.13013927228196512,0.19389771060669178,0.15853639869367936
HALLMARK_COMPLEMENT,0.038243744752150685,0.01907712508757877,-0.006592770743997405,0.07840960370415449,0.15928529537977082,0.05815090824514578,0.052864101958343464
HALLMARK_DNA_REPAIR,0.023137789648329243,0.018294973262479215,-0.04846670295847702,0.12369944417524734,0.12472975756635363,0.04318188726056417,0.07583062869134499
HALLMARK_E2F_TARGETS,0.03544616653814481,-0.005713918013501382,-0.06091232642370077,0.12406052498943837,0.0800998382948035,0.01177475742035419,0.027368804670395798
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.12723835845643727,0.036770062415437024,0.044426768642770065,0.19361965915965249,0.16997857930587246,0.14269186938699238,0.19601296724991285
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.021223015622151717,0.024524942520519143,-0.02532664523713885,0.13996277966618087,0.028374032522451187,0.06441422417300825,0.10681853565198056
HALLMARK_ESTROGEN_RESPONSE_LATE,0.022444548270635196,-0.03143836905148867,0.043334359360601975,-0.030272057388577963,0.11540007947275623,-0.022877914375491963,-0.060223814776673316
HALLMARK_FATTY_ACID_METABOLISM,-0.0008508380283535953,0.02521235460569538,-0.05206675157278415,0.11339115477524053,0.008466347024681891,-0.025494785598343908,0.005244166960769295
HALLMARK_G2M_CHECKPOINT,0.006510036091362043,0.013369190351414512,0.01652316666752488,0.07008406353508631,0.11862088430824502,0.014694425567078867,0.07245864936791192
HALLMARK_GLYCOLYSIS,-0.06387933677996357,0.026808672575653152,0.0012290897503450114,0.08975402622593016,-0.0021869304299373714,0.006440172972962882,0.01452252800119593
HALLMARK_HEDGEHOG_SIGNALING,-0.044274958988216526,-0.011908115428606465,-0.0428714869460125,0.08791008597199897,0.06702572618393716,0.015026062369231407,-0.07320500551564968
HALLMARK_HEME_METABOLISM,0.035871712437019226,0.008110618985899421,-0.002232023433274254,0.1716245584403797,0.05889492668798124,0.06814504711245181,0.03669357906260002
HALLMARK_HYPOXIA,-0.09859051297075315,0.02398469002021945,-0.02940717145293576,0.15326116914815618,-0.04400493066851169,0.0075336459262884976,0.07951170899045054
HALLMARK_IL2_STAT5_SIGNALING,0.037220243979349504,0.004047012931793636,-0.0038115059052527558,0.08739536851671023,0.1096238526164177,0.069343313745287,0.05876299863674447
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.020694627723784872,0.00991411618297804,-0.0004578629603330709,0.08352381676051703,0.06107528630770109,0.0908673430243825,-0.0039043144901814166
HALLMARK_INFLAMMATORY_RESPONSE,0.033664113905676696,-0.006349277044672269,-0.0067852748915774265,-0.001208669309614894,0.049267810380133295,0.03657340935008609,0.09333071282421422
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.09953537548815078,0.02684279385932259,-0.01661719210262652,0.02943820881354666,0.026554174277636327,0.10829811812375466,0.1539107809856003
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.04195254542210702,-0.02062291135234907,0.06314259056135915,0.12377143563313744,0.14338556177710837,0.1080154480800952,0.12538695762055221
HALLMARK_KRAS_SIGNALING_DN,-0.06024212543243997,0.046166894297186234,-0.06709659233054215,0.02314920393878709,0.027059538130276554,0.016545051201566095,0.03771230281732714
HALLMARK_KRAS_SIGNALING_UP,0.031111617389266346,0.006511434072301761,-0.0014945966194433416,0.1584488406851591,0.12724614246601654,0.14901306955802623,0.10968023205488249
HALLMARK_MITOTIC_SPINDLE,0.049180717668835944,0.048701173830307365,-0.014462833878300429,0.1572098505199696,0.09731518104248042,0.09517680287092486,0.08900562469460714
HALLMARK_MTORC1_SIGNALING,-0.058425308344896544,0.028602365756354334,-0.036939761391039105,0.11744644218564136,0.05940727678667992,-0.008205997905753203,0.026902323395526076
HALLMARK_MYC_TARGETS_V1,0.016097731774109482,-0.02129611237233483,0.03637058258936861,0.10591032630576404,0.15564494881244903,0.02816659624955727,0.0454510047556344
HALLMARK_MYC_TARGETS_V2,0.09002219235606201,0.04656390242810596,0.04146514928888376,0.044635176201639155,-0.01734538108982133,0.03039250983078747,0.05792240713119525
HALLMARK_MYOGENESIS,0.1324681406372939,0.05647193321581253,0.04251146798704283,0.10694947219132732,0.043149485956643335,0.1555165181622898,0.14038260451992807
HALLMARK_NOTCH_SIGNALING,0.07652224224694307,0.03461984357064775,-0.02251530114254239,0.18610304964748706,0.10089109351087266,0.08962165729568435,0.042867996844205156
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.008361251620429973,-0.028380825413200715,-0.05118991232934428,0.07408759724534186,0.18268033627250568,0.02954751302282398,-0.02610560855272883
