,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1
HALLMARK_ADIPOGENESIS,0.026720306726571805,6.537999536701021e-05,-0.0027160527156594055,0.22300087418214734,0.07330135771716019,0.08480936516452187,0.03348586170381376,0.07164083927673247,0.19432483263853415,0.05278888833436361,0.1000505445854129
HALLMARK_ALLOGRAFT_REJECTION,0.06662917505052919,0.03598925559344902,0.11000879566475641,0.30107307106677916,0.1413189747875732,-0.03278704578171698,0.04202853054119928,0.006681481714095042,0.12044276265138745,-0.024869494002873006,0.042096969768830726
HALLMARK_ANDROGEN_RESPONSE,0.07476256948326933,-0.01407521180736773,-0.08107222543205846,0.2830017818022518,0.0594361376270519,-0.011287033628314498,0.0814348528089997,0.08318020964615928,0.07915190814461216,0.03517664620968404,-0.0484366579514682
HALLMARK_ANGIOGENESIS,0.012779831284341426,-0.08985585757691146,0.03301260523541286,0.34836414833173746,-0.03669143825746218,0.04779634475025252,0.05517173793365495,0.0739446872978909,-0.1435203949111896,0.032430530174068904,-0.16269721419859295
HALLMARK_APICAL_JUNCTION,-0.010029149021800592,-0.009748880688461732,0.08328468373319038,0.29751480946248576,-0.031225443189348827,0.07854523634985838,0.07363364998948338,0.11825584023982884,0.1628908459027107,0.080022434216304,-0.010058596820225559
HALLMARK_APICAL_SURFACE,-0.07991093463835587,0.023598739422082633,-0.007853483082962265,-0.12149726295144175,0.14999354014989222,-0.07013006331821056,-0.09877358772112432,0.20705470691046796,0.1577788645902515,0.009911476863191899,-0.030953971859197196
HALLMARK_APOPTOSIS,-0.03277183568944516,-0.0168828573820631,0.06127503318026708,0.08587938396724022,0.06025246666229031,0.07750207724449297,0.06643239839967127,-0.03477228958055754,0.09009021527977963,0.01673328573544825,-0.013347507717645403
HALLMARK_BILE_ACID_METABOLISM,-0.02129147306005201,0.01423228097987516,0.05287249233737791,0.30231040089675054,0.021445877120452615,0.04706742442610117,0.07644458395676555,0.16291602523567875,0.1403889603939513,0.022565645212192384,0.1558750061585462
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.00778529248736093,0.07785032771704513,0.04380639982025128,0.1868206282282088,-0.08912697059964961,0.019310753043378544,0.05695930556615872,0.2133905858299023,0.1846971228133258,0.01873927327480633,0.06919700761227825
HALLMARK_COAGULATION,-0.029500653389643396,-0.002914472333321761,0.15915246914868567,0.2653180799714342,0.06763690835207094,0.03134695723143375,0.07701951994613758,0.09938191900083797,0.21260794381063136,-0.022450223588857777,-0.029359807958798605
HALLMARK_COMPLEMENT,0.0677365649629606,0.05248462041275889,0.0908385140507149,0.3126831994780445,-0.009168839030508944,-0.0031451869317403107,0.07114413327162376,0.08199809791757422,0.12461052558595545,0.06139745762197387,0.06851645250970607
HALLMARK_DNA_REPAIR,0.020802311293092356,-0.048494745013902794,0.04275838231080142,0.31635563283440554,0.1163593489821767,0.0496374619162375,0.08426044570711656,0.1494229802793234,0.19483413633029453,0.04532739717582932,0.09698342708594251
HALLMARK_E2F_TARGETS,0.0013756655856512223,0.028330100406129138,-0.002757006855831257,0.2911647051017485,0.010359317027959178,0.03614897894101261,-0.02061597797443914,0.09838037568587246,0.15170972716844772,0.026015745516478426,0.0834109579696252
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.009076872790517129,-0.06715513380438239,0.1271487537960607,0.28535472016002894,-0.09756461015473732,0.09644735273484144,0.04361400362066505,0.03287945107640583,0.12539916076091395,0.06910691788378706,-0.09737875652346764
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.00883630079890148,-0.0011017903108713788,-0.10086678754960632,0.1872923445802276,0.0012271970340445258,0.05904283661695546,-0.0034605976267379794,0.20852782455545532,0.15868189385715192,0.066468106480495,0.07754093423093898
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.0057337263341447585,0.0015168868540548028,0.15332118291966348,-0.060055685984553256,0.13809485313523057,-0.039919341262687515,0.10760829162135936,0.03606774600484277,0.10638597839861913,0.09517273578777263,0.06643706576180805
HALLMARK_FATTY_ACID_METABOLISM,0.021340363350360724,-0.03414223352674944,0.024966808703230793,0.19931977984270347,0.06282400748046663,-0.019222249589544826,0.022564407896701954,0.18507144048027993,0.11430921979416657,0.02291331781455769,0.01063519147803644
HALLMARK_G2M_CHECKPOINT,0.008475187445765892,0.025414710092254694,-0.01886336461448984,0.31671072856027344,0.02511583522746349,0.0421457231271642,0.04822296873812139,-0.02945630307223162,0.10399837099948746,0.075380223885259,0.011098957141695094
HALLMARK_GLYCOLYSIS,0.0375648577070418,-0.074136189552814,-0.07708335897817432,0.2197896604177884,-0.11265456893200772,0.0042519987576388404,0.00918538540724049,0.17945432918161186,0.13008202556789367,-0.016163427595815762,0.06089322938172091
HALLMARK_HEDGEHOG_SIGNALING,-0.03303353132287743,-0.04213524955430883,-0.12842950710368536,-0.17854261577366456,0.03180162730231144,0.0172016737138886,-0.03945094588294731,0.044670784989744465,0.12175647146805976,0.02266375141672293,-0.017270796865001315
HALLMARK_HEME_METABOLISM,0.03884494655315277,-0.013491917044835775,0.06978583902908002,0.27450838098991526,0.06539595717130528,0.0675561803743872,0.09452467767858648,0.2035683786433124,0.1857627174884887,0.08328019104484036,0.07713869632868044
HALLMARK_HYPOXIA,-0.004490558822397219,-0.08612401629858835,-0.006017357771770177,-0.13941457489820172,-0.05827307851676347,0.01415960373003928,0.07993952750847964,0.05882470450508847,0.11383930360774007,0.09403786111340656,-0.053714723155155505
HALLMARK_IL2_STAT5_SIGNALING,-0.009919191344691713,-0.05015127936606295,0.14257033231227056,0.3034549588788417,-0.024582964547825936,0.06729396860067964,0.06305486923886496,0.11146524666197513,0.14253379946399233,-0.00129562030761762,0.01426930329628622
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.006536750052097411,0.04311907995110411,0.18216783409571738,0.2878646179237159,0.050636624943560894,0.041735651906671375,0.05604822192441424,-0.01738532074439899,0.0732574871351632,-0.024306422811314468,-0.009494290670480288
HALLMARK_INFLAMMATORY_RESPONSE,-0.019552294383203397,-0.0039843008973860705,-0.07225326946102104,0.1363436556186871,-0.1163049350346545,-0.020031011537534244,-0.03755755663662684,0.010457398129275873,0.12119096790725864,0.07803082232794872,-0.021611111623251324
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.07556918931015424,0.039325837571382444,0.0355673387181077,0.3318684505954437,0.22489649865155112,0.0691450143234117,0.08267504409976602,0.11243209303893421,0.08580549745570934,-0.05010281068555653,0.08165471655857985
